"R_1951","R_1952","R_1953","R_1954","R_1955","R_1956","R_1957","R_1958","R_1959","R_1960","R_1961","R_1962","R_1963","R_1964","R_1965","R_1966","R_1967","R_1968","R_1969","R_1970","R_1971","R_1972","R_1973","R_1974","R_1975","R_1976","R_1977","R_1978","R_1979","R_1980","R_1981","R_1982","R_1983","R_1984","R_1985","R_1986","R_1987","R_1988","R_1989","R_1990","R_1991","R_1992","R_1993","R_1994","R_1995","R_1996","R_1997","R_1998","R_1999","R_2000","R_2001","R_2002","R_2003","R_2004","R_2005","R_2006","R_2007","R_2008","R_2009","R_2010","R_2011","R_2012","R_2013","R_2014","R_2015","R_2016","R_2017","R_2018"
2253.13,2247.34,4420.74,3175.73,1741.36,993.002,1523.3,2818.25,2372.54,1111.17,2736.89,1636.24,2154.33,1019.76,570.654,700.2,279.274,207.071,629.159,813.085,812.083,971.225,1300.33,1948.89,1176.36,2208.18,1649.71,881.323,1285.72,728.774,675.593,507.093,372.955,639.539,1272.16,670.354,1995.86,575.524,1706.08,860.059,1857.77,1269.07,1670.06,626.694,1558.81,1861.69,2069.65,830.392,1506.95,1813.45,1985.72,2209.64,1261.25,1181.99,1180.81,1900.47,616.781,2043.35,432.966,2891.5,2102.11,1054.98,1862.6,1831.43,1423,1476.02,780.596,1107.61
2737.54,3025.25,4556.28,3396.05,1834.45,846.01,1990.94,3192,2202.95,976.926,2806.76,1893.16,2167.34,1048.59,536.033,820.174,397.942,189.193,538.386,745.58,934.665,1126.78,1606.95,1975.26,1536.34,2317.93,1685.04,720.804,1291.34,763.953,841.938,465.275,399.145,715.53,1285.19,846.419,1857.19,597.553,1607.14,928.423,1988.49,1335.92,1792.56,744.707,1579.68,2308.14,2257.41,1066.45,1744.06,1983.87,2481.66,2367.41,1475.59,1312.01,1224.93,2030.96,518.855,2350.68,431.616,3246.33,1990.04,1076.42,1766.18,1665.52,1372.16,900.886,960.242,1261.39
2450.6,3138.32,4296.23,3387.47,1823.26,1237.08,1689.38,2633.25,2808.83,1597.04,2806.7,1386.24,2534.24,1057.13,455.424,769.344,221.915,140.942,483.144,576.888,670.865,1014.99,1185.99,1984.35,1285.85,2079.98,1403.16,727.643,1210.94,792.272,649.787,517.861,392.066,559.362,1229.31,698.32,1831.89,516.524,1425.86,756.482,1849.41,1246.64,1545.79,698.002,1299.62,2158.94,2047.25,952.088,1535.98,2094.56,2164.51,2083.79,1239.05,1339.75,1076.23,1929.95,557.697,2002.75,423.143,3147.87,1936.4,1100.5,1715.63,1687.9,1376.16,1487.55,860.415,1264.96
2511.4,2562.86,4818.11,2999.45,1965.06,934.107,1409.58,2711.33,2368.5,993.901,3122.48,1367.85,2673.78,855.183,675.318,616.794,411.073,115.3,517.696,755.381,719.673,890.216,1396.29,1912.81,1168.78,2160.77,1502.26,736.227,1297.34,751.055,632.649,526.923,359.31,648.512,1353.19,654.846,1765.98,581.265,1432.94,851.112,1753.53,1366.51,1639.99,671.641,1386.87,2127.04,1992.33,946.027,1672.58,1920.43,1912.8,2235.77,1119.7,1356.39,1004.11,1746.19,490.172,2018.52,405.891,2974.51,1936.93,1034.5,1932.91,1557.34,1396.14,1513.56,900.302,1065.02
2098.17,2822.19,3996.34,3747.63,1563.02,1081.14,1674.73,2873.92,2550.11,1341.57,2310.81,1929.84,2401.95,951.265,792.163,596.894,499.923,83.4921,610.816,873.583,751.765,986.258,1384.45,1957.55,1344.69,2246.47,1612.97,799.999,1172.68,873.65,721.494,523.016,379.771,721.628,1327.25,729.967,1845.45,681.385,1588.32,782.69,1951.94,1265.99,1861.77,720.102,1375.84,2071.27,2054.6,978.144,1346.8,1965.91,2208.18,2446.72,1182.72,1289.76,1136.89,2091.53,443.109,2167.5,413.055,2788.04,1725.87,969.57,2088.63,1725.46,1353.54,1446.77,973.189,2024.23
1788.76,2881.83,3086.06,2688.19,1453.83,1188.82,1173.39,2624.3,2169.87,1084.87,2023.33,2357.85,2110.34,815.008,588.574,916.999,215.188,71.6626,498.622,779.984,673.097,881.712,1201.85,1820.9,1101.72,1766.93,1405.05,732.724,1060.5,719.707,632.281,461.296,345.886,587.459,1073.3,730.759,1775.75,522.077,1266.85,732.811,1609.56,1211.86,1570.27,643.868,1205.22,1784.62,2012.88,954.928,1303.64,1699.05,1935.68,1847.01,1112.12,1012.46,901.019,1615.66,392.393,2200.83,396.173,2701.48,1874.68,1139.72,1916.56,1940.85,1858.37,1422.38,2113.2,1448.86
2482.65,2913.62,4200.42,2958.31,1793.42,925.248,1494.26,2700.83,2356.19,1109.35,2444.84,2304.54,2654.89,1033.96,585.706,660.424,323.916,159.384,548.876,829.421,851.434,982.073,1515.41,2123.49,1313.86,2300.09,1696.58,792.106,1199.11,798.7,734.559,482.481,417.646,649.891,1350.87,790.296,1984.79,586.159,1652.88,894.757,1981.64,1235.19,1632.77,688.577,1634.23,1936.46,2173.48,1104.39,1451.46,1848.59,2266.21,2182.1,1245.76,1344.1,1015.99,1707.49,501.541,1909.65,418.321,2929.95,2133.78,955.277,2207.12,1938.37,1758.51,1318.88,2006.65,1080.36
1966.04,2100.2,4297.75,2315.19,1684.78,1029.6,1822.1,3061.49,2520.95,1062.02,2148.8,1947.06,2066.32,1046.7,610.586,710.635,360.424,173.881,577.248,764.082,751,1045.75,1446.36,1813.59,1319.57,2120.93,1508,730.835,1131.25,858.099,750.807,483.17,430.14,726.797,1454.16,658.772,1855.32,637.903,1657.68,880.601,1776.84,1585.52,1621.07,773.312,1425.59,1873.58,2229.38,1068.18,1551.21,1813,2204.25,2111.62,1158.27,1270.47,1035.9,1905.37,465.463,2024.14,385.518,2932.12,1883.09,1197.13,1848.63,1837.1,1336.3,1284.03,1241.33,1064.46
2230.7,2676,3247.48,2817.62,1238.78,1164.09,1738.42,2938.08,2457.73,1185.95,2495.44,1587.77,2186.04,915.749,468.028,573.706,434.28,74.4591,473.947,722.962,858.435,910.973,1207.44,1910.35,1120.75,1962.49,1237.92,655.467,1085.59,757.857,682.4,456.224,352.665,752.725,1231.44,801.399,1740.71,578.981,1642.7,815.568,1770.79,1190.27,1504.34,705.614,1203.96,1824.12,2098.37,934.069,1338.55,1576.82,2050.98,2019.83,1033.06,1090.5,1059.5,1719.09,512.194,2002.04,395.565,2880.6,1903.63,1271.26,1996.29,1965.06,1478.69,1650.79,1431.7,1264.19
1729.15,2571.01,3680.42,3192.65,1556.51,885.029,1570.23,2544.5,2514.17,1062.49,2684.28,1627.42,2663.07,985.065,596.521,927.865,203.436,80.3797,522.991,610.254,767.233,785.982,1020.94,1751.34,1119.78,1958,1448.16,633.447,1003.76,788.164,655.95,445.456,363.87,671.402,1110.6,658.789,1809.95,518.78,1356.89,793.03,1823.02,1100.49,1529,663.3,1173.4,1963.26,1894.79,811.222,1298.41,1711.95,1865.12,1915.74,1092.57,1116.84,915.76,1557.74,538.229,1843.17,447.44,2783.05,1882.45,1102.3,2064.24,1906.78,1955.81,1578.46,1790.75,1031.14
1662.46,2556.77,3197.34,3934.59,1496.34,1242.82,1624.63,2765.9,2057.65,981.083,2619.02,1879.95,2067.21,998.718,583.808,748.703,286.619,89.1136,466.445,805.482,649.184,813.333,1295.69,1648.41,1132.23,1875.26,1397.49,719.71,977.09,726.786,639.872,481.569,401.762,668.179,1139.22,663.233,1657.89,493.649,1326.99,849.383,1781.77,1082.49,1775.05,647.245,1248.98,1861.46,1895.18,1050.84,1605.8,1649.42,1721.32,2085.99,956.333,1165.06,1082.35,1887.67,490.721,1729.74,475.271,2712.99,2125.08,1072.02,2279.37,1800.05,1637.58,1011.65,1999.44,1175.37
2475.6,2868.43,2762.14,3421.26,1654.4,1162.9,1617.24,2790.86,2401.88,1261.49,2502.53,2365.26,2125.12,1143.34,775.046,731.662,344.872,84.8061,507.935,873.922,834.448,905.95,1707.72,2115.82,1279.46,2195.63,1833.8,771.755,1320.25,918.486,699.187,585.686,412.717,726.399,1274.43,728.219,1758.12,600.252,1497.98,764.864,1988,1253.87,1796.13,604.42,1474.82,2310.94,2259.49,1132.54,1461.12,1766.6,2270.32,2254.29,1162.87,1263.88,989.622,1825.51,517.649,1859.76,483.357,2815.68,1911.18,1267.55,2412.55,1967.45,1703.87,1426.43,1324.45,1732.43
1988.19,2804.29,3662.18,3243.34,1224.73,689.037,1749.42,2244.03,2211.07,907.406,2625.59,1557.56,2464.7,940.852,681.282,663.908,289.824,96.7331,439.132,659.027,693.109,854.382,1246.19,1667.92,1032.67,1775.07,1341.31,636.26,1015.17,697.681,600.794,457.999,345.702,516.127,1131.48,605.136,1494.79,572.957,1325.61,753.011,1657.61,1145.56,1625.2,700.737,1211.37,1875.69,1864.86,937.519,1328.67,1662.97,1909.04,2013.19,1142.67,1130.87,1063.26,1942.6,474.272,1738.15,430.784,2706.87,1639.21,1067.48,1860.2,1715.23,1702.29,1190.29,1276.02,961.597
1452.79,3039.16,3842,3975.25,1742.06,1281.95,1781.57,2462.2,2266.59,1312.03,2497.94,2048.48,2204.45,1021.72,927.091,530.616,157.589,159.814,511.12,585.939,847.135,980.81,1379.75,2058.06,1357.8,2085.18,1548.48,678.093,1098.43,922.098,753.938,497.012,340.266,757.645,1246.61,603.838,2209.89,585.616,1539.73,934.463,2111.4,1211.84,1837.66,815.896,1353.02,2104.91,2208.77,1036.98,1547.57,1904.2,2326.97,2161.83,1324.41,1303.48,1097.26,1830.91,483.689,2129.05,437.062,2741.36,1795.09,1037.12,1776.95,1613.16,1322.73,1081.58,1297.09,1253.56
1929.81,2792.47,3416.92,3156.43,1495.52,931.927,1458.22,2581.24,2508.92,748.679,2527.35,1291.74,2977.4,730.873,835.443,688.138,185.682,97.9321,388.118,698.472,575.976,814.29,1129.43,1578.94,1128.68,1982.6,1351.71,771.267,1148.68,678.966,694.624,454.378,389.989,620.534,1126.02,746.702,1668.29,591.344,1433.63,854.416,1682.65,1155.57,1439.81,626.101,1249,2152.54,1983.88,884.382,1343.66,1588.74,1968.41,2156.16,1049.42,1149.14,908.74,1611.22,570.944,2005.73,478.056,3113.22,2179.02,996.217,1961.22,2423.62,1928.43,1780.72,1549.54,1052.63
2301.57,3049.15,4436.81,3172.78,1616.61,1060.91,2371.57,2732.95,3152.27,1023.82,2542.15,1573.15,2679.27,976.438,638.927,639.862,320.368,81.0642,571.161,887.148,739.504,928.88,1436.68,2207.88,1284.17,2035.59,1745.14,790.298,1220.98,908.27,752.665,546.275,365.021,728.517,1302.19,747.878,1859.48,555.539,1527.11,820.55,1947.73,1218.84,1772.52,703.29,1399.21,2209.28,2309.23,967.035,1388.92,1850.26,2088.52,2580,1189.56,1133.51,1111.96,1907.21,523.702,2047.64,455.469,3149.54,2166.31,1216.64,2067.23,2024.4,1649.65,1510.9,1600.28,1322.09
2155.5,2702.92,3662.28,2747.25,1475.62,1098.59,1806.99,2293.38,2677.62,1285.41,2720.77,2551.38,2179.23,878.049,611.744,458.386,609.967,79.1515,495.074,760.069,681.44,978.259,1387.88,2196.77,1334.95,2185.54,1720.19,738.089,1084.07,819.411,669.534,491.336,353.836,666.189,1200.85,758.131,1774.74,573.682,1511.64,825.911,1835.4,1401.07,1478.29,699.742,1408.52,1972.39,2202.35,921.242,1498.59,1779.42,2009.28,2247,1189.61,1083.56,965.114,1835.98,488.096,2203.64,456.249,3078.6,2084.88,1284.66,2067.74,1924.43,1868.42,1592.67,1155.76,1830.13
1535.37,2954.28,3544.96,3551.62,1530.55,915.24,1278.17,2860.23,2337.76,1063.96,2799.43,1978.08,1973.18,746.166,647.206,566.085,479.871,88.7316,587.68,799.886,831.369,1002.98,1202.36,1896.84,1263.8,1926.02,1449.81,751.658,1012.56,793.571,686.031,431.464,320.591,646.655,1060.81,696.11,1594.73,506.621,1345.76,773.747,1785.1,1085.55,1451.75,619.513,1407.8,1960.19,1906.71,940.865,1245.29,1831.21,2013.44,2159.54,1059.94,1212.48,980.491,1669.53,493.096,1812.4,476.467,2768.42,2378.19,1170.78,2334.25,2469.98,1905.25,1791.91,1761.96,1191.62
2440.8,2945.14,4016.1,3725.16,1905.65,830.663,1925.67,2711.53,2398.78,1396.01,2076.4,2344.27,2211.43,806.419,479.165,655.92,476.813,109.116,468.579,748.43,795.873,853.952,1231.77,1982.14,1378.14,2134.77,1426,754.122,1124.13,820.681,692.201,510.504,333.622,665.169,1247.02,738.31,1783.57,621.285,1556.3,805.278,1947.09,1201.82,1370.66,723.651,1413.55,2195.91,2281.96,1062.52,1426.74,2008.23,2177.17,2244.32,1200.04,1227.1,1029.8,1791.49,485.625,2232.69,457.406,2943.05,1890.36,1239.92,2069.39,2117.99,1553.26,1452.02,1217.79,989.969
2562.08,3040.16,3905.3,3409.29,1865.65,955.013,1589.24,2249.27,2357.41,1199.57,2472.2,1876.44,2186.95,754.483,626.343,900.943,314.728,93.1141,561.038,756.284,799.269,1050.22,1286.38,2033.16,1379.53,2066.47,1569.69,803.073,1333.73,902.126,657.611,588.604,403.878,728.846,1354.15,819.759,1625.01,617.125,1441.47,842.749,1989.09,1362.22,1780.16,765.553,1303.85,1909.4,2370.12,1037.82,1655.99,1854.69,2007.75,2368.7,1376.31,1227.43,959.679,1693.78,524.71,2271.55,486.417,2936.66,2090.46,1227.69,2063.61,1886.98,1501.07,1197.62,1501.61,1258.78
2316.76,2691.84,4190.45,2947.1,1267.46,1124.43,1517.81,2755.16,2210.83,1368.63,2548.31,1950.1,1979.76,1053.32,592.235,512.741,480.51,101.603,507.544,723.961,814.729,916.475,1236.04,1776.62,1207.74,1869.93,1545.15,733.059,1050.07,823.957,689.524,526.506,356.733,602.488,1142.64,611.31,1625.52,560.231,1514.16,704.996,1725.45,1183.88,1392.51,669.094,1291.8,1806.03,2068.44,1051.68,1533.26,1524.88,1894.36,2031,1140.79,1249.87,1038.03,1709.6,446.63,1852.39,407.714,2905.06,1821.26,1116.05,2185.52,2231.87,1944.61,1752.25,2037.68,1166.84
1994.16,2840.37,3967.45,2788.08,1236.81,1431.52,1783.54,2722.95,2283.43,1243.67,1942.48,2066.2,2153.14,820.941,369.322,422.114,546.231,88.0774,454.2,689.182,699.506,799.894,1161.26,1770.7,1118.09,1875.53,1351.37,688.13,1037.43,714.226,631.537,448.602,348.189,504.24,998.792,598.686,1607.01,511.856,1554.18,716.878,1492.71,1131.24,1537.99,605.563,1267.28,1896.48,1964.97,882.576,1487.93,1780.81,1899.45,1741.03,1156.96,1145.03,989.761,1696.58,465.796,1936.7,402.617,3007.99,1960.59,1179.65,2023.94,2022.7,1637.64,1401.99,1320.75,1436.76
2145.05,2271.01,3263.68,3649.15,1444.57,1158.98,1496.51,2844.59,2371.5,1077.9,2551.68,1993.06,2043.52,902.284,469.621,608.528,573.231,122.607,566.473,692.307,685.525,867.015,1176.05,1737.3,1129.6,1965.14,1420.99,681.229,987.207,761.713,662.052,535.119,347.876,579.466,1228.81,676.407,1659,591.861,1444.41,843.587,1741.33,1334.36,1600.22,686.563,1337.14,1791.47,2273.16,957.597,1479.63,1740.96,1954.26,1989.07,1293.89,1191.11,1071.59,1788.65,411.676,1925.72,465.731,2994.4,1949.74,995.07,2196.76,1812.8,1362.52,1387.47,1137.33,653.913
1928.55,2457.56,3572.36,3011.92,1183.14,1174.18,1162.87,2325.63,2661.7,1143.12,2856.74,1878.67,1862.13,1040.18,463.858,572.32,380.916,62.0356,398.79,668.136,594.869,729.307,1167.28,1688.99,1027.68,1885.11,1496.33,615.098,887.768,750.994,592.396,450.269,371.057,572.789,1026.43,601.281,1609.23,484.407,1348.21,701.5,1500.53,1181.26,1583.88,703.785,1313.7,1663.97,2015.88,868.378,1408.83,1588.95,2074.63,2179.06,1268.78,1153.51,963.782,1907.59,510.328,1841.79,370.311,3115.39,1916.44,974.781,2053.25,1834.17,1469.26,1400.3,1268.44,1374.83
2201.05,3440.69,3142.79,2947.22,1436.24,824.736,1687.35,2457.93,2567.1,1095.26,1960.75,2319.13,2234.26,1111.53,641.337,805.097,292.486,87.2636,441.309,669.028,793.848,929.193,1313.57,2062.33,1226.7,2055.4,1517.63,767.775,1114.74,729.439,638.272,469.294,364.532,734.039,1323.09,651.582,1751.05,599.434,1421.15,852.29,1720.14,1340.96,1627.98,711.335,1433.44,1921.57,1852.38,913.1,1482.4,1775.02,2054,2071.13,1350.56,1058.91,981.226,1653.69,514.878,1856.75,402.079,2614.2,2003.52,1264.8,2081.27,1859.14,1893.26,1798.16,1696.55,1362.36
2084.44,2746.35,4096.1,2945.07,1471.68,960.226,1934.17,2706.42,2231.59,1256.55,2780.3,1749.4,2318.73,1278.05,320.853,811.505,607.26,87.0168,459.326,779.933,848.992,1166.03,1262.73,1896.51,1220.5,1964.4,1555.36,758.748,1204.38,798.35,718.875,546.097,371.604,807.508,1234.15,710.774,1793.2,497.28,1480.33,803.977,1904.34,1393.99,1556.32,802.502,1541.7,2059.22,2195.03,1019.13,1626.69,1819.08,1844.71,2203.65,1295.69,1342.71,1022.41,1887.35,489.194,2071.82,401.767,3065.75,1724.52,1153.6,1944.78,1922.73,1572.18,1345.58,1292.02,1260.07
2355.85,3841.89,3083.62,3403.13,1541.35,1166.25,1515.28,2572.95,2665.7,1554.65,2124.94,2634.84,2298.88,796.574,725.707,653.844,351.338,109.02,511.784,692.235,717.024,969.893,1441.13,2015.24,1324.81,2174.34,1626.26,822.457,965.785,803.326,719.688,492.52,479.696,634.597,1315.95,787.504,1752.44,583.338,1431.43,892.178,1802.88,1293.76,1757.78,740.502,1490.21,1908.65,2155.79,1047.82,1286.2,1690.94,2141.1,2165.53,1241.43,1151.17,1031.92,1816.84,501.031,2123.48,432.903,3212.04,2048.15,1255.77,1851.82,1979.85,1460.59,1430.78,1477.46,1379.67
1895.36,2324.34,2940.04,3017.02,1357.16,964.324,1316.33,2575.84,2469.8,1484.96,2024.55,1983.05,2289.46,908.688,591.897,779.713,184.019,72.7853,395.387,541.082,595.564,732.942,1248.75,1654.7,1066.73,1686.79,1527.63,673.009,979.643,641.459,653.35,516.893,350.903,599.904,1133.05,619.914,1639.29,518.769,1494,741.196,1599.56,1013.98,1453.93,652.152,1404.51,1751.39,1778.12,854.931,1486.39,1420.84,1767.71,1731.98,1200.79,1032.84,884.986,1570.12,378.829,1818.18,359.333,2894.16,1840.75,1112.59,2118.21,2091.86,1598.96,2450.03,1736.25,1356.61
2448.52,2820.93,3544.46,3683.48,1561.08,924.293,1742.01,2678.76,2059.67,1852.45,2205.34,2111.04,2313.06,863.511,638.414,764.654,186.917,80.3672,539.604,630.797,696.292,892.541,1279.25,1846.12,1132.67,1846.39,1439.42,734.174,1156.78,759.737,645.552,477.2,417.744,646.714,1188.03,641.361,1787.45,567.673,1338.24,786.855,1620.76,1297.54,1513.43,741.905,1270.99,1881.47,1927.78,927.11,1321.71,1869.23,1957.91,2017.37,1072.33,1118.51,1003.9,2158.43,441.303,1862.48,477.135,3056.1,2135.05,1243.06,2238.1,1940.73,1573.09,1130.77,1114.5,1138.84
2402.11,2787.06,3793.8,3474.6,1429.1,1058.61,1967.52,2564.92,2354.5,1088.68,2597.71,2017.77,2501.17,910.644,688.342,711.344,249.265,126.49,617.374,721.388,720.507,1036.78,1295,1935.41,1334.93,2038.52,1430.17,741.1,1220.05,764.825,736.143,488.95,355.899,647.383,1357.01,741.494,1777.21,577.972,1622.33,839.852,2075.52,1290.02,1781.92,731.969,1283.46,2008.18,2276.44,869.26,1448.62,1905.96,2186.98,1949.65,1154.37,1188.01,1172.68,1811.46,483.233,2109.86,465.355,3048.16,1912.36,1288.82,1840.24,1714.68,1300.86,940.847,1027.01,1828.38
1871.24,2969.66,3904.58,3391.47,1781.43,1369.98,1540.93,2537.38,2471.38,1043.84,2644.53,1904.2,2458.88,1140.1,667.285,698.437,212.823,152.695,489.114,707.275,728.013,1006.55,1238.08,1990.5,1227.69,1923.43,1680.96,824.692,1171.18,812.25,770.63,496.773,394.182,633.455,1212.98,677.192,1718.66,569.206,1402.76,799.167,1776.69,1141.28,1854.01,713.609,1333.27,2116.81,2047.18,898.229,1495.99,1801.92,1812.29,2251.78,1231.33,1207.23,1002.32,1863.97,502.694,1823.6,450.902,3229.27,1949.77,1234.66,1950.94,1821.02,1638.31,1418.65,1341.7,996.34
2254.8,3152.11,4255.55,2845.19,1538.18,1087.84,947.978,2894.55,2384.88,1342.71,2597.67,1781.49,2810.76,825.243,571.726,758.082,452.189,112.101,495.464,753.859,827.277,957.028,1427.76,1974.92,1343.6,2077.62,1610.61,793.942,1251.58,768.911,748.31,515.627,419.428,730.391,1341.98,834.393,1867.08,588.422,1873.99,785.247,1761.07,1291.33,1606.87,750.982,1462.7,1944.87,2120.32,1034.68,1486.02,1737.39,2081.32,2207.48,1282.77,1257.64,974.74,1946.36,627.555,1946.03,470.625,3116.68,1928.2,1113.92,2266.13,1948.23,1606.86,1144.15,1642.43,1568.69
2249.86,2828.06,5199.42,2936.45,1359.65,1182.54,1531.72,3066.72,2705.99,1267.89,2221.8,1983.63,2657.59,935.149,700.24,779.225,422.67,73.5067,444.762,714.012,710.682,879.416,1366.23,2078.62,1388.17,2174.28,1577.97,776.381,1304.77,802.068,726.202,507.374,394.833,668.046,1373.75,710.38,1742.64,571.68,1477.11,709.459,1822.05,1471.05,1481.23,633.912,1332.08,2171.86,2262.82,883.827,1390.43,1880.89,2180.16,2300.07,1355.3,1147.27,981.068,1892.11,536.536,1956.4,466.578,3113.64,2006.86,1378.65,2347.89,1984.09,1564.24,1573.9,1408.86,1357.65
2024.4,2043.75,3255.94,3459.14,1448.64,1026.38,1599.52,2198.69,1976.04,981.429,2610.54,1552.74,2054.91,862.502,709.314,787.136,280.632,57.8781,325.138,576.671,637.928,817.891,1041.1,1533.85,1045.54,1877.07,1416.33,668.203,1023,723.228,550.392,448.812,336.98,505.065,1084.88,539.28,1560.99,402.053,1305.88,784.987,1735.16,1159.13,1533.09,692.549,1200.78,1784.19,1891.25,1021.47,1250.46,1533.32,1847.16,1959.07,1196.5,1144.95,928.676,1758.62,472.803,1876.84,434.216,3071.12,2127.47,1457.19,1952.68,2517.84,1874.32,1933.27,1373.87,789.127
2437.21,3541.95,3447.14,4286.54,1325.92,1324.33,1615.57,2831.86,2714.77,1142.69,2458.09,2171.24,2282.44,900.9,581.628,766.469,453.196,92.5847,513.284,770.926,797.398,1028.18,1481.09,1865.79,1472.86,1799.16,1625.27,748.002,1202.56,843.514,759.735,527.604,413.344,716.516,1170.39,714.314,1851.08,545.156,1412.78,839.626,1869,1357.22,1846.64,798.272,1431.08,2315.61,2490.93,1089.08,1420.61,1949.97,2182.47,2499.42,1279.75,1260.07,994.613,1906.08,525.931,2136.27,380.372,2976.68,1816.02,1064,2310.95,1792.49,1317.64,1304.7,1744.11,1340.6
1897.95,2347.47,2859.59,4389.24,1340.52,981.169,1745.39,2662.74,1746.84,1220.41,2613.79,2279.23,1402.6,1161.23,481.678,772.676,230.988,131.307,381.866,656.929,834.535,871.103,1288.88,2044.9,1160.77,1881.4,1528.37,729.209,1123.27,773.862,742.662,504.809,328.777,644.923,1226.87,654.415,1541.34,559.242,1371.03,759.053,1644.68,1330.45,1571.51,691.391,1371.89,1825.13,1913.13,1003.12,1348.22,1512.36,1881.9,2058.17,1128.33,1203.02,1037.81,2031.34,623.873,2000.81,415.709,3265.3,1956.54,1220.59,2065.59,1990.74,1541,1554.61,1112.72,1242.64
2808.95,2398.25,4262.31,3209.23,1206.67,1291.81,1627.28,2836.46,2148.12,1791.85,2461.46,2092.07,2281.83,1135.93,545.79,710.676,284.085,170.161,481.338,734.779,896.172,956.115,1326.84,2120.44,1486.13,2047.11,1735.82,746.292,1206.83,879.137,776.435,511.32,378.25,734.59,1386.16,753.591,1861.76,643.41,1665.92,923.982,1880.77,1372.18,1669.93,874.784,1622.4,2162.65,2380.38,1109.72,1508.82,1958.66,2127.7,2234.03,1322.18,1260.63,1028.88,1868.89,523.436,2250.2,425.229,2856.53,2037.77,855.722,1689.54,1454.26,1183.11,1114.34,486.388,1353.45
2362.31,3120.56,3268.82,3098.79,1187.47,1156.62,1696.69,2357.48,2551.57,1503.7,2528.53,2303.64,2370.67,805.647,535.46,549.318,414.421,77.4825,506.805,741.924,652.053,815.567,1247.45,1778.65,1185.03,1803.69,1493.11,693.103,1062.49,761.454,591.757,465.724,371.5,658.485,1265.1,679.733,1844.39,519.966,1438.34,725.156,1648.63,1186.92,1342.06,657.276,1199.56,1739.4,2036.3,935.378,1521.45,1834.33,1832.16,2015.09,1270.74,1181.63,979.8,1739.03,509.608,1788.74,500.176,2883.24,1892.41,1065.15,1840.76,1906.86,1393.99,1302.99,1260.8,989.696
2409.71,2124.74,4769.93,3763.6,1841.75,1140.83,1583.27,2540.69,2744.92,1109.82,2941.67,1954.57,2441.57,1032.61,726.836,899.155,166.619,161.542,531.392,733.773,798.752,948.156,1110.16,1850.9,1277.03,2046.75,1384.12,753.948,1071.18,725.85,715.891,511.038,394.116,670.523,1188.9,642.239,1640.65,607.708,1653.28,871.163,1688.7,1271.31,1529.96,775.805,1299.18,1909.54,2073.73,1012.37,1431.58,1728.89,1979.79,1990.57,1226.57,1181,1064.03,1916.27,538.665,1844.87,464.554,3209.43,1797.5,1110.35,1815.42,1844.91,1558.22,1401.48,1401.32,1551.95
2878.42,2878.17,3096.09,3197.48,2017.03,930.738,1705.76,2674.11,2590.7,1193.5,2590.79,2234.27,2613.72,957.547,628.619,871.592,227.463,154.993,584.903,812.694,846.748,927.242,1325.22,1751.45,1253.61,2111.89,1499.12,735.758,1266.99,771.638,717.166,450.641,343.266,646.425,1272,731.806,1683.22,648.72,1637.56,884.014,1987.4,1203.87,1777.12,829.117,1344.28,2136.26,2192.09,1022.35,1513.7,2009.92,2102.52,2234.25,1154.63,1234.99,1161.22,1854.55,483.514,2240.87,375.236,2685.1,1863.31,1007.89,1994.82,1940.27,1306.27,1246.68,1383.27,1142.56
1884.81,2641.69,4369.48,2835.51,1851.41,959.189,1012.49,2916.38,2365.16,1026.6,2571.41,1973.22,2162.64,1140.32,533.284,706.341,285.104,139.161,448.021,706.116,655.769,873.327,1325.24,2033.26,1319.23,2082.11,1369.73,896.511,1033.77,797.444,679.649,515.246,435.401,758.536,1150.14,777.209,1720.22,620.696,1670.39,752.641,1865.41,1325.38,1652.18,691.317,1353.01,2003.88,2071.32,973.828,1459.59,1622.66,2030.26,2132.75,1337.24,1213.04,1109.83,1903.35,455.278,1921.52,436.473,3128.46,2009.21,1174.62,2214.39,1814.19,1665.92,1419.84,1084.79,1092.9
1711.17,2676.12,4507.11,3193.23,1850.41,1117.97,1881.58,2518.68,2471.05,1055.52,2241.07,1606.24,2611.47,996.32,476.799,743.066,246.796,65.8391,455.347,622.153,709.567,841.048,1171.46,1802.79,1103.31,2027.25,1488.52,733.276,1208.42,729.482,667.389,398.259,361.015,678.447,1273.53,659.955,1494.34,554.685,1375.82,785.918,1908.19,1074.77,1614.74,713.046,1404.72,1973.22,2224.08,884.405,1330.19,1893.53,2135.93,2014.13,1213.93,1261.14,1097.23,1844.42,489.249,1793.74,427.861,2873.52,2049.04,1010.87,2091.66,1947.02,1766.87,1497.29,1110.94,1075.43
2176.47,2930.2,3905.94,2621.33,1534.83,1335.97,1449.35,2618.46,2618.46,1065.27,2645.71,1894.77,2242.56,895.347,633.304,735.464,238.02,52.9163,356.531,685.146,655.732,953.386,1291.46,1882.2,1163.89,1873.61,1523.22,749.245,1143.58,801.183,534.375,530.619,377.668,632.964,1156.61,642.058,1614.46,525.933,1619.96,778.429,1875.37,1349.92,1716.94,709.597,1398.9,2063.43,2008.34,1000.19,1426.75,1538.13,1797.78,2025.14,1259.3,1154.89,970.595,1682.38,409.831,1963.26,376.557,2668.68,1895.59,1111.7,2237.05,1977.56,1698.59,1677.07,1587.1,1569.07
