"SB_ 1951","SB_ 1952","SB_ 1953","SB_ 1954","SB_ 1955","SB_ 1956","SB_ 1957","SB_ 1958","SB_ 1959","SB_ 1960","SB_ 1961","SB_ 1962","SB_ 1963","SB_ 1964","SB_ 1965","SB_ 1966","SB_ 1967","SB_ 1968","SB_ 1969","SB_ 1970","SB_ 1971","SB_ 1972","SB_ 1973","SB_ 1974","SB_ 1975","SB_ 1976","SB_ 1977","SB_ 1978","SB_ 1979","SB_ 1980","SB_ 1981","SB_ 1982","SB_ 1983","SB_ 1984","SB_ 1985","SB_ 1986","SB_ 1987","SB_ 1988","SB_ 1989","SB_ 1990","SB_ 1991","SB_ 1992","SB_ 1993","SB_ 1994","SB_ 1995","SB_ 1996","SB_ 1997","SB_ 1998","SB_ 1999","SB_ 2000","SB_ 2001","SB_ 2002","SB_ 2003","SB_ 2004","SB_ 2005","SB_ 2006","SB_ 2007","SB_ 2008","SB_ 2009","SB_ 2010","SB_ 2011","SB_ 2012","SB_ 2013","SB_ 2014","SB_ 2015","SB_ 2016","SB_ 2017"
92.9037,96.0994,113.687,139.309,127.216,71.1857,45.6353,61.7432,69.6613,61.0178,57.487,59.6383,49.6225,47.2824,29.1897,18.622,13.3488,14.6056,15.8931,26.8799,38.4484,44.6732,60.8213,81.9186,96.5528,109.127,113.217,92.4797,79.5938,68.5366,61.7522,50.6619,32.4738,26.4689,34.6104,50.7642,54.9184,64.3491,60.3236,63.8767,68.9182,81.1969,82.2497,69.8531,67.1231,75.0351,84.8771,83.3363,76.2177,74.5453,94.9149,93.6084,87.0625,72.8461,65.4599,55.6593,62.223,48.6616,57.354,57.2817,84.9691,85.3271,79.9859,82.0371,72.6511,72.9526,69.0214
92.9712,124.584,147.907,151.53,126.532,69.5769,47.9583,65.7168,76.6836,66.9732,60.8692,51.1519,41.9741,36.6141,27.2592,15.7271,8.01566,10.5909,13.6685,25.5918,39.0572,43.4848,56.3895,73.3467,84.6722,99.2626,108.057,88.2144,75.3881,66.2802,58.9392,47.9565,32.2763,30.8407,42.6929,60.0436,64.8867,75.1524,71.3824,74.4549,78.6096,87.5012,87.3637,73.5185,68.0139,77.08,85.0995,78.5225,71.4174,70.4501,94.2758,91.1138,82.1022,66.3417,57.3557,51.2502,58.1929,46.4068,57.3142,58.5986,89.722,93.0795,85.5542,88.011,77.3329,72.7757,61.9069
98.6438,100.258,121.771,148.504,146.109,78.1118,44.4766,59.6196,81.6968,81.3444,71.4376,67.6469,43.2757,34.522,24.2471,15.2483,6.64263,9.08996,13.3531,25.3759,39.7548,46.3743,65.2856,85.1107,94.3807,105.108,111.227,88.4404,76.1367,65.8586,58.9483,50.8091,35.4489,31.7336,44.5096,63.7589,65.0035,73.2927,68.4655,73.0583,82.2204,93.0724,91.137,76.1251,71.8758,77.7293,86.433,84.1384,77.5781,77.1636,95.8775,95.4064,87.3714,69.21,57.9762,49.4115,56.1406,44.0018,55.5089,57.4248,87.5851,87.4081,79.5886,82.8432,67.3226,59.1572,48.0984
110.877,118.348,135.695,149.961,125.013,64.4786,34.5203,54.7663,77.8236,68.2873,61.2993,69.1396,47.3465,35.5664,24.7543,14.8932,4.52617,9.15026,12.1571,22.3181,37.1782,42.6273,57.2355,80.943,93.43,104.998,112.364,87.5542,74.9727,64.8106,57.3331,46.4375,30.3922,26.173,35.3906,51.2969,56.1116,67.1819,64.7926,69.8727,76.5885,86.0238,83.9233,71.1384,67.8868,75.9501,83.1127,80.1997,75.5459,77.3754,95.5369,93.0535,86.4346,70.3596,62.9867,56.6674,64.0264,48.9984,57.338,58.0548,87.9454,90.0606,79.9009,80.0755,68.7325,61.9096,48.1403
78.6577,77.8367,98.8845,124.724,117.759,65.2679,42.3654,59.6879,72.8217,64.9273,59.1128,55.4381,43.8161,39.4285,23.0097,9.29656,3.03957,7.25322,11.6209,24.5124,36.0901,41.1543,55.4872,74.8907,87.2307,100.507,108.319,83.8311,71.1508,64.1769,57.6431,48.1586,31.611,27.0142,35.8489,50.7088,54.6509,67.7599,64.4511,68.0068,71.6503,81.8606,85.5733,74.6212,72.1236,78.9478,88.456,88.223,81.3559,79.5606,99.0423,94.3618,87.235,69.9859,55.4362,49.7311,60.2293,45.2421,52.1806,53.5165,82.9161,84.129,79.8478,88.2439,75.3525,72.4896,62.7263
97.6484,106.249,124.963,169.924,147.809,84.1695,47.2871,60.7139,77.4197,72.8884,69.4776,65.356,48.3877,44.3342,19.5853,9.20957,4.10921,8.6571,14.9059,28.2014,42.7571,50.5998,65.5741,82.5379,91.4054,102.229,105.727,79.184,68.2628,61.59,53.6453,44.3218,30.6622,26.931,37.207,53.0446,55.7171,66.3736,65.0715,71.9302,79.8288,90.0876,91.9136,78.7031,74.7113,80.2697,88.7195,88.664,84.0001,79.4041,97.7338,98.7111,91.8042,74.0155,61.0213,53.8992,61.9745,46.0901,52.1383,51.7239,77.5865,80.1837,74.5316,76.9285,62.8625,55.8854,42.8545
81.3681,82.3595,113.291,161.35,143.79,89.0239,62.0328,82.7076,81.4395,64.465,56.9335,53.5838,47.9077,45.7338,25.7916,13.0637,4.18022,8.1769,14.0697,27.1211,39.5492,45.3333,58.0575,81.0493,96.8199,109.744,117.454,95.6661,82.054,70.5404,61.1212,50.3981,34.4592,29.8964,41.9281,61.7625,63.6494,71.0696,62.6813,63.79,72.8886,86.3256,85.897,70.6694,65.584,74.37,83.2506,80.6443,75.743,78.0899,97.3054,93.757,84.7893,71.7635,62.2977,56.1483,64.1763,49.8048,59.8077,60.3451,90.1383,90.8012,84.163,87.0554,73.4297,64.1492,51.3785
102.271,100.328,113.948,138.097,130.529,78.7397,48.6618,61.712,73.6595,72.6184,60.5023,53.8169,47.7112,35.7332,23.7541,15.7975,4.83805,9.28042,14.4608,28.0473,40.2923,48.128,63.5409,83.5154,95.1246,105.931,112.317,89.1009,74.8006,65.3664,58.3233,46.9891,29.2737,25.5954,40.1465,60.5871,62.985,74.1759,69.2342,71.2889,76.4286,87.6714,88.6091,72.9652,68.7482,77.3291,87.4987,86.7639,80.2377,77.7924,95.4288,93.7085,88.604,72.1216,61.4645,55.6172,62.8509,47.144,56.8789,58.083,86.3786,87.0061,78.6987,79.6713,67.8894,57.6596,44.7053
99.5155,99.3846,115.684,124.833,107.445,61.9924,39.197,57.8178,79.0083,69.7033,59.0393,58.5968,50.0121,40.356,24.7863,11.8215,4.70145,9.28096,12.0984,22.3177,34.3206,40.0148,53.3136,72.3841,84.6592,98.9247,108.293,86.0586,72.8307,63.6382,57.0185,47.4373,31.2749,26.1591,35.4608,51.5516,57.0118,69.2615,65.3853,68.1659,71.5816,80.8447,83.3443,70.9314,67.703,75.6131,84.222,82.2311,78.2761,80.1579,97.0944,96.2365,89.4218,69.8769,58.8194,51.8613,58.0187,43.6623,51.6457,53.252,83.9637,88.5746,83.4894,87.5893,76.9491,75.282,72.7558
75.4701,78.9285,106.819,143.383,124.047,63.745,42.3476,64.8558,83.9269,75.1952,59.7756,56.9891,48.7249,36.0929,26.1984,15.2106,6.02847,8.44218,11.4492,23,37.9403,46.0405,62.4142,81.7362,90.4249,101.592,107.605,86.085,73.3908,64.4353,57.5768,47.8464,31.1436,27.3666,38.6708,57.3198,61.4821,72.4615,66.4691,68.2024,75.2439,87.313,85.6147,74.0342,71.8716,76.6207,82.9948,82.1021,78.0678,76.6738,93.8996,92.2666,87.5368,72.55,60.4994,51.3631,56.5761,43.282,52.4894,52.9072,80.8717,86.2627,80.8884,81.3117,66.6403,64.457,60.5502
103.802,99.4273,114.959,134.928,117.625,64.5355,37.8852,56.4567,72.072,54.774,52.6101,55.1284,45.7699,40.1924,22.9845,10.9852,4.96209,11.7678,15.2188,27.6821,39.1238,41.897,56.7619,77.1318,88.7575,101.062,108.513,88.0144,77.1453,68.4097,60.1836,48.1035,32.5784,28.8729,38.9168,55.2095,57.3934,68.112,65.7621,70.2661,75.3564,86.1987,86.6912,76.3508,71.8454,79.626,92.7659,92.5829,82.2667,75.9965,92.0688,90.699,89.9735,73.8105,62.6776,56.7458,66.7582,49.9939,56.5313,56.8058,85.2988,86.6867,75.5592,75.857,66.0403,60.2254,47.3168
68.4695,72.6084,103.065,138.232,130.695,76.2642,45.3639,61.4317,82.3055,62.2874,52.3577,52.4384,42.6681,37.6245,23.2204,9.18877,4.1495,9.95514,13.1948,24.2154,38.3847,44.399,56.7668,73.6235,82.9168,92.5899,99.9628,79.2548,70.069,64.1149,56.6178,46.5272,32.1627,28.7103,39.3612,56.2378,61.8878,75.0908,68.974,71.9891,75.5622,84.8161,85.6958,71.5444,68.0487,78.4141,85.2139,80.5586,73.1991,72.1975,90.5309,91.8887,89.0865,73.521,60.6904,55.7024,65.0149,48.6079,52.5361,54.1029,83.3714,84.3752,80.1113,86.445,75.3123,70.6568,62.0174
73.4689,88.1346,121.929,158.334,140.096,83.4292,50.6505,65.5329,82.62,71.1488,63.4255,60.064,49.7103,35.4115,18.0075,6.42843,3.64772,10.352,14.5147,25.0894,37.3064,43.5559,58.1202,77.3639,87.0529,98.3252,107.647,88.8212,73.2123,63.4144,55.9874,44.8197,27.947,25.056,36.948,53.8943,58.7355,70.9739,66.1779,69.2385,74.3865,85.193,84.6847,71.7768,68.8357,78.7105,87.9617,83.5683,79.3495,77.7375,96.1584,98.2239,91.2034,74.7601,63.8868,56.7483,64.2578,46.7761,53.2274,52.7958,81.1098,88.2522,80.485,83.3155,73.5952,66.6928,58.6362
64.471,62.7413,91.6456,130.505,121.343,66.8223,45.5828,63.3357,76.2018,73.2747,64.4588,56.6903,44.989,35.7677,18.8637,9.06379,3.36714,8.33213,12.2716,24.6064,39.0461,44.005,58.962,77.0765,86.6711,96.821,105.145,85.3407,71.4646,62.216,54.4068,44.4132,28.4252,23.8353,34.0499,51.187,54.4404,64.8097,61.4497,65.7673,72.53,86.5643,90.4592,79.5763,76.6718,85.1474,93.1217,87.8389,81.6093,77.8769,93.4047,90.7889,84.0925,69.816,60.5746,51.2496,57.9983,44.8803,55.3433,56.0182,86.3569,92.0675,86.7997,90.543,74.3559,70.7624,62.119
62.2155,68.3911,92.4142,119.584,111.399,65.797,33.5928,51.1436,65.6781,60.0307,51.0806,43.514,42.9664,41.1021,24.1414,11.2481,4.36458,8.83626,10.8286,21.0675,34.1708,40.3639,52.7077,71.2203,84.9838,98.4221,103.472,80.6072,66.7496,59.3976,54.612,43.733,27.3351,24.6298,34.3261,49.6587,53.4734,63.5059,59.2911,61.8797,67.6579,80.5186,79.8666,65.8463,64.3007,74.385,82.607,78.7848,75.3564,74.6641,88.7381,89.0488,84.7722,71.4595,62.4246,56.495,66.3069,50.6999,58.8921,58.6988,87.2819,91.6345,87.9477,94.5425,86.0799,91.5002,89.9028
108.172,120.972,143.917,159.722,132.31,76.749,48.5188,61.5064,81.348,77.7917,57.3955,48.5037,40.8867,36.0214,19.6929,13.9357,5.04501,8.07671,11.746,22.6584,35.1354,41.2092,55.1739,70.9818,78.9892,88.4958,95.1438,75.9552,65.0714,58.308,52.4821,43.8857,29.8011,26.3084,35.9276,52.4088,56.6227,68.4927,64.323,66.2544,72.3738,83.3381,82.6586,67.9377,65.149,73.8227,85.2489,85.2722,77.5152,74.7773,92.0954,90.9073,84.6022,71.3443,67.2932,61.2059,69.0262,51.518,59.1888,57.5868,86.0293,91.1513,86.2764,90.0442,74.2929,69.7343,66.1647
61.1033,73.312,105.168,134.51,127.609,69.743,37.2831,55.5675,81.4021,78.3721,54.1756,45.0208,43.165,36.1193,23.1477,14.4625,4.66985,8.50917,11.9414,21.6627,33.5872,42.4761,57.6521,74.4961,85.5173,99.026,106.224,83.6694,72.6808,64.9339,55.7569,44.6819,28.4747,25.2289,36.0615,50.5306,54.9055,67.2077,60.3695,62.9765,71.0851,86.0425,86.3019,72.2743,70.857,80.7307,90.4937,85.7077,79.356,77.348,95.0189,95.5023,89.0298,71.501,63.0816,55.3553,61.4604,46.2864,55.5418,54.4713,81.7471,88.3158,86.6386,91.784,73.4136,72.4011,67.0812
72.2951,93.821,123.663,136.148,123.583,77.5117,52.7306,72.3191,94.5755,81.6887,69.2092,68.4308,51.8835,39.5438,27.7521,21.4838,7.38077,8.11704,12.8029,26.6556,39.8673,45.89,62.4459,83.5054,95.0776,105.497,111.932,87.6519,74.7659,66.2245,58.646,46.9743,30.8009,27.4265,37.0078,51.9921,58.9557,75.4413,68.3315,68.8933,76.1331,91.1153,91.5236,75.6595,73.2189,85.4877,96.4257,92.3126,86.4517,81.4559,96.9723,94.4854,85.4566,71.1228,62.2402,58.1377,67.4422,49.6108,56.755,53.3864,76.3426,80.9675,75.3478,76.5049,62.286,57.4478,44.8962
119.835,117.88,145.001,154.5,133.962,72.5371,56.0907,75.4358,80.0377,65.8831,56.5089,57.0222,43.1432,35.7616,25.9735,17.9679,8.22926,9.39687,13.8719,24.888,37.2297,43.8732,58.9193,77.4165,89.264,102.816,109.597,84.7771,72.3696,64.2833,56.3082,46.5786,31.417,27.7505,36.837,51.9626,57.8403,71.1517,68.2101,71.371,79.3953,95.9041,94.2753,79.8125,76.2948,86.5894,95.9764,91.9897,85.2011,82.6825,96.5645,88.3182,79.3712,64.5495,57.0361,53.8547,63.5266,47.3578,53.2819,51.972,77.7211,81.4403,73.2417,75.8469,64.1417,56.338,46.7766
100.919,100.014,127.5,156.31,138.941,71.1984,49.5677,69.5049,84.1281,69.2646,61.0273,56.1389,44.9253,38.0759,24.8832,15.9961,7.84747,7.22607,10.4484,21.2827,32.3334,39.0127,55.2765,75.2425,85.7234,94.9898,98.1198,77.5842,64.5625,57.2824,53.481,43.8418,28.8235,25.0129,34.3695,49.4127,52.673,64.5981,61.9303,66.6651,73.2962,84.5706,82.9668,68.8941,67.2237,75.0162,80.3267,80.6632,77.3206,72.7491,92.1725,95.5738,86.1288,69.5718,59.4114,52.4354,61.4737,45.7112,50.9945,51.9432,79.9719,87.6899,85.5712,90.6874,81.0995,83.6609,82.4699
76.2619,90.8031,116.736,146.05,129.854,69.6909,42.6402,71.5525,103.246,89.4178,68.1373,63.911,54.2475,38.8632,20.4676,12.4769,8.02302,12.3283,15.1057,26.6486,38.4259,44.1866,58.807,79.1524,89.3662,101.357,108.62,87.9671,73.7144,63.3691,56.2341,45.6099,30.5576,26.1813,36.4002,53.4042,59.3155,72.9948,66.5164,67.0776,73.8758,88.3219,87.016,71.594,65.3511,72.372,83.9801,83.0805,76.569,75.7151,96.5494,98.0928,90.8833,72.0152,59.4609,51.2166,57.3088,43.5514,53.1119,54.4605,82.4092,87.0725,81.4086,87.4029,76.2235,68.3029,56.0979
78.085,83.4072,103.611,131.28,117.792,66.704,45.0666,60.5519,74.6573,73.808,55.0616,51.1605,41.3643,37.8665,25.5484,12.8701,4.15381,8.09426,13.2864,26.4916,37.8742,42.7506,54.9601,72.974,83.9583,96.0246,105.295,88.6782,76.9454,67.5895,59.5032,47.4095,30.8691,25.6314,34.1322,48.8081,53.179,65.1294,62.513,67.6077,69.9327,77.9202,79.9713,67.7222,65.2186,73.2443,80.467,78.0336,73.65,75.7489,95.895,95.462,92.73,76.0015,65.3006,56.2391,62.0512,47.6485,55.9886,59.0969,92.4984,96.8589,93.229,98.4006,80.5486,72.9702,60.6194
107.371,123.329,139.562,150.331,134.181,73.941,47.6648,66.1347,81.995,73.092,65.8807,60.5173,48.4319,40.6516,25.3774,15.639,7.68643,8.62427,12.8342,26.2415,41.3427,48.7359,64.7492,85.6088,96.0953,107.145,112.663,89.8411,77.7221,68.568,59.8567,49.4477,31.6079,27.942,41.9854,60.8492,63.6864,74.5798,69.7081,73.5856,82.9689,96.7911,95.1581,80.6511,75.5036,85.1237,94.1997,89.6086,83.7655,79.8715,97.5168,96.7713,91.0097,72.6083,60.9773,53.2775,59.201,44.7488,54.4012,55.7102,84.9297,87.1344,78.3764,77.3908,63.2745,55.8933,40.8705
84.5578,90.9119,113.206,139.294,137.111,78.052,48.567,65.9552,89.7359,73.6909,70.2213,65.63,52.4511,39.6177,28.9035,14.4157,7.34161,10.5868,15.4656,28.2305,39.2309,45.0401,62.0687,85.3282,94.5488,106.884,114.173,90.2388,77.5486,68.4725,61.4013,50.1431,32.6829,27.5636,38.8338,57.3013,62.8345,76.151,71.1782,73.6206,76.2676,88.8605,91.4424,79.2813,76.4195,86.7161,100.048,97.8061,88.7492,81.353,93.6683,91.1623,84.9905,69.6721,59.9965,52.4382,59.4091,44.9087,54.683,55.1095,83.0573,85.3836,75.2935,75.3442,63.8851,57.7464,43.907
87.0116,95.136,119.161,143.732,127.744,69.3766,49.0805,74.052,84.7217,72.8511,66.6884,59.4023,54.8404,46.6502,28.2239,13.8409,6.041,9.0449,13.0931,22.908,33.3654,39.7195,54.4925,71.7687,82.9545,97.4946,107.518,85.2108,72.1209,63.2315,58.8544,50.1132,32.0014,27.2938,36.647,53.0769,57.4264,68.4357,64.4314,69.3202,72.9708,82.682,85.0799,74.4601,71.3485,76.6036,82.8695,81.7095,77.4421,75.4631,92.3255,93.1796,85.4918,70.8187,61.1376,54.3748,61.1291,45.1637,52.4381,55.3218,86.3954,88.162,83.5905,88.7818,74.3757,70.8103,59.9202
87.0065,90.4095,118.815,153.762,134.903,81.4905,49.0408,62.3264,79.3315,80.942,64.0803,54.6469,45.6698,35.0851,19.353,8.00155,4.52721,10.9772,14.5642,28.8976,43.7271,49.0236,64.9108,81.9495,90.2585,102.573,108.347,85.9305,75.903,67.2554,59.9695,49.2562,31.4756,27.5005,36.676,52.4384,58.6988,72.1049,69.8262,74.4642,80.0508,90.6806,91.4726,78.1659,74.1522,82.7252,91.8468,87.3385,81.2338,77.1823,91.8746,91.2122,85.9473,72.3276,60.914,52.5878,62.1291,45.4548,49.0961,53.372,87.067,88.0947,80.2967,83.2599,71.7751,66.267,53.2642
71.9461,81.6645,93.9173,112.477,114.262,70.5941,46.3397,63.411,93.7023,89.0767,70.9239,60.9356,42.5233,33.5842,16.9576,7.31194,3.29448,8.20373,11.1607,21.8754,35.3541,43.5042,57.3395,75.2804,84.0444,94.9156,100.838,82.7515,70.7452,62.2464,55.3006,45.5077,28.8393,24.6084,33.5512,49.6945,54.215,65.5718,61.6416,64.0323,69.2211,80.3157,82.4242,71.1282,68.0264,74.8771,83.1255,81.3728,75.0112,71.2942,91.3518,92.845,84.1172,70.8044,64.5,56.0802,61.8199,46.9846,55.2302,56.742,87.8887,91.5012,85.6792,89.6227,77.9838,75.8401,67.8031
64.5065,66.6281,94.8567,136.696,121.394,70.3984,42.5655,62.2415,83.6166,66.7143,59.3207,64.7295,50.3531,38.3658,23.7169,10.7867,3.63814,9.22762,12.5586,23.6899,36.9405,42.843,55.7402,72.4578,82.7282,98.173,107.571,85.7943,74.1659,64.4805,57.9699,48.4243,31.3326,25.6333,35.3315,52.605,55.8259,63.6699,60.7185,63.3913,67.9398,78.7808,79.9065,68.4957,65.2625,75.3048,83.181,80.1105,75.944,76.3177,98.0746,96.0603,89.41,72.7304,64.8003,58.4807,67.0688,50.8009,58.7143,60.1982,92.3495,93.3275,86.3541,92.1428,82.0739,77.3681,64.4569
82.6959,85.4833,112.316,144.611,125.331,71.9203,39.4576,58.1821,76.2613,56.4799,46.5216,50.9565,45.4199,40.7367,24.0849,12.4561,6.84097,9.43436,12.7162,24.9761,37.4441,43.1813,56.5748,79.9031,94.4906,106.37,112.976,92.1789,79.0927,69.4614,62.0762,49.3356,31.5911,27.6524,39.1966,56.3422,62.5658,78.1297,75.2583,78.5635,78.6144,85.2648,87.8052,76.8475,73.5851,80.1643,87.3044,85.3329,79.8015,76.8938,96.7202,96.9325,91.9663,75.5493,63.3479,52.3764,57.6267,43.4225,49.8095,51.9528,82.7172,87.8706,81.691,82.8385,67.1903,61.1744,48.1513
82.0099,96.3047,132.055,163.563,133.996,70.2073,45.3292,66.2658,84.5185,79.809,59.7707,56.6209,57.7493,50.9054,22.1108,10.9277,5.01209,9.5796,13.8332,27.6132,40.9092,47.1155,63.1973,86.2358,98.4581,113.76,125.774,104.881,87.3263,72.4345,62.6261,50.7206,33.8282,30.3057,41.1557,57.048,62.9044,74.6439,67.3466,68.2463,74.6727,87.9464,87.1501,74.5821,70.2305,78.8843,89.0955,86.1412,80.7491,79.7692,99.677,99.141,89.4635,71.2229,63.3792,54.8725,61.9918,45.7693,52.6933,54.8064,85.9767,86.1467,76.7213,77.1989,66.9177,64.1179,56.3318
101.398,102.121,120.569,135.09,106.834,59.8049,38.9618,63.5746,74.1743,65.7027,58.2541,66.3684,56.2789,43.0956,21.8197,10.8263,3.75142,8.05757,12.2688,25.3951,36.321,42.3904,57.5448,77.6846,89.5079,102.85,110.766,87.3661,73.8788,65.6138,57.9628,46.7845,31.4782,26.5539,35.6003,50.7246,56.4348,70.0962,66.3932,68.871,76.1298,88.413,87.9134,75.6792,72.9514,79.8896,85.5279,80.0968,77.5142,80.4428,103.119,102.568,93.0397,73.6938,60.6707,53.5018,61.7399,47.104,53.3914,53.7887,82.2068,88.0943,85.2674,88.0078,73.575,71.0357,58.1126
97.7693,97.2001,112.829,123.174,108.671,65.4172,40.0207,52.5862,70.5489,66.7277,54.6783,48.2903,41.6749,35.2866,15.3871,8.74613,3.84842,9.37277,12.6722,25.1016,39.3266,48.4823,63.6779,81.5567,92.1723,106.389,114.156,91.6529,77.236,66.3288,59.441,48.1727,31.8962,26.7465,35.6981,51.1791,56.5676,68.7817,64.5024,66.9362,72.5533,85.5686,87.0508,72.6481,68.1582,74.026,85.3191,83.8093,79.0817,77.6649,92.9994,87.483,82.9876,68.1475,60.0151,54.104,59.9422,45.4887,55.2062,56.0462,84.1313,88.4533,84.2157,88.5662,75.059,74.1146,66.5387
96.6939,104.12,121.843,142.095,114.685,69.2303,42.7193,58.3011,73.2527,64.3908,52.3598,50.1597,47.4896,44.2203,18.14,7.83754,3.02197,7.24772,11.2924,24.4141,38.8442,45.5281,59.4464,75.5746,83.3229,95.0959,107.27,88.3674,73.5091,65.3957,58.4218,45.2241,28.2289,24.5289,34.5521,50.4181,54.1361,65.3628,63.3112,66.2124,70.6796,84.1347,87.1981,75.5072,70.6587,78.168,87.7718,85.6577,79.6817,76.0509,92.4214,91.736,83.7188,67.6389,57.5348,48.4427,55.9222,42.5643,51.925,52.9279,80.8384,84.0233,82.7834,93.8635,81.301,78.1999,75.7456
81.4189,89.115,112.794,135.058,120.993,79.94,52.2683,63.9921,76.8402,59.9536,53.7238,48.0184,42.9169,33.9377,21.0154,12.4668,3.63607,7.92266,11.5566,24.4509,37.9783,43.8819,60.2737,78.7366,86.7712,96.3146,105.011,86.624,71.7856,64.3175,58.0883,46.7474,30.154,26.2985,37.6849,52.3346,54.6471,65.025,61.3894,65.8399,71.6926,81.4654,84.4089,70.9151,68.1031,79.3489,90.5569,86.5474,80.0992,78.679,96.4589,93.9822,89.5395,71.3854,61.0786,52.3086,60.4009,46.139,52.9707,52.5748,78.9227,82.6897,76.9751,83.2332,72.7951,63.6653,51.0074
85.9009,93.2759,118.106,137.906,119.085,63.3712,34.833,54.6331,77.9549,70.8291,69.4054,75.1861,56.1738,38.5854,23.8415,12.7536,4.94021,9.95784,15.3775,29.6267,46.7939,55.9479,75.0966,96.2068,108.223,122.016,128.66,100.086,83.655,71.4143,63.098,50.4298,31.9784,26.9075,38.1384,54.2999,57.2819,67.9238,64.89,70.101,77.8054,90.7116,92.8766,78.6625,74.3365,86.9682,97.6949,90.243,83.9737,83.5477,100.22,97.6984,88.3906,72.1515,62.5164,53.5368,56.8849,42.4826,51.0686,52.2942,79.5864,83.4402,77.5256,79.7787,66.3219,60.1876,45.8357
88.1291,87.6711,103.125,124.435,122.113,76.3468,44.5836,66.5484,88.4901,71.7874,64.2894,68.0798,54.5062,46.5874,27.3377,14.1198,6.0338,7.47257,12.2868,22.7911,35.5911,41.7732,55.1443,76.2091,90.2293,101.404,107.544,83.7653,69.5471,61.6353,54.8828,45.9601,30.3377,26.7613,39.1055,58.7404,62.4894,73.1642,66.4927,66.6731,70.029,82.349,83.918,73.5314,71.8756,83.4574,95.2552,88.5703,78.5999,75.8521,99.776,100.794,89.4455,72.6513,62.445,53.085,58.4096,44.1112,53.4235,54.7193,84.6767,88.6988,81.7692,83.9599,69.4279,64.059,59.026
87.3997,111.191,133.686,140.698,110.471,62.6666,38.0145,59.1532,76.7465,62.0394,54.5782,56.2017,47.4957,37.4397,27.2651,20.132,6.30393,8.78515,13.4561,23.8477,36.9857,43.1105,58.0122,79.6138,93.0337,104.339,106.569,83.5285,70.649,63.2084,58.4247,48.1728,30.3591,25.5105,36.2871,52.9125,55.682,66.7396,62.6525,65.67,70.1183,79.2045,80.1403,68.0741,65.0365,69.4543,78.5213,78.4899,71.8861,72.5802,92.9156,90.9105,81.9312,67.1203,58.4408,50.3383,56.3716,44.6815,57.6115,57.9715,88.9086,95.9014,89.8632,94.9249,87.8303,85.9241,77.8683
94.1845,96.3937,114.706,132.956,129.183,76.1532,47.5127,60.5061,71.3272,69.7332,55.919,58.7883,42.8191,33.401,27.9314,18.9709,6.72674,7.80644,12.3922,24.2148,37.3051,44.9382,58.6287,75.7999,83.8994,95.5537,106.569,86.0648,74.0421,64.6638,56.7019,45.3905,28.6675,24.4586,34.3334,50.72,51.4711,61.1817,60.2624,65.6007,69.9698,77.7163,79.638,66.9181,64.2287,71.9116,82.9081,81.9382,76.6808,74.7383,92.2825,88.061,81.1593,67.537,57.6181,52.2119,61.6759,47.1457,56.8948,57.7389,88.4702,93.3437,88.5588,93.2129,82.2333,78.4256,69.3916
98.1954,113.951,126.63,163.435,149.1,85.9058,61.1029,78.0521,86.4645,74.9424,66.1561,60.4564,50.3227,40.5778,25.4834,15.359,6.24166,10.8395,15.5315,27.445,39.1694,45.2606,60.1273,79.5419,91.4926,102.521,108.52,86.8988,73.854,64.4528,58.1058,46.8125,29.0689,25.2949,38.0964,57.3862,62.8161,74.6735,69.2582,72.0483,75.8013,85.4355,86.0555,71.1303,66.8297,73.5938,85.8562,88.6284,81.6918,78.7661,95.3066,92.2502,85.6638,69.5068,61.2737,53.5116,60.6994,46.1071,58.2992,59.1159,89.3885,90.9535,83.1637,86.569,70.8347,62.3906,50.658
73.6272,85.9798,112.065,152.267,124.603,67.1819,42.6968,60.341,70.947,62.1415,53.5586,53.6445,42.1805,37.1275,24.24,12.8958,7.21482,11.7756,16.0123,29.1457,43.6902,50.2376,64.071,82.7843,93.0468,104.74,110.26,86.6333,74.7678,66.5351,60.4454,50.267,34.5054,30.2835,38.6596,53.5339,60.7286,75.8598,71.8027,75.1796,78.7818,86.7695,84.6469,70.3877,67.2075,73.2642,81.8113,84.1762,79.7168,77.6149,92.8038,92.7606,86.8931,69.3569,60.8328,53.4067,59.5744,44.2679,49.7605,49.4121,76.3333,81.2149,77.0561,83.2863,71.821,66.6761,60.3636
79.9806,80.4046,104.998,141.251,123.368,76.0837,49.6004,66.8229,88.4452,88.7364,72.7321,65.5281,50.725,44.438,30.2182,18.098,9.55525,11.7565,15.3259,28.7686,40.8539,46.4014,61.7616,81.3984,93.2226,104.577,117.959,95.9991,82.1416,71.3723,62.2152,50.6643,32.6467,28.2257,38.5467,54.947,58.8887,72.8769,69.66,73.329,79.7122,91.5034,91.2976,77.2162,75.5935,86.0305,93.8925,86.0784,80.0917,81.1917,95.6036,91.2586,85.5984,69.31,60.7896,53.3581,59.8659,44.7591,53.1482,52.9305,80.1982,86.9211,81.6993,84.7608,71.1645,63.8682,54.3636
