"M_1951","M_1952","M_1953","M_1954","M_1955","M_1956","M_1957","M_1958","M_1959","M_1960","M_1961","M_1962","M_1963","M_1964","M_1965","M_1966","M_1967","M_1968","M_1969","M_1970","M_1971","M_1972","M_1973","M_1974","M_1975","M_1976","M_1977","M_1978","M_1979","M_1980","M_1981","M_1982","M_1983","M_1984","M_1985","M_1986","M_1987","M_1988","M_1989","M_1990","M_1991","M_1992","M_1993","M_1994","M_1995","M_1996","M_1997","M_1998","M_1999","M_2000","M_2001","M_2002","M_2003","M_2004","M_2005","M_2006","M_2007","M_2008","M_2009","M_2010","M_2011","M_2012","M_2013","M_2014","M_2015","M_2016","M_2017"
0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675,0.606675
0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871,0.590871
0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164,0.616164
0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349,0.623349
0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851,0.616851
0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052,0.619052
0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156,0.610156
0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378,0.626378
0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086,0.633086
0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642,0.600642
0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777,0.584777
0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759,0.600759
0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923,0.615923
0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631,0.61631
0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933,0.587933
0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535,0.586535
0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297,0.599297
0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533,0.599533
0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183,0.620183
0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885,0.596885
0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438,0.621438
0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308,0.61308
0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583,0.617583
0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131,0.59131
0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037,0.622037
0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091,0.604091
0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292,0.621292
0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864,0.617864
0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978,0.592978
0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155,0.619155
0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646,0.592646
0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066,0.611066
0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887,0.599887
0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551,0.586551
0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046,0.628046
0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968,0.631968
0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575,0.633575
0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686,0.632686
0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737,0.603737
0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871,0.59871
