"ro","h","m","rbar","rinit","rho","vartheta","bo","sbo","SSB","Age.3to10","rt3.p.","rt3.a.","rt3.g.","Age.4","Poor","Average","Good","q1","q2","f","harvestRate","availHarvestHCR","sel_gear1","sel_sd1","sel_gear2","sel_sd2","sel_gear3","sel_sd3","sel_gear4","sel_sd4","sel_gear5","sel_sd5"
1926.44188980287,0.788276,0.615297738921676,916.763928333078,1852.90508012445,0.265608,1.3753,0,140.785,42.5466,43.9587,13.7042,30.0345,48.7428,21.8272,35.5314,51.8617,70.57,0.779431867260285,0.996599554654274,-1179.63,0.2,8.79175,2.65032,0.291474,2.92166,0.343331,4.65685,0.403212,2.055,0.05,2.055,0.05
1832.12174917654,0.675617,0.610738743275386,1158.55636949514,1210.67096326604,0.308305,1.47209,0,135.922,73.9778,79.6388,13.2209,29.047,48.429,37.3203,50.5412,66.3673,85.7493,0.812009694380082,1.00411636906877,-1191.13,0.2,15.9278,2.66683,0.295707,2.92478,0.333093,4.74653,0.425125,2.055,0.05,2.055,0.05
2299.57591469262,0.517942,0.602405784571637,1315.28677410058,307.54456390054,0.286052,1.54293,0,175.393,64.4558,63.7372,13.4128,29.1307,47.9341,35.1762,48.5891,64.307,83.1104,0.773065112837316,0.996419913844967,-1168.78,0.2,12.7474,2.69952,0.319084,2.89037,0.332764,4.60984,0.396828,2.055,0.05,2.055,0.05
2075.50546377528,0.637783,0.612653350338791,1110.17173660389,381.186973940009,0.314686,1.57639,0,153.008,60.574,60.6537,13.1512,30.463,48.7144,31.7867,44.9379,62.2498,80.5011,0.805212549314118,1.00442990313931,-1177.09,0.2,12.1307,2.69619,0.311734,2.8635,0.323368,4.65091,0.394829,2.055,0.05,2.055,0.05
2171.68794716967,0.679865,0.611299658862576,1431.23072505302,503.025065064321,0.22584,1.25256,0,160.816,57.9408,63.2399,13.2645,29.076,48.5189,28.6634,41.9279,57.7394,77.1822,0.78139773109991,1.01535428413562,-1188.31,0.2,12.648,2.67783,0.293011,2.92437,0.340347,4.59859,0.394805,2.055,0.05,2.055,0.05
3373.1084940819,0.510728,0.590899102205249,1145.57273939032,609.677421450552,0.289553,1.30531,0,267.42,83.7023,80.595,13.0263,28.629,48.2623,46.9205,59.9468,75.5495,95.1828,0.819799894173582,1.00494499633664,-1166.83,0.2,16.119,2.61941,0.279201,2.93155,0.343708,4.57947,0.381373,2.055,0.05,2.055,0.05
2113.81573819743,0.431204,0.610625767058502,1072.71704147301,511.654708464026,0.43272,1.85659,0,156.879,61.6854,57.392,13.7498,29.5056,47.819,34.4234,48.1732,63.929,82.2424,0.774786322924433,0.990983772163148,-1169.77,0.2,11.4784,2.59726,0.260563,2.89326,0.33978,4.68375,0.401157,2.055,0.05,2.055,0.05
1542.28444177316,0.714646,0.61874626591642,1064.19082433447,1154.18529295774,0.325349,1.49234,0,111.441,71.4305,79.4537,13.8095,30.0338,48.8679,34.9443,48.7538,64.9781,83.8121,0.782154490315983,0.995089068250698,-1197.79,0.2,15.8907,2.68702,0.31366,2.95504,0.348105,4.66713,0.398263,2.055,0.05,2.055,0.05
1749.26328800768,0.745624,0.622839137372749,962.476836597862,701.050553011494,0.255979,1.54113,0,124.715,60.7007,62.1851,14.4327,30.169,49.4352,30.9076,45.3404,61.0767,80.3429,0.738985484729633,0.983591116794516,-1173.71,0.2,12.437,2.64538,0.293613,2.90267,0.328492,4.67372,0.402846,2.055,0.05,2.055,0.05
2436.33465915637,0.516819,0.625677009687702,736.684710916137,253.892259034377,0.300122,1.47493,0,172.1,57.6051,60.4243,14.2202,30.63,51.3137,28.6361,42.8564,59.2662,79.9498,0.70128774379506,0.982649189447864,-1169.08,0.2,12.0849,2.68018,0.289643,2.9024,0.32229,4.71853,0.405981,2.055,0.05,2.055,0.05
1864.20506014091,0.670154,0.614825986496106,2088.89396179969,537.575921860498,0.246274,1.43317,0,136.449,58.0677,58.3882,13.7599,29.0999,49.4575,30.2555,44.0154,59.3554,79.7131,0.763836131795459,0.990108367225572,-1159.72,0.2,11.6776,2.63191,0.281507,2.94716,0.356856,4.64939,0.394486,2.055,0.05,2.055,0.05
2086.7435086925,0.549792,0.609477040604506,1492.74203556244,1904.20523303139,0.23703,1.31597,0,155.461,71.0193,78.0258,13.3563,29.5526,49.4917,35.2273,48.5837,64.7799,84.7191,0.7675320818027,0.996386574192425,-1188.67,0.2,15.6052,2.63694,0.281892,2.86828,0.319569,4.67819,0.405328,2.055,0.05,2.055,0.05
1747.42752549925,0.697554,0.621502714737426,1443.33256500618,436.946167059272,0.348991,1.43395,0,125.129,44.3412,46.2057,13.6963,29.2819,49.7345,22.478,36.1743,51.76,72.2125,0.770061420833051,0.995865152121262,-1194.23,0.2,9.24113,2.60638,0.280057,2.9014,0.32781,4.73491,0.407834,2.055,0.05,2.055,0.05
2128.02585437491,0.736605,0.618260740691259,1740.62583007702,1038.22728073167,0.292629,1.56316,0,154.01,51.0978,56.1189,13.1867,29.105,48.06,24.492,37.6787,53.597,72.552,0.80426617593274,0.994896497348116,-1184.93,0.2,11.2238,2.66427,0.305132,2.92407,0.335827,4.70181,0.403899,2.055,0.05,2.055,0.05
3080.10818391964,0.477213,0.627398734676992,1336.94173868414,1128.77697210691,0.374344,1.31193,0,216.361,53.7861,57.2711,14.1444,30.4232,50.4246,26.5225,40.6669,56.9458,76.9471,0.713607633931211,0.998486835988854,-1189.07,0.2,11.4542,2.68229,0.310912,2.94538,0.34573,4.61848,0.393738,2.055,0.05,2.055,0.05
1871.20895320825,0.788195,0.609324690388926,1901.42712190577,1063.22285117891,0.207901,1.24414,0,139.473,53.404,51.4596,13.7702,29.337,48.8206,28.988,42.7582,58.325,77.8086,0.765597273583356,0.991701851297428,-1166.05,0.2,10.2919,2.71832,0.324071,2.89231,0.337402,4.68332,0.402629,2.055,0.05,2.055,0.05
1990.35839600953,0.685757,0.605244966255925,1881.3031865165,353.68617194033,0.276011,1.38579,0,150.378,52.0567,51.2248,13.069,28.68,48.4732,27.844,40.913,56.524,76.3172,0.838319488470245,0.98581960254286,-1176.15,0.2,10.245,2.65718,0.298214,2.83171,0.310506,4.6832,0.407107,2.055,0.05,2.055,0.05
1613.82109990417,0.812912,0.618277433956616,1371.92480509251,682.832781386525,0.353063,1.47087,0,116.79,53.3813,55.2796,13.4111,28.8517,49.2043,26.9036,40.3146,55.7553,76.1079,0.779845075640481,1.00275130791974,-1184.51,0.2,11.0559,2.73255,0.317076,2.91142,0.326884,4.66916,0.399302,2.055,0.05,2.055,0.05
1990.77641516316,0.686864,0.603423504249749,859.834561161941,192.414134563408,0.274397,1.29423,0,151.326,54.3458,52.4096,13.0317,28.944,48.3298,29.7247,42.7564,58.6688,78.0545,0.79851302470089,1.02451435468067,-1180.09,0.2,10.4819,2.59877,0.263919,2.94897,0.357996,4.62513,0.400086,2.055,0.05,2.055,0.05
2206.38343653124,0.588741,0.599234662792609,1290.15803809097,146.990800031427,0.412044,1.16061,0,170.08,84.9155,80.222,13.3714,29.5935,48.9715,46.7389,60.1104,76.3324,95.7105,0.767530546740071,1.00938639850333,-1177.47,0.2,16.0444,2.62938,0.285011,2.88305,0.327646,4.62213,0.393278,2.055,0.05,2.055,0.05
2312.05033326816,0.641352,0.597335109874223,710.920066903411,246.398464523917,0.25139,1.2219,0,179.366,74.2786,80.3569,12.9062,28.656,47.6052,37.3544,50.2607,66.0105,84.9596,0.855022067873582,1.0114587542726,-1180.58,0.2,16.0714,2.64814,0.299427,2.88775,0.3337,4.67528,0.39893,2.055,0.05,2.055,0.05
