"M_1951","M_1952","M_1953","M_1954","M_1955","M_1956","M_1957","M_1958","M_1959","M_1960","M_1961","M_1962","M_1963","M_1964","M_1965","M_1966","M_1967","M_1968","M_1969","M_1970","M_1971","M_1972","M_1973","M_1974","M_1975","M_1976","M_1977","M_1978","M_1979","M_1980","M_1981","M_1982","M_1983","M_1984","M_1985","M_1986","M_1987","M_1988","M_1989","M_1990","M_1991","M_1992","M_1993","M_1994","M_1995","M_1996","M_1997","M_1998","M_1999","M_2000","M_2001","M_2002","M_2003","M_2004","M_2005","M_2006","M_2007","M_2008","M_2009","M_2010","M_2011","M_2012","M_2013","M_2014","M_2015","M_2016","M_2017"
0.366693,0.339535,0.312393,0.283325,0.253084,0.224055,0.199236,0.181638,0.174021,0.178261,0.196594,0.232623,0.291285,0.376775,0.487791,0.615044,0.740192,0.839277,0.891373,0.88795,0.836046,0.752069,0.65482,0.56034,0.479574,0.418715,0.380551,0.364847,0.37068,0.397443,0.443958,0.505613,0.571248,0.626844,0.660081,0.665094,0.645262,0.612137,0.580366,0.559539,0.554163,0.565453,0.591905,0.628368,0.66539,0.693502,0.705773,0.699513,0.677068,0.645203,0.612661,0.585701,0.567749,0.560245,0.563221,0.575466,0.594394,0.616027,0.634639,0.642628,0.631214,0.592423,0.523256,0.431324,0.331919,0.240595,0.167187
0.440956,0.432378,0.420274,0.400215,0.372198,0.33989,0.309091,0.286322,0.277787,0.287703,0.320295,0.381279,0.476919,0.608547,0.762692,0.910764,1.01674,1.05305,1.01569,0.926253,0.81792,0.714715,0.628525,0.562998,0.517383,0.488946,0.474336,0.470937,0.476781,0.490153,0.509254,0.531874,0.555327,0.577154,0.595495,0.609325,0.618658,0.62464,0.629249,0.634025,0.639714,0.646237,0.652654,0.657122,0.657252,0.651645,0.640336,0.624751,0.607498,0.59213,0.582506,0.580974,0.588243,0.60351,0.62421,0.645506,0.660541,0.663627,0.651854,0.625654,0.588593,0.546402,0.505182,0.468634,0.438119,0.413386,0.393069
0.320583,0.28249,0.249064,0.220412,0.19701,0.179519,0.168838,0.166448,0.174836,0.197368,0.239148,0.30758,0.411168,0.553889,0.724386,0.892825,1.01799,1.06577,1.02827,0.927862,0.801664,0.67836,0.573198,0.491512,0.433262,0.396408,0.378788,0.378709,0.395067,0.426883,0.47211,0.525665,0.578071,0.61899,0.64065,0.640582,0.622739,0.596423,0.572922,0.559729,0.560501,0.576232,0.605446,0.643241,0.680764,0.709309,0.722738,0.718992,0.700733,0.674768,0.649724,0.63129,0.621835,0.621093,0.626364,0.632277,0.631518,0.619166,0.594259,0.559696,0.52126,0.486249,0.461687,0.451344,0.45654,0.477038,0.510713
0.329873,0.247642,0.189074,0.151042,0.128838,0.118792,0.11889,0.128654,0.148912,0.181953,0.231366,0.301456,0.39582,0.51449,0.650159,0.787317,0.904624,0.980965,1.00314,0.971033,0.896737,0.797939,0.692083,0.592844,0.509008,0.445265,0.403453,0.382781,0.381669,0.398563,0.431289,0.4751,0.520955,0.558874,0.580964,0.58405,0.571058,0.550333,0.532543,0.524883,0.530926,0.551623,0.585262,0.626193,0.664185,0.689307,0.695152,0.680725,0.650802,0.614544,0.582344,0.560755,0.552713,0.558793,0.577613,0.605334,0.635166,0.659361,0.670292,0.661643,0.629894,0.575456,0.502985,0.420709,0.337987,0.262682,0.199626
0.476134,0.339635,0.245389,0.183727,0.145239,0.123001,0.112764,0.112612,0.122717,0.14527,0.184748,0.247988,0.342895,0.473523,0.630824,0.789127,0.91186,0.967634,0.947422,0.86908,0.764648,0.659835,0.569021,0.497911,0.447279,0.415859,0.402007,0.404385,0.422026,0.453866,0.497714,0.548615,0.597883,0.636344,0.657206,0.65825,0.642757,0.618718,0.596065,0.581494,0.578197,0.586737,0.605257,0.628907,0.649919,0.661581,0.660163,0.645695,0.621939,0.595547,0.574164,0.56276,0.563683,0.577386,0.602497,0.635152,0.668502,0.694678,0.706011,0.696327,0.662448,0.60524,0.529771,0.4445,0.358856,0.280724,0.214979
0.488181,0.367706,0.277518,0.211312,0.16415,0.132109,0.112346,0.103402,0.105607,0.12124,0.156061,0.221244,0.334136,0.512054,0.751057,1.00724,1.20169,1.26386,1.18263,1.01206,0.825524,0.666152,0.547195,0.46675,0.418114,0.394378,0.389812,0.40081,0.425021,0.460202,0.503108,0.548386,0.588385,0.616017,0.627079,0.621624,0.604124,0.582462,0.565653,0.559566,0.566943,0.588128,0.620864,0.659101,0.69266,0.712283,0.712724,0.694259,0.66263,0.627495,0.599366,0.584441,0.584983,0.600413,0.627152,0.657332,0.678727,0.680989,0.659407,0.616269,0.559787,0.501123,0.450387,0.41219,0.387032,0.373182,0.367385
0.343851,0.277541,0.227409,0.193849,0.174721,0.167842,0.171787,0.185722,0.208923,0.241128,0.282343,0.332614,0.392047,0.461113,0.54077,0.630666,0.727431,0.82297,0.903124,0.948037,0.938153,0.869376,0.757078,0.628033,0.508206,0.414971,0.355746,0.329336,0.333334,0.367583,0.433205,0.526804,0.631512,0.720315,0.766392,0.757339,0.702925,0.629392,0.564476,0.522329,0.507208,0.519089,0.555251,0.607866,0.661096,0.697965,0.706445,0.684152,0.639439,0.587963,0.546097,0.522797,0.521395,0.542314,0.583332,0.637307,0.689897,0.724956,0.72957,0.698616,0.636886,0.55696,0.473309,0.395461,0.327736,0.271002,0.224264
0.493033,0.425254,0.368324,0.322845,0.288362,0.264054,0.249179,0.243378,0.24682,0.260107,0.284296,0.320803,0.371013,0.4354,0.512303,0.597603,0.684333,0.762829,0.82194,0.851274,0.844347,0.80235,0.734106,0.65292,0.572549,0.504377,0.455934,0.429421,0.424447,0.439895,0.473786,0.521367,0.573134,0.618241,0.647446,0.655944,0.645269,0.623069,0.600071,0.584012,0.57906,0.586803,0.60668,0.635642,0.667947,0.697702,0.719951,0.731364,0.73087,0.719922,0.701901,0.680137,0.657305,0.635393,0.615766,0.599257,0.586172,0.575992,0.567354,0.558094,0.545312,0.525583,0.495865,0.455781,0.407785,0.356181,0.30579
0.479582,0.43793,0.399861,0.365557,0.335817,0.311813,0.295019,0.287393,0.291502,0.309825,0.345112,0.400417,0.477973,0.576169,0.685567,0.790295,0.871635,0.913978,0.911015,0.868403,0.800498,0.722194,0.645249,0.577587,0.523931,0.487035,0.468648,0.469245,0.488624,0.525801,0.577665,0.636456,0.688385,0.719706,0.722106,0.695984,0.650357,0.599556,0.557941,0.533353,0.528615,0.5438,0.576546,0.620426,0.663652,0.694351,0.704342,0.691698,0.661491,0.624218,0.591913,0.571913,0.567181,0.577733,0.600854,0.630081,0.654902,0.665675,0.656571,0.627107,0.582133,0.530129,0.479987,0.436743,0.401935,0.374913,0.353661
0.437846,0.380045,0.331323,0.292672,0.264272,0.246091,0.238431,0.242501,0.260923,0.297588,0.357982,0.448815,0.57549,0.735459,0.909065,1.06189,1.15639,1.16933,1.10406,0.988248,0.857673,0.736874,0.63737,0.562226,0.510296,0.478939,0.465391,0.467464,0.483348,0.511002,0.547243,0.586623,0.621199,0.64388,0.650726,0.642146,0.622934,0.601257,0.58638,0.584148,0.597031,0.624722,0.663526,0.704622,0.73398,0.740121,0.718963,0.675192,0.620339,0.569,0.534458,0.523259,0.537595,0.577182,0.637852,0.706904,0.760138,0.774232,0.738707,0.661447,0.564107,0.471103,0.399501,0.353518,0.330997,0.328062,0.339772
0.675694,0.573278,0.479173,0.386944,0.300672,0.227422,0.172033,0.135808,0.117837,0.11651,0.133131,0.174416,0.254262,0.391559,0.595614,0.846846,1.08514,1.23119,1.23817,1.1258,0.957988,0.788493,0.64517,0.536363,0.460461,0.412563,0.387824,0.382799,0.395367,0.424016,0.466591,0.518368,0.570671,0.613851,0.640177,0.646361,0.634915,0.613618,0.59265,0.579039,0.576215,0.58486,0.603117,0.626027,0.645658,0.655294,0.651446,0.634592,0.609017,0.581847,0.561015,0.551361,0.554766,0.570843,0.596735,0.62609,0.649027,0.657157,0.646453,0.618332,0.579094,0.538045,0.504533,0.483647,0.476972,0.483878,0.501654
0.610752,0.457559,0.34505,0.265356,0.210804,0.175209,0.154282,0.145728,0.149259,0.166361,0.200747,0.258661,0.347954,0.473666,0.628986,0.791052,0.924363,0.994792,0.987531,0.915117,0.807763,0.692995,0.588375,0.502312,0.437207,0.392531,0.366847,0.358521,0.366256,0.389008,0.425133,0.470773,0.518553,0.560223,0.589034,0.60185,0.600476,0.591543,0.58432,0.585582,0.599016,0.625728,0.663977,0.707959,0.747394,0.772445,0.776841,0.75962,0.725426,0.68318,0.643025,0.611367,0.590917,0.581844,0.58235,0.588624,0.595011,0.596144,0.587777,0.567278,0.534044,0.48958,0.437084,0.380615,0.324265,0.271484,0.224692
0.562045,0.543076,0.515621,0.46938,0.40612,0.336357,0.272846,0.225333,0.198909,0.194354,0.213472,0.262473,0.352793,0.49641,0.690744,0.906978,1.08963,1.18011,1.15354,1.03531,0.878988,0.726679,0.59962,0.504042,0.438686,0.400069,0.385139,0.391972,0.419753,0.467823,0.533413,0.607832,0.673923,0.713434,0.715303,0.681026,0.624004,0.56369,0.517907,0.495373,0.49906,0.529597,0.585202,0.657945,0.729751,0.780008,0.793814,0.768616,0.715592,0.654786,0.606428,0.580842,0.581048,0.605952,0.649917,0.699054,0.729732,0.721966,0.6699,0.584549,0.487377,0.399757,0.334979,0.294936,0.276652,0.276341,0.289657
0.541376,0.455312,0.38085,0.315058,0.258349,0.212139,0.177617,0.155624,0.147068,0.152891,0.175835,0.221816,0.30006,0.419543,0.578812,0.75846,0.920349,1.02127,1.03653,0.974829,0.869428,0.75239,0.644541,0.556034,0.489996,0.446139,0.42313,0.419473,0.433969,0.465415,0.511388,0.566101,0.618948,0.658602,0.676824,0.67139,0.647095,0.614311,0.585149,0.567256,0.563972,0.575692,0.600097,0.631179,0.658998,0.67483,0.674034,0.657302,0.630497,0.603249,0.58615,0.5854,0.60314,0.638039,0.683968,0.727167,0.746778,0.728344,0.671926,0.591593,0.508093,0.440765,0.403039,0.400341,0.437364,0.522742,0.668012
0.556675,0.489744,0.428264,0.36976,0.315638,0.268922,0.232722,0.209867,0.20321,0.215395,0.251175,0.319223,0.431803,0.598435,0.810156,1.03095,1.2033,1.27469,1.22972,1.09931,0.936726,0.781499,0.652748,0.555626,0.48842,0.447272,0.428527,0.429595,0.44883,0.484762,0.534688,0.592538,0.64758,0.688451,0.706972,0.701024,0.675497,0.64082,0.609132,0.588095,0.580996,0.588096,0.606963,0.631733,0.653129,0.66337,0.658641,0.639985,0.612999,0.586551,0.570348,0.570205,0.588415,0.624359,0.673371,0.72402,0.757648,0.758774,0.722538,0.656679,0.577697,0.504055,0.449904,0.420222,0.415155,0.433293,0.471481
0.590702,0.5172,0.449204,0.383194,0.320873,0.266069,0.222465,0.192777,0.178905,0.18182,0.203935,0.250763,0.330937,0.452307,0.611618,0.787955,0.943035,1.03516,1.04183,0.973148,0.862524,0.74172,0.631283,0.541173,0.47442,0.430789,0.409164,0.408245,0.427091,0.464736,0.51858,0.581448,0.639572,0.678284,0.687875,0.667709,0.626642,0.579634,0.541968,0.522108,0.523306,0.545965,0.587701,0.641003,0.691354,0.723991,0.729421,0.706997,0.66527,0.618912,0.58321,0.566582,0.572041,0.599247,0.644008,0.695314,0.733887,0.742088,0.711864,0.648196,0.56644,0.485319,0.419405,0.373517,0.34668,0.335654,0.335845
0.559719,0.493223,0.432309,0.374584,0.321064,0.27426,0.236842,0.211172,0.199306,0.202513,0.222844,0.264222,0.33219,0.431033,0.557506,0.697946,0.828287,0.92047,0.954386,0.927837,0.85614,0.760402,0.659604,0.567286,0.491311,0.435433,0.400994,0.387339,0.39333,0.417833,0.458761,0.510689,0.562834,0.603202,0.622691,0.618506,0.595495,0.564597,0.538608,0.525503,0.528818,0.54915,0.584144,0.626825,0.664743,0.686279,0.684993,0.661831,0.62483,0.586605,0.560205,0.552855,0.56712,0.602234,0.652828,0.705315,0.737069,0.729995,0.680475,0.600932,0.512919,0.437543,0.388987,0.371435,0.386068,0.435296,0.521743
0.438072,0.470558,0.497539,0.505844,0.489017,0.449985,0.399392,0.350747,0.31525,0.297726,0.299898,0.323354,0.370289,0.441804,0.534234,0.638857,0.74171,0.825735,0.875937,0.885135,0.856318,0.798975,0.725369,0.647503,0.575153,0.515298,0.472183,0.446823,0.438509,0.445795,0.466388,0.496144,0.528354,0.556401,0.575351,0.583105,0.581113,0.574324,0.569701,0.572274,0.584584,0.606928,0.637064,0.669324,0.694734,0.705695,0.698572,0.674639,0.639675,0.60246,0.57217,0.554121,0.550214,0.559992,0.580684,0.606321,0.627651,0.63673,0.629428,0.606436,0.572967,0.537278,0.508061,0.490295,0.485732,0.493972,0.512552
0.271613,0.29331,0.311649,0.318189,0.308885,0.285827,0.256095,0.228653,0.211191,0.207567,0.220278,0.252662,0.309296,0.393609,0.502284,0.623386,0.736677,0.819133,0.854855,0.843043,0.797007,0.73302,0.664609,0.601088,0.547931,0.507918,0.482181,0.470536,0.472006,0.484909,0.506414,0.531671,0.553715,0.56674,0.567924,0.558165,0.541957,0.526581,0.520358,0.528755,0.554501,0.597905,0.655593,0.717634,0.766408,0.785684,0.767982,0.717791,0.649471,0.5815,0.529875,0.501782,0.498984,0.520988,0.565074,0.623325,0.679665,0.716141,0.7193,0.68556,0.622802,0.54664,0.472942,0.410017,0.359868,0.321081,0.290621
0.261703,0.268488,0.274167,0.27698,0.276518,0.273824,0.271302,0.272621,0.282437,0.305032,0.34468,0.405977,0.492892,0.605476,0.734867,0.863616,0.968702,1.02824,1.03,0.976641,0.883797,0.771551,0.658079,0.556455,0.474232,0.414917,0.379671,0.367613,0.377753,0.409618,0.46202,0.529708,0.5999,0.656727,0.686961,0.685614,0.658519,0.620183,0.587505,0.570635,0.57371,0.596975,0.636659,0.682516,0.716833,0.724055,0.697735,0.643072,0.574288,0.508768,0.460943,0.436973,0.438575,0.466308,0.51971,0.594129,0.676173,0.746328,0.783503,0.772394,0.710688,0.61069,0.493213,0.377589,0.276699,0.19623,0.136331
0.393668,0.378277,0.361794,0.342449,0.320676,0.29859,0.279363,0.266834,0.265166,0.277666,0.30765,0.359094,0.435859,0.538421,0.658579,0.779555,0.879003,0.936049,0.940027,0.89535,0.818325,0.726994,0.635927,0.554829,0.489102,0.44131,0.412475,0.402222,0.409771,0.434205,0.473678,0.523535,0.574768,0.617247,0.642674,0.647211,0.632989,0.607607,0.581171,0.560716,0.549735,0.549107,0.557552,0.571451,0.585082,0.593671,0.594573,0.587668,0.575383,0.562351,0.554266,0.554977,0.566274,0.588147,0.618485,0.652224,0.681,0.695805,0.689017,0.656282,0.597982,0.519454,0.429709,0.339129,0.256615,0.187695,0.134206
0.509544,0.391895,0.304645,0.243825,0.203787,0.179628,0.167913,0.166667,0.175184,0.193964,0.224521,0.269065,0.329841,0.407765,0.500467,0.601524,0.70034,0.783471,0.837705,0.853928,0.830208,0.772718,0.693533,0.606707,0.524712,0.456632,0.407704,0.378809,0.368922,0.376716,0.400644,0.437777,0.482428,0.527936,0.567815,0.597087,0.613798,0.619929,0.620582,0.620161,0.621264,0.624666,0.629307,0.632231,0.629279,0.618101,0.599028,0.574851,0.550253,0.531217,0.524041,0.532608,0.558595,0.601538,0.657459,0.716162,0.760203,0.772755,0.744658,0.678378,0.586913,0.488021,0.39679,0.320091,0.258746,0.210681,0.172887
0.560713,0.476046,0.405283,0.348154,0.30397,0.27197,0.251696,0.243426,0.248513,0.269026,0.308131,0.370053,0.458699,0.573763,0.704966,0.83236,0.930786,0.978785,0.96814,0.907673,0.817707,0.717912,0.622396,0.539372,0.47253,0.422835,0.389902,0.372472,0.369092,0.378325,0.398396,0.426336,0.457383,0.486647,0.510125,0.525527,0.532973,0.53524,0.536947,0.541687,0.551365,0.566228,0.584707,0.603058,0.615764,0.61871,0.610545,0.592932,0.570169,0.54844,0.53441,0.532244,0.543761,0.568897,0.605277,0.646901,0.6834,0.703534,0.698141,0.662792,0.599475,0.516134,0.423971,0.333728,0.253302,0.186893,0.135387
0.555619,0.473796,0.402219,0.338382,0.282679,0.236507,0.201202,0.177865,0.167565,0.171066,0.190219,0.2289,0.292755,0.386333,0.506601,0.639645,0.760894,0.842523,0.86635,0.83341,0.761601,0.671927,0.581127,0.499808,0.433268,0.383326,0.349965,0.332063,0.328325,0.337658,0.358916,0.390082,0.427478,0.466885,0.504168,0.535949,0.560475,0.57831,0.592102,0.604296,0.616338,0.628513,0.639826,0.647887,0.649402,0.642387,0.626872,0.604828,0.579785,0.556333,0.539241,0.531462,0.534237,0.547482,0.569705,0.59747,0.625011,0.645513,0.651984,0.638384,0.601128,0.540441,0.461226,0.373065,0.286958,0.211646,0.151667
0.687957,0.509805,0.383503,0.300274,0.249031,0.220956,0.210254,0.213485,0.228715,0.255437,0.293979,0.344823,0.4079,0.481769,0.562847,0.645205,0.720876,0.780894,0.816995,0.823534,0.79922,0.748434,0.680063,0.604901,0.533112,0.472757,0.429094,0.403543,0.39554,0.403843,0.426506,0.459744,0.496892,0.530926,0.556132,0.569519,0.57189,0.568003,0.565053,0.56839,0.580801,0.602731,0.631995,0.662927,0.68655,0.695383,0.686034,0.660083,0.623563,0.58536,0.55461,0.536563,0.533145,0.54408,0.566959,0.596304,0.623086,0.638156,0.63451,0.609003,0.563259,0.503085,0.436275,0.369495,0.307351,0.25246,0.205844
0.609269,0.533123,0.466796,0.410139,0.363459,0.327269,0.30233,0.289982,0.292456,0.312277,0.352863,0.418667,0.513739,0.637458,0.778245,0.914334,1.01888,1.06956,1.05859,0.996327,0.904906,0.804838,0.710268,0.629191,0.56514,0.519088,0.4908,0.479238,0.483007,0.500335,0.528439,0.562406,0.594748,0.618464,0.62902,0.625543,0.611179,0.592481,0.577464,0.571514,0.577186,0.594778,0.62221,0.654156,0.68196,0.697871,0.697419,0.680511,0.651443,0.617806,0.588121,0.567716,0.558829,0.561519,0.573934,0.591924,0.609056,0.619391,0.61877,0.605489,0.580582,0.547497,0.510867,0.47421,0.439575,0.40784,0.379029
0.479622,0.415549,0.361268,0.317406,0.283965,0.260769,0.247887,0.246105,0.257285,0.284085,0.330214,0.400211,0.497767,0.621393,0.75848,0.886616,0.979653,1.01775,0.99652,0.928975,0.837999,0.743153,0.6569,0.585622,0.531695,0.495431,0.476352,0.473557,0.48596,0.512042,0.549018,0.5915,0.630933,0.659085,0.670574,0.66446,0.644656,0.619005,0.596784,0.584047,0.583532,0.595489,0.61775,0.644979,0.668665,0.681369,0.678942,0.661474,0.633228,0.601591,0.574791,0.557789,0.552376,0.557994,0.571808,0.588118,0.598657,0.596892,0.580084,0.549798,0.511255,0.471812,0.438667,0.415557,0.403371,0.401203,0.406599
0.451859,0.395019,0.344956,0.301093,0.263925,0.234398,0.213681,0.203402,0.206019,0.224459,0.26318,0.328806,0.428917,0.566512,0.729706,0.889529,1.00704,1.05059,1.0134,0.917017,0.796664,0.679302,0.579159,0.501195,0.445337,0.409556,0.391575,0.389562,0.402182,0.428175,0.465461,0.509752,0.553715,0.589582,0.611366,0.616606,0.607299,0.589535,0.571431,0.558891,0.555146,0.561392,0.577052,0.599534,0.624218,0.64656,0.66294,0.671103,0.670545,0.662641,0.650155,0.635631,0.620957,0.607381,0.595576,0.585706,0.577483,0.570216,0.56283,0.553896,0.541679,0.524255,0.499982,0.468686,0.431756,0.391689,0.351492
0.417671,0.33337,0.268636,0.222295,0.191537,0.173701,0.167068,0.171189,0.18708,0.217289,0.266006,0.338743,0.4407,0.572502,0.723778,0.872427,0.989437,1.04946,1.04227,0.977451,0.878111,0.767166,0.661308,0.570331,0.498695,0.447763,0.417495,0.406805,0.414451,0.439143,0.478589,0.527466,0.575934,0.613401,0.631937,0.628987,0.60848,0.579699,0.553818,0.538087,0.535857,0.547805,0.57218,0.603947,0.634418,0.65539,0.661516,0.651622,0.629061,0.600882,0.575501,0.558369,0.551878,0.556173,0.569366,0.587124,0.602747,0.610235,0.605738,0.588224,0.559625,0.524263,0.487366,0.4525,0.421369,0.394306,0.370679
0.449695,0.430978,0.410455,0.385188,0.355365,0.323547,0.293627,0.269934,0.256459,0.255578,0.269149,0.299513,0.349585,0.421636,0.51479,0.624119,0.739297,0.844476,0.920894,0.952042,0.929877,0.859665,0.758027,0.646124,0.542693,0.460508,0.405958,0.37911,0.378179,0.401813,0.448354,0.51227,0.58002,0.634729,0.662311,0.657632,0.627282,0.586952,0.554471,0.540322,0.548979,0.581415,0.634764,0.698824,0.753504,0.778963,0.764644,0.714103,0.643155,0.572884,0.521474,0.496855,0.501069,0.533949,0.592551,0.666329,0.732405,0.765279,0.748463,0.683043,0.587038,0.485522,0.398297,0.331941,0.284984,0.253039,0.230944
0.298911,0.308749,0.313665,0.306139,0.284476,0.253061,0.219849,0.193067,0.179023,0.180879,0.20193,0.2482,0.328893,0.452084,0.612751,0.785715,0.927966,0.99726,0.977621,0.889301,0.772342,0.657788,0.561512,0.488606,0.438598,0.408987,0.397098,0.401006,0.419403,0.450969,0.493337,0.541641,0.587788,0.623533,0.643087,0.644986,0.632782,0.614313,0.599193,0.593732,0.600628,0.619583,0.646993,0.6748,0.690969,0.686649,0.659872,0.615978,0.565528,0.5212,0.494494,0.491254,0.513876,0.562688,0.633894,0.713875,0.775397,0.791854,0.752109,0.66696,0.562528,0.466477,0.396926,0.357711,0.346743,0.36125,0.397708
0.386879,0.278363,0.20353,0.15543,0.126519,0.111233,0.106276,0.11024,0.123246,0.146922,0.184289,0.239375,0.316049,0.415252,0.530921,0.648978,0.749748,0.814267,0.832046,0.805562,0.747962,0.674685,0.598782,0.529391,0.471966,0.429387,0.403002,0.392772,0.398096,0.418098,0.451049,0.492975,0.536617,0.574237,0.599818,0.610839,0.609334,0.60174,0.596878,0.600889,0.616569,0.643626,0.67807,0.710835,0.728422,0.721166,0.687641,0.634911,0.575648,0.524175,0.492773,0.487237,0.509803,0.560855,0.636611,0.722498,0.788283,0.803467,0.754873,0.654939,0.533793,0.42212,0.337941,0.282866,0.251754,0.238603,0.237492
0.383638,0.319412,0.265563,0.220603,0.184127,0.156069,0.136468,0.125686,0.12476,0.135358,0.160862,0.207395,0.283921,0.399201,0.553129,0.729809,0.895663,1.00957,1.04325,0.99724,0.897763,0.776062,0.656521,0.553713,0.474127,0.419556,0.389872,0.38385,0.400604,0.439671,0.499209,0.572,0.641885,0.690164,0.703556,0.680525,0.632218,0.577532,0.535109,0.514664,0.519752,0.551006,0.605921,0.675005,0.738251,0.774493,0.770762,0.728358,0.662195,0.594017,0.54348,0.519676,0.525303,0.560473,0.62213,0.699,0.766756,0.798674,0.778122,0.707314,0.605994,0.500619,0.411548,0.345114,0.299408,0.269668,0.250349
0.280155,0.271408,0.262747,0.25424,0.246552,0.24086,0.238847,0.242853,0.256012,0.281606,0.3233,0.385121,0.470327,0.578272,0.700014,0.818949,0.914113,0.96657,0.966798,0.918687,0.837015,0.739329,0.640836,0.55232,0.480133,0.427477,0.395711,0.384433,0.392872,0.420367,0.465435,0.523352,0.58387,0.634846,0.666098,0.673063,0.658865,0.633547,0.610095,0.597229,0.599142,0.616749,0.647817,0.685746,0.71917,0.737696,0.735383,0.712427,0.675075,0.63377,0.599667,0.579154,0.574409,0.584739,0.606622,0.632593,0.651262,0.653391,0.635228,0.599477,0.554172,0.510128,0.477612,0.461915,0.464807,0.486117,0.523484
0.447019,0.457028,0.461057,0.450126,0.421735,0.380195,0.334312,0.293884,0.266653,0.255895,0.263168,0.290599,0.341343,0.417822,0.517768,0.633107,0.749103,0.846297,0.90633,0.919112,0.886555,0.819513,0.733204,0.642791,0.560399,0.494271,0.449045,0.42549,0.422761,0.439689,0.474454,0.522763,0.576009,0.624185,0.658378,0.673294,0.669208,0.652194,0.631662,0.61467,0.605004,0.603804,0.609918,0.619802,0.627979,0.630255,0.624855,0.612624,0.596849,0.582829,0.5767,0.582258,0.600745,0.630891,0.668064,0.702779,0.721369,0.714229,0.680297,0.627217,0.568211,0.517994,0.489258,0.488763,0.520854,0.590013,0.699463
0.32253,0.305797,0.288564,0.269527,0.249279,0.229736,0.213568,0.203929,0.204341,0.217928,0.248436,0.301051,0.381834,0.494221,0.632155,0.778003,0.904652,0.984235,1.00067,0.957655,0.875022,0.774927,0.674807,0.585769,0.513521,0.460297,0.42649,0.411133,0.412877,0.430257,0.461057,0.500835,0.541879,0.576136,0.597477,0.603474,0.596364,0.582726,0.571301,0.56813,0.576089,0.5954,0.623397,0.653523,0.675503,0.681047,0.666941,0.635923,0.595717,0.556897,0.529891,0.52045,0.53078,0.560803,0.607496,0.662288,0.709417,0.733011,0.723245,0.680219,0.613811,0.539372,0.471162,0.415891,0.374505,0.344976,0.323744
0.383237,0.397793,0.406671,0.400596,0.376751,0.339487,0.297907,0.262073,0.239904,0.234952,0.249591,0.287543,0.354192,0.453534,0.581081,0.721217,0.847803,0.931895,0.954934,0.918444,0.841462,0.746115,0.650063,0.564642,0.495736,0.445736,0.415239,0.403551,0.409695,0.432675,0.470732,0.519591,0.571004,0.615717,0.646059,0.658281,0.65405,0.640316,0.626828,0.620471,0.624563,0.639418,0.662267,0.686467,0.701986,0.701344,0.682431,0.648939,0.609145,0.573882,0.553858,0.554973,0.579443,0.626516,0.690398,0.755654,0.795975,0.789883,0.733203,0.641166,0.539594,0.452849,0.396222,0.373212,0.383938,0.429956,0.513258
0.433107,0.31492,0.233213,0.181325,0.15118,0.136779,0.134636,0.143223,0.162318,0.192998,0.237225,0.297194,0.37437,0.468069,0.573856,0.682842,0.782194,0.857342,0.895611,0.89003,0.841942,0.761653,0.664864,0.567556,0.482261,0.417012,0.375873,0.358924,0.365284,0.394519,0.445672,0.513712,0.585472,0.643964,0.67447,0.670923,0.639061,0.594034,0.553304,0.527188,0.51978,0.531581,0.560139,0.598577,0.634528,0.656134,0.656138,0.634238,0.597178,0.55646,0.5242,0.507233,0.508123,0.526827,0.560634,0.602369,0.639343,0.659397,0.655336,0.627413,0.583166,0.534645,0.493875,0.467142,0.456223,0.460286,0.47625
0.329792,0.25568,0.20109,0.164409,0.142272,0.131822,0.131448,0.140878,0.16113,0.194662,0.245244,0.317297,0.414118,0.534215,0.666721,0.791946,0.886547,0.932261,0.923889,0.871383,0.794021,0.709542,0.630263,0.563277,0.511947,0.477596,0.460694,0.460983,0.477822,0.509961,0.554448,0.604772,0.649983,0.679391,0.686371,0.670693,0.638708,0.601413,0.570682,0.553573,0.552933,0.568836,0.598639,0.635622,0.668384,0.686328,0.683201,0.658956,0.619704,0.575716,0.537806,0.512225,0.501341,0.505202,0.522005,0.547495,0.574593,0.596473,0.608149,0.607457,0.595615,0.577004,0.557659,0.541875,0.531759,0.527648,0.528326
0.314601,0.261014,0.2183,0.186712,0.16526,0.152787,0.148552,0.152546,0.165687,0.189878,0.228068,0.284016,0.361217,0.460226,0.574748,0.691134,0.790628,0.854909,0.873145,0.846492,0.78666,0.708779,0.626671,0.550718,0.487586,0.441153,0.413524,0.404918,0.414812,0.442285,0.485009,0.536921,0.586511,0.621583,0.6337,0.621422,0.591041,0.55442,0.524519,0.509007,0.511083,0.531195,0.567054,0.611844,0.653042,0.678368,0.680186,0.658141,0.619308,0.57575,0.540112,0.51957,0.516852,0.532072,0.562918,0.603176,0.641621,0.666635,0.669614,0.647526,0.603911,0.547485,0.48842,0.4333,0.384988,0.343869,0.308876
