"R_1951","R_1952","R_1953","R_1954","R_1955","R_1956","R_1957","R_1958","R_1959","R_1960","R_1961","R_1962","R_1963","R_1964","R_1965","R_1966","R_1967","R_1968","R_1969","R_1970","R_1971","R_1972","R_1973","R_1974","R_1975","R_1976","R_1977","R_1978","R_1979","R_1980","R_1981","R_1982","R_1983","R_1984","R_1985","R_1986","R_1987","R_1988","R_1989","R_1990","R_1991","R_1992","R_1993","R_1994","R_1995","R_1996","R_1997","R_1998","R_1999","R_2000","R_2001","R_2002","R_2003","R_2004","R_2005","R_2006","R_2007","R_2008","R_2009","R_2010","R_2011","R_2012","R_2013","R_2014","R_2015","R_2016","R_2017","R_2018"
973.917,1154.17,2219.19,1661.45,703.538,593.771,526.339,940.959,1043.87,588.221,1116.09,1146.76,1685.51,720.99,817.961,696.102,895.128,484.568,913.847,1197.29,691.59,554.131,736.726,872.563,604.247,930.826,792.741,447.931,828.088,616.102,661.906,601.339,506.289,932.085,1541.18,891.227,2175.67,660.403,1714.26,862.305,2162.37,1532.52,1983.16,888.312,1515.59,2425.4,2274.79,919.12,1397.98,1585.57,2042.71,2203.9,1394.71,1665.92,1449.67,2400.63,592.196,2083.27,302.523,1783.21,948.97,527.224,992.802,910.623,998.496,1534.14,2327.69,1438.24
1041.65,1365.49,2177.81,1597.61,818.146,573.503,590.851,1243.23,1251.4,572.614,1623.97,1333.4,1782.4,856.437,584.185,840.622,656.135,433.548,882.595,977.526,781.581,703.262,656.391,859.043,577.978,818.555,630.636,326.96,519.416,385.105,453.142,388.537,305.916,620.659,1210.89,785.972,1752.6,611.888,1578.87,968.999,2052.9,1331.49,1903.47,757.686,1399.16,2075.01,1892.92,871.576,1467.08,1621.78,1981.94,2129.34,1178.97,1526.93,1210.17,2150.12,530.821,1816.44,338.424,2055.93,1168.45,739.244,1175.09,1212.89,1270.99,1379.83,1948.4,1429.36
911.592,745.593,1565.22,1300.28,632.987,438.553,479.597,1186.46,1065.19,710.554,1584.61,1308.71,2195.79,663.595,522.281,746.688,332.222,206.641,469.114,695.216,674.268,563.228,583.894,768.826,469.265,703.028,593.846,295.745,488.448,476.047,503.676,439.946,391.685,720.816,1421.56,828.857,1799.5,586.456,1532.53,961.259,1815.02,1471.81,1795.09,865.273,1768.32,2073.89,2007.99,919.451,1352.14,1277.49,1417.74,1592.89,997.782,1213.49,1006.03,1887.41,529.501,1994.48,346.507,2325.33,1305.07,711.566,1281.63,1307.51,1348.58,1490.48,2276.98,1076.74
1634.79,1415.3,2106.57,1578.62,738.694,482.395,530.019,1080.4,1204.79,465.535,1386.6,1276.88,2082.79,680.52,867.788,886.416,1130.33,361.004,834.023,884.663,726.465,649.682,658.073,964.163,666.516,943.173,841.042,373.36,923.256,687.369,647.244,603.992,492.413,807.645,1407.88,743.303,1861.4,470.108,1365.12,830.58,1667.37,1351.87,1762.69,936.035,1426.97,2343.38,2276.68,1034.23,1442.81,1739.27,1909.96,2125.25,1014.51,1310.78,1107.1,1869.14,508.629,1643.91,324.888,2141.84,1275.04,665.468,1390.3,1358.99,1465.23,1462.53,1731.23,1199.57
1819.6,916.006,2263.04,1108.26,636.87,568.113,502.338,1298.73,1010.91,740.096,1342.45,1178.9,1798.05,650.236,615.764,480.515,1404.95,436.507,1215.62,1305.09,1020.37,1060.95,998.013,1190.55,716.539,1193.63,981.943,365.869,745.159,580.872,619.97,439.513,338.419,769.566,1126.07,691.156,1833.9,492.774,1329.34,848.715,2172.05,1413.08,2069.84,975.21,1683.5,2088.25,2039.91,707.46,1132.77,1365.06,1565.94,1610.79,1014.12,1130.49,1106.47,1769.75,590.268,1835.64,321.156,2104.38,1088.1,627.813,1253.99,906.203,1217.26,1241.66,1648.47,1241.71
1331.9,1246.64,1571.26,1341.7,827.858,575.653,781.887,1089.62,1080.56,711.387,1576.42,1607.09,2016.88,971.949,706.755,425.836,1169.96,336.368,728.848,700.906,533.719,457.456,626.296,718.932,507.736,910.06,725.191,343.112,619.27,468.759,514.731,388.561,281.805,606.258,1037.16,624.262,1549.34,503.562,1463.92,857.504,2316.41,1817.85,2637.26,1132.33,2104.94,2768.73,2509.66,938.825,1405.09,1712.41,1708.22,1704.87,1027.75,1030.71,1118.69,1802.74,513.189,1615.35,391.092,2437.83,1123.78,681.984,1058.06,1216.07,1042.26,939.093,1220.87,824.287
1298.95,1413.53,2626.62,1868.6,1197.51,794.828,564.789,1311.68,1094.65,572.831,1276.48,1340.94,1677.45,670.107,467.619,370.242,925.269,304.835,765.056,1078.39,714.035,674.385,693.812,862.745,543.914,957.278,765.366,402.933,649.438,517.144,601.757,511.943,461.717,850.895,1348.32,733.779,1851.54,594.354,1520.42,732.104,1868.86,1419.13,2046.45,755.76,1691.3,2018.66,2383.66,1049.03,1374.22,1909.89,1974.45,1890.43,1377.13,1302.22,1216.5,2215.37,541.31,1978.6,371.316,2121.96,1265.85,668.612,1257.39,1523.19,1027.17,1374.48,1944.56,897.725
1764.49,1479.89,2736.12,1605.52,1195.1,594.35,716.771,1325.09,1263.69,602.387,1838.78,1476.02,1683.81,966.357,573.571,586.608,1360.27,360.784,1352.67,1514.33,1019.12,921.821,915.644,984.294,596.358,908.719,727.491,367.607,666.704,438.975,535.003,418.707,350.895,599.61,1067.32,605.348,1547.69,563.541,1396.72,862.297,2007.82,1702.32,1985.74,776.821,1770.14,2105.61,2506.9,1062.51,1234.61,1665.6,1689.95,1677.32,1173.41,1367.43,1268.67,1848.63,535.325,1867.72,328.141,2133.4,1185.52,522.431,1100.16,1134.53,1046.61,1335.24,2101.21,838.304
858.388,973.04,1765.5,1002.43,631.978,583.313,524.066,982.114,842.371,585.518,1000.02,949.672,1334.03,637.497,494.021,811.609,783.987,181.424,871.024,1008.64,596.1,648.578,662.456,832.866,467.032,801.391,589.497,283.025,543.321,366.213,435.413,360.357,341.842,612.323,1379.47,777.124,2175.25,744.278,2066.47,1178.96,2788.17,2294.97,2551.74,1078.3,1959.9,2622.94,2263.73,948.066,1364.79,1518.24,1640.32,1774.71,1135.69,1371.25,1141.48,2419.36,555.552,1809.63,307.115,1560.56,1036.96,501.647,911.085,889.538,790.726,1004.28,1335.66,963.933
1190.04,1028.77,2048.04,1231.8,832.349,461.147,574.987,1012,1007.82,825.126,1245.25,1039.76,1707.71,512.791,416.413,616.687,642.385,252.711,798.366,894.205,703.569,699.541,634.356,981.935,486.463,841.914,602.803,353.359,632.023,464.297,466.914,417.721,337.619,687.405,1344.65,548.365,1463.19,480.335,1127.4,750.014,1769.85,1473,1861.89,1049.9,1847.13,2590.12,2253.38,892.531,1411.13,1476.07,1779.05,1630.98,1047.99,1070.85,1042.99,1859.18,535.923,1908.39,316.737,1815.11,1227.77,626.553,1235.79,1211.98,1141.77,1663.86,2833.79,580.028
1187.82,1162.17,1756.9,1686.8,723.179,397.597,490.595,1014.66,961.597,480.728,1093.26,1109.41,2218.04,843.882,927.09,881.66,1191.47,657.563,1154.13,992.258,593.7,503.641,407.047,629.576,405.595,653.946,531.002,305.589,643.84,512.056,576.496,535.036,437.342,793.385,1638.32,694.912,1811.08,530.213,1266.96,781.193,1875.81,1426.84,2004.37,921.333,1928.19,2798.55,2547.38,1180.43,1604.65,1772,2247.04,1958.46,1394.06,1135.61,1148.43,2000.15,574.979,2210.23,346.625,2139.24,1250.22,783.684,1327.27,1308.89,1145.84,1462.9,1780.07,655.494
1168.18,899.852,1782.74,1351.41,608.975,428.181,612.874,1423.92,1203.01,680.239,1990.47,1597.92,2594.91,1217.34,881.279,959.166,1376.1,292.943,874.64,1084.41,784.361,810.358,791.463,1067.87,640.572,1005.37,807.645,350.231,542.385,466.759,447.234,345.015,301.014,500.934,1126.09,588.621,1837.13,624.134,1648.03,1033.47,2302.4,1566.81,2083.18,893.295,1534.04,2261,1913.84,824.195,1249.14,1585.68,2007.91,2008.21,1280.53,1424.38,1238.54,2244.34,566.495,1997.74,359.275,2118.43,1260.63,584.022,1203.51,986.575,1172.58,1142.81,1885.49,678.827
777.268,932.912,2304.05,1619.22,724.236,627.365,778.792,1178.63,1206.92,707.05,1329,1345.5,1727.88,630.801,669.908,627.341,520.681,87.7997,622.657,849.681,743.095,820.884,1023.62,1342.38,837.128,1254.39,1064.13,463.563,901.643,746.275,795.028,614.287,549.247,919.083,1548.45,849.93,1992.96,668.479,1700.6,996.363,2178.2,1837.19,2363.58,1155.75,1757.93,2400.84,2415.72,1043.14,1224.96,1436.86,1699.89,1697.64,1058.29,1040.56,1174.41,1924.18,414.649,1831.91,368.756,2480.31,1433.6,814.948,1639.4,1592.91,1469.29,1797.47,1568.28,1343.18
563.833,817.525,1352.1,1166.69,542.876,665.459,434.38,1076.46,886.396,529.014,1077.74,865.18,1316.89,846.396,442.173,462.017,960.329,107.615,874.112,1023.17,810.118,742.005,863.744,1006.62,538.061,837.983,762.33,372.642,657.007,615.014,708.506,537.746,573.001,1026.98,1855.76,985.253,2154.99,686.739,1690.44,948.997,2471.37,1795.57,2600.9,1147.83,1935.88,2773.59,2660.86,950.354,1363.8,1641.87,1817.88,1724.63,1060.17,1138.77,1090.27,1689.49,463.425,1527.02,256.287,1974.34,1073.63,641.954,1232.5,1359.52,1298.64,1437.63,1657.11,1640.15
1301.11,955.08,2084.55,1253.08,711.781,553.002,643.033,1526.77,1321.87,649.992,1532.9,1204.09,1628.78,981.384,619.228,502.08,648.28,62.5775,885.366,1093.72,881.847,951.602,1033.59,1172.68,701.63,985.949,830.338,396.701,657.697,508.632,638.732,530.931,422.718,983.66,1786.78,1164.78,2963.48,815.91,2078.63,1178.89,2741.47,1839.21,2349.89,1018.24,1816.23,2782.63,2654.93,1053.93,1655,1805.93,2043.4,2189.01,1121.45,1116.39,1095.74,1663.45,377.704,1527.28,280.54,1680.29,1084.37,533.639,992.576,1060.97,841.889,1029.28,1084.43,1545.63
930.808,820.632,1424.03,1283.43,703.5,557.247,626.602,1110.4,1208.67,625.918,1693.79,1424.89,2323.36,998.962,679.445,607.896,1085.65,84.8919,737.899,768.53,695.874,588.23,756.261,939.207,568.323,976.838,766.927,392.045,692.674,479.849,551.019,429.448,310.275,656.856,1197.79,762.246,1881.05,576.79,1617.66,967.665,2244.94,1647.79,2125.64,948.295,1773.53,2160.6,2162.08,785.489,1190.29,1346.04,1942.51,1900.25,1156.65,1448.23,1409.97,2185.76,669.196,1872.97,314.929,1671.51,1112.3,505.63,1078.12,1070.81,1099.86,1489.7,1761.26,1062.65
1506.45,983.145,1443.01,1552.14,816.688,470.043,463.128,1108.23,1069.71,535.252,1226.5,1383.49,1732.9,910.32,618.104,699.309,1254.56,105.252,744.552,802.889,607.062,483.968,590.172,822.712,567.717,1073.88,844.742,473.43,810.025,577.078,652.448,503.974,335.929,636.734,1147.9,621.625,1361.31,493.786,1189.3,716.576,2011.28,1403.26,2056.61,918.696,1607.87,2346.18,2138,918.763,1367.64,1319.66,1707.78,1902.91,1099.58,1253.31,889.261,1724.11,508.699,1704.7,298.736,1872.68,1214.11,651.43,1254.15,1429.79,1450.63,1868.09,2573.2,1235.12
1561.9,948.894,1483.42,1052.23,655.397,502.832,447.716,772.938,1147.21,418.163,1369.49,1099.02,1579.1,1042.69,474.273,767.174,1114.91,139.372,923.183,804.6,817.65,587.999,775.618,978.378,675.953,1055.06,808.324,381.897,633.145,484.055,428.43,315.802,291.14,486.653,810.692,540.97,1270.73,450.327,1379.95,875.601,1969.69,1480.31,2367.06,987.136,2066.97,2412.69,2323.03,909.1,1359.86,1434.41,1700.07,1650.34,1140.79,1217.14,1007.57,2236.12,597.93,1726.42,292.681,1866.2,1036.38,550.259,1063.17,1116.73,1161.6,1525.52,2816.56,905.181
2230.2,1559.25,1985.74,1304.66,773.895,454.538,567.373,1215.73,761.765,637.999,1137.74,1070.19,1716.11,752.892,418.494,455.858,1296.89,140.958,1034.41,864.548,826.135,740.595,869.574,1021.71,562.083,1091.71,798.664,366.423,695.703,578.124,534.394,398.213,397.162,594.492,1110.78,540.66,1344.53,444.414,1279.63,836.558,1817.23,1829.77,2165.94,1086.37,2142.72,2577.17,2705.38,992.823,1367.1,1577.39,1662.43,1728.31,1043.53,1028.01,985.937,1576.45,438.872,1542.33,288.047,1950.37,1091.67,700.483,1210.41,1262.41,1380.76,1445.92,2504.39,1053.41
1902.93,1681.87,1965.11,1241.96,828.559,314.13,495.117,963.604,1165.86,661.021,1284.09,1287.24,1601.41,839.029,611.411,573.494,952.471,203.009,667.427,1024.67,798.448,692.048,897.996,1133.28,686.211,1178.47,837.784,462.136,733.296,557.954,542.387,388.592,343.77,742.997,1387.97,760.026,1962.2,713.953,1679.09,984.692,2326.35,1538.06,2082.51,761.52,1666.36,1896.17,1846.31,864.74,1210.42,1510.13,1729.49,1802.79,1294.58,1242.41,1240.39,2175.79,601.938,2043.91,408.566,2156.35,1371.03,684.322,1417.2,1368.13,1123.42,1124.66,1396.85,906.541
975.516,1330.97,1910.04,1438.5,677.543,465.038,585.46,1076.35,1214.47,681.184,1042.28,1163.03,1543.98,709.87,528.163,552.605,1168.17,534.791,1182.42,1418.19,1005.64,958.459,884.971,969.313,640.571,976.109,657.582,364.203,611.304,481.087,601.41,554.849,419.849,741.201,1610.04,974.715,2251.13,703.393,1712.29,924.831,2247.98,1521.59,1942.24,881.841,1724.18,2219.37,2183.68,984.275,1438.24,1932.63,2102.83,2103.96,1378.07,1442.96,1405.23,2138.95,518.058,1771.74,348.143,1973.23,1238.34,634.818,1111.53,1216.64,1085.56,1441.39,1881.74,926.58
1533.61,2287.53,2769.84,1696.34,761.932,514.903,563.742,1133.67,813.344,611.681,1133.87,1106.99,1875.12,886.675,871.362,1208.11,838.159,504.765,974.923,1422.16,961.589,836.217,827.791,1035.88,616.278,1128.29,724.843,458.914,586.928,583.516,541.271,489.451,394.881,608.38,1028.57,528.946,1425.59,482.53,1277.94,744.65,1845.27,1617.03,2231.4,993.938,1960.29,2838.31,2578.27,1097.78,1472.77,1520.72,1993.97,1677.94,1097.04,1089.41,1144.32,1901.02,544.265,2003.69,349.094,2289.54,1314.06,688.418,1140.89,1232.35,1066.24,1539.65,1420.94,1351.56
1607.26,1627.21,2271.72,1915.39,1055.28,747.81,576.871,1349.71,1071.55,613.266,1289.26,1308.05,1881.9,844.587,566.751,782.737,898.652,238.516,800.245,873.121,771.176,696.263,677.944,957.067,587.594,915.899,708.424,378.68,629.849,491.41,540.47,373.384,379.709,601.419,983.025,582.124,1330.8,452.08,1210.77,698.557,1614.64,1198.72,1587.59,724.073,1372.51,2218.03,2368.47,868.353,1310.16,1672.96,1996.82,1887.3,1183.7,1358.81,1153.55,1853.75,516.03,1639.81,373.939,2487.39,1510.18,763.459,1558.12,1483.4,1484.3,1510.8,1502.04,1474.16
850.586,963.643,1488.41,1355.99,765.06,576.487,416.181,1022.36,854.308,598.643,1424.88,904.351,1734.2,796.654,463.229,838.723,893.865,270.173,755.947,852.219,763.632,611.52,672.231,862.352,559.484,973.101,798.993,426.155,735.108,535.678,571.658,451.459,411.049,681.803,1272.4,658.851,1609.06,523.103,1521.67,929.143,1784.42,1523.1,2012.11,826.744,1665.05,2138.34,2083.52,851.709,1220.5,1505.86,1650.63,1671.74,1171.23,1068.44,1022.19,1792.07,622.807,2304.52,376.858,2624.1,1576.49,860.39,1567.65,1426.07,1511.4,1867.72,2579.64,825.975
921.015,1214.77,1707.38,1159.67,779.496,582.287,471.023,1138.22,1115.76,803.342,1240.65,1341.46,2135.23,886.033,498.033,917.099,927.144,557.994,953.36,1143.17,884.301,865.869,975.992,1051.7,598.022,955.303,706.035,354.75,550.637,510.988,531.165,447.089,387.564,643.41,1365.8,738.574,1808.94,589.733,1655.97,935.991,2474.6,1614.4,2238.91,1128.78,1789.01,2485.16,2102.09,833.443,1066.62,1079.18,1538.93,1323.49,1124.08,1190.75,1122.48,2126.65,632.723,2141.68,354.482,2142.15,1145.14,545.842,1029.62,1139.63,1035.25,1517.2,3266.42,846.692
955.322,1481.08,1726.82,1751.94,972.925,572.017,753.008,1416.23,1074.53,717.94,1252,1245.67,1936.55,567.452,467.299,734.832,464.102,228.141,806.666,965.319,692.212,764.349,837.122,1010.92,615.55,962.11,811.354,333.034,600.019,518.685,565.005,419.395,395.874,617.357,1099.89,625.931,1369.56,443.148,1057.73,628.02,1832.55,1139.8,1749.19,813.673,1326.73,2026.49,2270.12,954.19,1193.94,1448.1,1731.18,1754.92,1324.46,1248.14,1330.28,2322.37,638.687,2380.3,413.923,2210.59,1035.16,547.12,1103.89,1190.85,1191.69,1698.88,2351.17,1051.25
715.967,1857.83,1740.33,1519.12,893.397,658.309,556.811,1167.65,828.363,447.302,1494.3,1199.13,2090.02,1047.63,793.695,999.957,744.603,494.542,906.248,1100.88,716.153,658.41,902.866,1039.01,738.577,1249.84,1047.39,533.99,959.56,700.825,680.16,535.085,475.185,773.898,1400.45,876.323,1987.91,737.088,1697.53,1012.19,1943.86,1603.96,1943.3,811.938,1267.44,1866.61,1888.25,840.344,1296.07,1375.74,1971.18,1936.1,1222.1,1331.87,1275.65,2176.35,506.624,1860.44,324.372,1819.95,1205.26,611.548,1211.7,1247.57,1141.8,1444.26,2130.1,1076.14
589.234,1054.85,1218.85,1365.89,828.286,434.742,589.152,1306.4,1182.6,667.561,1596.89,1443.93,2711.11,1368.6,855.961,869.426,708.803,576.749,1183.92,992.802,806.184,769.404,921.578,1365.28,814.336,1465.28,1273.95,575.026,989.977,824.688,756.808,576.261,478.694,699.136,1343.25,804.674,1719.55,561.968,1482.17,917.269,2056.28,1583,2118.7,968.089,1909.96,2489.12,2794.78,1136.21,1898.92,2081.55,2240.24,2249.25,1323.25,1286.43,1153.95,1560.71,485.622,1487.68,267.595,1655.92,1005.71,736.315,1291.92,1471.85,1176.03,1527.96,2077.81,1341.47
623.845,1599.64,1726.4,1409.81,831.737,542.847,700.895,1005.68,904.683,704.232,1187.95,1146.86,1552.01,446.352,440.028,562.178,1009.05,173.096,968.961,997.702,905.553,833.264,853.573,1037.5,718.432,1015.82,751.784,348.369,602.317,453.745,466.485,410.112,326.705,546.225,1048.99,569.357,1412.02,479.52,1201.99,779.634,1854.61,1326.05,1912.93,832.002,1758.77,2262.35,2175.53,894.234,1290.67,1426.87,1663.38,1905.5,1081.43,1330.7,1168.02,1811.41,458.757,1695.02,329.202,1939.32,1199.98,638.879,1150.71,1240.77,1175.17,1807.82,2316.91,1250.46
1396.95,1703.96,1761.45,1232.55,589.866,493.861,613.599,1012.74,1082.22,610.246,1387.66,1123.38,1784.79,888.687,554.454,705.149,880.879,232.321,774.351,816.552,804.866,664.164,720.93,929.047,633.262,1069.09,859.775,447.477,795.433,762.393,651.765,700.25,453.83,795.325,1347.81,714.496,1651.13,484.308,1543.38,799.739,2015.94,1630.08,2171.21,907.125,1901.91,2698.9,2289.24,1012.59,1334.93,1582.86,1996.14,1810.6,1120.47,1348.97,1323.2,2171.04,601.435,2231.51,396.724,2199.51,1157.31,669.513,1072.81,1170.18,1043.34,1249.82,1100.23,1030.83
1441.43,1266.82,2431.64,1907.4,852.107,581.698,750.658,1210.11,1105.98,587.067,1205.25,1145.45,1772.14,844.956,718.925,868.36,823.272,301.998,955.15,935.098,804.825,656.387,758.554,919.605,674.866,859.164,758.24,410.842,748.152,618.232,580.705,580.623,479.887,704.488,1545.35,684.353,1785.22,581.198,1462.15,767.356,1778.1,1637.98,1773.03,873.216,1720.81,2315.1,2169.08,878.665,1498.79,1715.5,1867.22,1899.63,1285.01,1292.56,1355.52,2187.93,528.383,2089.37,380.496,2019.31,1150.25,486.674,1104.13,1058.22,1085.03,1157.12,1618.08,1289.78
1666.8,859.351,2113.22,1638.75,849.663,613.002,562.724,1290.32,1008.51,638.03,1521.78,1679.19,2122.24,1250.2,1184.58,787.246,1854.75,1127.35,2535.9,2137.67,1487.7,1270.68,1348.96,1561.67,826.714,1248.18,972.743,509.018,987.886,699.816,803.246,706.375,511.406,1012.82,1969.08,881.829,1819.46,597.927,1655.92,754.745,2001.01,1516.76,1845.81,803.694,1517.58,1962.66,2029.45,811.938,1160.77,1333.35,1612.05,1599.72,1259.02,1206.75,1205.49,2257.14,526.361,2096.55,358.173,1955.85,1092.98,563.921,1069.61,1457.26,1180.76,1692.86,2285.57,1175.24
1039.44,746.307,1685.63,1449.08,825.139,502.01,649.041,1022.32,1071.43,661.503,1289.07,978.329,1675.39,760.422,1010.74,660.082,670.5,268.746,865.517,1086.02,718.113,726.085,685.405,854.415,553.976,779.216,623.252,330.387,622.184,453.985,490.196,430.065,382.445,909.499,1818.79,1105.75,2294.01,772.68,2065.45,1044.44,2417.51,1952.56,2483.34,1062.21,2042.68,2360.18,2529.76,1015.2,1464.67,1434.75,1861.38,1989,1185.36,1317.46,1222.91,1955.96,462.234,1466.83,307.664,1840.16,1239.05,631.311,1446.03,1601.49,1442.86,1590.65,1699.44,897.559
1282.7,1400.9,1450.71,1181.24,758.51,460.269,572.159,1053.38,851.629,546.245,1237.63,1109.5,1769.35,915.453,738.463,843.047,636.125,203.568,693.545,1061.21,621.283,715.608,728.705,1146.49,757.695,1268.8,1124.47,549.311,1018.79,654.785,718.396,595.122,505.75,764.889,1406.52,849.169,1993.5,610.959,1881.69,971.44,2515.48,1780.81,2345.3,979.294,1896.2,2045.36,2244.31,857.813,1351.06,1529.9,1740.26,1725.59,1016.41,1246.88,1058.6,1865.58,480.281,1537.57,288.147,1863.08,1207.26,864.953,1496.11,1587.02,1513.5,1358.52,1899.23,951.844
1340.23,974.098,1356.45,1191.88,668.558,479.438,687.45,951.119,715.75,678.434,1030.67,1321.5,1534.59,1052.74,768.409,1177.82,730.003,242.639,1212.65,788.594,616.15,571.671,672.159,918.408,606.626,914.704,880.226,386.233,650.383,571.297,566.675,468.966,352.707,594.298,1065.8,590.74,1453.86,509.425,1260.82,834.15,2160.61,1575.95,2176.59,1017.65,1788.75,2403.63,2376.2,868.129,1191.21,1355.02,1554.12,1792.38,1001.81,1110.97,1076.47,1974.32,538.163,1585.08,305.794,1905.29,1069.68,691.692,1354.21,1421.9,1452.93,1631.44,2100.29,850.033
953.163,1297.24,1710.49,1543.92,573.325,440.738,573.926,1024.84,942.612,633.111,1188.47,1040.72,1045.35,670.574,735.369,320.074,683.029,143.897,654.417,685.72,623.58,650.926,637.3,845.697,498.327,825.228,654.816,365.715,525.756,480.301,548.121,447.125,334.59,609.917,1111.28,605.645,1320.22,435.729,1169.84,686.661,1907.07,1358.49,2006.56,930.894,1936.97,2648.22,2668.04,986.028,1616.41,1636.13,1738.76,1771.79,1075.5,1096.29,960.188,1779.56,485.164,1506.28,348.177,2054.27,1313.88,751.745,1515.34,1405.13,1570.35,1766.78,2285.58,1009.27
1024.4,1226.09,2068.99,1769.57,911.14,523.548,1056.02,1121.44,1179.82,948.64,1222.38,1218.95,1615.23,975.07,574.411,349.369,965.241,536.57,1276.4,1263.85,1083.39,1066.29,1261.07,1600.62,852.398,1496.84,985.113,539.403,787.634,555.372,520.582,399.538,328.257,633.423,1331.79,820.468,2093.82,795.144,1721.12,1088.1,2372.18,1673.42,2198.09,737.77,1414.42,1741.65,1689.08,652.865,997.208,1088.74,1358.03,1557,1028.86,1305.52,1188.47,2232.27,693.483,2418.88,487.064,2911.81,1486.76,845.139,1419.03,1214.01,1245.35,1506.12,2408.44,1198.89
785.656,906.954,1538.47,955.732,696.116,606.878,542.451,1050.13,1286.9,517.632,1738.46,1268.69,1554.24,1023.22,596.2,669.244,963.64,408.687,1182.39,1211.04,1032.82,886.575,988.959,1140.46,635.963,1072.82,735.909,348.489,568.495,437.904,434.663,308.173,297.604,534.942,1054.81,706.181,1707.36,683.276,1445.12,854.231,2129.05,1654.17,2041.98,796.476,1553.9,2109.76,2122.44,1005.47,1520.61,1697.26,1971.28,2298.04,1306.16,1530.24,1358.26,2567.34,694.069,2329.68,393.295,2630.47,1253.84,695.896,1215.96,1138.73,1083.98,1488.65,1638.41,1375.03
874.017,883.416,1563.38,1057.65,769.957,362.337,617.803,1219.21,887.513,614.617,1595.9,1367.07,2169.35,1241.61,1066.81,732.314,641.614,354.465,823.71,854.151,593.286,546.173,758.835,912.719,550.989,988.651,694.143,473.883,662.321,470.708,609.118,415.367,312.251,602.471,1112.16,613.966,1432.13,455.635,1174.51,661.926,1610.12,1285.29,1397.95,770.136,1522.02,2050.49,2187.16,1053.55,1666.27,2083.78,2711.12,2531.14,1820.16,1619.78,1592.65,2511.82,597.012,1610.63,270.899,1697.83,1040.17,560.902,1184.91,1379.07,1459,1661.18,1821.97,1429.97
1225.07,858.801,1887.11,1214.26,736.776,529.608,502.517,1186.45,762.281,514.589,1128.81,972.09,2047.88,993.033,449.701,837.458,569.122,456.023,906.177,981.55,684.381,544.55,631.331,927.635,497.12,940.258,759.585,371.046,683.914,565.353,639.914,583.681,386.606,839.892,1310.38,774.89,1656.73,508.407,1304.99,697.975,1834.58,1559.85,1588.3,870.574,1630.21,2091.7,2224.58,937.124,1354.91,1740.37,1836.65,1877,1164.27,1253.67,1499.72,2276.56,837.098,2270,469.169,2350.46,1285.68,610.56,1161.31,1047.95,973.472,1418.72,1316.61,1454.61
1021.11,1249.03,1659.98,1530.95,810.023,791.381,589.492,1163.09,1000.77,617.382,1175.94,969.503,1524.43,1025.13,320.653,873.693,976.228,239.301,986.246,1096.02,722.222,537.195,713.328,818.663,533.574,951.75,740.843,400.042,646.15,573.708,623.065,537.347,373.469,708,1161.94,662.682,1497.15,448.584,1160.62,689.635,1803.93,1593.89,1790.35,933.71,1964.85,2599.69,2589.41,1196.64,1456.52,2038.55,1997.39,2217.32,1261.38,1506.54,1236.83,2132.71,613.764,1909.61,357.723,2151.97,1092.59,593.561,1019.58,1018.05,1029.44,1393.91,1375.37,1339.12
961.971,1744.98,1596.33,1453.09,989.334,520.946,853.542,1127.74,1146.95,671.563,1354.35,1464.45,2071.04,1072.77,892.517,1182.12,805.254,819.432,1476.69,1488.01,1068.73,758.114,889.754,986.906,544.159,1086,795.221,484.782,780.897,734.006,849.832,868.999,707.39,1332.52,2064.12,1156.99,2132.35,625.293,1640.61,960.429,1901.3,1654.83,1799.71,934.016,1575.47,2336.23,2227.22,982.718,1223.52,1624.01,1614.3,1770.58,1192.93,1204.85,1176.18,2151.22,592.874,1655.97,316.282,2012.03,1057.3,682.089,1024.91,1177.8,1225.77,1472.98,1174.42,1448.78
932.659,1447.65,1377.69,1510.92,728.885,535.889,526.498,1471.44,1185.08,750.29,2307.68,1800.38,2785.03,1444.48,1158.01,1288.82,827.988,445.468,1105.6,966.651,806.873,663.425,847.84,927.086,617.833,1232.5,841.788,438.677,768.954,543.812,543.723,532.819,344.468,737.352,1403.65,768.081,1849.16,651.392,1351.18,902.244,2288.82,1696.47,2375.04,938.713,1855.23,2279.02,2482.62,964.902,1197.29,1548.5,1566.83,1756.8,1109.59,1016.56,877.426,1679.13,459.556,1516.55,325.109,1960.35,1348.12,695.901,1212.72,1160.73,1243.74,1313.81,1219.08,958.861
1219,1541.47,1653.35,1581.2,822.185,661.449,497.832,1446.83,1037.51,696.812,1542.42,1432.52,2690.57,1340.31,1352.8,1164.08,873.358,620.446,896.756,709.688,561.67,493.885,557.485,761.359,551.477,973.792,870.178,425.095,804.234,571.474,623.991,527.596,376.605,741.66,1327.13,748.138,1840.34,536.481,1533.1,945.568,2189.94,1494.29,1890.9,985.576,2030.68,2963.09,2473.44,1130.79,1467.35,1885.39,2050.14,2175.57,1387.34,1194.14,1242.22,2080.17,517.207,1727.16,348.049,2044.23,1155.66,689.347,1228.69,1340.19,1172.31,1457.17,1146.77,1180.65
