sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018
19.99,10.3754,19.5517,10.9786,14.9528,17.2653,35.1183,52.3988,31.1486,13.1195,12.2943,18.4829,17.5055,16.5055,8.738,3.06826,4.11361,9.49717,11.2188,20.2434,35.5835,48.9631,55.9049,65.3938,84.6432,64.2519,50.8593,39.777,33.3933,39.1518,38.4702,30.2051,23.9658,28.1806,44.8726,52.768,47.0348,59.4736,46.6978,40.9376,36.1021,46.0913,44.0987,37.8982,32.5612,33.74,37.0778,23.7232,15.709,14.7537,17.1736,19.4298,17.5224,9.42285,4.8324,4.85556,4.42767,3.92111,4.21927,4.34026,5.18266,5.70252,7.79584,12.2015,17.3512,25.0863,21.5538,18.8111
24.0368,13.7104,22.9125,14.9686,18.9572,22.5892,39.1399,52.1904,27.5023,13.5758,19.5696,30.6535,29.1087,27.5688,17.5865,10.2859,6.96915,6.73978,9.21906,21.0054,39.3768,55.0112,65.298,76.0243,99.5765,76.5168,60.3762,48.9321,38.5676,42.77,39.6408,30.0896,22.5216,27.5743,49.1642,60.3284,59.6493,79.3684,60.5177,48.018,40.219,50.2576,46.4581,38.4616,33.3355,37.0696,44.1414,30.8896,21.4645,18.866,19.7582,18.866,14.5251,7.85474,4.27399,4.67646,4.73291,4.18548,4.32214,4.97081,6.28188,5.99479,7.03028,9.3173,11.688,16.0854,13.5388,12.2673
20.4508,8.76064,17.9268,16.0552,21.7991,23.0964,38.5658,49.7443,24.7479,10.8856,14.891,23.5615,24.4224,25.2851,13.9601,6.98736,5.52863,7.78337,9.57477,21.5214,41.1514,56.7188,60.0486,67.3164,83.2138,63.613,51.7668,38.8053,31.7863,38.894,38.2144,32.5602,26.8896,31.6838,48.9601,56.9504,51.6421,62.8467,45.1062,35.2165,28.1992,34.9568,33.7223,27.6086,25.2452,31.2576,41.1791,29.6625,21.42,19.7251,21.2817,22.9469,20.3683,11.6333,6.6703,5.97049,5.19166,4.88571,5.26651,5.36623,5.8293,5.29486,6.2453,9.7802,13.658,20.381,23.2784,26.8306
25.1175,12.4921,20.9387,16.5271,21.4318,19.4552,33.155,48.1486,27.0682,13.7405,16.8096,24.0819,29.5482,28.5032,12.0582,4.88189,5.39158,8.48642,9.99527,19.7124,36.1283,50.7157,55.0762,66.2588,87.2305,70.18,59.7826,50.5743,45.5069,52.8627,51.6823,40.2432,31.4562,33.6059,47.5532,57.418,51.8216,62.2236,46.7688,37.0217,30.4271,40.3298,40.0043,32.6525,29.0607,31.7442,37.6559,25.4248,17.8914,17.507,20.4387,21.0315,17.9544,11.6332,6.61755,6.39072,5.80713,4.54758,4.23698,4.46361,5.17949,5.04926,6.39342,9.78902,12.8807,19.869,20.3089,19.8575
19.1466,11.544,23.5357,15.7699,21.1429,21.9918,37.205,51.6869,26.8038,12.6519,14.4502,19.8238,22.5468,23.3576,13.8139,5.97113,3.44703,8.82877,12.5361,24.7987,41.0394,53.9967,57.8049,64.2411,79.8459,60.1281,44.8009,34.0271,28.4431,34.6811,35.9208,30.191,24.9286,30.5079,45.7172,54.747,48.4137,60.259,44.1474,35.2615,30.0782,39.8799,38.4128,32.2724,28.4088,30.6729,36.7083,25.4694,18.3143,17.635,20.348,21.9547,18.2037,10.3018,4.9521,4.72332,4.36997,3.76892,4.20722,5.49152,7.49585,7.85728,9.73696,14.5966,16.9956,18.755,11.3117,8.10417
17.7713,8.68105,20.4794,13.9795,19.7966,19.1907,37.0884,53.4316,28.797,14.5382,19.0048,24.829,22.937,24.6714,14.6036,5.27825,1.81613,4.92546,7.16294,13.4927,28.0649,43.3204,51.0352,65.0356,89.0593,70.6566,58.603,45.2073,38.1498,45.1235,41.9693,31.3278,23.6639,27.9309,43.1613,48.7503,41.7747,53.0066,41.9633,34.5113,29.3835,37.8591,38.3864,34.1508,30.2322,34.1254,41.3812,27.4442,18.4989,17.1357,18.1505,18.0949,14.7278,8.11261,4.51018,4.98767,5.57425,5.43252,5.8651,6.6838,7.84754,6.81739,7.32494,9.96693,13.9497,21.0456,21.3344,21.3228
26.2145,8.56369,17.9624,13.695,20.4887,20.7296,39.5194,53.8318,27.0244,10.6577,13.3436,22.2052,20.4396,19.9581,10.3419,5.19739,2.45025,6.86545,9.52058,18.3622,34.3368,48.3877,53.2443,59.8716,77.2925,60.8827,48.943,37.1733,31.875,39.3763,40.5121,34.0691,27.1802,33.1562,55.4521,64.3596,56.9799,66.0617,48.705,38.7589,31.1929,39.9786,37.8015,29.1598,25.4315,29.6694,38.2491,27.0738,19.3499,18.5051,20.5834,21.5373,18.6871,10.479,5.89192,6.30692,5.83341,4.60016,4.34607,4.59251,5.71037,5.52494,6.95926,10.3528,14.3661,21.857,19.9431,17.5632
29.4264,14.0779,20.6099,13.5571,17.8856,19.3471,35.122,45.63,23.8659,13.1952,18.8012,29.3324,25.6489,25.2034,13.829,6.27328,5.78118,8.6618,9.63421,19.4815,37.4769,49.5719,53.33,65.0993,82.3886,63.6278,51.9471,40.7044,36.6788,46.3431,49.1205,42.8485,35.9652,42.4722,58.8358,59.6861,50.5002,59.6568,42.3455,33.7708,28.2536,37.6513,35.5262,29.2049,26.8044,32.8383,41.4939,27.7753,18.4889,16.744,18.6238,17.2572,13.44,7.15031,4.27147,4.89659,5.58946,5.78746,6.32925,7.44694,8.63634,8.03506,9.48058,12.7355,16.2429,20.2184,14.4392,11.3334
32.8491,17.9006,22.6818,17.8873,23.5909,23.7135,39.9936,50.5561,28.2268,11.2128,16.3215,26.3281,26.0926,23.9757,11.7873,4.38533,3.05018,7.55379,8.27508,15.8595,32.2561,46.6182,53.7734,63.9413,86.1276,66.7882,52.4699,41.3509,33.2554,37.1782,34.7296,25.1432,16.9763,19.4947,34.549,41.7072,39.2426,54.7022,44.9436,41.8691,38.0874,49.1213,47.5525,39.4035,32.8073,36.1581,42.9561,26.5529,16.6681,14.5495,16.3274,17.5025,14.9976,8.63938,4.5859,4.97707,5.00964,4.43356,4.57779,5.0282,6.23735,6.35964,8.10303,12.3165,17.4966,23.0087,16.7169,13.0364
24.5128,14.1579,22.2934,13.639,18.7419,24.0017,37.1457,46.8699,26.1546,12.6769,19.5749,34.6785,35.4699,33.114,17.3153,6.14585,4.29343,8.00858,10.3007,21.6858,38.1721,53.3604,63.8342,74.6733,97.6676,79.6931,67.5612,56.3818,52.8007,60.1651,56.2694,43.5504,34.6153,39.7625,57.6074,61.116,54.7737,64.7224,48.1989,40.6277,34.9281,44.9914,42.8533,35.7786,31.6878,35.535,43.9451,30.4015,21.1375,19.1203,20.8069,21.6632,18.0339,9.65195,4.20864,4.1985,4.29164,4.0016,4.33674,4.77181,5.70523,5.74135,8.02791,12.6614,15.7213,18.4542,11.4502,8.44379
23.5499,9.10782,19.7754,10.3815,15.637,17.7164,33.0049,47.5807,22.8605,11.6581,13.4482,20.7704,18.8881,21.7224,16.5856,10.1636,9.34525,10.7331,12.1889,22.373,36.9777,53.365,64.235,74.5846,93.679,70.5775,55.7851,42.1828,35.079,39.8947,37.361,29.5316,23.6049,28.6174,45.8911,54.1264,49.4608,62.9648,47.9937,39.7488,33.2438,45.3691,43.3415,34.5592,29.6283,32.7687,40.8215,27.0353,18.2576,16.0562,17.2838,18.1121,15.3996,8.25543,4.34298,4.69015,4.45596,4.2157,4.67644,5.36027,7.13349,7.38886,9.15214,13.6402,16.4012,20.3869,17.3977,14.7249
20.4883,10.5049,18.1549,11.5573,15.4934,13.5874,26.3132,40.3101,24.0454,8.66596,11.4462,19.045,17.8099,18.9963,13.4711,8.89434,6.89687,11.6594,13.9135,24.2521,41.1437,56.6663,61.5113,72.7281,88.1809,66.8838,51.0376,36.807,27.7187,30.9737,28.4058,22.1384,16.8205,21.7356,39.2289,49.2774,47.8925,65.3471,53.5863,46.9596,39.8625,52.9697,50.7987,41.0744,34.5517,36.3672,42.1988,27.8434,18.4676,15.9502,17.0699,17.5199,15.2634,8.35228,4.47001,4.57508,4.3343,4.52959,5.25603,6.17179,7.6507,6.61524,6.86994,9.25731,10.7345,13.0815,11.1526,10.4802
22.592,10.6571,17.2873,12.5397,15.4537,15.0796,27.5346,43.1822,27.0951,9.8157,10.5535,15.6355,16.7804,16.7752,10.2459,4.59125,6.91306,13.0255,15.2326,25.5288,40.0734,55.147,59.1191,63.1606,78.2073,60.9653,46.5796,33.0592,28.076,36.2764,38.8501,34.463,28.6836,32.8086,46.5611,49.748,41.5001,50.9487,36.4446,29.6699,23.9764,33.4872,33.8153,28.7472,27.0645,32.1305,40.8837,29.5275,21.0598,19.535,20.2185,19.8733,16.4938,9.11065,4.32883,4.74706,4.79117,4.79409,5.63082,6.43936,8.07879,7.59131,8.82402,12.9931,17.1701,22.4369,18.8428,16.0181
30.0476,12.6565,20.726,16.214,18.9684,20.4726,38.9375,54.8267,28.3535,9.24827,10.5519,17.9725,16.8182,19.7125,18.8347,13.6106,9.98702,12.0809,17.4837,29.9223,43.8326,53.8253,59.6122,70.2253,86.4874,65.514,49.2902,36.6476,30.4682,37.4945,39.7336,35.9233,33.1935,43.5836,69.2042,76.3446,66.2535,74.3662,53.5118,43.1433,34.3801,41.9602,37.7377,28.3066,23.9788,29.6709,39.0811,26.4281,17.9935,17.0936,18.6817,18.3766,14.7324,8.23631,4.44228,4.65651,5.21403,5.45924,5.81957,6.14107,6.8122,6.31629,7.32031,10.6877,13.8229,20.5808,21.6146,22.3404
27.3424,10.0734,15.66,11.4203,14.9832,15.9521,30.899,46.0886,22.9969,10.8619,10.883,15.0022,15.1185,14.1162,8.52657,4.63143,8.71952,10.8206,14.0488,26.1151,40.3612,54.175,60.8806,68.7513,83.9435,60.8656,45.376,34.7789,27.01,31.883,32.0597,25.8174,18.3525,20.0254,32.8511,39.1175,34.3447,47.978,36.2865,31.9337,28.2672,39.1778,40.9674,35.2549,31.8164,39.4759,51.0645,34.1184,21.1527,17.7182,18.1384,18.3108,15.1001,7.75754,3.62119,4.32409,4.7996,4.86083,5.41977,5.75194,6.66165,5.99808,7.35717,11.4244,16.0756,24.1985,25.9955,25.9566
24.4539,13.2793,21.8938,12.6353,16.6842,20.096,35.4404,50.4294,25.0041,10.5477,12.5101,21.2377,20.2595,15.9855,10.2812,6.132,7.44263,12.2243,14.7201,24.9344,42.9379,63.2389,73.0297,80.6166,99.1399,79.0224,66.0877,55.8098,49.2481,54.7436,50.485,38.0355,27.3778,29.5675,44.9309,52.9074,46.2712,57.1845,42.4872,36.4634,30.6412,39.8599,39.9081,34.2617,31.5242,35.6588,42.0105,27.8929,18.4459,15.6668,16.5103,16.8808,14.614,7.69948,3.7928,4.47034,4.7255,4.56005,5.00878,5.81795,7.12902,6.48654,7.54836,11.2723,16.7101,26.3762,29.2855,32.178
28.2868,14.1701,19.7775,13.3862,17.7483,19.653,31.5823,44.3317,27.148,11.525,12.1205,19.1078,18.6921,15.0581,9.38451,5.63401,5.23151,7.8033,11.6362,22.5972,40.755,55.4265,62.2665,70.3613,88.6988,71.1651,59.8071,50.6128,47.1504,55.7961,54.8511,42.8574,31.4771,34.026,48.5871,50.8203,45.0329,57.8969,42.7537,35.9381,30.7581,42.4418,40.0191,33.0832,28.1063,31.661,37.454,23.7208,14.8471,12.7368,14.0835,15.0276,12.5673,7.15994,4.23708,5.17999,5.62886,5.5132,6.05385,6.837,8.5219,8.11441,9.0862,13.0309,18.9619,27.692,24.3097,20.4736
30.1822,13.0273,20.6373,17.0862,21.1291,26.1539,45.089,51.0045,21.4187,9.67029,12.1858,16.051,15.468,19.2271,18.0256,10.2531,3.8905,10.4459,14.6245,27.7387,53.2616,70.7694,72.5922,82.201,105.099,79.3378,61.6067,48.7024,39.0629,43.2178,41.944,33.0527,26.0212,32.4756,53.5193,63.737,59.1586,73.6099,54.8656,45.3314,37.394,45.9996,42.6724,33.6234,28.2524,31.2861,38.6892,25.5088,17.1379,15.9011,18.1718,19.8838,17.5724,10.1182,6.122,6.07606,5.365,4.16592,3.8473,4.3084,5.10207,4.73022,5.79464,9.13837,12.885,20.1672,22.4075,24.5675
26.2195,11.5863,16.886,11.6862,15.8064,17.4398,33.3877,47.1604,22.9655,8.81333,10.0441,14.4175,16.821,26.3509,22.4167,15.549,9.86604,11.5501,13.0308,23.8609,41.1716,59.8766,69.6559,78.7758,99.3137,75.0694,61.8061,53.4631,49.2366,58.6785,54.9358,41.7601,30.1144,32.9648,50.3176,54.9907,46.1202,56.4284,40.4791,32.0376,25.7649,35.3629,36.1172,29.9971,26.9278,31.3198,40.6624,29.6716,21.2337,19.1658,20.0253,20.4889,18.2952,10.7781,6.62193,6.9763,6.71291,5.25429,4.83306,5.12685,5.9563,5.37079,6.35991,9.85961,14.0105,21.8559,24.1471,26.4006
34.1181,13.9239,20.266,12.3062,16.3991,17.0783,32.7468,46.9916,27.2318,9.20296,9.99576,14.479,13.761,15.1569,12.1024,7.90216,4.92385,12.4004,15.1998,26.4571,47.441,67.0103,71.2797,77.7486,93.448,70.3999,51.9717,37.9819,28.4984,32.9667,31.5868,24.656,19.8679,26.4738,45.9197,56.4728,54.4362,68.4309,51.9194,42.741,34.6712,44.3863,45.1471,37.8171,32.4725,37.2984,46.5151,30.8718,20.2432,17.3876,18.2374,18.555,15.9013,7.59139,3.44827,3.92818,4.33549,4.27327,4.48833,4.87519,6.38612,6.44551,8.09274,12,15.4052,18.7385,13.3628,9.78427
28.3178,13.3492,19.6444,12.458,17.8012,20.4631,38.4171,55.2239,25.9394,11.313,11.8589,16.7456,21.3971,23.113,17.7124,11.5799,6.85311,8.64162,12.66,25.8186,43.9225,56.8668,61.1466,67.683,84.828,62.9175,49.4942,37.1207,30.0728,37.9649,40.0827,32.7936,26.1274,31.0244,47.5344,54.2348,47.6769,59.7078,44.5108,36.8196,31.302,42.3164,40.0008,32.8234,28.9033,32.5536,38.8502,26.0083,18.1913,17.4189,20.1076,20.9184,17.4137,9.4018,5.30863,4.98926,4.5391,4.14788,4.57562,4.92124,6.23682,6.74962,8.63829,12.2178,15.2944,17.9236,11.3734,8.28457
26.251,14.6383,22.1011,11.144,16.8009,18.8188,36.2601,54.7146,26.5977,11.5241,12.5587,15.1959,15.5511,16.9738,12.1389,7.7806,4.4432,9.20742,13.19,25.3635,42.887,60.3804,70.466,82.9858,102.826,79.6037,64.1145,52.611,44.2226,47.807,40.8705,28.5168,20.1878,21.5915,33.9116,42.0287,38.1,49.9493,38.3954,34.0979,30.0192,41.0277,42.1503,36.5229,34.0005,41.9642,53.744,36.5888,23.7069,20.8091,23.3924,22.5165,16.615,8.42559,4.19258,3.93009,3.85236,3.79731,4.17197,4.61999,5.58318,5.69252,7.67857,11.6813,16.449,23.0579,19.5169,16.5792
26.0253,13.6887,21.8264,17.1691,21.4615,24.2415,41.521,52.5201,23.2353,13.3754,12.8069,16.8085,14.4661,16.7356,10.8659,4.95321,3.15177,8.97801,12.8826,27.2087,45.9655,61.6363,67.8799,78.3823,95.4941,70.7316,51.5264,36.6576,28.5424,34.5133,34.1019,28.1278,22.3961,28.107,45.1058,53.9145,48.3082,60.4881,43.6305,35.1166,29.3582,37.3122,35.0392,27.7625,24.5313,29.9054,39.0659,27.2377,18.5588,17.2127,18.3234,18.2915,15.7079,9.15896,4.47613,4.64366,4.95117,4.56329,4.99005,5.71553,6.99722,7.09536,8.97829,13.4343,19.5362,28.9274,28.7213,26.9155
36.6667,19.3512,25.0837,13.4408,18.4795,20.0133,35.5314,49.7301,25.2391,10.2752,12.7799,22.1831,21.7047,18.9437,10.2867,5.4587,7.08429,11.6386,11.9082,19.4866,34.0124,47.3783,53.2206,62.9902,78.3373,56.5542,43.7514,31.825,27.2598,35.1578,38.1398,33.2346,27.2519,30.2625,43.4762,48.5728,42.0151,53.2749,37.9188,31.4295,26.0677,33.8333,32.8133,27.256,25.0765,29.1269,35.7678,23.8573,16.4439,16.1415,19.5487,20.6337,18.0282,10.6545,6.48312,6.65959,6.40264,5.7461,6.00397,5.92959,6.51053,6.42112,7.84974,11.4076,17.2417,22.738,14.137,9.08492
21.9722,10.3262,18.2075,13.496,18.2431,20.5677,33.198,45.0658,23.5199,10.5638,12.3862,19.3621,17.6647,17.5784,9.84598,3.77268,3.67011,8.93901,12.2148,21.6712,36.672,51.2574,54.8058,64.0758,82.5404,63.2386,47.383,32.3492,24.7115,28.039,28.602,24.2985,20.005,27.1225,49.3028,58.3319,54.3751,69.3934,50.8785,40.6321,32.6312,39.558,37.1331,29.7911,26.1071,30.597,39.4437,28.039,20.5195,19.0359,20.1173,20.0254,15.5624,8.51759,4.75563,4.26331,4.08343,4.07349,4.51373,5.17009,6.48833,6.12516,7.65719,12.0353,16.8024,22.4593,18.9777,15.9289
20.0901,8.62693,17.6205,14.1735,19.6854,20.577,38.5654,52.2937,25.7742,11.0596,18.1676,31.8292,27.9672,22.5223,11.8216,4.59445,4.83592,11.7107,13.3109,24.9636,41.5914,57.3203,65.4071,73.7887,92.6825,73.523,57.3493,45.3327,40.0588,44.4533,40.9582,31.0819,23.6132,28.055,46.3802,54.7191,49.4039,63.3981,49.0311,40.4387,32.8923,42.2635,40.9166,34.2369,31.7646,36.7,43.7955,30.1348,21.1403,19.8702,21.3386,21.2503,18.3419,10.0527,5.31539,5.24924,5.12763,4.38445,4.31731,4.6621,5.48282,5.01233,6.62181,9.86875,12.4896,15.7707,11.7064,9.90272
26.43,13.0034,20.8927,18.1128,25.4013,26.5404,42.0395,52.9121,32.468,16.4857,21.1422,29.1664,23.3878,21.7731,12.0978,6.19544,7.58616,10.5671,14.8461,26.5952,44.3588,61.2382,70.7014,86.8302,108.069,82.8946,68.6086,54.8692,48.7227,53.3956,48.6901,35.8481,26.2858,28.5773,41.7354,48.3895,41.6955,52.7707,40.4482,35.622,33.2581,47.9584,49.1496,41.2551,37.0787,42.3541,50.8399,33.9257,23.1354,19.9888,21.1629,21.5178,17.7477,9.81474,5.13075,5.12954,4.82466,4.48211,4.63018,4.70626,5.55489,5.25676,6.452,9.43565,13.5381,16.4226,9.2698,6.38122
24.343,10.455,18.2593,15.1472,21.1233,24.1648,38.3538,47.2722,28.4394,15.7551,21.3999,29.1501,24.223,19.3704,10.4513,4.03137,3.1566,7.82923,10.5889,19.779,34.7597,46.8574,51.7202,60.7195,79.6904,61.377,50.3608,40.28,36.0975,45.1981,47.0985,40.2977,33.9745,40.6435,61.7222,68.9911,60.0382,70.852,50.227,40.2817,33.2746,44.0967,43.0051,35.5977,32.1894,35.8265,42.4483,30.3026,21.4261,20.3248,21.425,21.1668,17.1465,8.63351,4.03963,4.6303,4.94931,4.47532,4.93667,5.98531,7.17956,6.83719,8.19628,11.5959,13.2154,14.85,9.40674,7.24644
33.0908,17.8336,25.6307,16.039,22.313,27.1719,43.0238,54.6101,27.3158,13.6808,19.0575,24.5864,23.7296,26.0931,14.6481,6.83626,5.30905,7.10778,11.7322,22.3785,37.5261,50.7715,60.0617,67.464,84.2559,64.369,50.9369,39.4511,32.8156,37.8884,36.0629,28.8643,22.1438,26.0019,41.2807,49.682,42.5948,53.2109,41.4019,34.9553,31.3174,44.058,45.0572,38.0946,34.5986,38.5335,47.504,33.6779,23.1944,20.55,21.3691,20.8951,15.9909,8.3213,3.87542,3.99522,3.54748,3.2729,3.7039,5.07789,7.90199,8.8442,11.1805,15.8617,19.9145,21.367,9.454,5.10904
31.0911,16.4058,23.5229,15.8066,20.4363,21.8343,37.279,51.9508,23.9979,11.2984,14.6318,18.8677,18.8342,22.6597,16.5921,8.26903,5.03945,12.7574,14.1296,25.9747,46.2298,64.4018,66.2312,73.4323,91.7583,68.2854,53.7252,40.2379,35.6677,44.8512,46.3539,37.1873,29.5533,34.3024,49.4251,55.7489,48.8508,59.8627,44.3315,37.5512,32.6061,43.9952,43.1914,35.646,31.1797,33.8485,38.1255,25.0642,17.3403,16.6378,17.9064,17.9155,15.2176,7.96074,4.5559,5.35314,5.49945,4.54442,4.66043,5.22126,6.08141,5.91639,7.22861,11.4502,16.4474,22.5179,20.3722,18.3376
29.0887,14.6752,22.5411,15.392,23.1803,32.8542,53.9092,62.2498,30.7262,12.252,14.5099,18.6657,16.8531,16.6224,9.11821,4.42702,4.15138,8.2209,10.3075,22.0273,41.6502,55.8705,59.7485,69.0722,86.4008,64.9231,51.1286,38.6834,34.5961,41.2678,41.5394,34.7365,28.5799,36.0011,57.8667,65.4021,62.3245,80.7038,57.3494,42.465,31.3966,37.3244,35.3947,28.9345,25.3347,30.0559,39.1504,27.4024,19.8216,18.9582,21.2,21.8324,17.6566,8.80749,4.40904,4.19393,4.11209,3.57508,3.71566,4.73995,6.77827,7.63334,10.122,14.6843,19.2866,22.2644,13.0762,8.37019
35.6957,17.3917,23.1024,15.1983,21.8882,23.9093,38.3041,48.2591,23.4221,10.576,13.151,20.1641,20.8283,19.4773,9.95945,2.88927,4.09683,10.9399,12.4088,21.5112,36.1132,49.841,56.925,66.5655,84.0661,62.7507,47.0115,33.9095,26.8497,32.2952,31.8575,26.9163,21.9164,26.1919,42.5517,51.4292,47.4616,61.4856,45.0019,36.3468,29.9482,38.6475,38.0319,32.4189,28.3415,31.42,37.7382,26.2946,18.6452,17.3436,20.048,21.4722,18.6749,11.0644,6.27617,5.55308,4.96922,4.06278,3.98496,4.69223,6.54414,6.7182,8.57615,12.7377,15.7836,19.6364,13.8535,10.1723
18.0236,11.5741,20.4087,10.3753,16.2495,18.9261,33.0865,48.8093,25.7394,12.4169,12.4534,16.8148,16.4845,18.4696,12.662,7.25735,6.53913,9.78693,13.9635,28.08,48.4936,65.8615,71.7995,80.6642,99.9064,76.5522,58.6488,43.6259,34.8838,38.634,37.3946,29.8787,23.5701,29.3273,48.0665,57.6539,54.6681,69.448,49.0006,38.3893,30.1996,38.2164,36.3088,30.4608,28.6704,33.3304,42.7985,33.7659,24.8907,22.6209,24.8383,23.5856,17.6596,8.70863,4.02793,4.07976,4.21994,3.93741,4.33313,5.63247,7.55413,7.08676,8.29842,10.8317,13.5287,17.2895,12.7124,9.88425
27.6305,12.4832,17.2613,13.1189,19.0409,22.676,33.3663,44.9798,26.0457,11.7818,15.5535,23.3069,23.3119,24.1055,19.7164,12.5198,14.0289,20.8794,19.0897,26.876,42.234,56.4046,61.3564,70.7291,87.6154,70.562,60.3908,48.7714,45.638,56.1345,56.3895,44.0769,33.2891,35.9567,50.3725,54.7547,47.2683,59.2204,44.8232,37.9883,31.9181,40.3258,41.6724,37.075,33.589,37.5545,45.4998,30.7481,20.016,17.1001,18.5254,19.8368,17.0364,9.00413,4.2704,4.09274,3.78745,3.58361,4.1749,4.96574,6.65274,7.48874,10.2965,15.6038,19.7361,20.7653,9.99667,5.8449
25.03,14.4495,22.3112,11.2323,15.7702,16.4582,26.9274,42.9493,23.8457,14.2673,15.1198,21.3763,20.8928,19.679,11.6069,4.58291,3.75893,10.324,12.1016,22.3609,39.4892,56.8316,61.2042,69.9237,86.3264,67.8332,52.5579,40.1792,35.2096,41.8703,39.6648,32.1868,25.9141,27.3458,38.5627,44.2082,41.9812,59.1092,43.8911,36.8031,30.0745,38.9851,38.6466,31.4311,27.1743,29.8441,36.6149,25.4307,17.2706,15.4655,17.6142,19.6121,17.1474,10.0047,5.74972,5.22344,4.52828,3.74003,3.92074,4.61545,6.54875,7.25927,10.0655,16.4434,21.1939,25.8159,15.7683,10.1117
23.9815,11.8045,18.6801,11.0876,16.3407,19.1854,32.4864,44.7419,20.8766,11.8916,14.4849,21.3489,18.9984,16.9627,11.5535,6.2748,2.65299,10.4979,14.519,27.3968,44.4896,59.4419,65.0224,72.7428,91.0846,69.9575,54.8167,42.6917,38.5284,46.8254,48.8484,41.512,34.9134,39.9962,56.1695,58.867,52.2428,68.4619,50.9691,42.4298,36.4738,47.6135,43.5137,33.6515,28.8139,32.7758,39.6501,25.4609,16.2407,14.1193,15.3839,16.4662,14.1014,8.08927,4.06177,4.45094,4.50867,4.2152,4.6592,5.02505,6.0429,6.3333,8.55797,14.4878,21.9402,32.0584,27.0946,21.7479
28.3829,14.978,22.1336,15.6322,21.859,23.7022,35.7392,47.1497,25.4446,12.6083,15.5807,22.5609,21.2325,19.4515,9.31449,2.40969,2.80819,7.79853,9.29835,19.4392,35.0878,47.0354,56.0482,70.6547,92.3171,70.2134,56.2634,44.507,38.9801,42.2112,38.9661,30.3774,23.7205,28.362,46.881,54.7497,50.3981,65.3507,50.1187,40.8971,32.8827,41.6583,39.9694,32.4969,29.3367,32.3402,40.4412,30.9696,23.0338,20.5929,20.5247,19.3302,15.5306,7.43207,3.18547,3.38552,3.79084,3.64259,3.85259,4.65738,6.33518,6.42983,8.56643,13.9484,20.4255,32.6729,33.4754,33.7477
24.035,10.976,19.1909,11.4757,17.877,21.7594,40.525,52.2985,22.8111,11.6119,12.1556,20.8257,20.7055,22.5006,14.153,5.07532,4.36461,11.0319,14.0507,27.0017,44.2618,59.0358,64.2687,74.7031,93.2256,71.7235,54.6035,39.2883,30.7968,35.1627,35.1867,27.8666,21.7958,26.1916,42.0625,48.9059,43.5517,57.4227,44.0264,37.4974,33.2889,45.8225,43.5918,34.9392,30.2693,34.8479,41.9783,27.3129,17.9993,15.2205,15.9465,15.9561,13.3375,6.88281,3.57334,4.12058,4.68875,5.04508,5.80071,6.54986,8.43266,8.07403,10.6681,15.612,18.1051,18.7812,9.07094,5.42067
32.1705,17.7997,23.7908,15.1687,19.8431,24.597,45.5935,59.3496,29.1255,14.1151,19.1185,28.4407,29.192,27.9624,17.2833,8.562,5.39832,9.04521,11.3697,21.9161,40.1726,54.9126,62.1833,71.1365,90.0098,67.6266,50.2631,38.4956,30.5268,34.2299,33.1816,26.031,19.7497,23.9823,41.6371,51.9184,48.3543,62.1491,45.4785,36.2505,30.1957,39.5661,38.3055,32.2957,30.0068,33.2147,41.1153,30.31,21.6218,18.8528,18.3798,17.5455,13.6449,6.72308,3.06266,3.55499,4.07459,4.37301,5.28952,6.54607,8.60403,8.67447,10.4162,14.6373,18.5087,22.4142,15.0749,11.2198
24.6854,12.4309,21.9357,12.127,16.6199,18.2642,32.2612,45.6786,23.8938,12.2259,12.3948,15.9808,16.0388,18.3044,12.6741,5.55696,2.24279,6.64946,9.91168,18.6987,34.2876,49.8237,54.9051,64.9706,83.7277,64.198,46.4225,33.7884,26.631,31.5747,30.9179,25.8563,20.1706,25.2129,44.4214,55.4449,53.123,69.5194,50.1974,38.7355,31.281,39.7953,36.0249,28.8102,25.7494,30.5339,38.8086,27.0814,19.2772,18.6284,20.6381,20.4019,16.383,8.98582,4.65404,4.57023,4.45781,4.1803,4.9627,6.30654,7.83126,7.48276,9.62034,14.1466,17.133,20.682,15.0275,11.248
