rdev1_1951,rdev1_1952,rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017
0.115526,0.443046,0.619896,0.177467,0.330483,0.35638,0.032682,0.921083,0.635575,-0.0428571,0.699118,-0.064864,0.690243,-0.515578,-0.685888,-0.308708,0.709259,-1.14031,-0.08484,0.468681,0.370876,0.429679,0.404528,0.87092,-0.0731296,-0.491346,0.0864917,-0.876671,-0.00532216,-0.015757,-0.675911,-0.457261,0.0809845,0.825878,0.875407,0.0822272,1.36037,-0.22892,-0.254287,-0.924827,0.20704,-0.24227,-0.534808,-0.800593,-0.379057,1.23791,0.228756,-0.104485,0.267652,0.313575,0.772326,0.687922,-0.200525,-0.297573,-0.423241,-0.101349,-0.756134,-0.324015,-0.847092,0.229775,-1.22934,-1.07232,0.0987704,-0.247327,0.524134,-0.923646,-0.755061
-0.00644336,-0.393025,0.538834,-0.114899,0.327031,0.383314,0.503793,0.680725,0.766268,0.247791,1.08528,-0.280963,1.03502,-0.509996,-1.04535,0.122855,0.371189,-1.97455,0.170669,0.633205,0.470942,0.481042,0.807607,0.961034,-0.0760007,-0.242137,0.19049,-0.674704,0.197259,0.0852849,-0.196162,-0.417446,0.238662,1.0851,1.26159,0.14586,1.6552,-0.0881876,0.043901,-0.295082,0.485609,0.175721,-0.207418,-0.734099,-0.178107,1.21825,0.0909011,-0.413629,-0.10636,0.0932046,0.416818,0.400382,-0.708285,-0.606404,-0.901372,-0.337215,-1.16735,-0.428205,-0.87636,0.0984713,-1.14841,-1.19463,-0.31046,-0.645868,0.421285,-0.913923,-0.80186
0.353819,0.24366,0.680767,-0.157798,-0.0579858,-0.0461304,0.248055,0.585747,0.500385,0.00791432,0.429008,-0.186847,0.623567,-0.338188,-1.58566,0.282623,-0.192287,-0.986185,0.146106,0.559326,0.351531,0.394449,0.657427,0.802462,-0.0575932,-0.212418,0.326942,-0.761304,0.271858,0.230654,-0.249877,-0.241919,0.235695,0.84943,1.12581,-0.133949,1.24862,-0.463002,-0.155736,-0.735265,0.425825,0.0118323,-0.100343,-0.738373,-0.144728,1.1998,0.206329,-0.385378,-0.129582,0.24892,0.526041,0.58367,-0.122236,-0.387834,-0.690325,-0.310686,-1.17521,-0.395791,-0.813047,-0.0864542,-1.16209,-1.04255,-0.0730558,-0.336542,1.11111,-0.433861,-0.295815
1.24142,0.821969,1.12914,0.113372,0.318603,0.206692,0.169518,0.723911,0.571039,0.0377716,0.645037,0.100693,0.657553,-0.244605,-0.524935,0.314236,-0.369805,-0.994244,0.275554,0.431018,0.352095,0.343337,0.556491,0.999694,0.10396,-0.119932,0.395275,-0.418185,0.427089,0.0358636,-0.560474,-0.522671,0.272287,0.855241,0.915476,-0.317907,1.35499,-0.604477,-0.232498,-0.664025,0.384988,-0.102861,-0.318394,-0.976941,-0.396427,1.01197,0.0218915,-0.688482,-0.349481,-0.0152245,0.425536,0.243211,-0.662593,-0.482346,-0.720058,-0.222513,-1.04877,-0.0772978,-0.632817,0.20572,-1.14847,-1.23352,-0.0717471,-0.785945,0.470784,-0.972797,-0.755967
0.825682,0.540035,1.23552,0.314401,0.345177,0.394161,0.33567,0.796842,0.803518,0.122655,0.709175,-0.0563652,0.244841,0.0499306,-1.40173,0.250951,-0.202679,-0.517703,0.104188,0.799166,0.426248,0.472456,0.546509,0.83242,-0.153364,-0.18433,0.0786441,-0.875583,0.160487,-0.261462,-0.492206,-0.670016,0.0297582,0.584709,0.704576,-0.362057,1.12099,-0.514914,-0.297263,-0.636461,0.388915,-0.0498907,-0.214793,-0.62912,-0.441582,1.08143,0.0714651,-0.356851,-0.368787,-0.157406,0.364015,0.440347,-0.399155,-0.370203,-0.349058,-0.0302654,-0.807817,0.0195311,-0.77131,0.150841,-1.37577,-1.17139,-0.19668,-0.451194,0.899088,-0.527289,-0.651541
0.988163,0.630338,1.17135,0.270682,0.176469,0.528887,0.544585,0.99562,1.06035,0.383902,1.08607,0.129083,0.614461,-0.03397,-1.09316,0.131605,-0.428537,-0.626423,0.417978,0.822599,0.685457,0.507184,0.719128,0.895927,-0.051114,-0.422021,0.0670418,-0.952778,-0.111681,-0.267793,-0.544778,-0.55223,0.0669081,0.891729,0.855396,-0.114133,1.2741,-0.368379,-0.337751,-0.562404,0.393595,0.0945837,-0.218304,-0.724051,-0.211546,1.14434,0.181896,-0.305404,-0.298821,0.244375,0.305574,0.514577,-0.40352,-0.139762,-0.585326,-0.197502,-1.02092,-0.439124,-1.38434,-0.208957,-1.47735,-1.5575,-0.657551,-0.89498,0.303158,-1.12343,-0.698648
0.874055,0.59649,1.31977,0.330551,0.328299,0.482989,0.434373,0.917009,0.900395,0.0910677,0.899599,-0.148753,0.475768,-0.392727,-0.93711,-0.192141,-0.26693,-1.62709,0.0179073,0.312141,0.262815,0.388731,0.729912,0.837693,0.00928922,-0.391668,0.200239,-0.785434,0.274463,-0.171082,-0.324047,-0.344805,0.272533,1.00701,1.38479,0.302432,1.7647,-0.0561117,0.172709,-0.537394,0.450946,-0.0788888,-0.436849,-0.853124,-0.33432,1.01849,0.111536,-0.396492,-0.502632,0.0765681,0.30266,0.347129,-0.131569,-0.41281,-0.725162,-0.548349,-1.11415,-0.317191,-1.19861,-0.244715,-1.42891,-1.20623,-0.23623,-0.59483,0.218265,-0.475137,-0.555177
0.611626,1.0547,1.29772,0.337157,0.540172,0.486911,0.230733,0.762346,0.487283,-0.179029,0.906545,-0.201543,0.455889,-0.218852,-1.24671,-0.306827,0.392045,-1.43539,0.494301,0.81137,0.627736,0.674708,0.618977,1.06663,0.164294,-0.0319704,0.26205,-0.744063,0.508157,-0.0654889,-0.441556,-0.524517,-0.104573,0.793915,0.889221,-0.066315,1.27833,-0.242849,-0.115462,-0.646264,0.225761,-0.106059,-0.337205,-0.905702,-0.567089,0.942515,-0.212288,-0.636852,-0.505101,0.0652658,0.291575,0.337488,-0.252601,-0.369819,-0.998178,-0.463508,-0.901222,-0.388049,-0.77264,0.279121,-1.37284,-1.14724,-0.0278309,-0.702229,0.652031,-0.691664,-0.665987
0.691611,0.696181,1.20726,0.310434,0.817669,0.835066,0.57636,1.07486,0.744322,0.295104,0.902897,-0.14994,1.0012,-0.21049,-0.77341,-0.934232,0.467451,-1.44228,0.204475,0.93397,0.724416,0.640055,0.78184,0.972453,0.197651,-0.340101,0.263257,-1.25161,0.351167,-0.317173,-0.623802,-0.778458,-0.310956,0.671468,0.776831,-0.179342,1.14645,-0.507338,-0.319977,-0.680743,0.330071,-0.0255519,-0.0532394,-0.912157,-0.613298,0.934356,-0.070419,-0.687211,-0.56265,-0.268153,0.292861,0.332575,-0.27813,-0.026673,-0.440947,0.193174,-0.309938,-0.173346,-0.894342,0.0762857,-1.25524,-1.41563,-0.43835,-0.848242,0.524884,-0.928871,-0.708705
0.708653,0.630085,0.882153,0.133794,0.454091,0.753916,0.191398,0.821982,0.50902,0.334716,0.933986,0.351215,0.869271,0.152586,-0.415006,-0.295337,0.400663,-0.531401,0.506397,1.02985,0.670731,0.556887,0.752624,0.897398,0.13857,-0.259129,0.321813,-0.647339,0.319744,-0.189095,-0.336138,-0.409289,0.018176,0.992561,1.01705,-0.21941,1.31944,-0.541302,-0.285694,-0.765467,0.179387,-0.252796,-0.426829,-1.09761,-0.655895,0.932878,-0.151092,-0.688336,-0.624691,-0.226422,0.161833,0.115814,-0.478295,-0.407165,-0.853898,-0.289225,-1.10723,-0.287413,-1.07828,-0.156383,-1.39548,-1.30556,-0.186507,-0.665911,0.732086,-1.10439,-0.598658
0.271713,0.715899,1.06852,0.542922,0.990327,1.08223,0.841717,1.22485,0.690917,0.262845,0.964865,-0.0221839,0.618908,-0.142892,-0.978848,0.173683,-0.758544,-2.45927,-0.196633,0.22722,0.360625,0.204824,0.525623,0.804777,-0.135765,-0.38092,0.124256,-0.768859,0.310049,0.0238204,-0.34444,-0.231154,0.407997,1.37881,1.36467,0.0910124,1.50749,-0.104311,-0.205127,-0.594618,0.367448,-0.0697562,-0.175215,-0.661061,-0.332811,1.09098,0.236202,-0.476016,-0.410466,0.0807691,0.454325,0.273444,-0.356502,-0.370392,-0.611306,-0.300913,-0.956584,-0.549207,-1.06634,-0.0860208,-1.71422,-1.51577,-0.372641,-0.827097,0.556784,-0.944689,-0.773334
0.145305,-0.138221,0.690181,0.391499,0.683349,0.756757,0.543933,1.1161,1.16387,0.218736,1.0389,0.206155,0.642587,-0.354919,-0.626451,-0.672671,-0.205951,-1.20877,-0.0688633,0.723997,0.632902,0.343091,0.674289,1.0409,0.16813,-0.186869,0.478978,-0.787286,0.188766,-0.271548,-0.540237,-0.347775,-0.00803942,0.980076,1.04392,0.114845,1.55223,-0.00276198,-0.0968156,-0.51746,0.284002,-0.203676,-0.374903,-1.06363,-0.645354,0.898111,-0.16905,-0.695863,-0.409655,-0.14137,0.293114,0.414002,-0.147645,-0.264518,-0.585112,-0.147505,-0.946096,-0.377289,-0.909238,-0.139811,-1.30078,-1.4444,-0.337557,-0.808239,0.659777,-0.632857,-0.474741
0.245968,0.00419332,1.12883,0.116808,0.421035,0.206187,0.0300551,1.03731,0.821271,0.335499,0.664653,-0.220454,0.650756,-0.465754,-1.23539,0.467065,-0.0505235,-0.978611,0.294098,0.583853,0.375426,0.494362,0.579259,0.923232,-0.074174,-0.398856,0.160215,-1.02818,0.160629,-0.124404,-0.578412,-0.66064,-0.00112955,0.79017,1.106,-0.072255,1.39683,-0.291071,-0.0936312,-0.629206,0.34805,-0.0557426,-0.227883,-0.706228,-0.273626,1.01913,0.114134,-0.713569,-0.388061,-0.00861983,0.222006,0.342497,-0.374733,-0.0459768,-0.306743,0.0978965,-0.843644,-0.234283,-0.749886,0.0551901,-1.51205,-1.24829,-0.138293,-0.516719,0.699957,-0.459175,-0.479628
-0.106631,-0.203274,0.812999,0.0134622,0.483064,0.882482,0.481962,1.05942,0.981916,0.416112,1.07714,0.245009,0.70134,-0.269263,-1.4385,0.0445207,-1.03257,-1.7508,-0.0598321,0.357482,0.438518,0.557234,0.828521,1.15969,0.183143,-0.122908,0.446125,-0.688674,0.384291,-0.0294249,-0.30352,-0.372565,0.146618,0.919646,1.23693,0.163527,1.56488,0.0275156,0.129144,-0.442281,0.465544,0.0263136,-0.108681,-0.729201,-0.558772,0.901412,0.0111626,-0.497959,-0.415148,0.047619,0.0797507,0.525738,-0.635336,-0.483462,-0.759371,-0.488099,-1.04795,-0.550841,-1.01894,-0.0876349,-1.57059,-1.34649,-0.119796,-0.519084,0.717572,-0.689964,0.110548
-0.0265015,-0.0133045,0.459835,-0.357406,0.347273,0.580117,0.274889,1.03491,0.755552,0.301465,0.991306,0.503645,0.795493,0.183716,-1.2627,-0.166401,0.159754,-1.07758,-0.280013,0.261726,0.275764,0.373781,0.520792,0.848657,0.141666,-0.164192,0.3861,-0.518522,0.367364,-0.198727,-0.369253,-0.310798,0.154907,0.745105,1.03794,0.00737595,1.40454,-0.353689,-0.360919,-0.569842,0.231186,-0.101453,-0.497783,-1.0784,-0.811015,0.990653,0.0195838,-0.468784,-0.257585,0.171892,0.481791,0.574913,-0.312579,-0.235562,-0.520885,-0.0490774,-0.581405,-0.355882,-0.825169,0.0668356,-1.29796,-1.15232,-0.122891,-0.570792,0.826231,-0.887623,-0.125968
-0.730755,-0.135269,0.188153,-0.373617,0.0982075,0.16945,-0.164037,0.851714,0.786885,0.360933,1.03927,0.445011,0.58116,0.0362545,-1.45984,0.426729,0.125734,-1.10031,0.0361848,0.532035,0.435331,0.526634,0.708105,1.00348,-0.0165719,-0.173898,0.383881,-0.776477,0.171497,-0.0255936,-0.558468,-0.45281,0.302944,1.2486,1.43901,0.276305,1.70269,0.025096,0.0122728,-0.676568,0.175784,-0.300803,-0.434091,-1.13262,-0.747823,0.839623,-0.0818891,-0.546622,-0.371913,0.302394,0.577767,0.43117,-0.215612,-0.375522,-0.749472,-0.257505,-0.893067,-0.240014,-0.649665,0.126483,-0.776387,-0.75043,-0.129102,-0.5106,0.891722,-0.62561,-0.726913
-0.680067,-0.497788,0.386124,-0.539062,0.129679,0.671196,0.262607,0.293846,0.731966,0.328411,0.572764,0.0504076,0.410531,-0.388075,-1.1222,0.1415,0.2077,-1.8153,-0.0309856,0.669287,0.579964,0.543201,1.00993,1.09914,0.227956,-0.106915,0.416507,-0.683954,0.237691,-0.110772,-0.512807,-0.475492,-0.0642052,0.889321,1.22479,-0.00346948,1.50016,-0.266451,-0.133505,-0.527038,0.489801,0.14008,0.0439637,-0.595942,-0.393747,1.21085,0.378303,-0.253365,-0.23965,0.103294,0.450726,0.375811,-0.409212,-0.672305,-0.801153,-0.297277,-0.811538,-0.294627,-0.77561,0.155842,-1.08639,-0.999513,0.10008,-0.387615,1.04698,-0.816186,-0.218552
-0.428996,-0.565556,0.451727,-0.420446,0.175246,0.349786,0.265186,0.547452,0.551808,0.364433,0.949551,0.011999,0.65034,0.125824,-1.44686,0.0696327,-0.466477,-1.70774,-0.126141,0.575357,0.312897,0.265596,0.663808,1.00494,0.0548785,-0.273861,0.200679,-0.755858,0.261909,-0.231052,-0.437955,-0.305304,0.0574005,0.915082,1.1519,-0.0802002,1.36429,-0.354816,-0.10145,-0.583918,0.490586,0.308567,0.221948,-0.645954,-0.251296,1.36271,0.318105,-0.168397,-0.314063,0.31065,0.423569,0.364732,-0.25826,-0.082647,-0.47713,-0.0362554,-0.966652,-0.221271,-0.781226,0.0817719,-1.11128,-1.26214,-0.00720834,-0.571549,0.737918,-0.596286,0.0470864
-0.468986,-0.486422,0.534924,-0.203723,0.596992,0.830909,0.684011,0.779787,0.627672,0.179489,1.04408,0.141559,0.641607,-0.227659,-1.24039,-0.360236,0.153886,-1.80231,-0.0578584,0.593993,0.420873,0.400238,0.572093,1.02559,0.0802585,-0.389746,0.217041,-0.895822,0.0340375,-0.248955,-0.418938,-0.601635,0.140843,0.865796,1.25542,0.163456,1.55916,-0.0902358,-0.0604812,-0.423568,0.466156,0.0243466,-0.199059,-1.0664,-0.434805,0.99313,0.119076,-0.585214,-0.459941,0.065144,0.355246,0.280431,0.122501,-0.138932,-0.478064,-0.0858915,-0.85056,-0.267944,-0.929227,-0.123968,-1.54825,-1.41687,-0.17836,-0.45986,0.864106,-0.152621,0.528129
-0.112133,-0.492839,0.43425,-0.12861,0.229237,0.806561,0.245868,1.04164,0.76304,0.0657442,0.803235,-0.0873568,0.634826,-0.535611,-1.47321,-0.121823,-0.286041,-1.50793,-0.315057,0.250721,0.214581,0.300957,0.732338,1.04217,0.402073,-0.145349,0.571327,-0.487802,0.437832,0.15728,-0.266043,-0.523941,0.220134,1.14446,1.49889,0.267454,1.72658,0.0848108,0.0770812,-0.35746,0.666394,0.162428,-0.0610328,-0.845091,-0.501444,1.00499,0.14737,-0.568481,-0.336245,-0.0714173,0.292916,0.259685,-0.284523,0.0155903,-0.425637,0.114973,-0.769618,-0.415153,-0.947047,0.286029,-1.65695,-1.37002,-0.451455,-0.735264,0.462339,-0.716512,-0.656059
-0.309619,-0.471667,0.819677,-0.201728,0.627369,0.874371,0.515554,1.18228,0.741032,0.212375,1.03047,0.316647,0.634061,-0.0812811,-1.27576,0.126533,0.211736,-0.829009,-0.151233,0.364751,0.26294,0.343317,0.560311,0.952369,0.10294,-0.381879,0.28737,-0.607397,0.226895,-0.129285,-0.368779,-0.493282,0.197569,0.788552,1.22158,0.0906503,1.58002,-0.249377,-0.0503387,-0.343356,0.554761,0.0946366,-0.182016,-0.950921,-0.525164,1.12597,0.132149,-0.348556,-0.133039,0.242028,0.573125,0.565461,-0.378417,-0.235322,-0.725669,-0.235297,-1.3168,-0.470362,-1.07751,-0.172911,-1.57443,-1.28442,-0.240424,-0.71479,0.668032,-1.00387,-1.06966
-0.351491,-0.414475,0.223386,-0.689782,0.0500589,0.239986,0.165905,0.695496,0.81733,0.461166,0.992796,0.111437,0.887293,-0.0984226,-1.36081,0.826855,-0.191896,-1.39936,0.380217,0.746636,0.514827,0.50174,0.544537,0.870143,-0.0967959,-0.346029,0.211483,-0.673456,0.32124,0.039094,0.0514243,-0.297801,0.436688,1.40416,1.45797,0.117061,1.36946,-0.337664,-0.217049,-0.67489,0.430317,-0.0741518,-0.0729018,-0.681831,-0.268611,1.21352,0.208804,-0.287856,-0.418453,0.0306815,0.319501,0.320984,-0.671969,-0.500966,-0.710995,-0.149239,-0.855273,-0.21668,-0.897679,0.200914,-1.35501,-1.02741,-0.0439066,-0.470637,0.787334,-0.898918,-1.11478
-0.250812,-0.541352,0.348982,-0.596255,-0.042443,0.332523,0.161704,0.664959,0.464856,0.0816307,0.707205,-0.486128,0.711938,-0.126811,-1.54389,0.307276,-0.182324,-0.659796,0.172677,0.523995,0.495231,0.528035,0.62088,1.08942,0.16332,-0.136287,0.196169,-0.868728,0.107067,-0.224436,-0.385287,-0.589553,0.242734,0.910318,1.12914,0.0962538,1.51002,-0.245453,-0.142651,-0.592739,0.572914,0.08422,0.0603144,-0.860605,-0.167309,1.16338,0.248703,-0.491656,-0.0802888,0.160087,0.614783,0.669721,-0.349533,-0.0262237,-0.410041,0.0184514,-0.929503,-0.282684,-0.807239,0.241382,-1.10023,-1.26229,0.0679539,-0.541178,0.600536,-0.986978,0.0271506
-0.14299,-0.440687,0.334071,-0.381614,0.19808,0.608617,0.590388,0.970049,0.842483,0.40279,1.14681,0.249162,0.808471,0.0575578,-0.816678,0.205656,-0.0435295,-1.17994,-0.407707,0.371251,0.189716,0.348735,0.558215,0.775734,0.0573069,-0.383489,-0.0272446,-0.739397,0.156121,-0.157608,-0.468093,-0.488348,0.041279,0.871549,1.00003,-0.0419437,1.38943,-0.164707,-0.19233,-0.601858,0.299798,0.0933709,-0.419177,-0.921709,-0.414888,1.03027,0.00431436,-0.635767,-0.593196,-0.285601,0.379308,0.354962,-0.347327,-0.144298,-0.263939,0.181906,-0.758091,-0.122958,-0.565609,0.110693,-1.10296,-1.14088,0.0278865,-0.17658,0.730572,-0.420909,-0.454558
0.104709,-0.744256,0.519307,-0.549745,-0.12321,0.276102,0.209804,0.822974,0.753094,0.345094,0.992016,0.681349,0.705653,-0.0066073,-0.609883,-0.0212813,-0.553636,-1.12426,-0.396793,0.223852,0.0742004,0.297159,0.466491,0.804891,0.0504446,-0.211335,0.174469,-0.753247,0.364926,0.160957,-0.359296,-0.322254,0.211237,1.01628,1.01208,-0.161548,1.14778,-0.272527,-0.309081,-0.646776,0.0458355,-0.252292,-0.527218,-1.02812,-0.470605,1.0678,0.0609098,-0.601006,-0.0818733,-0.108456,0.566609,0.286111,-0.570997,-0.341954,-0.724277,-0.290153,-0.783303,-0.311493,-0.259886,0.413881,-1.03968,-0.623341,0.406065,0.1075,1.2432,-0.184176,-0.225863
-0.138533,-0.121772,0.658605,-0.42911,0.281533,0.360656,0.172019,1.00706,0.644036,0.280147,0.951698,0.370489,1.03235,-0.0250744,-0.739207,0.27578,-0.39067,-1.88928,0.058698,0.43293,0.241404,0.351324,0.57908,0.751982,-0.120548,-0.257027,0.1493,-0.675577,0.387439,0.166992,-0.172322,-0.0786539,0.473183,1.06414,1.09207,-0.0507494,1.30943,-0.497488,-0.385727,-0.645368,0.398229,-0.0363779,-0.117315,-0.334396,-0.0440476,1.30062,0.133006,-0.534978,-0.345776,-0.021614,0.234488,-0.0752992,-0.80735,-0.272731,-0.506191,-0.178851,-0.607139,-0.236248,-0.689556,0.294185,-1.32379,-1.07896,-0.114952,-0.431074,0.865672,-1.02643,-0.874989
-0.262882,-0.254204,0.244552,-0.0026415,0.204665,0.610309,0.329733,0.99882,0.699027,0.302882,1.09772,0.431552,0.929225,0.0929352,-0.604837,0.442275,0.35163,-0.42493,0.544006,1.11679,0.796013,0.578421,0.760106,0.854808,0.0559578,-0.601453,0.0217418,-1.16608,-0.0638052,-0.381765,-0.566664,-0.735076,-0.000958407,0.621382,0.808628,-0.220324,1.13925,-0.423139,-0.223688,-0.796593,0.423767,0.114618,-0.119014,-0.634235,-0.205877,1.31111,0.144913,-0.466462,-0.280165,-0.071236,0.224119,0.00210623,-0.803168,-0.465774,-0.868634,-0.383114,-0.886864,-0.0763967,-0.632499,0.138078,-1.18666,-1.04866,0.0797451,-0.39671,1.17623,-1.02382,-1.24023
-0.0756739,-0.213169,0.50189,-0.57378,-0.0721334,0.386603,0.217742,0.671008,0.875549,0.252083,1.06104,0.393395,0.651459,-0.118004,-1.53227,0.312819,0.641492,-2.17918,0.391027,0.713951,0.56571,0.306601,0.613971,0.810877,-0.00384464,-0.526779,0.0181504,-1.15315,-0.121107,-0.279586,-0.633948,-0.625923,-0.0254349,0.95718,1.03804,0.0406314,1.40214,-0.0968068,-0.0103722,-0.501934,0.644984,0.287166,0.156332,-0.43399,-0.0722478,1.45276,0.517113,-0.18931,-0.232333,0.140134,0.288297,0.456492,-0.357283,-0.375171,-0.571791,-0.165912,-0.813654,-0.295673,-0.898171,0.168303,-1.40825,-1.18806,-0.275887,-0.587076,0.478995,-0.696379,-0.22535
0.0500405,-0.298573,0.426335,-0.122436,0.264716,0.317445,0.305298,1.06513,0.77147,0.216476,0.851132,0.216655,0.500269,-0.53878,-1.05292,0.141493,0.133506,-1.98825,0.00904863,0.282974,0.512036,0.312419,0.647744,0.660069,-0.0822446,-0.537365,0.0445425,-1.16251,-0.236375,-0.32639,-0.74012,-0.622161,0.0432687,0.994976,1.21197,0.0444037,1.45092,-0.128084,-0.0540056,-0.347136,0.514129,-0.100183,-0.181795,-0.741094,-0.195882,1.13107,0.209334,-0.197265,-0.20637,0.120605,0.663586,0.285008,-0.0301444,-0.129223,-0.27061,0.087616,-0.821954,-0.328235,-0.846547,0.0353228,-1.20288,-0.855635,0.322874,-0.333025,0.909514,-0.400208,-0.757311
-0.0935982,-0.277451,0.614142,-0.18792,0.347984,0.39728,0.20099,1.07262,0.684077,0.00587914,0.699703,-0.0979618,0.677948,-0.483941,-1.23687,0.190402,0.234049,-1.24442,0.0636443,0.558088,0.429311,0.371257,0.500785,0.738361,-0.188137,-0.531731,-0.101552,-1.18175,-0.118857,-0.191849,-0.222631,-0.493258,0.0723206,1.03989,1.06402,-0.0821604,1.41283,-0.459692,-0.340576,-0.757938,0.265982,-0.0855292,-0.254282,-0.889869,-0.288703,1.19013,0.319105,-0.256624,-0.197762,0.366372,0.685319,0.54066,-0.272054,-0.198182,-0.360865,0.0282199,-0.795399,0.224654,-0.667735,0.135401,-1.30693,-0.791985,0.0946375,-0.489285,1.12131,-0.800973,-0.505582
-0.182617,-0.0038972,0.5145,-0.356494,0.0579145,0.466076,0.105881,0.943613,0.630002,-0.0136184,0.692077,-0.201699,0.485465,-0.0673606,-1.54104,0.530016,-0.140388,-1.26203,0.246237,0.857572,0.730906,0.58437,0.742165,1.03119,0.0857368,-0.345276,0.145699,-0.859804,0.00115919,-0.154835,-0.731883,-0.644163,-0.0141039,1.03765,0.974114,0.172615,1.63495,0.18554,0.18707,-0.440375,0.415925,-0.154671,-0.207581,-1.11497,-0.475777,0.940131,-0.121844,-0.545335,-0.29086,0.0539428,0.366925,0.457912,-0.50168,-0.264056,-0.451613,-0.190419,-0.626602,-0.0778882,-0.694525,0.417988,-1.24423,-0.937588,-0.18263,-0.238755,0.713449,-0.614122,-0.384098
-0.117168,-0.0569508,0.469629,-0.213178,0.203822,0.487824,0.551155,0.837155,0.830678,0.236835,0.802202,-0.161644,0.632774,-0.410376,-1.16855,-0.151514,-1.37931,-0.872768,-0.148671,0.352322,0.327123,0.341014,0.515662,0.848479,-0.134677,-0.26361,0.107877,-0.853155,-0.0284647,-0.0560483,-0.432705,-0.325557,0.360737,1.1926,1.43413,0.0619763,1.72984,0.0352025,0.172797,-0.466448,0.565614,0.156125,-0.0683278,-0.568613,-0.139571,1.48902,0.491524,-0.123016,0.178553,0.418054,0.4293,0.541294,-0.303318,-0.124199,-0.693727,-0.113762,-0.745426,-0.41543,-0.754859,-0.125734,-1.36395,-1.15283,-0.505246,-0.773251,0.609721,-1.31282,-0.904767
-0.106287,-0.0323911,0.648048,-0.275393,0.25823,0.337341,0.193777,0.915165,0.729198,-0.0213681,0.825508,-0.0253518,0.784705,-0.490844,-0.799732,0.254365,-0.553766,-1.16561,0.105077,0.814253,0.53497,0.42972,0.6586,1.08837,0.151521,-0.167959,0.342681,-0.667166,0.239413,0.0338139,-0.548044,-0.605484,0.208527,1.11579,0.971265,0.124448,1.61719,-0.13052,-0.0611823,-0.453377,0.517988,-0.0135239,-0.222091,-0.493244,-0.348684,1.30772,0.301618,-0.215009,-0.0593254,0.393977,0.433387,0.347373,-0.404633,-0.652527,-1.06626,-0.799939,-1.5065,-0.597599,-1.08382,-0.111221,-1.25861,-0.824848,-0.183488,-0.350667,0.880027,-0.613369,-0.379647
-0.235289,-0.374007,0.214373,-0.586674,-0.0462874,-0.0572753,0.107313,1.16635,0.522486,0.0826228,0.958088,0.0579641,0.79487,-0.370806,-0.920251,-0.158095,-0.902704,-1.09045,-0.313055,0.52653,0.538666,0.400036,0.801583,1.02989,0.289598,0.0246126,0.480144,-0.558974,0.481743,0.158557,-0.0189421,-0.268846,0.357918,1.25751,1.24641,0.201452,1.70332,0.065596,0.0061012,-0.482712,0.419676,0.0876801,-0.295105,-0.852226,-0.176093,1.2166,0.216693,-0.389641,-0.134211,0.150953,0.404438,0.35627,-0.178299,-0.283139,-0.743363,-0.266752,-1.23595,-0.52604,-1.03227,-0.226998,-1.47802,-0.879783,-0.2093,-0.562,0.722577,-0.815469,-0.103399
-0.603361,0.0917266,0.111331,-0.194555,0.1094,0.271575,0.160624,0.998956,0.408159,-0.0194298,0.861142,0.167335,0.630685,-0.0477566,-1.04961,-0.142367,0.591326,-1.30767,0.481823,0.763164,0.373561,0.384576,0.57059,0.856285,-0.035563,-0.213615,0.504429,-0.706627,0.37046,0.258911,-0.0566921,-0.15297,0.446304,1.14767,1.19288,0.00188573,1.4306,-0.132879,-0.251933,-0.649331,0.274048,0.242448,-0.165589,-0.73249,-0.287179,1.30477,0.240867,-0.448559,-0.503025,0.122098,0.413638,0.31586,-0.620083,-0.305305,-0.871899,-0.307248,-1.20618,-0.386826,-1.07566,0.0170444,-1.4643,-1.10409,-0.000193946,-0.338606,0.850431,-1.07812,-0.408104
