ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
572.205,0.864394,0.41525,347.781,70.0558,0.291426,1.14207, 32.2403, 49.1924,0.884618,1.00243,15.4283,2.34532,0.133355,2.9803,0.317069,4.7924,0.464858,2.055,0.05,2.055,0.05,-657.619
516.72,0.801891,0.675099,348.885,357.644,0.346256,1.4122, 36.5248, 45.1521,0.890642,0.999548,22.9348,2.38304,0.152327,3.02571,0.330286,4.72761,0.454751,2.055,0.05,2.055,0.05,-648.011
681.301,0.732384,0.703997,351.042,557.767,0.286164,1.16264, 32.0769, 59.2,0.855785,0.990402,12.8853,2.56022,0.19346,2.99123,0.32283,4.81619,0.459421,2.055,0.05,2.055,0.05,-646.919
674.351,0.792514,0.617654,394.248,293.901,0.318602,1.21374, 19.5401, 51.5712,0.752312,1.004,7.27855,2.65242,0.216848,3.06659,0.350085,4.81795,0.465853,2.055,0.05,2.055,0.05,-647.421
499.436,0.690658,0.505337,326.502,145.162,0.348197,1.33962, 37.4054, 46.8323,0.990214,0.987211,21.7355,2.57222,0.195487,2.99063,0.328556,4.90897,0.466841,2.055,0.05,2.055,0.05,-658.226
475.151,0.720176,0.32814,339.76,68.1762,0.325302,1.07727, 26.779, 42.6267,0.880007,0.997997,19.7163,2.50465,0.186418,2.98078,0.322991,4.94879,0.489188,2.055,0.05,2.055,0.05,-660.97
560.9,0.684714,0.372743,333.992,81.8775,0.351644,1.2273, 39.3381, 52.279,0.925998,1.01549,25.3712,2.49646,0.179187,2.96596,0.318217,4.83662,0.51584,2.055,0.05,2.055,0.05,-663.703
452.575,0.854288,0.38739,378.103,49.0334,0.296434,1.322, 32.7692, 37.3728,0.779892,1.00418,22.6507,2.69436,0.242284,2.96073,0.305387,4.77834,0.478256,2.055,0.05,2.055,0.05,-635.418
794.048,0.687416,0.394355,421.552,50.6147,0.264467,1.25142, 48.6026, 59.5765,0.701247,0.996378,20.0224,2.54554,0.204255,3.04551,0.32409,4.85389,0.47944,2.055,0.05,2.055,0.05,-655.539
602.218,0.731671,0.571564,393.078,132.643,0.305521,1.43585, 29.3048, 46.7239,0.730661,1.00959,13.5037,2.76785,0.294336,2.95357,0.308966,4.62307,0.435917,2.055,0.05,2.055,0.05,-643.743
459.779,0.757875,0.696041,328.827,137.735,0.326967,1.25736, 15.8546, 42.3053,0.866897,1.00635,8.41068,2.42079,0.163265,3.00135,0.324159,4.96234,0.519092,2.055,0.05,2.055,0.05,-651.71
571.198,0.654278,0.637611,320.362,104.144,0.327153,1.36107, 37.8152, 55.5641,0.93058,1.00789,21.9024,2.53557,0.198452,2.93119,0.31937,4.71245,0.452515,2.055,0.05,2.055,0.05,-648.075
519.444,0.787555,0.677214,353.513,138.685,0.271609,1.24117, 26.6775, 44.5198,0.884212,1.01166,15.0517,2.50865,0.190133,2.99382,0.321601,4.84018,0.46953,2.055,0.05,2.055,0.05,-650.744
465.625,0.853246,0.45635,336.429,66.5895,0.340545,1.14239, 23.317, 42.6358,0.946587,0.990541,20.0855,2.62454,0.232328,2.98801,0.317203,4.87458,0.496368,2.055,0.05,2.055,0.05,-660.103
626.221,0.78884,0.517301,356.856,62.7613,0.26261,1.16237, 39.3434, 55.3817,0.887053,0.988661,26.6274,2.56243,0.215878,2.97679,0.30855,4.80316,0.500173,2.055,0.05,2.055,0.05,-636.609
482.53,0.714929,0.442807,343.213,100.383,0.311014,1.45638, 22.839, 41.1883,0.936823,0.999059,11.6652,2.5669,0.205837,2.94641,0.312579,4.76458,0.457282,2.055,0.05,2.055,0.05,-657.746
526.505,0.657212,0.739472,373.727,309.69,0.363359,1.43493, 21.2148, 38.8002,0.892018,1.01989,9.37559,2.70286,0.217572,2.9415,0.3225,4.8247,0.475605,2.055,0.05,2.055,0.05,-655.444
470.8,0.766442,0.84547,357.06,434.856,0.323401,1.48358, 25.2922, 38.0307,0.897153,0.999881,14.8982,2.45533,0.166776,2.93362,0.306995,4.76415,0.481379,2.055,0.05,2.055,0.05,-649.465
510.553,0.773667,0.73543,352.819,213.12,0.317596,1.5641, 27.4477, 41.5161,0.855279,1.00313,15.7265,2.63893,0.219115,3.03696,0.334069,4.75251,0.452412,2.055,0.05,2.055,0.05,-636.035
574.499,0.71713,0.73076,392.509,334.822,0.319365,1.36162, 27.8759, 43.2795,0.795037,1.01416,14.5585,2.51373,0.184224,2.98211,0.308818,4.81225,0.451921,2.055,0.05,2.055,0.05,-644.401
554.455,0.769869,0.745659,367.504,261.639,0.313055,1.32037, 45.3123, 44.246,0.855007,1.00599,21.6428,2.48946,0.185146,2.92291,0.307148,4.82359,0.466531,2.055,0.05,2.055,0.05,-650.952
578.83,0.774181,0.746781,380.811,264.105,0.301518,1.32403, 34.2769, 44.2368,0.812268,0.981902,17.4605,2.40807,0.155171,2.94577,0.320142,4.7087,0.468112,2.055,0.05,2.055,0.05,-665.097
518.688,0.715081,0.542657,365.546,82.1252,0.380517,1.26941, 39.6988, 44.2074,0.861688,1.00233,21.8125,2.73863,0.258826,2.97129,0.312012,4.78167,0.471283,2.055,0.05,2.055,0.05,-653.517
668.701,0.672206,0.568358,364.371,80.3181,0.336717,1.17536, 40.3512, 58.5704,0.821346,1.00437,17.0512,2.45948,0.174966,2.98892,0.323048,4.78325,0.457004,2.055,0.05,2.055,0.05,-666.3
587.949,0.635501,0.549247,367.235,61.9084,0.3155,1.43075, 41.9827, 50.2158,0.808723,0.996511,19.2081,2.34618,0.130954,2.90759,0.29741,4.71107,0.440103,2.055,0.05,2.055,0.05,-664.679
676.049,0.655158,0.466498,379.939,71.4151,0.269643,1.18967, 39.1426, 54.8104,0.792068,0.997587,17.2597,2.30272,0.114017,2.93806,0.301949,4.86398,0.496225,2.055,0.05,2.055,0.05,-662.034
477.004,0.845753,0.367795,361.031,43.0765,0.256611,1.19197, 34.1665, 41.9714,0.787194,1.00304,23.6723,2.28765,0.112944,3.02819,0.33211,4.77975,0.462051,2.055,0.05,2.055,0.05,-644.916
510.923,0.728843,0.531967,337.616,249.02,0.28454,1.12154, 36.0614, 47.4891,0.849588,1.00742,24.2316,2.4159,0.157814,2.97675,0.314619,4.69153,0.455528,2.055,0.05,2.055,0.05,-666.796
460.685,0.804135,0.423388,361.042,87.2042,0.291725,1.27158, 31.2275, 39.9295,0.835492,0.998574,22.2577,2.43995,0.155661,2.96301,0.314408,4.80384,0.463629,2.055,0.05,2.055,0.05,-649.605
519.345,0.802596,0.690702,374.48,291.721,0.292916,1.45014, 24.8799, 39.7969,0.890249,1.00296,13.0186,2.59181,0.219089,2.97693,0.311327,4.7047,0.427555,2.055,0.05,2.055,0.05,-666.889
551.206,0.830114,0.525763,405.619,91.2096,0.240109,1.17222, 36.9751, 44.8295,0.673138,0.994147,27.461,2.58067,0.208242,2.96826,0.312687,4.86073,0.492801,2.055,0.05,2.055,0.05,-666.294
631.652,0.748513,0.462029,396.518,117.967,0.303641,1.39179, 38.8498, 47.6653,0.800154,1.00316,20.5942,2.5074,0.173302,3.04207,0.320376,4.73058,0.427867,2.055,0.05,2.055,0.05,-665.556
673.957,0.673216,0.452147,390.871,117.843,0.349505,1.48784, 36.692, 53.8046,0.766103,0.991993,20.8408,2.43953,0.169557,2.97295,0.311559,4.81911,0.46562,2.055,0.05,2.055,0.05,-649.968
559.547,0.794478,0.68554,416.209,497.257,0.333657,1.41387, 43.7129, 40.4992,0.767252,1.00355,32.3896,2.62138,0.230793,3.01863,0.329491,4.69341,0.44699,2.055,0.05,2.055,0.05,-670.827
452.609,0.755622,0.507673,361.606,105.03,0.348363,1.3588, 44.8059, 36.4059,0.911529,0.997454,31.8988,2.66532,0.237281,2.99566,0.330045,4.74003,0.453467,2.055,0.05,2.055,0.05,-662.722
576.432,0.798145,0.393315,382.278,48.7292,0.375401,1.23046, 46.9753, 44.2544,0.844585,1.00335,23.317,2.55325,0.195677,2.94821,0.299332,4.89848,0.494466,2.055,0.05,2.055,0.05,-644.768
689.712,0.693424,0.913458,401.649,413.278,0.316928,1.3674, 32.2162, 52.088,0.734851,0.990289,14.1316,2.4451,0.170962,3.04303,0.334928,4.80341,0.478192,2.055,0.05,2.055,0.05,-643.601
572.832,0.700398,0.518056,377.937,123.498,0.30935,1.3715, 34.5554, 47.7756,0.812265,0.987879,17.2037,2.426,0.161772,2.97626,0.313805,4.73752,0.434377,2.055,0.05,2.055,0.05,-673.588
646.478,0.585622,0.556153,366.27,191.441,0.258515,1.53001, 39.0163, 55.1587,0.80529,0.995416,19.2196,2.48611,0.179899,2.93001,0.307926,4.81947,0.473232,2.055,0.05,2.055,0.05,-667.432
511.521,0.656495,0.55814,342.483,156.475,0.25591,1.28961, 29.7978, 44.6921,0.887746,0.990113,14.5123,2.73469,0.26225,2.9244,0.309052,4.81577,0.474167,2.055,0.05,2.055,0.05,-639.048
461.636,0.725625,0.405227,350.9,61.0307,0.407939,1.46594, 28.9929, 43.6938,0.898531,0.996183,23.0406,2.66641,0.264116,3.00306,0.318592,4.62584,0.428473,2.055,0.05,2.055,0.05,-659.264
566.745,0.764158,0.688948,336.658,407.373,0.297897,1.13449, 39.9984, 52.8811,0.864486,0.989372,26.7874,2.69535,0.247823,3.02142,0.328085,4.87037,0.494158,2.055,0.05,2.055,0.05,-648.269
591.516,0.71304,0.509752,348.824,93.6465,0.474129,1.50717, 44.2982, 53.1499,0.86561,1.00507,24.1429,2.67277,0.244367,2.97889,0.317834,4.65094,0.433672,2.055,0.05,2.055,0.05,-640.679
414.374,0.810375,0.554535,339.342,178.54,0.324806,1.30714, 26.8438, 36.9135,0.923539,0.995638,17.1092,2.72348,0.281516,3.01153,0.318729,4.71459,0.461203,2.055,0.05,2.055,0.05,-662.647
462.122,0.719158,0.390849,329.017,38.8455,0.408626,1.33639, 52.1601, 44.914,0.960749,0.986125,37.2304,2.5585,0.219478,2.9608,0.317024,4.96101,0.539076,2.055,0.05,2.055,0.05,-636.598
506.455,0.733684,0.616421,335.997,152.211,0.334754,1.09456, 61.0977, 49.1383,0.962702,0.995247,44.8881,2.74019,0.251744,2.95391,0.310354,4.89754,0.490241,2.055,0.05,2.055,0.05,-670.141
512.531,0.806239,0.586301,359.458,161.642,0.344904,1.31626, 60.7753, 43.5764,0.845835,1.00519,38.5777,2.62744,0.22828,2.95416,0.312026,4.83483,0.481861,2.055,0.05,2.055,0.05,-640.565
540.761,0.745475,0.564127,359.434,241.077,0.357161,1.06147, 38.2236, 47.2411,0.852051,0.990717,25.2949,2.51865,0.183537,2.99263,0.318525,4.76722,0.474243,2.055,0.05,2.055,0.05,-654.603
476.461,0.856268,0.447599,346.385,58.6914,0.378312,1.19717, 25.8758, 43.4712,0.883214,0.995411,16.3559,2.48582,0.195345,2.984,0.323983,4.63175,0.422591,2.055,0.05,2.055,0.05,-654.317
465.613,0.736357,0.739349,340.556,213.042,0.299824,1.25537, 22.2628, 44.1211,0.866249,0.989053,14.118,2.59068,0.234554,2.95944,0.318202,4.78515,0.466964,2.055,0.05,2.055,0.05,-641.016
530.245,0.754586,0.773584,366.594,874.596,0.338628,1.54764, 49.84, 43.7452,0.824324,1.00184,28.2715,2.65765,0.264303,2.95149,0.304114,4.9067,0.487731,2.055,0.05,2.055,0.05,-651.021
499.766,0.699785,0.799273,362.587,523.232,0.263805,1.39191, 21.4735, 40.7958,0.857246,1.00575,11.5201,2.55506,0.203815,2.94624,0.311108,4.76578,0.458604,2.055,0.05,2.055,0.05,-669.299
653.707,0.677276,0.979244,417.467,810.2,0.307595,1.13887, 31.8378, 48.3444,0.706558,0.99085,13.7451,2.38762,0.144022,2.98145,0.312855,4.82181,0.473507,2.055,0.05,2.055,0.05,-670.998
625.793,0.711149,0.763751,448.954,657.079,0.288819,1.30632, 28.3844, 43.1943,0.661635,1.01568,10.2699,2.49171,0.182185,3.02043,0.328734,4.65652,0.421053,2.055,0.05,2.055,0.05,-637.906
608.966,0.682316,0.726549,395.227,407.579,0.317066,1.10824, 28.4832, 45.775,0.797336,1.0087,12.5146,2.4548,0.15639,3.00807,0.317685,4.65832,0.404824,2.055,0.05,2.055,0.05,-656.076
683.784,0.686288,0.495461,369.676,130.527,0.318466,1.43192, 50.6537, 56.1471,0.817688,0.998791,17.4538,2.44929,0.160968,3.00255,0.329884,4.67354,0.422875,2.055,0.05,2.055,0.05,-665.398
511.895,0.731563,0.846239,336.43,426.413,0.38964,1.42383, 29.2538, 45.384,0.916646,1.01245,18.8379,2.41602,0.149481,2.9787,0.323244,4.72652,0.458585,2.055,0.05,2.055,0.05,-658.337
625.341,0.631647,0.478091,376.441,97.7091,0.344525,1.13559, 34.2828, 51.1176,0.845814,1.00528,15.6457,2.53209,0.167302,3.01099,0.328023,4.68923,0.430747,2.055,0.05,2.055,0.05,-663.603
590.853,0.6671,0.474542,405.728,87.9024,0.409986,1.43637, 27.8362, 47.4805,0.688293,0.988966,10.9311,2.46176,0.170995,2.976,0.310838,4.84161,0.473619,2.055,0.05,2.055,0.05,-662.753
606.695,0.656905,0.474733,420.818,135.783,0.252186,1.74647, 38.2021, 43.797,0.768026,0.992272,14.3013,2.48753,0.170667,2.99281,0.314926,4.96278,0.494161,2.055,0.05,2.055,0.05,-630.62
614.802,0.703348,0.871646,396.897,1158.03,0.309122,1.55482, 29.2501, 48.8476,0.774724,0.996613,11.8393,2.69044,0.246864,2.97999,0.318261,4.7757,0.476654,2.055,0.05,2.055,0.05,-659.697
632.485,0.647129,0.581711,337.76,358.24,0.298506,1.10603, 32.2987, 60.9743,0.820196,0.987597,13.7841,2.67376,0.269349,2.97694,0.328975,4.65421,0.457008,2.055,0.05,2.055,0.05,-642.579
581.458,0.7442,0.858642,383.918,315.915,0.299837,1.51906, 24.5085, 46.955,0.816085,1.00713,12.5824,2.68479,0.272193,3.01913,0.32579,4.82718,0.469794,2.055,0.05,2.055,0.05,-670.042
507.161,0.686177,0.824714,371.903,243.213,0.315679,1.1416, 19.5428, 42.9025,0.79179,1.0027,9.44959,2.48683,0.176301,2.98201,0.318381,4.73905,0.451446,2.055,0.05,2.055,0.05,-654.877
582.4,0.769135,0.39438,402.347,64.0385,0.317389,1.64032, 17.5854, 43.9798,0.791338,1.00349,8.5552,2.4677,0.174107,3.01567,0.31847,4.81346,0.477164,2.055,0.05,2.055,0.05,-665.566
570.682,0.810522,0.561253,394.743,113.189,0.33048,1.34989, 20.2831, 44.7954,0.838203,0.978032,12.7471,2.70086,0.253374,3.0398,0.333781,4.74659,0.457149,2.055,0.05,2.055,0.05,-668.478
493.972,0.67715,0.602658,387.177,218.832,0.34836,1.50229, 21.6934, 38.4447,0.831623,0.986323,12.8271,2.4846,0.170744,2.98796,0.324602,4.79029,0.482777,2.055,0.05,2.055,0.05,-635.249
437.717,0.718554,0.769659,343.622,364.001,0.277027,1.24586, 24.5504, 38.2986,0.882745,0.987651,15.7589,2.52872,0.196192,2.95986,0.311246,4.71734,0.456897,2.055,0.05,2.055,0.05,-669.464
628.432,0.721418,0.805346,360.451,745.896,0.386708,1.56076, 37.3923, 52.0545,0.905135,1.00927,19.2619,2.67559,0.249683,3.02495,0.321776,4.86413,0.474645,2.055,0.05,2.055,0.05,-666.7
641.16,0.74194,0.618314,344.825,166.351,0.302643,1.22193, 39.3385, 57.9847,0.910437,1.01707,19.7784,2.6772,0.24646,2.95964,0.306449,4.74309,0.462139,2.055,0.05,2.055,0.05,-652.421
461.044,0.800556,0.780205,324.551,840.837,0.342675,1.33332, 27.0769, 45.2014,0.903132,1.01198,19.5472,2.56388,0.216368,2.98974,0.333164,4.63129,0.45414,2.055,0.05,2.055,0.05,-659.172
730.967,0.758054,0.887618,389.295,1100.57,0.327298,1.17116, 40.1225, 57.0348,0.806819,1.00503,20.0314,2.55506,0.217653,3.04751,0.333121,4.71831,0.461023,2.055,0.05,2.055,0.05,-665.577
674.977,0.73466,0.915718,351.679,913.798,0.217748,1.20189, 31.058, 59.3324,0.859765,1.00284,11.1169,2.72578,0.26376,2.97422,0.318757,4.86844,0.491432,2.055,0.05,2.055,0.05,-661.135
534.734,0.740735,0.713573,386.886,568.687,0.289837,1.49936, 26.7588, 42.9252,0.75541,0.984189,13.7598,2.6513,0.243444,2.97847,0.312804,4.62113,0.443841,2.055,0.05,2.055,0.05,-660.438
433.199,0.67712,0.940826,324.148,1930.51,0.298405,1.229, 30.8522, 40.4762,0.972244,0.994877,16.5233,2.5017,0.187176,2.92113,0.306583,4.76563,0.459196,2.055,0.05,2.055,0.05,-658.007
436.442,0.709189,0.877369,366.984,831.41,0.225677,1.20573, 30.0884, 34.4642,0.866098,1.00599,15.591,2.54691,0.195778,2.93864,0.314478,4.77947,0.470341,2.055,0.05,2.055,0.05,-629.162
505.565,0.791407,0.895404,389.359,981.788,0.396432,1.38371, 19.9592, 39.5513,0.810316,0.987705,12.9379,2.54132,0.184214,3.043,0.338905,4.83841,0.459502,2.055,0.05,2.055,0.05,-661.709
572.353,0.770084,0.811621,376.914,458.601,0.254735,1.23538, 26.4176, 44.8948,0.86151,0.99356,14.4249,2.41446,0.154194,2.98537,0.318588,4.82982,0.469436,2.055,0.05,2.055,0.05,-661.286
468.682,0.775829,0.709493,353.278,92.1313,0.329126,1.35697, 22.7603, 41.926,0.873572,0.99369,15.1602,2.37263,0.132128,2.93717,0.301506,4.80576,0.449854,2.055,0.05,2.055,0.05,-650.552
585.396,0.712835,0.532846,353.598,160.609,0.292549,1.26247, 53.454, 52.2511,0.85248,1.00122,24.5709,2.36486,0.143946,2.98682,0.323785,4.83257,0.466391,2.055,0.05,2.055,0.05,-638.474
473.799,0.796147,0.693295,333.294,197.385,0.307549,1.55855, 32.9749, 44.8814,0.961063,1.00594,25.4108,2.42925,0.159965,2.97948,0.302932,4.81585,0.470703,2.055,0.05,2.055,0.05,-672.139
756.373,0.7602,0.38626,372.905,56.5157,0.351364,1.32554, 46.6107, 65.3665,0.857421,0.994749,25.5357,2.43332,0.153132,2.95161,0.304097,4.73621,0.468858,2.055,0.05,2.055,0.05,-630.399
667.903,0.686319,0.483773,369.755,73.4492,0.364628,1.25647, 52.6757, 54.8347,0.834047,0.987024,22.2787,2.46533,0.182379,3.0059,0.314311,4.79646,0.450336,2.055,0.05,2.055,0.05,-664.492
471.163,0.708369,0.427344,338.757,112.08,0.316766,1.24508, 26.4255, 42.2608,0.88806,0.985193,13.0136,2.68707,0.232825,2.98032,0.323006,4.62268,0.440369,2.055,0.05,2.055,0.05,-657.749
554.619,0.693722,0.655161,334.192,366.746,0.294766,1.40284, 32.5494, 51.0719,0.897134,0.989953,18.3941,2.47709,0.183708,2.94749,0.315722,4.73096,0.507324,2.055,0.05,2.055,0.05,-653.401
610.936,0.691875,0.627584,396.382,435.413,0.307185,1.38393, 24.6418, 48.5447,0.732741,1.00125,13.6694,2.35271,0.139724,3.04742,0.333097,4.74857,0.449586,2.055,0.05,2.055,0.05,-663.15
557.646,0.743196,0.59954,387.394,305.096,0.29901,1.39642, 27.9289, 45.2431,0.755603,0.999319,16.2372,2.36691,0.131024,3.01035,0.332054,4.83939,0.465272,2.055,0.05,2.055,0.05,-666.389
641.024,0.599293,0.66616,397.38,266.722,0.330554,1.46252, 33.499, 48.9961,0.794938,1.00267,16.7429,2.33153,0.11884,3.02258,0.329828,4.86369,0.471883,2.055,0.05,2.055,0.05,-643.049
599.027,0.842742,0.809532,387.065,627.066,0.277745,1.27726, 39.5334, 46.944,0.804121,1.01035,22.0958,2.33089,0.121189,2.95862,0.310285,4.893,0.483418,2.055,0.05,2.055,0.05,-646.013
611.851,0.872679,0.372277,374.594,74.9098,0.295797,1.06043, 38.0726, 53.3022,0.787668,0.983811,18.3132,2.31283,0.118469,2.98807,0.323243,4.80846,0.443059,2.055,0.05,2.055,0.05,-662.635
584.908,0.694502,0.328754,357.571,45.722,0.318351,1.12622, 33.5687, 50.9064,0.804634,1.01447,11.9673,2.26455,0.0999613,2.90205,0.300919,4.77667,0.443395,2.055,0.05,2.055,0.05,-650.102
506.668,0.873706,0.375198,383.782,56.4437,0.327781,1.22272, 22.8322, 42.3723,0.799425,0.989189,17.4234,2.26452,0.096934,3.07204,0.330291,4.7647,0.421324,2.055,0.05,2.055,0.05,-664.866
394.806,0.885755,0.289261,313.043,19.096,0.364234,1.71338, 19.2662, 40.1963,0.9976,0.999293,18.6674,2.25256,0.101236,2.95101,0.302471,4.92362,0.498829,2.055,0.05,2.055,0.05,-658.105
491.456,0.754427,0.340502,323.744,59.8727,0.339774,1.5245, 24.1074, 48.9304,0.888507,0.994246,13.8484,2.31071,0.11682,3.00457,0.333305,4.75507,0.463298,2.055,0.05,2.055,0.05,-648.04
463.003,0.894126,0.318866,306.998,49.7929,0.292701,1.17743, 23.5974, 48.1785,0.925538,1.00711,15.2528,2.27764,0.106032,2.95879,0.317265,4.84551,0.464073,2.055,0.05,2.055,0.05,-649.646
625.62,0.637653,0.701689,362.64,547.445,0.347929,1.31969, 36.9705, 53.4581,0.782232,1.0018,16.7233,2.24118,0.0911114,2.98334,0.318474,4.7828,0.450261,2.055,0.05,2.055,0.05,-659.055
757.961,0.851553,0.352136,397.414,43.9301,0.224406,0.951439, 32.3157, 57.7744,0.787894,0.993081,11.9963,2.27211,0.0875319,3.05374,0.342766,4.88828,0.468292,2.055,0.05,2.055,0.05,-653.527
597.535,0.83682,0.324821,373.527,50.2753,0.278345,1.31255, 46.6832, 47.0183,0.835247,0.99669,26.5641,2.19985,0.0791819,2.91532,0.296545,4.96526,0.507687,2.055,0.05,2.055,0.05,-664.316
577.3,0.754593,0.346239,335.172,61.9961,0.246864,1.14853, 57.1728, 53.7215,0.884328,1.00246,29.3927,2.24416,0.0937443,2.89623,0.302269,4.71309,0.435964,2.055,0.05,2.055,0.05,-656.373
445.542,0.737755,0.431689,329.176,165.333,0.316063,1.48434, 26.5706, 41.7177,0.933181,1.00036,17.7453,2.19906,0.0838507,2.97545,0.309489,4.95664,0.505876,2.055,0.05,2.055,0.05,-655.113
616.011,0.678222,0.306294,363.543,38.915,0.312337,1.18122, 45.2669, 53.8255,0.91479,1.00285,25.8515,2.25803,0.0888791,3.00869,0.315838,4.72109,0.431979,2.055,0.05,2.055,0.05,-638.623
713.689,0.843253,0.344092,373.987,47.0314,0.267021,1.21048, 33.8334, 60.8057,0.807505,0.993749,19.7146,2.22708,0.0794762,2.97942,0.32149,4.77877,0.473746,2.055,0.05,2.055,0.05,-661.211
486.035,0.621345,0.407468,371.775,81.6288,0.38099,1.48582, 33.5323, 40.2283,0.772241,1.01586,20.7038,2.19189,0.0785229,2.94902,0.31014,4.65703,0.430615,2.055,0.05,2.055,0.05,-661.291
528.661,0.700594,0.331005,346.471,26.4543,0.213305,1.07397, 41.261, 47.919,0.85001,1.01236,25.4039,2.20405,0.0805125,2.96853,0.315699,4.72013,0.425627,2.055,0.05,2.055,0.05,-652.233
635.536,0.675446,0.456996,366.669,43.4715,0.241426,1.2611, 31.0307, 53.9009,0.812139,1.01869,14.8645,2.20362,0.0748802,3.0166,0.32387,4.87181,0.485019,2.055,0.05,2.055,0.05,-639.538
567.933,0.783172,0.752997,377.804,227.152,0.368138,1.41059, 29.3916, 44.2197,0.871902,1.00398,14.199,2.18335,0.0671424,3.00005,0.31428,4.7462,0.453171,2.055,0.05,2.055,0.05,-665.385
525.268,0.818732,0.651561,363.478,272.534,0.281664,1.30858, 21.7961, 44.7681,0.931666,1.00122,11.8353,2.15197,0.0568705,3.00441,0.324895,4.93228,0.492363,2.055,0.05,2.055,0.05,-647.865
490.44,0.713641,0.578042,373.337,206.204,0.307626,1.27169, 44.4985, 42.094,0.864967,0.989923,30.1516,2.18179,0.0646598,2.97428,0.31119,4.76153,0.44594,2.055,0.05,2.055,0.05,-649.046
472.762,0.801584,0.525888,363.913,120.359,0.330189,1.13633, 27.8072, 39.787,0.875556,1.00908,20.8664,2.1697,0.0630654,3.00263,0.321139,4.90094,0.502705,2.055,0.05,2.055,0.05,-665.042
488.232,0.767668,0.575553,329.263,126.066,0.300967,1.328, 21.2723, 45.4817,0.929447,0.993466,12.669,2.16824,0.057999,2.94625,0.306744,4.71193,0.471279,2.055,0.05,2.055,0.05,-652.769
483.964,0.834516,0.50518,375.616,118.849,0.428485,1.38707, 25.8514, 37.877,0.837161,1.01171,17.2453,2.16078,0.0583139,3.01196,0.32244,4.72059,0.428896,2.055,0.05,2.055,0.05,-656.487
524.408,0.734059,0.475527,370.482,101.5,0.310412,1.3508, 26.3757, 42.6407,0.859085,0.989008,16.3612,2.2238,0.0759265,3.00676,0.316458,4.74493,0.43833,2.055,0.05,2.055,0.05,-658.641
529.725,0.884211,0.583138,354.802,173.733,0.342331,1.21152, 33.8371, 43.2806,0.963287,0.990924,17.6775,2.24847,0.0884298,2.9556,0.303902,4.75302,0.438184,2.055,0.05,2.055,0.05,-637.842
540.146,0.583942,0.768686,388.099,465.767,0.36124,1.30957, 39.021, 44.2721,0.724547,0.994069,23.6379,2.20179,0.0745851,2.95378,0.30552,4.7956,0.485092,2.055,0.05,2.055,0.05,-646.816
655.655,0.644257,0.516021,409.534,208.317,0.294202,1.43035, 43.3913, 51.6703,0.653089,0.981566,20.4924,2.18074,0.0725212,2.99229,0.310949,4.72206,0.435724,2.055,0.05,2.055,0.05,-653.087
498.716,0.796348,0.838554,401.912,796.635,0.287239,1.37317, 23.7089, 37.1174,0.745543,0.998528,13.3323,2.21778,0.0797877,3.0327,0.325458,4.84209,0.489035,2.055,0.05,2.055,0.05,-664.266
653.731,0.7096,0.736075,431.413,483.144,0.168708,1.12435, 30.1951, 47.5029,0.656328,1.00362,16.0752,2.21587,0.0811005,2.98904,0.327921,4.89457,0.504291,2.055,0.05,2.055,0.05,-657.922
535.927,0.782692,0.546512,388.168,229.276,0.264406,1.43, 23.7166, 43.6429,0.795234,0.996503,17.5004,2.18332,0.0668696,2.98929,0.322421,4.83062,0.469942,2.055,0.05,2.055,0.05,-685.658
619.258,0.717313,0.510105,367.297,183.932,0.388986,1.30525, 26.2852, 50.6019,0.858262,1.00237,17.053,2.1968,0.0689802,2.99395,0.32531,4.90134,0.505282,2.055,0.05,2.055,0.05,-655.85
554.782,0.695228,0.476366,324.383,102.856,0.28876,1.36879, 41.5385, 52.9293,0.929464,1.01454,26.0614,2.17292,0.067531,2.9963,0.325202,4.83228,0.492436,2.055,0.05,2.055,0.05,-664.637
689.03,0.72376,0.630253,382.616,200.06,0.29355,1.27966, 33.0416, 57.9603,0.726787,0.994034,18.0123,2.20361,0.0816664,2.99026,0.316675,4.71801,0.457654,2.055,0.05,2.055,0.05,-668.18
798.918,0.708245,0.420789,407.438,89.8506,0.292141,0.977326, 22.8221, 60.4339,0.732931,1.01465,7.68937,2.18451,0.0737398,3.00074,0.317871,4.61705,0.404609,2.055,0.05,2.055,0.05,-658.774
531.443,0.88551,0.719977,396.023,232.752,0.375694,1.48475, 34.4106, 41.2959,0.800148,0.983063,20.3013,2.22533,0.0790857,3.02275,0.333016,4.88707,0.466729,2.055,0.05,2.055,0.05,-651.057
538.318,0.751779,0.537672,368.077,85.1571,0.306688,1.74132, 29.6241, 43.9298,0.839796,1.00253,18.3528,2.22661,0.0890018,2.98617,0.314773,4.73268,0.438571,2.055,0.05,2.055,0.05,-660.831
493.245,0.734828,0.491381,373.605,45.734,0.289756,1.43818, 48.5201, 41.799,0.793423,0.998883,31.584,2.2373,0.0851567,2.97126,0.30966,4.93892,0.505624,2.055,0.05,2.055,0.05,-637.295
