rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017
1171.97,563.786,948.572,621.066,521.14,1107.63,816.138,483.799,1228.23,496.325,849.238,349.573,220.904,234.566,754.231,69.2622,505.312,899.572,714.057,627.962,813.164,906.511,512.936,322.781,581.397,233.603,781.886,524.025,389.121,363.479,737.911,1487.92,1503.94,477.411,1724.75,309.104,355.097,222.516,570.006,367.588,329.577,193.299,239.304,1345.75,517.748,256.995,338.254,511.495,727.164,602.54,262.272,268.929,179.633,251.32,99.4001,180.363,117.246,354.901,76.896,125.468,402.315,243.366,710.094,152.417,272.195
1118.37,499.557,508.988,673.174,590.199,1238.7,1014.43,567.1,1118.61,580.242,1074.88,282.982,84.7015,279.382,634.133,42.3822,299.989,631.607,487.952,534.237,653.52,695.58,304.395,211.518,462.481,150.633,463.652,330.088,263.432,236.433,469.207,1164.54,1319.06,359.091,1591,311.452,346.202,214.906,635.223,443.39,403.469,228.428,296.919,1278.04,480.569,312.294,278.754,455.769,539.997,537.782,192.782,184.985,134.421,180.755,93.6906,179.856,113.125,412.86,101.53,150.479,317.256,253.61,809.19,122.192,233.75
929.623,506.598,499.42,596.201,683.5,1026.17,755.176,437.549,1149.97,492.287,988.211,213.582,80.1356,505.642,641.294,128.056,376.31,1043.11,489.497,566.746,530.522,849.917,352.95,255.23,339.745,150.392,395.372,353.943,300.738,289.569,565.014,1398.8,1435,459.298,2405.58,394.554,403.603,226.352,726.307,405.127,321.349,158.451,211.405,1112.56,409.635,170.319,259.847,286.06,444.905,454.984,205.127,294.655,183.83,274.41,124.785,210.107,141.269,376.874,76.0424,109.369,267.709,206.591,562.31,111.851,164.335
1500.34,573.556,717.172,712.776,680.674,990.815,626.555,570.01,913.465,340.412,1090.29,185.837,104.214,351.688,300.271,118.534,456.949,770.067,578.32,620.736,804.409,1089.85,415.383,300.679,460.473,173.114,478.426,408.735,276.179,227.785,460.982,1144.96,1003.57,350.929,1526.62,209.089,260.819,155.435,450.356,347.809,323.942,147.503,227.072,1266.77,525.436,325.724,366.518,437.016,707.214,670.476,336.857,334.087,237.564,305.966,127.208,268.859,152.193,353.057,72.5851,90.9252,283.229,231.987,494.78,117.774,191.104
1356.86,546.625,588.877,686.489,725.145,891.546,686.545,420.206,822.378,488.632,731.027,285.329,109.139,434.23,523.056,381.038,672.93,1027.75,747.578,817.186,680.098,922.498,343.385,246.667,391.01,145.882,446.116,363.497,331.811,284.75,477.586,1563.12,1570.23,453.096,1784.83,275.745,325.295,201.094,525.744,300.449,317.383,159.607,245.346,1052.89,372.975,202.479,290.932,346.77,590.057,692.639,331.909,387.601,272.772,462.965,153.859,442.168,159.212,408.087,81.2966,101.821,346.125,262.986,698.854,271.376,315.524
1608.84,371.317,849.924,710.222,555.582,834.058,626.556,436.785,896.8,605.854,639.595,308.58,192.419,230.193,676.16,120.797,426.73,813.49,688.259,582.102,718.137,935.002,426.681,326.3,674.918,230.462,806.592,605.249,410.44,363.668,575.069,1228.59,1324.5,370.416,1211.23,205.901,222.411,141.891,341.895,255.873,288.414,148.018,201.469,1205.83,524.699,261.801,372.002,489.38,672.024,629.527,205.439,256.599,144.126,284.515,104.868,323.018,186.557,442.603,112.92,132.153,367.371,245.003,792.972,301.972,340.183
1406.19,430.676,639.171,776.807,479.28,949.973,720.874,440.359,1054.13,660.551,1361.24,432.429,233.073,462.279,295.175,76.6707,402.842,750.076,578.3,596.606,671.997,808.331,414.507,241.503,348.157,132.84,370.222,334.668,255.946,242.757,445.954,952.046,1253.19,389.024,1858.47,304.815,350.95,210.006,511.2,336.382,338.721,154.187,267.571,1020.76,486.858,315.625,347.307,401.518,716.535,617.268,333.484,314.786,217.463,341.649,194.721,294.003,145.133,344.583,99.4701,160.035,409.358,227.995,731.805,197.987,235.152
1172.2,496.083,440.749,601.379,365.245,1090.25,669.557,507.194,876.901,511.61,696.358,225.124,141.63,512.466,682.889,74.9697,406.649,1069.38,740.973,747.901,634.19,1259.14,341.577,331.399,426.878,216.316,502.06,437.89,360.343,303.375,664.388,1340.75,1431.19,406.593,1487.37,243.425,292.61,142.107,388.629,294.184,269.265,153.343,232.988,1279.15,536.128,357.236,417.865,514.254,683.259,762.901,316.129,337.03,258,348.206,147.908,227.337,144.556,321.893,93.966,103.85,319.536,323.804,1092.73,222.733,272.153
1521.92,864.16,654.183,840.286,410.703,938.59,625.096,344.503,739.464,306.492,524.337,277.857,115.989,432.847,206.108,99.429,281.959,652.985,492.011,553.937,750.569,882.085,346.36,327.666,510.61,205.642,630.837,421.084,274.597,282.896,485.577,1074.23,1190.14,392.929,1747.33,351.523,372.086,264.656,562.95,475.815,363.056,244.883,239.577,1044.09,395.28,221.323,227.587,351.054,391.563,367.974,173.01,254.219,209.576,292.648,224.682,339.457,198.999,484.353,119.458,116.666,265.302,175.859,579.062,117.55,263.126
2235.62,763.159,1189.6,1008.39,733.802,1186.74,690.732,466.488,743.675,269.589,439.855,191.504,144.547,267.75,115.91,198.145,647.067,959.881,793.574,979.38,844.902,1135.54,447.149,312.413,461.7,179.26,542.682,310.843,257.753,209.194,390.557,886.256,956.306,299.977,1404.92,234.795,365.007,253.119,568.737,506.852,402.494,208.86,300.126,1413.59,572.494,288.229,288.99,373.005,504.172,484.23,247.947,238.685,156.536,251.887,118.589,208.929,112.503,237.688,60.1394,75.4676,195.2,151.984,437.005,126.161,307.285
1553.96,397.53,726.797,774.686,443.221,949.649,638.109,340.119,576.172,280.034,473.438,238.617,75.2129,426.453,224.024,88.8462,476.847,681.238,639.183,544.22,757.847,930.483,396.962,309.561,447.043,190.75,506.6,441.322,276.781,291.816,430.934,1308.62,1056.97,433.497,1403.27,289.756,330.991,190.029,585.667,374.278,385.669,209.201,295.872,1427.23,420.111,282.252,233.15,375.509,419.989,627.52,258.467,268.079,179.867,311.137,141.261,242.772,143.883,404.747,80.3695,129.902,268.434,244.959,582.909,171.581,125.751
1841.02,461.332,843.573,811.55,634.363,877.097,629.575,365.851,771.713,258.123,497.301,162.901,68.6534,310.771,337.522,33.6505,370.373,640.372,573.456,569.586,636.255,919.519,392.552,281.873,474.715,163.128,502.454,432.438,324.415,323.05,608.018,1521.42,1244.42,441.743,1595.91,216.331,278.369,156.32,408.387,241.165,214.297,107.169,178.293,993.459,475.302,272.047,335.321,648.73,665.544,890.062,312.047,367.916,253.745,416.979,157.226,242.67,128.595,353.199,79.422,104.794,397.796,219.143,826.459,154.654,154.752
1024.4,478.561,470.902,646.508,577.278,791.441,455.23,388.446,796.08,351.434,502.025,370.425,90.2341,430.293,360.465,104.998,514.176,796.579,695.01,756.704,731.512,1050.46,456.505,262.553,457.832,145.849,446.849,248.726,184.739,176.531,313.891,722.743,850.39,331.918,1549.97,309.804,287.677,203.28,461.816,271.539,256.335,116.264,165.259,902.609,393.616,192.027,284.002,396.86,547.015,739.541,341.447,407.099,249.508,297.447,125.583,228.475,93.5035,254.602,65.6224,84.2317,306.788,245.528,665.144,141.901,204.271
971.927,312.947,448.689,709.709,508.452,857.849,660.927,386.52,1063.6,446.693,730.013,257.261,93.5478,607.749,312.412,84.4687,624.257,836.968,892.319,797.861,961.265,1221.78,444.069,338.257,578.475,198.923,527.953,412.301,274.168,306.875,555.37,1168.05,1573.69,539.442,2011.63,441.126,337.019,208.963,536.219,315.969,225.983,115.352,156.999,976.62,418.55,252.904,333.483,488.134,754.057,736.231,418.287,497.3,287.008,383.24,134.13,356.249,146.68,310.568,80.9169,103.207,260.637,212.042,458.555,181.62,140.767
1160.91,319.905,486.179,587.369,550.804,879.542,684.458,331.951,874.678,410.088,722.099,223.75,82.5966,533.561,241.008,214.393,554.808,834.829,762.79,854.643,821.746,1057.99,494.449,265.271,407.666,134.124,415.837,292.042,211.919,206.699,476.781,939.302,1264.37,463.314,1623.58,271.279,335.559,253.059,513.255,391.562,315.177,139.639,216.773,914.691,413.994,237.881,272.931,438.246,558.504,593.128,292.966,386.266,282.054,373.559,106.928,226.483,110.007,236.224,71.912,84.3921,228.431,161.285,501.085,131.477,178.03
1329.64,519.998,475.844,802.61,461.696,889.221,690.268,486.89,896.563,285.434,574.704,152.455,109.545,337.232,327.064,82.6388,351.539,654.982,488.743,565.11,690.125,881.161,380.191,281.147,477.444,192.629,507.219,445.164,374.723,284.816,639.984,1178.31,1348.03,448.407,1763.21,308.325,349.264,238.236,733.905,446.259,438.179,219.709,274.058,1267.67,445.1,247.453,248.444,384.156,442.075,420.589,178.192,163.458,144.926,256.644,99.8782,227.359,104.626,324.236,77.797,83.5542,213.147,133.498,520.467,154.442,222.625
918.817,326.261,434.676,481.046,469.655,921.663,686.14,422.691,940.543,339.286,660.827,395.763,121.251,373.484,268.483,146.077,522.935,691.246,759.868,617.047,752.866,935.645,390.485,281.641,409.063,172.375,442.8,362.051,294.493,244.211,480.544,1204.26,1355.79,402.326,1587.91,247.557,265.728,167.305,385.128,264.518,240.387,125.127,180.206,849.756,383.624,227.702,240.228,418.801,585.749,634.528,250.293,254.666,282.161,395.241,146.947,336.099,158.437,480.263,139.949,127.453,308.336,190.607,759.602,152.492,147.479
1653.39,567.075,565.928,901.68,543.89,974.029,671.982,513.154,868.992,274.438,538.803,231.711,116.507,254.25,94.062,140.808,259.823,585.228,482.472,688.165,813.472,1002.84,466.597,314.658,542.436,189.425,498.665,503.962,292.868,247.594,489.277,1032.1,1177.64,334.283,1179.66,165.63,227.111,149.792,446.703,241.972,233.386,123.669,176.087,1037.95,373.946,228.464,225.354,339.435,447.324,570.51,236.176,353.346,282.846,431.155,200.174,264.478,180.323,415.175,135.25,109.749,316.639,202.147,635.187,173.296,187.302
1362.5,376.858,475.299,559.293,353.688,988.076,638.06,396.706,634.298,303.986,619.277,269.156,171.666,192.581,534.665,73.0304,467.927,688.353,675.565,579.931,706.658,762.25,362.387,237.807,369.183,171.638,333.488,310.47,245.577,273.935,532.248,1018.8,1120.12,422.949,1670.96,280.753,291.032,227,552.066,415.719,350.245,148.311,199.457,984.329,435.115,294.487,246.075,349.716,412.81,583.344,208.728,376.26,245.902,364.961,140.931,243.478,126.733,311.649,72.4811,100.203,289.372,218.962,732.448,174.171,274.481
1581.78,580.957,842.014,893.533,850.993,1066.84,939.06,520.664,928.627,443.644,835.719,275.738,151.733,311.911,148.858,75.395,315.239,609.703,668.425,618.146,853.819,1129.97,444.629,329.13,555.192,212.184,531.746,470.055,331.978,312.531,663.874,1451,1513.66,503.397,1996.5,462.901,400.331,261.525,692.566,598.212,407.177,186.817,290.032,1360.35,433.109,242.558,291.12,387.071,479.294,448.121,225.619,185.562,125.164,208.43,90.698,209.192,106.7,276.211,82.6604,87.4634,365.954,216.691,870.795,156.849,291.023
1379.49,565.253,695.684,612.893,533.919,1099.28,549.173,421.518,748.176,335.834,600.985,209.959,108.731,410.709,246.469,143.741,362.137,797.3,651.98,734.35,858.511,1125.04,559.311,392.237,534.776,198.268,617.543,478.587,296.578,308.151,612.233,1211.35,1241.05,377.2,1621.02,288.537,299.317,203.133,533.958,482.371,310.915,175.833,285.082,1143.46,483.769,271.176,260.161,369.356,450.11,578.312,282.45,395.564,205.482,422.898,103.672,263.403,108.754,241.719,66.2452,86.0206,210.567,246.542,908.33,226.471,333.686
1391.1,591.956,617.924,647.546,367.733,824.721,584.079,279.305,719.502,325.878,455.206,297.266,62.3802,595.6,240.748,126.932,360.2,570.4,401.971,524.209,499.314,796.738,288.868,257.824,338.789,168.872,439.394,351.544,264.374,240.331,516.122,948.916,1190.73,384.812,1577.08,206.224,283.072,143.016,461.297,298.466,213.58,150.262,203.955,955.186,481.819,267.13,426.12,685.199,783.918,885.496,323.808,453.133,246.828,446.299,120.137,324.234,122.208,348.269,90.8602,91.6464,220.686,200.33,650.08,151.638,228.836
1669.89,534.249,609.605,764.494,548.233,939.508,879.73,372.91,976.144,392.712,622.551,465.836,106.774,508.482,483.935,89.2169,405.966,735.331,630.267,618.413,712.437,944.271,346.552,269.088,420.647,150.478,464.415,304.015,230.464,180.733,455.055,1002.46,991.802,357.582,1443.68,283.244,308.729,207.117,575.616,384.059,247.765,162.275,238.101,1059.61,475.736,252.993,345.224,430.334,569.943,629.524,215.133,292.598,201.171,313.604,123.707,286.898,133.847,395.883,89.0898,106.196,166.656,110.028,540.893,102.581,201.616
1642.03,527.648,626.005,707.215,562.097,1023.94,825.283,340.119,906.577,387.102,645.245,410.166,119.064,480.403,287.262,67.0212,265.539,498.072,420.472,451.713,611.673,829.669,414.887,350.607,781.97,307.427,826.559,662.723,429.61,332.24,646.48,1184.24,1036.42,349.488,1703.4,262.593,304.691,173.74,505.849,431.316,330.303,227.442,257.408,1153.28,414.051,208.591,245.991,425.033,499.184,501.145,201.067,256.769,185.818,265.733,140.612,302.653,139.762,436.741,120.29,132.575,295.679,226.605,727.684,172.205,147.376
1167.65,487.3,434.205,602.995,662.815,692.744,642.547,333.713,721.185,329.393,601.406,214.006,100.965,709.419,202.328,159.463,707.078,818.701,859.19,831.714,860.026,1063.06,573.533,346.444,600.099,253.672,703.259,463.557,326.856,252.017,377.454,677.76,902.621,263.299,1012.15,223.904,184.054,142.013,443.123,252.577,313.326,182.826,251.126,1201.19,448.682,219.124,305.218,375.181,457.489,575.415,283.6,277.126,197.417,357.196,187.409,322.611,139.2,279.171,94.9556,99.7384,301.027,206.403,740.501,130.813,225.626
1261.06,634.826,705.059,845.544,707.252,825.679,593.263,389.889,700.89,367.108,599.483,250.422,80.3351,378.765,184.891,85.3954,386.305,594.259,558.548,572.125,718.723,983.835,504.569,335.54,604.823,210.069,513.786,495.211,268.617,233.497,412.981,793.028,989.544,279.611,1246.48,212.035,235.558,150.049,412.142,251.244,221.76,118.162,202.149,1089.95,359.742,215.402,268.231,402.515,532.815,500.772,356.75,338.784,230.078,344.106,160.747,243.065,131.872,286.737,63.4406,117.794,261.898,175.394,688.937,188.937,328.155
1249.27,698.648,634.008,608.784,510.942,886.745,561.406,350.461,674.032,237.03,473.876,202.135,115.483,409.267,270.921,106.388,406.188,803.266,532.72,556.208,618.421,744.896,343.203,196.608,347.383,113.096,322.711,295.224,207.272,200.449,455.337,1020.83,1325.61,416.673,1527.75,350.904,335.525,221.407,552.014,408.701,323.664,185.924,295.039,1240.35,416.241,244.739,248.911,373.957,516.718,382.031,253.673,240.272,192.836,301.148,160.217,280.799,167.002,368.598,104.725,97.831,255.155,197.897,624.498,147.915,213.118
644.773,295.134,505.167,526.684,446.014,926.684,728.729,387.106,823.508,347.63,538.426,290.853,100.967,432.894,288.247,89.4133,424.359,866.605,620.996,630.537,844.656,924.701,382.252,212.317,407.717,174.658,438.612,367.935,257.555,308.68,455.38,1103.52,1255.49,461.756,1740.46,303.774,310.055,209.06,665.009,466.818,393.742,190.701,311.218,1278.36,367.36,213.949,186.236,288.834,353.458,314.959,195.96,253.645,162.898,323.622,142.065,278.162,158.897,387.352,106.104,121.866,316.553,258.126,750.303,231.095,177.663
735.324,442.629,505.358,734.442,534.624,677.393,739.146,482.024,796.806,357.378,745.985,220.107,65.7113,525.336,292.596,83.265,539.309,898.418,845.927,639.566,727.325,908.281,416.478,320.29,563.846,231.989,659.143,553.974,316.864,328.901,753.161,1409.5,1263.09,399.929,1502.31,288.267,300.066,176.588,465.488,409.185,291.599,155.764,265.538,1356.05,443.182,315.136,260.21,588.763,794.548,651.918,293.719,335.877,222.478,323.882,150.263,247.976,121.932,369.24,78.6519,89.6887,261.778,188.972,622.55,115.733,183.226
677.829,300.389,670.657,621.302,646.053,895.287,811.17,538.582,897.912,387.307,640.193,233.961,152.211,363.51,142.4,98.1837,317.459,680.631,618.762,718.23,757.176,1208.53,471.999,359.397,462.492,173.529,373.24,271.892,215.552,153.884,294.898,654.196,751.809,247.092,1110.45,235.634,305.896,153.589,344.966,301.452,207.336,123.582,216.421,922.48,359.452,225.269,318.891,504.777,664.741,661.696,259.105,260.442,162.594,190.312,92.2428,186.799,139.901,418.959,84.1725,95.9816,246.854,210.969,764.4,272.39,214.831
693.797,300.295,509.946,513.108,491.449,807.128,670.08,402.36,722.35,338.628,744.225,206.282,74.1512,597.94,138.434,229.929,333.962,562.791,462.146,508.099,720.335,901.743,447.629,327.886,639.191,236.116,617.076,419.132,274.703,246.487,408.993,797.262,928.554,256.718,1109.07,252.874,258.045,148.143,441.106,353.231,231.901,145.239,229.643,1083.22,400.378,241.979,293.649,442.841,561.835,482.178,321.326,349.733,218.339,321.004,141.794,254.568,150.264,428.473,97.9095,129.087,294.097,215.334,846.415,180.798,231.571
710.637,399.855,621.228,932.926,466.006,1014.51,728.087,474.368,1182.19,589.205,1249.75,393.924,134.744,515.153,411.107,114.188,385.828,674.932,630.115,542.191,757.859,872.552,405.48,258.203,441.402,159.346,438.197,380.35,219.216,246.842,374.712,755.086,870.321,242.049,1189.35,227.299,274.618,156.886,568.017,406.141,273.161,205.261,278.617,1254.93,503.314,253.262,279.558,478.635,525.981,590.704,280.164,245.235,210.187,310.456,141.682,206.774,123.378,374.928,86.7114,103.678,307.695,248.355,1017.15,210.925,306.405
677.042,321.728,546.785,681.637,418.115,805.7,611.209,361.587,967.872,367.017,1098.87,450.816,225.701,660.76,733.998,309.173,654.877,990.138,631.063,590.747,574.358,788.504,318.019,233.332,454.32,163.349,446.911,438.847,345.996,410.428,842.919,1632.99,1641.36,450.241,1970.46,288.705,305.54,215.956,467.643,296.401,252.182,157.521,247.79,1351.78,542.881,277.112,287.455,543.838,702.343,560.719,188.038,217.679,107.898,182.091,86.2135,252.412,171.086,469.696,108.218,133.681,407.975,266.731,1138.5,195.963,213.106
664.476,348.777,403.566,492.152,449.499,955.227,616.618,393.706,756.683,300.601,675.254,218.761,101.489,459.953,148.941,166.042,390.639,622.589,556.918,590.325,675.892,876.165,341.55,254.175,390.434,158.085,486.202,429.979,274.925,298.207,614.257,1206.31,1228.75,407.402,1704.28,293.95,317.108,178.044,465.7,304.193,235.754,136.436,190.943,1087.14,439.334,256.222,316.419,433.379,613.84,622.344,318.458,335.05,225.583,368.745,147.33,240.402,160.199,394.404,107.809,116.806,330.373,173.162,863.958,105.142,74.8243
870.791,363.575,565.882,752.906,522.989,934.802,922.979,366.961,771.399,275.275,652.88,166.394,66.3119,353.735,159.804,60.3935,337.727,544.141,648.56,634.007,669.857,884.286,347.602,226.931,365.097,160.544,355.973,315.692,214.223,192.656,424.53,800.199,1036.89,352.785,1483.63,307.984,376.042,208.149,645.984,550.429,439.638,218.074,391.691,1567.43,587.798,340.483,299.086,366.696,534.699,533.336,267.858,298.569,201.925,377.796,185.135,305.487,120.519,487.965,73.7422,80.0407,269.746,207.673,593.42,167.256,125.399
453.526,275.292,451.252,421.254,341.7,826.555,456.912,402.371,653.785,292.998,620.684,220.659,112.381,222.977,310.029,170.188,444.329,751.94,625.198,508.184,642.772,892.063,314.929,223.93,370.424,126.076,355.916,268.859,179.571,178.089,323.611,808.381,951.954,369.96,1329.12,305.627,324.114,174.401,522.541,344.241,306.501,156.145,203.954,1122.72,437.512,261.096,323.953,475.08,616.178,597.889,268.796,239.552,169.35,224.15,105.778,157.433,104.51,358.796,76.5725,95.935,294.617,202.612,646.459,157.635,228.626
759.174,269.526,474.591,648.181,360.724,960.931,578.456,437.169,983.767,482.792,910.355,335.884,107.717,361.912,179.973,107.271,281.62,479.317,401.596,418.879,541.557,772.79,306.962,218.923,397.303,131.339,326.125,331.086,255.678,184.732,397.171,808.156,865.674,250.351,1025.72,203.043,245.864,132.138,421.048,304.838,227.767,139.151,240.509,946.341,439.285,240.408,238.217,358.343,433.879,530.402,219.914,332.597,185.347,279.704,145.842,251.624,168.257,461.098,114.008,143.21,377.02,231.628,741.398,226.586,210.088
605.468,250.022,444.565,460.363,333.255,776.597,561.428,455.494,842.417,376.938,903.551,395.687,99.7211,854.388,305.017,289.606,486.874,792.412,518.97,545.363,565.106,918.589,353.476,238.756,576.681,173.463,530.448,375.083,301.42,221.364,454.681,1124.31,1283.81,406.526,1824.6,239.874,313.295,234.118,626.47,456.526,366.074,195.138,337.266,1101.09,374.119,193.702,266.96,246.703,378.677,494.185,202.284,269.063,156.818,291.107,137.081,307.784,190.145,366.436,49.9794,116.788,225.421,184.528,692.107,155.401,237.795
883.98,437.319,521.427,644.566,662.228,968.719,758.158,529.573,1197.32,469.099,877.175,341.44,126.935,354.522,416.62,124.629,306.979,468.167,374.468,489.799,666.766,829.863,354.274,340.777,554.458,185.532,534.864,412.862,295.616,269.369,487.218,906.672,1156.42,375.979,1643.65,307.543,361.529,243.462,554.607,437.475,317.626,202.843,312.543,1260.97,411.718,269.82,236.708,302.593,451.146,424.272,229.875,178.844,159.073,246.563,128.756,288.664,192.587,611.113,122.781,133.583,288.465,200.548,778.09,133.586,140.309
627.167,303.912,322.266,532.384,355.29,668.122,647.552,407.097,695.724,330.904,610.81,221.36,67.6848,402.804,196.586,94.3884,227.51,426.781,310.447,398.98,526.518,720.446,314.816,250.393,440.631,128.929,397.87,314.354,199.044,191.991,324.83,728.682,786.691,341.756,1176.44,236.774,263.058,189.005,471.899,332.677,330.88,165.46,269.483,1216.9,471.785,286.233,350.827,474.917,565.429,591.729,236.23,258.701,162.978,249.205,115.139,242.718,151.576,371.325,111.02,110.965,278.72,249.09,753.997,206.056,321.597
933.97,358.302,552.594,598.388,352.701,1029.38,658.424,498.979,932.976,342.836,899.216,359.023,106.718,684.166,891.731,88.3188,326.337,510.905,432.508,423.694,596.172,732.29,305.818,265.975,364.174,159.503,513.135,524.392,276.451,366.619,638.371,1365.1,1515.92,382.297,1495.09,305.384,366.236,198.535,610.979,453.469,410.176,196.989,311.932,1566.24,552.338,282.96,264.638,424.168,488.864,515.027,218.362,285.996,183.371,279.652,110.35,205.262,116.995,285.849,76.8368,78.1899,211.561,154.964,534.302,159.447,127.767
1198.74,528.394,695.065,854.019,580.571,1491.41,637.847,532.095,1066.5,561.91,1013.68,337.185,118.857,405.179,655.669,99.2415,411.617,581.704,479.97,611.437,734.824,1018.64,399.392,269.957,591.17,176.165,446.576,367.444,274.23,257.895,527.67,1075.71,1315.62,504.402,2118.85,474.946,496.942,232.437,640.355,298.022,312.88,150.093,217.456,1122.43,404.395,277.291,374.194,492.512,523.314,676.314,207.862,232.71,195.138,228.4,97.9757,210.003,116.742,325.744,108.379,124.672,362.775,213.842,798.09,237.57,386.016
823.808,346.432,614.444,781.515,559.72,1523.01,721.492,626.73,910.308,545.244,898.697,327.863,96.994,661.348,366.951,138.204,408.125,661.105,545.099,514.797,674.151,883.805,322.116,265.794,478.272,141.311,465.572,419.494,246.153,289.658,586.558,1362.12,1453.91,464.498,1735.3,319.558,317.532,190.822,540.936,371.176,279.218,168.412,260.376,1145.43,397.811,199.811,304.054,408.514,434.936,508.71,299.05,246.391,244.077,326.063,176.258,303.596,133.06,340.876,81.8313,91.7489,252.955,170.74,751.688,143.194,238.925
772.702,437.509,597.005,613.142,732.142,1429.19,546.155,559.223,965.5,542.232,893.506,436.695,127.471,355.737,349.977,77.6563,517.582,944.438,749.563,642.781,971.969,1202.48,529.256,359.769,738.016,292.277,782.073,579.538,413.853,357.18,635.169,1377.94,1332.96,402.949,1780.16,358.09,422.314,272.355,689.295,412.749,374.389,190.426,301.852,1109.68,386.266,212.538,257.653,299.924,431.249,521.822,271.553,261.506,219.316,341.316,182.043,292.497,157.901,262.009,59.5573,94.148,269.829,190.435,737.385,121.679,300.808
765.552,450.139,457.922,921.804,669.455,777.182,697.238,410.781,866.107,410.14,758.988,338.634,145.538,338.892,423.256,19.2374,273.208,498.453,356.011,416.536,487.59,715.698,313.48,200.603,394.254,132.049,413.53,289.022,273.832,202.321,434.26,1060.31,1259.03,368.889,1804.62,290.899,280.968,193.686,496.136,320.428,249.678,149.79,204.373,990.975,383.51,211.225,225.811,388.895,583.642,592.853,304.441,354.14,232.842,345.464,153.016,265.077,138.174,265.653,97.7751,128.939,352.875,237.814,775.762,173.704,241.551
550.009,302.171,552.822,772.012,664.32,1253.11,578.673,604.84,1060.08,378.676,869.048,341.322,140.323,251.541,710.948,168.519,504.551,829.592,765.163,819.852,777.983,998.797,481.777,324.132,464.437,156.223,498.294,318.518,222.052,202.371,405.656,809.673,960.367,292.593,1247.95,191.594,259.371,152.471,366.526,246.175,205.607,138.935,185.241,919.448,506.004,252.726,335.645,592.35,667.672,805.515,259.119,422.216,253.319,326.938,129.323,265.434,169.69,357.632,125.858,135.366,238.728,247.421,790.194,181.731,244.802
655.449,379.111,586.797,700.729,741.515,935.481,850.225,498.138,631.766,488.802,697.946,396.645,93.6477,373.944,777.235,182.934,620.737,884.639,670.099,543.28,730.231,996.291,498.955,330.285,606.966,180.408,531.375,397.792,309.145,265.04,461.663,913.612,1080.81,406.999,1627.89,324.509,298.333,170.249,471.04,370.14,278.66,137.483,232.822,1170,367.761,245.526,278.62,506.186,653.36,464.562,255.726,249.549,161.354,255.09,145.256,252.854,150.806,478.008,154.995,187.92,430.97,270.031,896.652,202.834,201.233
590.165,365.189,553.069,581.393,558.753,671.172,674.333,414.886,657.955,339.932,553.423,292.881,123.326,586.729,282.866,154.04,329.172,546.889,510.95,478.13,612.856,1033.84,433.15,396.444,661.612,267.447,625.234,533.093,375.539,248.899,530.234,1000.63,1224.41,334.481,1358.18,268.572,348.436,210.926,414.329,446.234,234.746,138.676,226.756,930.264,338.114,249.079,263.153,407.435,605.292,635.351,275.089,290.196,153.224,382.191,139.767,190.806,115.941,406.437,119.265,139.717,354.956,262.414,891.134,288.129,283.697
670.865,353.581,318.887,532.155,552.086,797.212,733.298,416.441,949.183,350.901,605.504,260.865,137.925,471.779,377.316,64.2042,330.517,583.354,486.208,545.429,664.946,947.094,393.595,331.215,484.368,164.174,563.777,476.496,315.244,338.522,533.466,1313.92,1438.51,368.894,1513.45,276.771,294.839,157.923,448.409,263.606,241.514,133.277,200.752,916.368,389.078,194.998,249.401,321.774,409.357,456.253,248.223,319.237,252.536,414.497,155.871,264.636,142.923,454.02,94.0965,134.168,270.363,226.689,765.846,171.976,144.329
543.913,479.702,604.211,704.493,624.557,1341.73,785.713,551.204,1206.94,433.415,794.978,221.428,118.093,324.232,250.212,26.376,194.126,464.747,536.826,481.169,874.774,1030.7,432.282,349.462,511.436,175.494,482.65,310.452,208.91,205.491,416.804,794.364,948.091,307.601,1554.78,340.307,329.859,189.659,592.09,403.05,286.436,153.918,220.732,884.108,391.726,211.851,244.999,370.099,516.232,509.333,263.861,241.304,227.74,429.307,154.51,245.441,133.988,352.264,109.874,104.834,342.905,252.947,937.614,207.36,178.602
