m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017
0.32814,0.340483,0.350979,0.356203,0.354901,0.348298,0.339894,0.335029,0.340047,0.359951,0.398828,0.460055,0.544526,0.645912,0.745442,0.817637,0.8403,0.805119,0.722212,0.614719,0.506912,0.413511,0.340111,0.286971,0.252271,0.23424,0.232235,0.246744,0.27964,0.333711,0.410532,0.505497,0.601947,0.675682,0.705396,0.684031,0.622879,0.545043,0.473117,0.418462,0.384124,0.369599,0.373328,0.393137,0.425836,0.468567,0.518764,0.574023,0.632404,0.693049,0.756395,0.822269,0.888878,0.952201,1.00551,1.03929,1.04333,1.01338,0.95347,0.874454,0.790611,0.716267,0.662865,0.635203,0.633955,0.657659,0.702265
0.372743,0.394311,0.409727,0.407579,0.384049,0.344338,0.299595,0.261898,0.240461,0.239404,0.262092,0.314249,0.403692,0.533878,0.689815,0.834673,0.92071,0.915412,0.823755,0.684229,0.541606,0.421473,0.331317,0.269242,0.230549,0.211181,0.209057,0.224132,0.258451,0.315498,0.397712,0.500502,0.604797,0.682116,0.708096,0.676891,0.6048,0.520127,0.447835,0.398578,0.374148,0.373535,0.395247,0.436536,0.491318,0.552136,0.61113,0.661605,0.700375,0.729674,0.756635,0.787598,0.826181,0.872729,0.923394,0.968853,0.995121,0.991506,0.95494,0.890805,0.810934,0.729895,0.660466,0.608436,0.574369,0.555894,0.548545
0.38739,0.423963,0.459705,0.487139,0.501252,0.501251,0.491103,0.478728,0.473714,0.482709,0.509589,0.556076,0.620636,0.695228,0.762686,0.803456,0.803021,0.757996,0.677781,0.580202,0.483487,0.398979,0.331363,0.281225,0.247395,0.228607,0.224399,0.235098,0.262144,0.30787,0.374037,0.458215,0.549162,0.629153,0.68005,0.69137,0.665697,0.617453,0.565225,0.521261,0.491179,0.476559,0.47669,0.489051,0.509485,0.534453,0.561578,0.589838,0.619946,0.654831,0.699407,0.757502,0.830454,0.915683,1.00436,1.07883,1.11464,1.09538,1.02168,0.910702,0.78826,0.679282,0.600867,0.557754,0.548825,0.57141,0.620849
0.394355,0.461698,0.528751,0.573162,0.578692,0.544596,0.48615,0.426038,0.383588,0.367108,0.379808,0.424683,0.504364,0.61462,0.733739,0.827212,0.861803,0.824127,0.729391,0.6115,0.502642,0.417645,0.358896,0.32384,0.309137,0.31214,0.33109,0.365418,0.414953,0.478583,0.552474,0.628027,0.691448,0.729178,0.733464,0.70562,0.655519,0.597853,0.546777,0.510073,0.490558,0.488477,0.502551,0.529682,0.564486,0.601747,0.637378,0.669077,0.69711,0.724937,0.758639,0.802853,0.859333,0.92597,0.995076,1.05143,1.07425,1.05038,0.981222,0.881801,0.774302,0.68059,0.616682,0.588233,0.596111,0.640087,0.717788
0.571564,0.573968,0.571457,0.55737,0.530308,0.493932,0.455466,0.423802,0.407464,0.411376,0.438516,0.490991,0.568349,0.662357,0.751536,0.809042,0.814458,0.76434,0.674216,0.570047,0.475117,0.400212,0.347208,0.314265,0.298806,0.298705,0.31253,0.339771,0.38024,0.433043,0.49513,0.55953,0.614838,0.649615,0.656859,0.636803,0.596881,0.549019,0.505271,0.472651,0.453959,0.449649,0.458744,0.478747,0.505473,0.535187,0.565333,0.594968,0.625303,0.660286,0.706284,0.768307,0.84829,0.943187,1.04167,1.12053,1.14801,1.10602,1.00201,0.864589,0.72888,0.623768,0.567225,0.565841,0.627149,0.767372,1.01044
0.696041,0.572324,0.471747,0.391997,0.330597,0.285219,0.254001,0.235868,0.230684,0.238756,0.261062,0.299109,0.353873,0.423269,0.49901,0.567943,0.615398,0.63036,0.610244,0.562047,0.49863,0.43207,0.370956,0.32025,0.282262,0.257986,0.248132,0.253175,0.27407,0.312313,0.368752,0.440513,0.517273,0.583813,0.625072,0.632482,0.608194,0.564127,0.515844,0.473945,0.443617,0.426683,0.423163,0.431965,0.45119,0.479423,0.515824,0.559996,0.611998,0.672473,0.742487,0.821787,0.907485,0.992818,1.06604,1.11037,1.10834,1.0549,0.961243,0.849615,0.7447,0.667794,0.635146,0.656621,0.74437,0.918964,1.2079
0.637611,0.542623,0.459321,0.384597,0.319248,0.265346,0.224776,0.199067,0.189819,0.198474,0.22831,0.28559,0.378268,0.508918,0.660702,0.79511,0.86609,0.847546,0.751755,0.619795,0.493175,0.391876,0.319352,0.272088,0.245234,0.234837,0.238365,0.254912,0.284666,0.328046,0.384402,0.450009,0.516376,0.572486,0.608179,0.617807,0.602543,0.569993,0.530833,0.493371,0.462648,0.441309,0.430543,0.430781,0.442133,0.464809,0.499062,0.544872,0.601399,0.666187,0.734596,0.800933,0.859387,0.905003,0.934707,0.94806,0.947027,0.933911,0.91059,0.878373,0.838002,0.78977,0.734008,0.672284,0.607276,0.542189,0.480196
0.677214,0.581932,0.499289,0.427582,0.366866,0.317856,0.281436,0.258779,0.251559,0.261283,0.290258,0.341938,0.419501,0.521336,0.634332,0.735101,0.796929,0.801569,0.74905,0.657542,0.552597,0.453516,0.370461,0.306734,0.261935,0.23454,0.223408,0.228012,0.249014,0.288153,0.346887,0.422919,0.505666,0.578538,0.624702,0.63472,0.61156,0.569262,0.525559,0.491842,0.473247,0.471275,0.485242,0.512177,0.54642,0.582469,0.616125,0.645257,0.670652,0.696639,0.730434,0.777779,0.841499,0.920399,1.00695,1.08422,1.12705,1.11732,1.05356,0.951387,0.836364,0.734571,0.665379,0.635922,0.647795,0.701565,0.795594
0.45635,0.418001,0.381192,0.344467,0.308886,0.276929,0.251646,0.236407,0.234928,0.250459,0.287119,0.350565,0.446258,0.572943,0.712181,0.82991,0.889172,0.870062,0.782282,0.658581,0.534285,0.429231,0.349387,0.293542,0.258193,0.240104,0.237309,0.249234,0.276521,0.32038,0.381018,0.4546,0.530124,0.592498,0.627989,0.630183,0.603144,0.559635,0.515014,0.479213,0.456855,0.44946,0.456843,0.477405,0.508045,0.545767,0.587942,0.632342,0.67743,0.722792,0.769133,0.816551,0.863759,0.907694,0.943219,0.963112,0.959714,0.930304,0.878656,0.813752,0.747286,0.691388,0.656561,0.648234,0.668757,0.718875,0.796612
0.517301,0.452285,0.398117,0.356964,0.328986,0.313643,0.310455,0.319383,0.340925,0.375996,0.425486,0.489361,0.565116,0.645646,0.718078,0.767619,0.782392,0.757787,0.698371,0.616091,0.525578,0.438934,0.363886,0.304139,0.26071,0.233537,0.222667,0.228306,0.251776,0.295695,0.362513,0.450185,0.546044,0.629171,0.67815,0.681692,0.645092,0.587313,0.530408,0.48729,0.46288,0.457978,0.471226,0.498953,0.534495,0.571269,0.604106,0.630262,0.650469,0.669562,0.695555,0.734765,0.790456,0.861968,0.942542,1.01614,1.05825,1.05061,0.990854,0.893391,0.7826,0.683538,0.614609,0.582196,0.587089,0.62884,0.704895
0.442807,0.436528,0.429804,0.422182,0.414093,0.406768,0.402174,0.403044,0.412686,0.433662,0.467605,0.514912,0.573637,0.63755,0.694928,0.732438,0.739263,0.710811,0.650584,0.568919,0.479133,0.393112,0.318921,0.260535,0.218993,0.194175,0.18628,0.196096,0.226504,0.283009,0.3718,0.492168,0.623664,0.728296,0.768773,0.733098,0.643083,0.538406,0.452203,0.39657,0.372142,0.377048,0.409771,0.467257,0.540725,0.6179,0.685387,0.732872,0.757935,0.768474,0.779743,0.803579,0.846054,0.907201,0.978808,1.04049,1.06158,1.02295,0.928957,0.804433,0.681532,0.587738,0.5412,0.550159,0.625585,0.790135,1.07873
0.739472,0.686335,0.630653,0.566325,0.495902,0.42704,0.368658,0.328741,0.313878,0.32837,0.378493,0.474912,0.629756,0.841887,1.07017,1.23669,1.26698,1.14465,0.925238,0.692478,0.503975,0.37247,0.288818,0.240171,0.216586,0.211909,0.222955,0.249078,0.291062,0.349634,0.423292,0.50519,0.581072,0.634087,0.651954,0.632791,0.586041,0.528068,0.474993,0.435649,0.413222,0.408221,0.420018,0.446914,0.485644,0.532814,0.58506,0.639107,0.692237,0.742985,0.791377,0.837277,0.879691,0.916533,0.944483,0.959022,0.955501,0.93266,0.893512,0.844556,0.794418,0.752616,0.728137,0.726242,0.749405,0.798152,0.870124
0.84547,0.729183,0.625383,0.530153,0.444969,0.373257,0.318321,0.282932,0.269734,0.280674,0.319519,0.392898,0.507521,0.659728,0.818855,0.932492,0.953281,0.871672,0.723328,0.562781,0.429848,0.335421,0.275286,0.241987,0.229507,0.234026,0.253341,0.286885,0.334735,0.396238,0.468362,0.543913,0.611035,0.657189,0.67392,0.660292,0.623297,0.575197,0.528855,0.492245,0.468988,0.460232,0.465813,0.484549,0.514223,0.552752,0.598238,0.648785,0.702506,0.75767,0.812731,0.865571,0.913214,0.951822,0.976839,0.983372,0.967488,0.929446,0.874124,0.809679,0.7457,0.691753,0.65598,0.642354,0.65202,0.684345,0.736225
0.73543,0.674665,0.617405,0.562367,0.510755,0.465225,0.429172,0.406554,0.401729,0.417798,0.457359,0.522389,0.61166,0.714974,0.807979,0.861451,0.85493,0.787786,0.679721,0.559917,0.452701,0.368441,0.308005,0.268496,0.246519,0.23957,0.246423,0.267147,0.302708,0.354091,0.420594,0.49698,0.571112,0.627786,0.654508,0.646902,0.61079,0.559614,0.508375,0.466484,0.438178,0.424787,0.426274,0.441814,0.469894,0.509199,0.558418,0.615762,0.678554,0.742934,0.803927,0.85642,0.896084,0.920193,0.928195,0.921887,0.90484,0.88062,0.852175,0.821723,0.790758,0.760121,0.730151,0.701038,0.672906,0.645821,0.619804
0.73076,0.588895,0.47904,0.399914,0.347207,0.31665,0.305391,0.312543,0.339358,0.388914,0.465512,0.572812,0.709415,0.861166,0.995117,1.07127,1.06233,0.969414,0.821627,0.659532,0.515352,0.40225,0.320552,0.265504,0.231763,0.215338,0.214152,0.227908,0.257917,0.306527,0.375533,0.462673,0.557257,0.64209,0.699051,0.716834,0.69656,0.651284,0.599043,0.552563,0.518334,0.498792,0.494078,0.50284,0.522619,0.551367,0.58756,0.630018,0.677883,0.730713,0.788334,0.849522,0.911239,0.968142,1.01231,1.03355,1.0221,0.975923,0.902358,0.815346,0.731027,0.664433,0.627553,0.626431,0.665023,0.747529,0.876416
0.745659,0.631465,0.536454,0.460383,0.402303,0.361158,0.336381,0.328589,0.340094,0.374226,0.435582,0.529138,0.656362,0.806591,0.947926,1.03719,1.04086,0.955016,0.808141,0.643775,0.497332,0.383234,0.301727,0.247578,0.215057,0.200045,0.200613,0.216838,0.250644,0.305098,0.382216,0.477978,0.576316,0.6532,0.687173,0.671036,0.616074,0.545505,0.482142,0.437421,0.414629,0.413702,0.433271,0.470111,0.517695,0.568801,0.616814,0.657143,0.688961,0.71645,0.747997,0.79056,0.847908,0.919724,0.999622,1.0723,1.11432,1.10754,1.048,0.947482,0.828119,0.713815,0.622292,0.559101,0.522638,0.508407,0.509997
0.746781,0.67022,0.60362,0.549195,0.5079,0.48014,0.466359,0.467561,0.485526,0.522006,0.578244,0.653817,0.744215,0.837298,0.911841,0.946035,0.926691,0.855245,0.74724,0.625357,0.510042,0.412618,0.336652,0.281385,0.2445,0.223901,0.218596,0.228612,0.255296,0.301054,0.367802,0.453133,0.545293,0.62546,0.674309,0.680904,0.648498,0.592802,0.533371,0.482829,0.446805,0.426889,0.422748,0.433024,0.455601,0.488814,0.531366,0.58197,0.639132,0.701053,0.765538,0.829631,0.889505,0.940587,0.977859,0.996364,0.992293,0.96528,0.918852,0.859565,0.795593,0.735354,0.685971,0.65075,0.629975,0.621926,0.623124
0.542657,0.516668,0.492233,0.470071,0.451102,0.436421,0.42735,0.425554,0.432992,0.451034,0.48026,0.520107,0.568008,0.618073,0.660657,0.685999,0.687291,0.662807,0.616483,0.556546,0.492576,0.432034,0.379605,0.337783,0.307733,0.290204,0.286111,0.296245,0.321538,0.362794,0.419293,0.485943,0.550782,0.599356,0.620427,0.610927,0.577532,0.533888,0.494743,0.468773,0.459613,0.468228,0.493788,0.532871,0.578434,0.622988,0.660403,0.687416,0.704951,0.718689,0.737715,0.768945,0.815771,0.877456,0.947319,1.01,1.04251,1.02813,0.965053,0.866822,0.756074,0.655939,0.583117,0.542791,0.534368,0.55549,0.601715
0.568358,0.53771,0.507822,0.477827,0.448139,0.420102,0.395678,0.377264,0.367383,0.367626,0.378869,0.401506,0.435193,0.478039,0.525747,0.572345,0.61071,0.633468,0.634504,0.610605,0.562999,0.498604,0.427738,0.360611,0.30493,0.26553,0.245141,0.24452,0.264955,0.309391,0.381068,0.478074,0.584831,0.674606,0.720179,0.708813,0.650276,0.570635,0.496765,0.442224,0.410675,0.401685,0.4135,0.443034,0.484811,0.533108,0.58259,0.629037,0.670621,0.70917,0.749989,0.797581,0.853943,0.917639,0.982415,1.03568,1.06011,1.04426,0.988133,0.902935,0.806673,0.71842,0.653169,0.616737,0.609549,0.629656,0.672485
0.549247,0.505304,0.465776,0.43192,0.404688,0.384894,0.373424,0.371508,0.380813,0.402778,0.438435,0.487923,0.549246,0.616254,0.677419,0.719809,0.73333,0.714285,0.666815,0.601279,0.530085,0.462672,0.40467,0.358795,0.326069,0.30695,0.302044,0.311894,0.337214,0.378547,0.434855,0.500729,0.564062,0.610453,0.628764,0.615914,0.578375,0.529414,0.483288,0.448471,0.428497,0.424323,0.435618,0.460871,0.497073,0.541147,0.590133,0.641232,0.692154,0.741664,0.789754,0.836287,0.880436,0.920495,0.953738,0.976396,0.9842,0.9743,0.946091,0.901296,0.843618,0.778044,0.709767,0.642698,0.579305,0.520896,0.467927
0.466498,0.477807,0.485379,0.483361,0.469776,0.446822,0.420075,0.397122,0.385746,0.390784,0.41514,0.460612,0.526632,0.606389,0.68294,0.735387,0.747221,0.71394,0.645381,0.560735,0.479185,0.411337,0.360663,0.327036,0.309153,0.305807,0.316386,0.340985,0.379998,0.433168,0.497953,0.567188,0.627968,0.666738,0.674801,0.652009,0.606883,0.553229,0.504778,0.469312,0.449872,0.447114,0.460485,0.488184,0.526727,0.572485,0.621973,0.672001,0.720162,0.765476,0.808528,0.849774,0.888865,0.924409,0.953798,0.973138,0.977915,0.965491,0.936016,0.892333,0.839378,0.78326,0.729894,0.682741,0.642959,0.610069,0.582416
0.367795,0.385987,0.398525,0.395451,0.373524,0.337268,0.296418,0.261788,0.241975,0.241036,0.2621,0.310012,0.390966,0.50692,0.644283,0.772503,0.853206,0.859949,0.79503,0.687551,0.573563,0.474804,0.398934,0.345962,0.313096,0.297249,0.296028,0.308201,0.333344,0.371137,0.420279,0.476904,0.533442,0.58085,0.611223,0.620305,0.609075,0.583526,0.552282,0.52223,0.497734,0.481227,0.47386,0.475961,0.487394,0.508159,0.538455,0.578566,0.628681,0.688654,0.75765,0.833586,0.912561,0.988361,1.05226,1.09343,1.10125,1.07117,1.00696,0.91938,0.822814,0.731604,0.6567,0.602091,0.567083,0.548534,0.541516
0.531967,0.536145,0.533666,0.515339,0.479291,0.430762,0.379363,0.335505,0.307426,0.298505,0.310189,0.344021,0.401022,0.477793,0.560924,0.630023,0.664664,0.653813,0.601912,0.526345,0.447579,0.378587,0.324782,0.287197,0.26519,0.258196,0.26663,0.291903,0.336293,0.401888,0.48768,0.584151,0.668986,0.716438,0.710972,0.656379,0.573425,0.488521,0.421944,0.380933,0.365965,0.376114,0.410484,0.466337,0.535703,0.607642,0.670472,0.715264,0.739741,0.750294,0.759619,0.777767,0.810038,0.856858,0.912518,0.962763,0.985899,0.966718,0.904296,0.811937,0.710986,0.623049,0.564068,0.539747,0.551362,0.599582,0.683342
0.423388,0.464252,0.500821,0.518833,0.510268,0.476993,0.429729,0.383162,0.35016,0.336738,0.34539,0.378068,0.436242,0.517414,0.609513,0.693016,0.746141,0.753425,0.71342,0.639445,0.551911,0.467145,0.394626,0.338396,0.299397,0.277623,0.2735,0.287957,0.322986,0.381239,0.463539,0.56314,0.659526,0.725379,0.739716,0.699842,0.622949,0.536197,0.462977,0.413091,0.388005,0.386511,0.406829,0.445813,0.497055,0.553095,0.606552,0.651689,0.68651,0.714358,0.743169,0.779575,0.826975,0.884761,0.946805,0.999465,1.02307,1.00434,0.943159,0.852251,0.751722,0.662145,0.598972,0.567748,0.568989,0.601619,0.662285
0.690702,0.598447,0.517817,0.447585,0.388327,0.341322,0.308138,0.290972,0.293192,0.318648,0.373074,0.464386,0.599293,0.772606,0.951605,1.08203,1.11383,1.03307,0.872011,0.686684,0.523001,0.398371,0.311886,0.256366,0.22463,0.211716,0.21527,0.235326,0.273865,0.333836,0.416701,0.517364,0.618561,0.695633,0.727416,0.707579,0.648241,0.573112,0.50524,0.456193,0.429244,0.424177,0.439473,0.472048,0.516143,0.565606,0.614726,0.659124,0.697104,0.730854,0.766078,0.807517,0.857287,0.914102,0.972052,1.01924,1.03945,1.0224,0.968816,0.889887,0.803009,0.726729,0.676328,0.658845,0.676919,0.731617,0.821237
0.525763,0.496565,0.467343,0.436577,0.405092,0.375344,0.350767,0.335477,0.334004,0.349843,0.386234,0.446414,0.531894,0.637725,0.746817,0.834288,0.876359,0.861093,0.794603,0.69776,0.595097,0.502831,0.428296,0.373249,0.336931,0.31815,0.316376,0.331805,0.365388,0.418174,0.489428,0.573061,0.654447,0.715338,0.740981,0.726691,0.680177,0.618013,0.558008,0.510588,0.479803,0.466279,0.46892,0.485238,0.51126,0.543303,0.578282,0.613782,0.648402,0.682192,0.716611,0.752811,0.79098,0.830058,0.86744,0.898713,0.918132,0.921168,0.905771,0.872747,0.825545,0.769514,0.710515,0.652774,0.598689,0.549246,0.504433
0.462029,0.407904,0.361988,0.3261,0.300931,0.286846,0.284558,0.295783,0.323759,0.372865,0.448357,0.55479,0.691484,0.843971,0.977044,1.0486,1.03222,0.933382,0.786004,0.632578,0.503737,0.40901,0.346135,0.309585,0.294357,0.29687,0.314716,0.346817,0.392569,0.450614,0.517412,0.585756,0.644563,0.682884,0.693984,0.677935,0.641656,0.596565,0.554578,0.52304,0.505263,0.502206,0.513365,0.536751,0.568735,0.605797,0.644996,0.684181,0.722407,0.7604,0.800403,0.843899,0.890665,0.938262,0.981476,1.01195,1.01963,0.9988,0.950543,0.882222,0.805207,0.732027,0.673281,0.633627,0.613414,0.610478,0.620428
0.452147,0.455012,0.455043,0.448471,0.434641,0.41591,0.396999,0.384282,0.384833,0.403937,0.445904,0.514445,0.610523,0.726512,0.839713,0.919555,0.940333,0.894188,0.795593,0.673329,0.555472,0.45709,0.382483,0.330534,0.298471,0.283864,0.285457,0.303178,0.337905,0.390617,0.460455,0.541289,0.618807,0.675446,0.697516,0.681488,0.635786,0.576918,0.52202,0.480791,0.456855,0.450758,0.461497,0.486526,0.521301,0.561254,0.60231,0.641258,0.676428,0.708389,0.739808,0.7729,0.808453,0.84547,0.880747,0.908497,0.921229,0.914092,0.88671,0.843171,0.790951,0.739306,0.697043,0.668871,0.656026,0.657362,0.669525
0.68554,0.678343,0.661403,0.622532,0.561602,0.488625,0.418145,0.363765,0.335232,0.336721,0.372545,0.450678,0.581228,0.765324,0.973582,1.14553,1.21467,1.151,0.98367,0.778749,0.594513,0.454079,0.357296,0.296009,0.261905,0.24915,0.254728,0.278232,0.321099,0.385241,0.470344,0.569099,0.662964,0.728434,0.747746,0.718202,0.653626,0.577116,0.510069,0.462828,0.438088,0.435428,0.453191,0.487962,0.533304,0.58228,0.628575,0.667684,0.698409,0.723987,0.751368,0.786217,0.831301,0.885832,0.9442,0.994335,1.01892,1.00566,0.952911,0.870113,0.77389,0.682426,0.609983,0.561763,0.537295,0.533466,0.545017
0.507673,0.482234,0.457671,0.434103,0.412867,0.39624,0.387348,0.390498,0.411466,0.456049,0.530264,0.639274,0.782671,0.944549,1.08475,1.155,1.12514,1.00231,0.826612,0.647155,0.497898,0.388271,0.314353,0.26878,0.245173,0.239347,0.249263,0.274813,0.317065,0.376946,0.452916,0.537356,0.614043,0.664129,0.674645,0.644975,0.587161,0.52005,0.46097,0.418501,0.39507,0.390546,0.403883,0.433007,0.474038,0.52283,0.575267,0.62755,0.676993,0.723006,0.767288,0.811349,0.855455,0.898181,0.936005,0.963034,0.97188,0.957434,0.918615,0.85857,0.783806,0.702572,0.622672,0.548912,0.48334,0.426174,0.376552
0.393315,0.44253,0.489242,0.51796,0.518989,0.493273,0.452009,0.411606,0.387397,0.387686,0.417686,0.482775,0.58712,0.725173,0.868742,0.973914,1.00114,0.939067,0.812313,0.665109,0.535157,0.437215,0.37146,0.333181,0.317486,0.320579,0.339603,0.37292,0.419152,0.475842,0.53806,0.597224,0.641622,0.661401,0.652723,0.619347,0.571175,0.520898,0.479999,0.454449,0.446318,0.455808,0.481804,0.52094,0.566533,0.611381,0.649419,0.677149,0.694953,0.707703,0.723557,0.749033,0.78784,0.840641,0.903998,0.968457,1.01829,1.03881,1.02153,0.96694,0.884201,0.787904,0.692644,0.606896,0.533618,0.472382,0.42095
0.913458,0.755486,0.626704,0.524932,0.447428,0.391528,0.355246,0.337906,0.34051,0.364913,0.41405,0.491152,0.596478,0.720314,0.836026,0.909248,0.914417,0.849342,0.736572,0.610242,0.498596,0.413073,0.354223,0.318648,0.302557,0.302914,0.31748,0.345135,0.385213,0.436502,0.496075,0.558034,0.613192,0.652112,0.668228,0.660102,0.631989,0.592472,0.551411,0.51564,0.488812,0.472461,0.466842,0.471359,0.484844,0.506412,0.535529,0.571876,0.615273,0.665621,0.722703,0.785349,0.85082,0.914314,0.96862,1.00424,1.01143,0.986327,0.933025,0.862171,0.787767,0.724131,0.683309,0.671275,0.69044,0.741493,0.822269
0.518056,0.505967,0.490976,0.469224,0.440537,0.407823,0.375978,0.350812,0.337965,0.340873,0.361893,0.403172,0.465889,0.547303,0.636773,0.717662,0.771243,0.78297,0.748719,0.676766,0.583653,0.486387,0.39777,0.325099,0.27117,0.236382,0.220576,0.223511,0.246475,0.292847,0.366674,0.467501,0.581905,0.68446,0.746758,0.752152,0.70588,0.631698,0.557299,0.498528,0.460952,0.445089,0.449412,0.470923,0.504767,0.546336,0.59159,0.637246,0.681436,0.724524,0.769114,0.817284,0.869396,0.923484,0.974532,1.01389,1.03059,1.01765,0.974999,0.90935,0.832092,0.756264,0.693118,0.647771,0.620739,0.609824,0.610642
0.556153,0.534187,0.511707,0.4874,0.461913,0.437408,0.417135,0.405237,0.406381,0.423907,0.46006,0.515743,0.588528,0.668697,0.736574,0.770801,0.757963,0.699199,0.609671,0.511039,0.421757,0.350359,0.298296,0.263969,0.245222,0.240573,0.249675,0.273292,0.313,0.370281,0.444479,0.529205,0.609363,0.666368,0.686067,0.665562,0.614693,0.551287,0.493007,0.44937,0.423591,0.415902,0.425248,0.449363,0.484306,0.526153,0.571331,0.616836,0.660832,0.703387,0.746526,0.791904,0.839822,0.888745,0.934775,0.97123,0.989566,0.983971,0.953512,0.902302,0.838339,0.771568,0.711242,0.662211,0.625569,0.59998,0.582347
0.55814,0.52775,0.494477,0.453669,0.406645,0.358716,0.316725,0.28742,0.276762,0.288647,0.32769,0.400688,0.514104,0.663898,0.819455,0.929473,0.94823,0.86696,0.720608,0.562322,0.431037,0.337534,0.277791,0.244531,0.231781,0.23559,0.25343,0.284256,0.327541,0.38204,0.444473,0.508289,0.56361,0.600637,0.613306,0.601646,0.571837,0.534124,0.499254,0.473886,0.461051,0.461626,0.475036,0.499091,0.52976,0.563178,0.596362,0.627644,0.657216,0.687632,0.723445,0.768049,0.822426,0.884256,0.946546,0.99622,1.01601,0.995335,0.935727,0.849944,0.756871,0.675692,0.621294,0.599782,0.612932,0.661265,0.742935
0.405227,0.406857,0.40403,0.390647,0.36543,0.331736,0.2959,0.265054,0.245163,0.239024,0.248092,0.273953,0.318215,0.380392,0.454363,0.529019,0.590254,0.625279,0.627934,0.601538,0.556657,0.504302,0.453013,0.408429,0.373861,0.351258,0.341966,0.346634,0.365606,0.398799,0.444698,0.49836,0.549943,0.588385,0.605203,0.597601,0.569666,0.530891,0.492326,0.461202,0.441008,0.432959,0.436935,0.451733,0.475141,0.505231,0.540585,0.580301,0.624156,0.672891,0.728149,0.790785,0.859895,0.932001,1.00013,1.05316,1.07755,1.06481,1.01531,0.938048,0.847542,0.759685,0.687439,0.636155,0.605882,0.593808,0.594895
0.688948,0.556127,0.45644,0.391086,0.355475,0.344727,0.355034,0.382562,0.421617,0.465793,0.50822,0.542335,0.563463,0.570322,0.565081,0.550732,0.530019,0.505156,0.477728,0.448721,0.41881,0.389155,0.361357,0.337226,0.318688,0.307879,0.307154,0.318288,0.342678,0.381294,0.43375,0.496266,0.559792,0.612952,0.645554,0.652127,0.634137,0.599531,0.559272,0.52161,0.491291,0.470536,0.459972,0.459208,0.467255,0.483422,0.507418,0.539242,0.579119,0.627452,0.684591,0.749811,0.820483,0.891263,0.953404,0.994703,1.00215,0.97009,0.903397,0.815438,0.723312,0.643249,0.587247,0.559634,0.560697,0.589154,0.641483
0.509752,0.514554,0.50986,0.483038,0.433101,0.369697,0.30713,0.257987,0.229941,0.22499,0.245032,0.295112,0.382689,0.509797,0.656674,0.780104,0.83159,0.789536,0.676,0.539124,0.419799,0.332494,0.275905,0.24428,0.232356,0.23638,0.253668,0.282869,0.323136,0.373097,0.429928,0.488601,0.541909,0.5825,0.60511,0.608288,0.594945,0.571593,0.546223,0.524789,0.510869,0.506339,0.511911,0.527353,0.55162,0.583622,0.622259,0.666229,0.71388,0.763104,0.811374,0.856118,0.895035,0.926349,0.949057,0.96309,0.969021,0.966643,0.954597,0.930534,0.8915,0.834618,0.758744,0.667581,0.568787,0.471351,0.383072
0.554535,0.594956,0.621366,0.607336,0.54587,0.453036,0.356296,0.278499,0.230157,0.210499,0.217789,0.254451,0.327247,0.441024,0.583246,0.718011,0.796469,0.78635,0.696472,0.569175,0.448242,0.353784,0.288398,0.247961,0.227541,0.223462,0.23361,0.257579,0.29594,0.349043,0.41515,0.487765,0.554017,0.599371,0.613826,0.596558,0.556364,0.507891,0.465645,0.437668,0.427106,0.434798,0.460283,0.501115,0.551709,0.605705,0.657164,0.701773,0.738317,0.769824,0.802953,0.84307,0.892523,0.949829,1.00835,1.05481,1.07112,1.04595,0.980307,0.886801,0.784531,0.692927,0.626657,0.590919,0.585763,0.609255,0.65705
0.390849,0.409745,0.423179,0.421422,0.401118,0.366322,0.326337,0.291984,0.272309,0.271721,0.293135,0.340093,0.415516,0.515332,0.618922,0.694249,0.712962,0.667861,0.577868,0.475341,0.387121,0.3231,0.283061,0.263813,0.262316,0.276134,0.302794,0.34022,0.386003,0.436572,0.486798,0.530208,0.560111,0.571986,0.565105,0.542813,0.511553,0.479278,0.453532,0.438818,0.437266,0.449694,0.47591,0.514149,0.560437,0.61028,0.659423,0.704481,0.743806,0.778253,0.810997,0.844746,0.880691,0.918132,0.95406,0.982767,0.996446,0.988556,0.955651,0.898139,0.820198,0.728785,0.631899,0.53654,0.447898,0.369205,0.301951
