rdev1_1951,rdev1_1952,rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017
0.111127,0.398351,0.756197,0.267717,-0.0959161,-0.635086,-0.61533,0.23334,0.071049,-0.600451,0.102575,0.16037,0.383277,-0.300147,-0.325449,-0.538542,-0.732324,-2.07098,-0.687621,-0.261249,-0.710347,-0.704259,-0.642663,-0.110193,-0.533383,-0.00874433,-0.314593,-0.870024,-0.282672,-0.550165,-0.473625,-0.687178,-0.848476,-0.280754,0.286092,-0.21339,0.680117,-0.621867,0.411237,0.033556,0.867832,0.538168,0.829237,-0.0295227,0.726803,0.912583,1.01833,0.0999783,0.434345,0.622486,0.726069,0.883777,0.541371,0.396412,0.399819,0.922384,-0.498881,0.669531,-1.22684,0.58935,-0.010509,-0.522703,0.215497,0.146481,0.217436,0.519406,0.828814
0.0191124,0.496355,0.397327,0.126055,-0.272681,-0.86866,-0.484932,0.0134096,-0.207913,-0.684025,0.1963,0.101269,0.557038,-0.379318,-0.434197,-0.355528,-0.346767,-1.72965,-0.360912,-0.188102,-0.289043,-0.360337,-0.280523,0.0284035,-0.533585,0.0927136,-0.179264,-0.816693,-0.285677,-0.446678,-0.486301,-0.701805,-0.985998,-0.239313,0.35491,-0.3133,0.591319,-0.532343,0.481726,-0.0492439,0.819173,0.436439,0.70071,-0.0466218,0.518103,0.907374,0.882598,0.131658,0.439388,0.629759,0.836088,0.970445,0.47267,0.495843,0.414851,0.951478,-0.565248,0.639525,-1.1844,0.49933,0.000763378,-0.59723,-0.0588061,0.0686515,0.144431,0.470598,0.622713
-0.0893409,0.018397,0.412378,0.227837,-0.601108,-0.764156,-0.867405,0.1279,-0.289426,-0.768515,0.0871695,-0.148204,0.302748,-0.337548,-0.901026,-0.375648,-0.155584,-0.97071,-0.0367868,0.108725,-0.0702963,-0.144346,-0.135135,0.0149667,-0.395851,0.148133,-0.192711,-0.864639,-0.337283,-0.628733,-0.554934,-0.755739,-0.978934,-0.271837,0.425308,-0.255919,0.838776,-0.39621,0.485801,-0.0995368,0.834727,0.239762,0.622428,-0.221578,0.415667,0.735806,0.810601,-0.018264,0.498264,0.541131,0.743983,0.71849,0.204335,0.229026,0.105352,0.635234,-0.623197,0.575612,-1.02195,0.791343,0.34381,-0.315799,0.303687,0.320854,0.199482,0.598085,0.868436
-0.210255,-0.184084,0.157161,-0.11257,-0.339635,-0.792536,-0.865331,0.191678,-0.0689077,-0.415133,0.332182,0.140391,0.534213,0.0835826,-0.474796,-0.459725,0.409783,-0.646519,-0.0354582,0.161424,-0.208709,-0.357757,-0.402576,-0.0702815,-0.585869,-0.299098,-0.604777,-1.09464,-0.55275,-0.881729,-0.760727,-1.06059,-1.01317,-0.403303,0.357812,-0.314818,0.686158,-0.472397,0.591481,0.0685491,0.937826,0.731618,0.883789,0.0306419,0.677049,1.00471,0.870945,-0.0203365,0.493598,0.501567,0.641228,0.716,0.441184,0.422203,0.247225,0.693735,-0.468723,0.643023,-1.18392,0.602197,0.157687,-0.683546,0.057382,0.202199,0.199008,0.546713,0.583793
-0.10373,0.0735097,0.501437,0.332212,0.00223293,-0.593397,-0.659767,-0.0205632,-0.0534047,-0.41881,0.0347603,0.226496,0.579165,0.286751,-0.169325,-0.0887464,-0.462825,-1.38352,-0.228037,-0.254771,-0.657809,-0.778969,-0.66277,-0.298731,-0.505842,-0.161027,-0.273194,-0.972208,-0.400912,-0.539809,-0.499911,-0.781739,-0.913331,-0.312732,0.401879,-0.22688,0.682462,-0.42103,0.650494,0.107358,0.954942,0.741317,0.953346,0.208014,0.879357,1.12744,0.967836,-0.0634631,0.322804,0.470547,0.64811,0.629679,0.115973,0.149214,0.0928589,0.676349,-0.682074,0.456192,-1.14201,0.579655,-0.00782637,-0.701992,-0.00444526,0.298768,0.0625598,0.461944,0.96008
0.2188,0.298283,0.572644,0.519612,-0.148707,-0.583131,-0.387806,0.0853129,0.0137419,-0.279522,0.143763,0.33245,0.539657,-0.0858419,-0.562276,0.161345,-0.824927,-1.52191,-0.566914,-0.428949,-0.574615,-0.714026,-0.635998,-0.287356,-0.632047,-0.0955668,-0.354503,-0.978889,-0.350351,-0.420647,-0.467332,-0.573807,-0.860005,-0.043793,0.505447,-0.189792,0.57668,-0.601385,0.406748,-0.126832,0.732796,0.506395,0.714109,-0.0591713,0.7454,0.925633,0.804047,-0.0866935,0.313763,0.448434,0.584737,0.558475,0.234126,0.243464,0.491624,0.969205,-0.376045,0.759359,-0.899722,0.646763,-0.102973,-0.558247,0.033814,0.133155,0.0237875,0.67054,0.780944
-0.0561706,-0.134132,0.348276,0.0186564,-0.859324,-0.904209,-0.768817,-0.198371,-0.166038,-0.530961,-0.189307,0.037637,0.433968,-0.506582,-0.535432,-0.197101,-0.049384,-1.53482,-0.220556,-0.075401,-0.279135,-0.428961,-0.324952,-0.0464441,-0.49467,-0.0439546,-0.182236,-0.788341,-0.318782,-0.393343,-0.443221,-0.571618,-0.899674,-0.261651,0.404499,-0.173474,0.471397,-0.737562,0.251403,-0.283714,0.597386,0.33164,0.65943,-0.23838,0.752223,0.988528,1.05407,0.325972,0.711246,0.810405,1.02777,1.02535,0.569859,0.465359,0.278561,0.838298,-0.579289,0.552178,-1.19199,0.601987,0.228486,-0.319868,0.354273,0.454083,0.481238,0.557344,0.255863
-0.168862,-0.239434,0.476068,0.376217,-0.617545,-0.778336,-0.522079,0.0796949,0.18433,-0.596277,0.284329,0.210674,0.651401,-0.017965,-0.418344,-0.178531,-0.109644,-0.683252,0.120554,0.0184287,-0.193304,-0.138175,-0.0481148,0.328044,-0.335694,0.0997714,0.00896242,-0.77431,-0.329204,-0.499952,-0.499801,-0.835231,-0.980699,-0.284141,0.373545,-0.346062,0.567482,-0.654779,0.410475,-0.0287017,0.73535,0.444427,0.728945,0.0371488,0.611983,0.93585,0.810819,0.0421806,0.408921,0.616781,0.60926,0.561063,0.102322,0.14386,-0.0591129,0.412498,-0.955318,0.437511,-1.42896,0.403318,-0.0875963,-0.694349,-0.189928,-0.0653786,0.187523,0.366318,0.824145
0.0933429,0.104758,0.501829,0.381746,-0.107677,-0.454794,-0.141644,0.224761,0.408056,-0.250329,0.443066,0.5043,0.56902,-0.247827,-0.606031,-0.458332,-0.268553,-0.61317,0.162051,0.169027,-0.154899,-0.295964,-0.287064,-0.0354611,-0.788287,-0.257681,-0.533634,-1.22828,-0.68539,-0.990142,-0.902729,-0.91801,-1.12246,-0.58029,0.0547763,-0.59787,0.423012,-0.7841,0.184801,-0.270495,0.592575,0.263629,0.729824,-0.1771,0.573996,1.04516,1.10464,0.139789,0.551972,0.649469,0.828736,0.766692,0.273833,0.394311,0.111863,0.48972,-0.803686,0.471061,-1.47533,0.393892,-0.00814834,-0.523346,0.194324,0.285607,0.525533,0.757468,1.02634
-0.450463,-0.116831,0.177124,0.158596,-0.453374,-0.604906,-0.497474,0.13076,-0.12899,-0.754005,-0.0183064,0.429285,0.243286,0.00294581,-0.2305,-0.397632,-0.513969,-1.14434,-0.133176,-0.0611849,-0.164446,-0.378798,-0.271908,0.206637,-0.387632,0.0802876,-0.154311,-0.764301,-0.326287,-0.516318,-0.733741,-1.05763,-1.34667,-0.780494,0.072423,-0.592634,0.31576,-0.746276,0.383345,-0.170315,0.765298,0.576752,0.859494,0.0312286,0.739873,1.04358,0.948952,0.177873,0.327212,0.573619,0.715762,0.774061,0.323358,0.447759,0.373812,0.913577,-0.472458,0.659047,-1.01052,0.591752,0.132667,-0.278556,0.337016,0.455745,0.49724,0.532627,0.37734
-0.0979482,-0.00559895,0.856413,0.487802,-0.309977,-0.549192,-0.6361,0.357448,0.0457525,-0.675844,0.375141,0.310821,0.532552,-0.237401,-0.434297,-0.434519,-0.0247694,-1.45426,-0.344446,-0.321477,-0.557164,-0.475636,-0.30459,-0.0448659,-0.607491,0.0647224,-0.312702,-0.977158,-0.543798,-0.733625,-0.884283,-1.11026,-1.40553,-0.772297,0.00404169,-0.477286,0.333496,-0.528215,0.486608,0.0312083,0.853307,0.511638,0.766353,0.0369351,0.788537,1.20499,1.12798,0.447791,0.829906,1.06955,1.27471,1.19181,0.761551,0.740746,0.494722,1.00412,-0.829062,0.556525,-1.42142,0.42699,-0.20288,-0.822643,-0.0118954,-0.00596763,0.0803247,0.28503,0.281095
0.0712447,-0.188239,0.62881,0.307855,-0.0875938,-0.379192,-0.66996,0.195743,-0.0161752,-0.561162,0.318909,0.269076,0.694791,-0.248178,-0.355102,-0.449469,-0.399476,-1.19018,-0.19308,-0.447519,-0.649879,-0.593277,-0.52454,-0.276163,-0.66624,-0.213455,-0.298562,-0.894783,-0.444917,-0.727103,-0.520989,-0.786903,-0.906036,-0.470266,0.256149,-0.452081,0.48641,-0.669036,0.380892,-0.164471,0.761535,0.48992,0.722082,-0.188906,0.778292,1.15235,1.03187,0.1922,0.532013,0.815599,0.871494,0.898429,0.373173,0.445864,0.39088,0.893712,-0.547068,0.809011,-1.09434,0.700672,0.0895655,-0.497008,0.115572,0.158346,0.153854,0.410237,0.357443
0.157574,0.279634,0.628223,0.690769,-0.286118,-0.710583,-0.669752,0.347685,-0.19023,-0.604122,0.32043,0.126983,0.463687,-0.293341,-0.180452,-0.241598,-0.457137,-1.04755,0.136614,0.0513529,-0.224727,-0.205952,-0.190718,0.138615,-0.521999,0.033354,-0.209831,-1.03433,-0.475742,-0.704621,-0.678464,-0.916033,-0.923757,-0.314892,0.152616,-0.4172,0.603583,-0.442652,0.425605,-0.10427,0.863315,0.414319,0.709485,-0.17542,0.542956,0.874155,0.832839,-0.0151444,0.452618,0.630283,0.83806,0.650935,0.366221,0.198187,0.194034,0.624681,-0.915319,0.536144,-1.32769,0.491911,0.0265649,-0.608776,0.208595,0.189611,0.106099,0.204806,0.44458
0.126655,-0.173843,0.399047,0.160758,-0.725254,-0.821901,-0.723341,0.187234,-0.348815,-0.543742,0.421956,0.288065,0.725496,-0.082881,-0.174643,0.0576537,0.653936,-0.203146,0.583055,0.665335,0.0363606,-0.207798,-0.14251,0.154641,-0.370133,0.0370267,-0.190561,-0.853489,-0.338902,-0.551839,-0.467336,-0.739591,-0.903388,-0.334417,0.132317,-0.516978,0.358183,-0.791388,0.187246,-0.309846,0.610419,0.375203,0.636104,0.0488071,0.690622,0.85892,0.83551,0.0351778,0.272807,0.500584,0.600026,0.577471,0.135418,0.200346,0.185022,0.654797,-0.917848,0.454442,-1.49933,0.402472,-0.245584,-0.749438,0.0310931,-0.0540378,0.0659608,0.229602,0.423297
-0.217437,-0.125053,0.749374,0.290088,-0.272116,-0.742754,-0.491926,0.0260598,0.0777558,-0.573644,0.561847,0.11619,0.752109,0.0742858,-0.373801,0.188145,-0.486358,-1.12324,0.0555634,-0.158259,-0.407719,-0.586943,-0.285543,-0.0563179,-0.495842,0.00516273,-0.207365,-0.84599,-0.282461,-0.515166,-0.509192,-0.682854,-0.823954,-0.0963789,0.388381,-0.15397,0.782848,-0.297152,0.549767,-0.044386,0.798865,0.422061,0.492932,-0.153366,0.292494,0.738568,0.625052,-0.129172,0.317123,0.564513,0.713523,0.64534,0.187464,0.0301848,-0.228789,0.373579,-1.17209,0.312424,-1.57834,0.403693,0.190932,-0.578833,0.320352,0.423046,0.605446,0.68941,0.961948
0.0994229,-0.0628918,0.555607,0.338185,-0.607142,-0.507035,-0.645735,0.0680697,0.0262675,-0.614459,0.117399,0.280299,0.541735,0.370796,-0.495802,0.287832,0.37619,-0.234097,0.510842,0.354287,-0.0575132,-0.197702,-0.189464,0.0584719,-0.411335,-0.0128946,-0.219265,-1.02199,-0.504297,-0.759215,-0.73273,-0.860995,-1.16597,-0.500932,0.00562955,-0.515986,0.497275,-0.558878,0.240773,-0.237378,0.445296,0.123536,0.395473,-0.388051,0.210873,0.769917,0.606936,-0.0149423,0.217949,0.540783,0.671878,0.715493,0.123593,0.206111,-0.00743075,0.391248,-0.911114,0.428862,-1.30812,0.537652,0.274106,-0.359747,0.369699,0.476841,0.29866,0.511955,0.891616
0.0918599,-0.00449706,0.565263,0.390507,-0.501902,-0.573708,-0.331625,0.0887766,-0.113621,-0.401846,0.238376,0.215276,0.587091,0.293538,-0.454846,0.198115,0.137087,0.0415159,0.555735,0.450773,-0.105251,-0.278466,-0.0897452,0.0761722,-0.608494,-0.105281,-0.100572,-0.805909,-0.40026,-0.433803,-0.236566,-0.447194,-0.654806,-0.00730877,0.498404,-0.229642,0.6398,-0.627585,0.311904,-0.386034,0.42454,0.230852,0.366964,-0.548902,0.18131,0.548146,0.576175,-0.0987999,0.114711,0.295218,0.471012,0.559299,0.0403597,0.0192391,-0.144704,0.321017,-1.04435,0.403188,-1.27523,0.666079,0.0781533,-0.492449,0.0772667,0.242138,-0.0988397,0.229202,0.2702
0.108023,0.147146,0.609749,0.254942,-0.492538,-0.541772,-0.408514,0.0462185,0.126271,-0.596528,0.266012,0.297298,0.721167,0.256576,0.0281478,0.40793,0.751889,-0.576301,0.290447,0.217226,-0.37083,-0.41962,-0.40579,-0.0678456,-0.523735,0.0447023,-0.311676,-0.929196,-0.352063,-0.523115,-0.521767,-0.617366,-1.08587,-0.39142,0.0586777,-0.597763,0.321585,-0.763925,0.148718,-0.214197,0.752417,0.541285,0.805946,0.122143,0.619925,0.938352,0.951241,-0.177776,0.154549,0.180833,0.330921,0.424204,-0.0149136,0.146001,0.191878,0.745866,-0.460098,0.776007,-1.14841,0.566092,0.0704434,-0.693995,-0.138841,-0.160985,-0.329895,0.113733,0.352873
0.103497,0.00997799,0.334513,0.156557,-0.249991,-0.869955,-0.420503,0.27479,0.194612,-0.238576,0.850484,0.68547,1.01088,0.145661,-0.198869,0.0628149,-0.227416,-1.35408,-0.407639,-0.369972,-0.627078,-0.799941,-0.745172,-0.459187,-0.810959,-0.373782,-0.580597,-1.25337,-0.558912,-0.787143,-0.607447,-0.875461,-1.12724,-0.360207,0.247706,-0.500966,0.397904,-0.738947,0.235076,-0.289066,0.68043,0.466069,0.935615,0.0829455,0.756546,1.20622,1.20183,0.350162,0.686208,0.789394,0.866319,0.991298,0.468288,0.497317,0.498703,0.992714,-0.266734,0.802836,-1.0957,0.68705,0.0640286,-0.672386,-0.034322,-0.159537,-0.0939775,0.145715,0.351485
0.100368,0.465313,0.652743,0.598078,-0.315598,-0.779143,-0.41311,0.0263934,0.135534,-0.331919,0.222198,0.365788,0.676031,0.235572,0.220418,0.525488,-0.219843,-0.36235,0.0276492,-0.0600708,-0.369522,-0.744212,-0.605675,-0.244869,-0.749532,-0.19571,-0.262717,-0.924067,-0.413944,-0.643723,-0.429811,-0.797262,-0.850325,-0.35967,0.232961,-0.431188,0.520996,-0.772475,0.261875,-0.304096,0.539092,0.345961,0.56798,-0.236718,0.428274,0.786961,0.912465,0.167782,0.336024,0.622736,0.699775,0.81047,0.201056,0.389415,0.225005,0.684037,-0.848492,0.338197,-1.49218,0.219336,-0.216972,-0.69228,-0.0745881,0.233589,0.300436,0.518027,0.753869
0.203267,0.143485,0.696273,0.28173,-0.207135,-0.551945,-0.467634,0.311152,-0.0081836,-0.335686,0.412116,0.464058,0.71683,0.000790779,-0.551447,-0.345493,-0.0829126,-0.913405,-0.289171,-0.0826551,-0.34706,-0.466805,-0.431152,-0.0503409,-0.553116,-0.0538768,-0.320463,-0.90185,-0.327401,-0.458668,-0.432271,-0.570608,-0.682131,0.053928,0.57845,-0.0809365,0.71512,-0.594865,0.340219,-0.291818,0.612016,0.433872,0.653313,-0.150037,0.477952,0.806395,0.687375,-0.0183541,0.274271,0.468659,0.650426,0.648104,0.231798,0.227789,0.251995,0.910855,-0.711994,0.473648,-1.36479,0.436093,-0.0325419,-0.7842,-0.218473,-0.0934705,0.0493202,0.34665,0.47543
-0.0978882,0.071025,0.190102,0.00679837,-0.526754,-0.799972,-0.543726,0.0844239,0.0922249,-0.355409,0.331584,0.649239,0.780076,-0.430843,-0.268802,-0.206765,0.43143,-0.985131,0.10201,0.441412,-0.117848,-0.306803,-0.233735,-0.107916,-0.502332,-0.19689,-0.353948,-1.09896,-0.581435,-0.525483,-0.620852,-0.811477,-0.893573,-0.201853,0.38377,-0.275054,0.568997,-0.506117,0.308854,-0.166752,0.74762,0.448408,0.694359,-0.00527498,0.510843,0.897214,0.627723,-0.105242,0.338063,0.370733,0.506039,0.666384,0.145876,0.410911,0.382369,0.960632,-0.507166,0.652292,-1.25841,0.542217,0.0319236,-0.732101,-0.123987,0.038353,0.0398578,0.511288,0.551413
0.0618193,0.214517,0.39498,0.142907,-0.371049,-0.830351,-0.447563,0.0648996,-0.232857,-0.564183,0.147384,0.190651,0.674306,-0.178564,-0.607276,-0.631246,0.0727444,-0.785599,0.444037,0.30229,-0.0214925,-0.00721194,0.132544,0.288541,-0.00737594,0.310377,0.187608,-0.61921,-0.333679,-0.499712,-0.590458,-0.797368,-1.03459,-0.284506,0.16216,-0.372034,0.731445,-0.571074,0.544576,-0.0618131,0.836517,0.604892,0.773969,-0.148318,0.493504,0.760854,0.75641,-0.196411,0.211709,0.289973,0.418983,0.429487,-0.00352766,-0.11387,-0.111767,0.50713,-0.914065,0.302154,-1.22995,0.612047,0.101547,-0.520613,0.0421542,0.0872833,0.0234751,0.380542,0.392671
0.585717,-0.0490414,0.27402,0.146812,-0.625509,-0.783917,-0.613847,-0.236447,0.00506214,-0.776025,0.41242,0.314936,0.50085,-0.127978,-0.39325,-0.403433,-0.598371,-1.28205,-0.276585,-0.201835,-0.513963,-0.381867,-0.103357,0.117873,-0.19717,0.183915,0.0555428,-0.460673,-0.197148,-0.349041,-0.271673,-0.545174,-1.03975,-0.244908,0.372141,-0.380579,0.569921,-0.551043,0.339183,-0.217243,0.558907,0.18403,0.39682,-0.307564,0.433362,0.731854,0.768358,0.0103869,0.392768,0.605314,0.764437,0.773129,0.263118,0.0364637,-0.0447712,0.473707,-0.806324,0.541259,-1.16877,0.781459,0.342322,-0.285692,0.528992,0.533005,0.361444,0.549485,0.617478
0.676666,0.0299248,0.66342,0.368158,-0.472031,-0.887303,-0.571378,-0.214353,0.0636267,-0.471087,0.290625,0.147884,0.567939,-0.0651846,-0.363096,-0.363913,0.102781,-1.53629,-0.0576438,-0.041369,-0.328142,-0.482935,-0.224416,0.0201437,-0.537211,-0.0340935,-0.241749,-0.942763,-0.425239,-0.815061,-0.687392,-0.883887,-0.999,-0.326818,0.399601,-0.140646,0.62382,-0.281298,0.536849,-0.107299,0.892586,0.556851,0.697723,-0.0991603,0.571097,0.853025,0.689392,-0.0784981,0.406742,0.482369,0.551065,0.582287,0.0843809,0.0611979,0.0543033,0.361811,-0.9193,0.32765,-1.39966,0.510236,0.171358,-0.394591,0.412066,0.464096,0.607274,0.840945,0.678099
0.596233,0.12973,0.512365,0.406375,-0.141041,-0.957092,-0.832958,0.234906,-0.0456204,-0.572925,0.463184,0.163988,0.442946,0.0452175,-0.364342,-0.140406,-0.645815,-0.263161,0.0670532,0.0376149,-0.164438,-0.326536,-0.297678,-0.089577,-0.47124,-0.085374,-0.440692,-0.942234,-0.683967,-0.909549,-0.716591,-1.15074,-1.16102,-0.37394,0.102934,-0.287529,0.723243,-0.531354,0.462987,-0.132909,0.836818,0.532908,0.773641,-0.0951178,0.661048,1.0065,0.943567,0.180154,0.501995,0.401149,0.550319,0.570384,-0.082598,-0.144879,-0.244553,0.205415,-1.11652,0.477456,-1.13629,0.817249,0.345892,-0.14395,0.6103,0.530242,0.566801,0.546973,0.423333
0.423814,0.428268,0.619087,0.428513,-0.361392,-0.930503,-0.531113,-0.0101721,0.181204,-0.735582,0.285316,0.350961,0.749127,0.202173,0.00419053,0.0311147,-0.444074,-1.13495,-0.0528777,-0.00598747,-0.229197,-0.325503,-0.378547,0.171795,-0.27704,0.159633,-0.0794456,-0.825485,-0.296961,-0.573206,-0.603743,-0.995025,-1.00775,-0.531999,0.13631,-0.560564,0.514981,-0.743726,0.391617,-0.138731,0.813907,0.495268,0.745081,-0.093403,0.626056,0.852231,0.796364,-0.244873,0.143737,0.0234552,0.34641,0.313684,0.0740799,0.0357079,-0.0115547,0.647268,-0.815778,0.783079,-1.07436,0.774036,0.185303,-0.416927,0.185438,0.070386,0.272588,0.393422,0.780425
0.590305,0.44991,0.827225,0.328021,-0.167516,-0.993998,-0.76047,0.0322515,-0.121705,-0.633452,0.177513,-0.0915568,0.495608,-0.436826,-0.473323,0.0512985,-0.660449,-0.552533,0.302075,0.379489,0.00123152,-0.0691226,-0.181119,0.109299,-0.385045,-0.0580277,-0.313155,-0.905355,-0.575341,-0.737756,-0.656408,-0.817011,-0.965946,-0.375177,0.341042,-0.257189,0.598843,-0.669643,0.518179,-0.130435,0.843474,0.525827,0.935253,0.0869928,0.723934,1.08439,1.11499,0.144488,0.436914,0.383507,0.518044,0.470769,0.003835,-0.0400168,-0.242531,0.346719,-0.940606,0.440716,-1.29447,0.644809,0.101562,-0.613726,0.0620803,0.0200084,0.145705,0.289033,0.658178
0.382337,0.415306,0.703579,0.532411,-0.276421,-0.650757,-0.418472,0.128206,0.19593,-0.505516,0.369433,0.344645,0.745953,0.106438,-0.88511,-0.0547366,0.182907,-1.19012,-0.0808351,-0.140589,-0.451837,-0.406195,-0.742472,-0.286091,-0.859585,-0.210498,-0.477268,-1.01868,-0.351497,-0.711476,-0.589711,-0.544862,-0.732,-0.205042,0.34417,-0.245153,0.33116,-0.888607,0.139029,-0.221878,0.764926,0.398631,0.833385,0.182677,0.836517,1.17598,1.10438,0.202289,0.379109,0.60923,0.546449,0.590726,0.0477478,0.151082,0.013105,0.5693,-0.79347,0.496225,-1.36947,0.583733,0.0201554,-0.558411,0.100474,0.0288159,0.266107,0.439209,0.730137
0.333154,0.197901,0.69936,0.549997,-0.0126326,-0.735485,-0.857722,0.172986,0.331784,-0.66779,0.246156,0.162586,0.508916,-0.269477,-0.860235,-0.028586,-0.185221,-1.34015,0.0332255,0.166187,0.00724365,-0.206758,-0.115572,0.0135542,-0.479283,-0.0117047,-0.356911,-1.11421,-0.558412,-0.706759,-0.745171,-1.07674,-1.03578,-0.374605,0.376588,-0.346117,0.750535,-0.482558,0.577642,-0.0486095,0.878652,0.350977,0.634858,-0.141866,0.525073,0.780945,0.787085,-0.0546952,0.343236,0.342719,0.510813,0.558656,0.108539,0.120638,0.00325065,0.551845,-0.800931,0.504317,-1.182,0.471642,-0.00515302,-0.431764,0.247739,0.204834,0.523886,0.706212,1.22857
0.00879241,0.0366021,0.625745,0.474028,-0.0545357,-0.563951,-0.97937,0.0256483,-0.0350911,-0.680069,0.248686,0.0763196,0.606545,-0.535635,0.065117,-0.249626,-0.492853,-1.16243,0.0231282,0.00177164,-0.167836,-0.4344,-0.280964,-0.135126,-0.598446,-0.111787,-0.245066,-0.964668,-0.534845,-0.751861,-0.682201,-1.00691,-1.19548,-0.678495,0.220683,-0.33822,0.46675,-0.552313,0.573694,0.00445809,0.928155,0.715029,1.03116,0.103582,0.859003,1.10184,0.916448,0.0996905,0.354381,0.540419,0.577544,0.641423,0.26239,0.103547,0.272774,0.748795,-0.669427,0.536466,-1.16999,0.621766,-0.030505,-0.613639,-0.0261758,0.228948,0.424308,0.366941,1.11092
0.182724,-0.238724,0.435723,0.355488,-0.229027,-0.890946,-0.673601,0.0570612,-0.0546373,-0.734329,0.0662969,0.145428,0.437188,-0.365609,-0.938751,-0.530419,-0.416322,-2.23265,-0.663548,-0.194895,-0.485162,-0.495553,-0.489892,-0.237207,-0.679065,-0.180747,-0.351437,-0.96242,-0.50856,-0.586137,-0.445459,-0.799344,-0.807979,-0.22127,0.484423,-0.139006,0.707156,-0.417844,0.461727,-0.0532193,0.895423,0.528689,0.859075,0.136901,0.772809,1.09388,1.06223,0.371156,0.670793,0.822064,0.994422,1.02915,0.563334,0.618861,0.4573,0.957589,-0.362603,0.841608,-1.04863,0.649895,0.0586735,-0.550663,-0.0081872,-0.0120278,0.0712107,0.511932,0.585791
-0.0376241,0.516544,0.400571,0.528032,-0.343607,-0.564784,-0.353985,0.0987385,0.207286,-0.785915,0.344393,0.193025,0.591589,-0.330084,-0.621439,-0.344577,-0.774716,-1.32099,-0.192394,0.198515,-0.0835615,-0.0442198,-0.0692893,0.0632492,-0.461776,0.0358877,-0.424839,-1.03045,-0.659979,-0.735603,-0.649694,-0.895277,-0.960294,-0.486405,0.426603,-0.172386,0.711034,-0.503667,0.584263,-0.0491238,0.836706,0.389848,0.586282,-0.095958,0.554293,0.739016,0.834669,0.0484509,0.472167,0.693863,0.870078,0.955213,0.43104,0.363302,0.322826,0.645855,-0.598691,0.696233,-1.10392,0.509955,-0.0456844,-0.834869,-0.0787056,-0.197629,-0.0707979,0.0681018,1.00822
-0.0385276,0.305099,0.440798,0.309573,-0.357049,-0.390198,-0.277066,0.161425,0.074276,-0.251138,0.0253088,0.178269,0.185123,-0.661706,-0.754515,-0.96733,-0.638247,-1.40289,-0.214182,0.117662,-0.113886,0.0587178,0.133432,0.35915,-0.282787,0.193338,-0.214636,-0.962841,-0.36878,-0.426924,-0.481882,-0.894052,-0.927074,-0.304514,0.36016,-0.318623,0.661791,-0.624069,0.479717,-0.1699,0.822688,0.467781,0.757891,0.0820944,0.741157,0.964267,0.981975,0.127397,0.462847,0.598926,0.833589,0.72916,0.319142,0.34663,0.326809,0.829078,-0.458139,0.77276,-1.13399,0.582829,-0.0832222,-0.750893,-0.256118,-0.315858,-0.2529,-0.11178,0.711996
-0.0825448,-0.15208,0.66442,0.313035,-0.355382,-0.753827,-0.240587,0.117315,0.0785217,-0.369008,0.243458,-0.0318677,0.422972,-0.288479,-0.710981,-0.289302,-1.26074,-2.17981,-0.84483,-0.356835,-0.654498,-0.58195,-0.424264,-0.159106,-0.58655,-0.137408,-0.378887,-1.01761,-0.383974,-0.51272,-0.41379,-0.624846,-0.767798,-0.303369,0.431535,-0.370194,0.590991,-0.80198,0.427006,-0.262139,0.83415,0.549854,0.876855,0.128902,0.788736,1.1541,1.2549,0.162186,0.642209,0.594495,0.855514,0.765757,0.33208,0.471395,0.415225,0.957865,-0.407326,0.890575,-0.81644,1.0336,0.266796,-0.25429,0.0676835,0.174076,0.215352,0.419973,0.968953
