m_age2_1951,m_age2_1952,m_age2_1953,m_age2_1954,m_age2_1955,m_age2_1956,m_age2_1957,m_age2_1958,m_age2_1959,m_age2_1960,m_age2_1961,m_age2_1962,m_age2_1963,m_age2_1964,m_age2_1965,m_age2_1966,m_age2_1967,m_age2_1968,m_age2_1969,m_age2_1970,m_age2_1971,m_age2_1972,m_age2_1973,m_age2_1974,m_age2_1975,m_age2_1976,m_age2_1977,m_age2_1978,m_age2_1979,m_age2_1980,m_age2_1981,m_age2_1982,m_age2_1983,m_age2_1984,m_age2_1985,m_age2_1986,m_age2_1987,m_age2_1988,m_age2_1989,m_age2_1990,m_age2_1991,m_age2_1992,m_age2_1993,m_age2_1994,m_age2_1995,m_age2_1996,m_age2_1997,m_age2_1998,m_age2_1999,m_age2_2000,m_age2_2001,m_age2_2002,m_age2_2003,m_age2_2004,m_age2_2005,m_age2_2006,m_age2_2007,m_age2_2008,m_age2_2009,m_age2_2010,m_age2_2011,m_age2_2012,m_age2_2013,m_age2_2014,m_age2_2015,m_age2_2016,m_age2_2017
0.520035,0.463416,0.414665,0.375416,0.346191,0.327039,0.318018,0.319563,0.332692,0.358836,0.399772,0.457294,0.532301,0.623041,0.723147,0.822365,0.907938,0.96711,0.990482,0.974855,0.924169,0.848008,0.758758,0.668619,0.587546,0.522646,0.47824,0.455207,0.452885,0.470233,0.505536,0.554767,0.609934,0.661662,0.70123,0.722718,0.72493,0.712033,0.691808,0.670824,0.653277,0.641292,0.635276,0.634119,0.635578,0.637714,0.639221,0.639431,0.638331,0.636559,0.635213,0.635113,0.636625,0.639673,0.64373,0.647799,0.650471,0.650253,0.645686,0.635437,0.618396,0.593802,0.561502,0.522525,0.47895,0.433462,0.388872
0.436887,0.386332,0.342014,0.304242,0.273538,0.250552,0.236182,0.231944,0.240342,0.264503,0.308764,0.378845,0.480366,0.614043,0.767999,0.917479,1.03073,1.08131,1.06085,0.983106,0.875181,0.761134,0.65656,0.569362,0.502256,0.455274,0.427467,0.417469,0.424029,0.445992,0.481594,0.52707,0.575569,0.619373,0.651684,0.668308,0.668987,0.657697,0.641156,0.624871,0.612259,0.604919,0.602905,0.604828,0.608214,0.611064,0.612262,0.611611,0.609841,0.608597,0.610106,0.615957,0.626839,0.642543,0.661841,0.682282,0.700146,0.711129,0.710803,0.695149,0.661309,0.608389,0.538438,0.457549,0.374102,0.296096,0.229158
0.585645,0.488662,0.407796,0.341175,0.287755,0.246812,0.217855,0.200892,0.1967,0.206462,0.232523,0.278811,0.350143,0.449147,0.570559,0.699554,0.813345,0.888117,0.909286,0.878502,0.811433,0.726666,0.639645,0.560864,0.49628,0.448773,0.419486,0.408121,0.413901,0.435874,0.472248,0.518775,0.567444,0.609393,0.637337,0.647709,0.642015,0.626694,0.610798,0.600832,0.600094,0.609272,0.626558,0.647171,0.663658,0.670021,0.663567,0.645432,0.620279,0.59536,0.578648,0.574985,0.586225,0.611779,0.648033,0.686781,0.715012,0.721278,0.69998,0.65319,0.589684,0.521628,0.46002,0.409977,0.372118,0.344663,0.324512
0.592191,0.486838,0.40161,0.334851,0.284353,0.247949,0.223927,0.211366,0.21032,0.221565,0.24687,0.289108,0.351777,0.437308,0.544091,0.665079,0.786853,0.890795,0.957451,0.972849,0.934001,0.850853,0.742251,0.628886,0.527478,0.44863,0.397267,0.373037,0.374312,0.400167,0.449636,0.518267,0.593849,0.660035,0.701571,0.71046,0.689961,0.653561,0.618627,0.596301,0.591506,0.605089,0.634318,0.671476,0.703269,0.717671,0.708232,0.676072,0.629344,0.580439,0.541691,0.519704,0.516711,0.532478,0.564406,0.60588,0.645093,0.670149,0.672847,0.651246,0.610314,0.560074,0.511496,0.470905,0.440336,0.41912,0.40478
0.556401,0.524901,0.493961,0.462459,0.431056,0.401674,0.377023,0.36039,0.355361,0.364628,0.39054,0.435536,0.501639,0.588559,0.690939,0.79856,0.896904,0.96938,1.00156,0.985833,0.924434,0.829473,0.718624,0.609404,0.515178,0.444233,0.4006,0.384152,0.394017,0.430085,0.49171,0.573255,0.658809,0.727304,0.760523,0.751565,0.708629,0.651229,0.600759,0.569177,0.56085,0.576116,0.612059,0.660379,0.705619,0.732534,0.731699,0.702937,0.655352,0.603903,0.563709,0.542819,0.543971,0.566914,0.608239,0.658766,0.701915,0.721947,0.710495,0.669901,0.612079,0.553733,0.510173,0.488784,0.491901,0.519627,0.569603
0.691346,0.59246,0.50943,0.442525,0.391064,0.354084,0.330878,0.321477,0.326934,0.348915,0.389835,0.452626,0.539417,0.648493,0.770377,0.888694,0.983138,1.0351,1.03436,0.983178,0.894851,0.787233,0.677279,0.577859,0.496987,0.438953,0.405789,0.397322,0.413208,0.453597,0.517621,0.599278,0.683019,0.748965,0.780331,0.770868,0.728099,0.669986,0.616475,0.579038,0.561936,0.565434,0.586948,0.620052,0.653684,0.677406,0.684487,0.67371,0.649817,0.622298,0.60227,0.5966,0.608076,0.636316,0.6771,0.720271,0.749337,0.749859,0.715485,0.650358,0.567101,0.481467,0.406141,0.345911,0.300274,0.266407,0.240643
0.358832,0.37575,0.389219,0.392731,0.383733,0.364363,0.340609,0.320594,0.312587,0.322191,0.354108,0.413746,0.506458,0.632623,0.779155,0.920091,1.02317,1.06287,1.0334,0.951668,0.846631,0.741556,0.649881,0.577449,0.525635,0.493851,0.481037,0.486121,0.508066,0.545309,0.594513,0.648689,0.696468,0.726934,0.733544,0.716426,0.682455,0.6432,0.611047,0.593283,0.592697,0.609022,0.6389,0.674409,0.702753,0.713023,0.700292,0.667115,0.62253,0.579252,0.549766,0.540751,0.554633,0.591101,0.645949,0.707334,0.753805,0.765353,0.733107,0.663567,0.575042,0.488955,0.421252,0.376713,0.354018,0.34978,0.359243
0.453227,0.455322,0.452644,0.438824,0.412816,0.378594,0.343349,0.315371,0.302266,0.308743,0.339008,0.398651,0.493987,0.626837,0.784753,0.939974,1.05548,1.09996,1.06417,0.965957,0.838444,0.709731,0.596759,0.507009,0.442196,0.401708,0.384772,0.39078,0.419968,0.472994,0.548693,0.639433,0.72686,0.788793,0.808773,0.784088,0.727325,0.660538,0.605446,0.573156,0.567159,0.587202,0.629712,0.684846,0.734114,0.759381,0.750358,0.708851,0.647834,0.58603,0.540711,0.520125,0.526821,0.560725,0.618434,0.688691,0.748643,0.77475,0.754025,0.690606,0.603336,0.516204,0.447902,0.404651,0.385793,0.388375,0.40778
0.402907,0.382523,0.362192,0.340995,0.319415,0.298947,0.281756,0.270496,0.268109,0.276893,0.298944,0.33653,0.391682,0.464606,0.551314,0.64385,0.730885,0.799646,0.839333,0.844615,0.817221,0.764336,0.696165,0.623374,0.555177,0.498546,0.458006,0.434881,0.428772,0.438583,0.462426,0.496566,0.534543,0.569588,0.596142,0.611118,0.61489,0.611524,0.607484,0.607784,0.615247,0.630715,0.652984,0.678365,0.700891,0.715508,0.719528,0.713148,0.69949,0.68417,0.673863,0.672604,0.681378,0.69827,0.718017,0.731304,0.726362,0.697014,0.645602,0.581549,0.517642,0.466529,0.438397,0.438359,0.470101,0.538225,0.646773
0.686766,0.548329,0.440543,0.360369,0.30333,0.26521,0.242869,0.234617,0.240345,0.261217,0.299681,0.359092,0.442227,0.547741,0.665475,0.777529,0.862846,0.904871,0.898842,0.853948,0.787989,0.716542,0.649785,0.593147,0.54873,0.51663,0.495927,0.485492,0.484159,0.490632,0.503281,0.519857,0.537458,0.553519,0.56623,0.574741,0.579326,0.581434,0.583359,0.586964,0.593386,0.603039,0.615594,0.629892,0.644041,0.656211,0.664914,0.669098,0.668231,0.662353,0.652066,0.638483,0.623135,0.607875,0.594799,0.586248,0.58441,0.589595,0.599795,0.610407,0.613901,0.600172,0.559876,0.492547,0.407539,0.319158,0.240234
0.464283,0.422415,0.382681,0.34357,0.305982,0.272139,0.244733,0.226613,0.220702,0.229281,0.255168,0.30254,0.376343,0.478981,0.604151,0.73548,0.848736,0.9196,0.934478,0.897165,0.825438,0.738628,0.651742,0.574346,0.511469,0.465234,0.436228,0.423937,0.427499,0.445914,0.477558,0.519012,0.56413,0.606103,0.638923,0.65874,0.665009,0.660897,0.652139,0.643517,0.637996,0.636869,0.639892,0.645281,0.650077,0.651967,0.649831,0.64381,0.635276,0.626727,0.621249,0.620839,0.626135,0.636463,0.649726,0.662169,0.668636,0.664473,0.646518,0.613634,0.56694,0.509565,0.445936,0.380787,0.318333,0.261727,0.212858
0.497452,0.443598,0.393497,0.345069,0.299227,0.258318,0.224962,0.201568,0.190234,0.192238,0.2094,0.245108,0.304375,0.392029,0.508361,0.646398,0.789595,0.913201,0.991382,1.00754,0.961426,0.867885,0.749909,0.630252,0.52576,0.446157,0.395392,0.372559,0.375881,0.404515,0.457578,0.530319,0.609393,0.676784,0.71587,0.718488,0.689145,0.643198,0.599359,0.569125,0.557287,0.564639,0.588921,0.623749,0.657852,0.680526,0.684939,0.670039,0.640916,0.60733,0.580376,0.566888,0.569826,0.589536,0.623705,0.665948,0.704811,0.727886,0.725072,0.691477,0.6292,0.54668,0.455489,0.366014,0.285521,0.21783,0.163881
0.632929,0.559841,0.493464,0.431743,0.375207,0.325607,0.284967,0.255196,0.237908,0.233741,0.243344,0.268084,0.30997,0.370542,0.448809,0.540689,0.63812,0.729098,0.799668,0.837604,0.836466,0.798281,0.732793,0.653949,0.575791,0.50976,0.463429,0.439169,0.436832,0.455541,0.493462,0.545721,0.602228,0.651301,0.682935,0.691974,0.680206,0.656066,0.631229,0.613856,0.607992,0.614603,0.631936,0.655015,0.675774,0.68733,0.685966,0.671882,0.649138,0.624819,0.607053,0.600859,0.608118,0.628126,0.657206,0.687516,0.707249,0.706791,0.682299,0.636754,0.578686,0.519234,0.468358,0.430563,0.406302,0.393808,0.389742
0.314659,0.276752,0.245186,0.221523,0.205971,0.198241,0.198013,0.20512,0.219597,0.241908,0.272897,0.313623,0.365116,0.427993,0.501894,0.584738,0.671895,0.755553,0.824711,0.866312,0.868834,0.829519,0.756378,0.664857,0.572147,0.492546,0.434993,0.401553,0.391252,0.402669,0.434155,0.482028,0.538266,0.592921,0.636216,0.661158,0.666101,0.655695,0.63881,0.622656,0.611481,0.606987,0.608683,0.61394,0.618472,0.618958,0.613856,0.603504,0.590035,0.577115,0.569122,0.568852,0.577296,0.593768,0.615643,0.63778,0.652815,0.654736,0.640703,0.611652,0.571915,0.528011,0.486591,0.451436,0.423694,0.402775,0.386872
0.39267,0.324041,0.269775,0.230118,0.203585,0.18848,0.183642,0.188761,0.204511,0.232596,0.275666,0.336872,0.418645,0.520136,0.633936,0.746304,0.839674,0.897664,0.910981,0.881009,0.818553,0.737919,0.652655,0.573332,0.507023,0.458052,0.428899,0.419906,0.430557,0.45987,0.505278,0.560015,0.611231,0.645391,0.653428,0.634377,0.595881,0.551307,0.514542,0.493384,0.490847,0.507317,0.540843,0.585498,0.629964,0.662542,0.674901,0.664771,0.63685,0.601336,0.570103,0.550658,0.546435,0.558291,0.584911,0.621965,0.661326,0.693885,0.711272,0.707489,0.680463,0.632649,0.57003,0.499639,0.428013,0.360318,0.299986
0.278177,0.2656,0.253372,0.241428,0.230209,0.220547,0.2136,0.210877,0.214231,0.225392,0.246155,0.278576,0.32481,0.386352,0.462735,0.550922,0.644365,0.732473,0.801425,0.836756,0.828184,0.776425,0.693602,0.597988,0.507363,0.434914,0.388087,0.368104,0.374387,0.406907,0.465297,0.544477,0.629054,0.698003,0.732508,0.724776,0.682349,0.624484,0.572483,0.53829,0.526299,0.537058,0.568404,0.613868,0.660949,0.696576,0.711121,0.701446,0.672138,0.634025,0.599957,0.5781,0.572208,0.583267,0.610009,0.648111,0.689308,0.723832,0.741922,0.735586,0.700726,0.638575,0.555673,0.46227,0.369282,0.285442,0.215811
0.23197,0.230041,0.227606,0.224125,0.219801,0.215514,0.212759,0.213648,0.220841,0.236816,0.264025,0.305001,0.361801,0.434323,0.517967,0.604173,0.681723,0.739356,0.76931,0.770099,0.746567,0.706309,0.657342,0.606826,0.560474,0.522577,0.496123,0.482344,0.481282,0.492183,0.513344,0.541475,0.571384,0.597984,0.617353,0.627431,0.628537,0.62346,0.61662,0.611517,0.610196,0.613367,0.620465,0.629578,0.637747,0.64271,0.64347,0.640389,0.635176,0.630797,0.630892,0.637796,0.652178,0.672987,0.69712,0.718915,0.730508,0.725016,0.69844,0.650634,0.585362,0.509251,0.429875,0.353599,0.284794,0.225802,0.17728
0.274182,0.270691,0.266858,0.262452,0.258015,0.254798,0.254745,0.260643,0.276222,0.30531,0.352007,0.420535,0.513647,0.628587,0.752026,0.862727,0.938023,0.962728,0.936083,0.872044,0.791791,0.711854,0.641778,0.585792,0.544833,0.518068,0.503893,0.500819,0.507514,0.522575,0.544208,0.56984,0.596037,0.619614,0.638198,0.650578,0.656965,0.659079,0.659689,0.660919,0.663819,0.668358,0.673406,0.676683,0.675219,0.667311,0.653079,0.634373,0.614483,0.597811,0.589083,0.591062,0.604428,0.627835,0.657351,0.685467,0.701596,0.697774,0.671717,0.627368,0.573385,0.520458,0.478081,0.450627,0.438784,0.441179,0.454583
0.273522,0.257917,0.243949,0.23283,0.225513,0.222873,0.225914,0.236026,0.255193,0.285772,0.330438,0.391825,0.471377,0.567008,0.670445,0.768515,0.846012,0.890051,0.894552,0.86247,0.804116,0.731872,0.65698,0.588139,0.531349,0.490643,0.468789,0.466753,0.484584,0.521563,0.574895,0.636953,0.693481,0.729627,0.73565,0.710791,0.663657,0.608887,0.561403,0.529472,0.516076,0.521374,0.543506,0.577722,0.615536,0.648325,0.669382,0.675444,0.667702,0.651706,0.635421,0.624608,0.622194,0.628779,0.64276,0.660003,0.674025,0.678811,0.670151,0.646328,0.608407,0.559884,0.505555,0.449687,0.395493,0.345122,0.299805
0.303657,0.310249,0.314526,0.312992,0.304612,0.290941,0.275622,0.26362,0.26028,0.269539,0.294821,0.33994,0.408717,0.502347,0.614807,0.732513,0.835807,0.904003,0.923112,0.891848,0.821509,0.729131,0.631576,0.541994,0.468816,0.41678,0.388404,0.384083,0.404102,0.449272,0.519249,0.607927,0.698363,0.768502,0.799972,0.786782,0.738612,0.676311,0.622016,0.587752,0.577583,0.591328,0.625288,0.670022,0.708866,0.726512,0.715161,0.677435,0.625166,0.575028,0.542877,0.536875,0.56033,0.613834,0.692994,0.781472,0.846288,0.855611,0.797666,0.688155,0.560154,0.445676,0.362804,0.312671,0.290182,0.290009,0.306821
0.544155,0.487688,0.434738,0.383068,0.333836,0.289864,0.254333,0.230279,0.220537,0.227112,0.252811,0.302362,0.381876,0.494978,0.634985,0.78248,0.90791,0.98198,0.989897,0.939179,0.853626,0.756573,0.664285,0.585853,0.525191,0.483346,0.460155,0.454793,0.466258,0.493252,0.533277,0.580997,0.627261,0.662597,0.680052,0.677305,0.657545,0.628649,0.600374,0.579328,0.568719,0.569309,0.579836,0.596792,0.614553,0.628199,0.634638,0.633053,0.625085,0.614651,0.606867,0.605046,0.610262,0.621474,0.63533,0.645777,0.644996,0.628299,0.595958,0.552805,0.5066,0.466106,0.439108,0.429491,0.438674,0.466792,0.51211
0.607417,0.545184,0.487078,0.430846,0.377475,0.329595,0.290258,0.26242,0.248735,0.250742,0.270212,0.31005,0.373842,0.463205,0.573041,0.690789,0.797573,0.873131,0.903628,0.887809,0.836536,0.764696,0.686158,0.611604,0.548141,0.500086,0.469847,0.457817,0.46338,0.485294,0.520989,0.564891,0.607397,0.638898,0.652854,0.647884,0.628412,0.603565,0.58415,0.577106,0.585567,0.609808,0.646931,0.689244,0.723804,0.739098,0.7294,0.696653,0.64969,0.601369,0.564312,0.545143,0.545878,0.565681,0.600543,0.641114,0.671803,0.678566,0.654647,0.603119,0.535291,0.465877,0.407177,0.363952,0.335964,0.320692,0.314275
0.633093,0.487632,0.380295,0.306791,0.260179,0.234504,0.225913,0.232722,0.255212,0.295574,0.357505,0.445155,0.560709,0.699777,0.84632,0.975334,1.06067,1.08555,1.05022,0.971538,0.874043,0.776876,0.691121,0.62168,0.569646,0.53416,0.513589,0.506263,0.510547,0.524593,0.545898,0.570723,0.594048,0.611595,0.620885,0.621753,0.616504,0.609693,0.607035,0.612282,0.62675,0.649349,0.676085,0.699243,0.708316,0.69652,0.663731,0.61625,0.564532,0.520423,0.494453,0.491912,0.514938,0.563708,0.634347,0.713399,0.774295,0.791415,0.754334,0.673755,0.575069,0.485399,0.423263,0.393703,0.396583,0.431837,0.498871
0.388921,0.391427,0.391306,0.384928,0.37138,0.352425,0.331906,0.314925,0.306813,0.311195,0.330767,0.368126,0.425527,0.503042,0.595663,0.6938,0.784216,0.852602,0.887804,0.885754,0.850576,0.791656,0.720517,0.64825,0.583955,0.534499,0.504695,0.496359,0.509739,0.544153,0.596876,0.660294,0.71985,0.760201,0.770937,0.750639,0.707583,0.656696,0.613727,0.58749,0.581061,0.594029,0.622757,0.658726,0.687942,0.698348,0.684461,0.649141,0.60238,0.558014,0.529395,0.523581,0.54338,0.58901,0.656386,0.731929,0.789346,0.803563,0.764305,0.681744,0.580458,0.486941,0.419214,0.381713,0.373006,0.390809,0.43184
0.503177,0.533191,0.557544,0.564253,0.547864,0.51136,0.464653,0.420739,0.391359,0.382588,0.397682,0.439723,0.51167,0.612964,0.73367,0.855504,0.955144,1.01144,1.01432,0.969471,0.894497,0.807417,0.721895,0.646665,0.586516,0.543788,0.519532,0.513543,0.524897,0.551897,0.59113,0.635777,0.675001,0.698821,0.701617,0.683982,0.652623,0.618504,0.593408,0.584317,0.594042,0.622427,0.665775,0.714559,0.752638,0.765773,0.747647,0.702231,0.642014,0.583405,0.541223,0.52255,0.529518,0.561807,0.615878,0.680994,0.736175,0.760004,0.740337,0.680105,0.595637,0.508566,0.436257,0.384771,0.353282,0.338263,0.334748
0.553276,0.529786,0.505208,0.477211,0.446005,0.413749,0.383828,0.360275,0.347112,0.346874,0.361286,0.391916,0.440007,0.505236,0.58387,0.66917,0.751553,0.81956,0.862159,0.871687,0.846372,0.791563,0.718047,0.638714,0.565472,0.507759,0.472077,0.46072,0.474181,0.512381,0.573448,0.64984,0.724655,0.778173,0.795518,0.773145,0.720638,0.656487,0.599838,0.561023,0.543424,0.546778,0.568242,0.601277,0.634736,0.658084,0.664538,0.652954,0.628251,0.600104,0.579703,0.573825,0.585089,0.612876,0.652578,0.693376,0.718207,0.713848,0.677277,0.616678,0.547534,0.4868,0.447991,0.436997,0.45654,0.509279,0.596736
0.376902,0.423053,0.467684,0.497903,0.505131,0.489048,0.457929,0.425348,0.405137,0.405577,0.431894,0.48893,0.580669,0.704991,0.845195,0.972879,1.05642,1.0744,1.02676,0.934739,0.828408,0.728959,0.646737,0.584879,0.542693,0.517744,0.507013,0.508072,0.518967,0.537794,0.562282,0.589393,0.615301,0.63664,0.65119,0.658277,0.658976,0.656082,0.653418,0.653657,0.65787,0.665559,0.674584,0.681015,0.67982,0.668028,0.645748,0.615972,0.583859,0.55588,0.538523,0.535447,0.547844,0.574869,0.612913,0.653876,0.684762,0.693848,0.67512,0.63035,0.568248,0.501075,0.439931,0.389995,0.351922,0.323971,0.303141
0.295847,0.288601,0.278775,0.263182,0.242063,0.218373,0.196471,0.181035,0.176473,0.186066,0.213863,0.266241,0.351606,0.475598,0.630039,0.788461,0.911211,0.963436,0.935693,0.849355,0.740787,0.636887,0.550922,0.486906,0.444197,0.420442,0.413067,0.420158,0.440212,0.471455,0.510871,0.553001,0.589699,0.613585,0.620604,0.611384,0.59121,0.56882,0.553933,0.552637,0.567603,0.598772,0.642613,0.689979,0.725605,0.736382,0.717082,0.672333,0.614613,0.559804,0.522121,0.508368,0.520742,0.559065,0.619509,0.689802,0.745748,0.763067,0.729665,0.652132,0.551868,0.453767,0.375232,0.32041,0.286554,0.26893,0.262139
0.419519,0.422784,0.422174,0.412462,0.392704,0.366066,0.338565,0.317573,0.310435,0.322229,0.357627,0.422311,0.521788,0.655537,0.807329,0.946576,1.03771,1.05641,1.00303,0.902103,0.78726,0.681486,0.595367,0.531579,0.488907,0.464661,0.455888,0.460343,0.476269,0.501851,0.534582,0.570548,0.604303,0.630846,0.646933,0.651876,0.647861,0.639723,0.633695,0.634139,0.643073,0.660357,0.683486,0.706996,0.722909,0.725088,0.711276,0.683543,0.647668,0.61181,0.584339,0.570023,0.570471,0.585005,0.610493,0.640242,0.663886,0.67251,0.661631,0.632388,0.591053,0.547082,0.509986,0.484882,0.473241,0.47423,0.485012
0.400423,0.401158,0.398547,0.38827,0.369814,0.346192,0.322853,0.30655,0.304346,0.321642,0.363931,0.438066,0.550683,0.701141,0.869849,1.01988,1.10958,1.11328,1.03638,0.911683,0.779004,0.662975,0.57314,0.510539,0.472774,0.45671,0.459578,0.479621,0.515549,0.565477,0.625461,0.687736,0.740345,0.772121,0.776872,0.755663,0.71655,0.672138,0.635465,0.614104,0.610978,0.626001,0.656206,0.694369,0.728455,0.74754,0.745435,0.722476,0.685392,0.64534,0.614228,0.598771,0.601142,0.620255,0.65137,0.684281,0.703427,0.696863,0.661562,0.604257,0.538298,0.478714,0.437652,0.420135,0.42755,0.460227,0.516791
0.308601,0.320903,0.333144,0.344476,0.354463,0.363176,0.371262,0.37999,0.391161,0.406533,0.427746,0.456391,0.494067,0.542363,0.602575,0.674584,0.755538,0.838244,0.909666,0.950825,0.94203,0.877473,0.769858,0.643789,0.524473,0.429719,0.367739,0.337827,0.337513,0.366177,0.424614,0.510536,0.611365,0.706088,0.771309,0.791452,0.767272,0.715798,0.660545,0.616767,0.591081,0.584845,0.595972,0.618712,0.643447,0.661511,0.667403,0.659905,0.642425,0.622311,0.608584,0.606932,0.619494,0.645319,0.679688,0.712512,0.728921,0.718126,0.678367,0.617259,0.548387,0.486506,0.443262,0.423246,0.427384,0.455417,0.505338
0.483899,0.412045,0.352671,0.306266,0.272013,0.248712,0.235324,0.231281,0.236635,0.25204,0.278782,0.318688,0.373797,0.445549,0.533494,0.634346,0.740772,0.840649,0.91778,0.954749,0.93893,0.871697,0.768829,0.653312,0.546618,0.463781,0.41264,0.393965,0.407219,0.453306,0.532981,0.640043,0.752096,0.837007,0.86687,0.833444,0.753313,0.658087,0.577275,0.524103,0.501282,0.507739,0.540638,0.593275,0.651954,0.701193,0.728252,0.727493,0.702867,0.666688,0.634343,0.615388,0.61364,0.628903,0.657009,0.688233,0.707408,0.702856,0.671427,0.619333,0.559354,0.506423,0.473419,0.466736,0.489726,0.545291,0.634762
0.466875,0.483271,0.494192,0.49064,0.469639,0.434907,0.395075,0.360712,0.341404,0.342577,0.368186,0.422978,0.512055,0.636139,0.783025,0.927489,1.03662,1.08226,1.05488,0.968628,0.852119,0.731044,0.622078,0.533591,0.468473,0.427143,0.409567,0.415485,0.445201,0.499215,0.575949,0.667036,0.753214,0.811851,0.826832,0.796424,0.734292,0.663149,0.604789,0.57005,0.562132,0.580655,0.622195,0.677442,0.728701,0.758086,0.754498,0.718059,0.659983,0.59786,0.54858,0.520663,0.516906,0.537566,0.58077,0.640146,0.701975,0.749423,0.766959,0.745445,0.685961,0.599441,0.501518,0.405276,0.319003,0.246546,0.188524
0.344767,0.388045,0.431612,0.465998,0.483898,0.483032,0.467303,0.445599,0.428493,0.423131,0.433707,0.462962,0.512558,0.581822,0.665628,0.755464,0.83994,0.906174,0.942636,0.942438,0.905617,0.839411,0.755933,0.668641,0.589403,0.52727,0.488252,0.474227,0.485358,0.521362,0.580427,0.655663,0.731612,0.789904,0.815749,0.803878,0.761042,0.703254,0.648621,0.607853,0.585023,0.580277,0.591005,0.611407,0.632362,0.645932,0.647439,0.636393,0.616601,0.595376,0.581405,0.580209,0.594115,0.622794,0.662615,0.704886,0.735658,0.74302,0.721913,0.67584,0.615343,0.554201,0.504698,0.472423,0.458269,0.460668,0.475947
0.295628,0.339109,0.384941,0.42561,0.454535,0.468498,0.469196,0.463123,0.459399,0.465057,0.484759,0.5216,0.577083,0.649732,0.733189,0.817863,0.892081,0.943946,0.964163,0.948719,0.900192,0.827093,0.741336,0.655151,0.57885,0.520148,0.484211,0.472639,0.485566,0.522663,0.581941,0.656211,0.729776,0.784281,0.805334,0.78836,0.740752,0.678752,0.620178,0.575399,0.548286,0.539043,0.545592,0.563439,0.585515,0.6054,0.618589,0.623157,0.620222,0.613918,0.610147,0.612845,0.623343,0.64042,0.659933,0.674224,0.673343,0.651564,0.609933,0.555499,0.498639,0.450167,0.418907,0.408825,0.421435,0.457484,0.5161
0.440153,0.417179,0.394184,0.370018,0.345267,0.321751,0.302072,0.289393,0.28721,0.298308,0.325388,0.371551,0.439761,0.530634,0.638927,0.753379,0.857519,0.932914,0.964811,0.947579,0.886795,0.796595,0.694536,0.596619,0.514531,0.455692,0.424487,0.422187,0.449907,0.509641,0.601855,0.718428,0.834371,0.916186,0.937107,0.891825,0.799699,0.693701,0.603391,0.541529,0.510103,0.507142,0.529005,0.568955,0.614981,0.654525,0.677748,0.68041,0.665576,0.64298,0.625335,0.620904,0.633238,0.662098,0.702788,0.743974,0.767698,0.759463,0.714889,0.641312,0.554153,0.470434,0.402599,0.354176,0.323553,0.307185,0.300517
0.439264,0.403859,0.369594,0.334937,0.300843,0.269715,0.244541,0.228572,0.225271,0.237583,0.269271,0.325902,0.414182,0.537782,0.689124,0.846903,0.979097,1.05421,1.05639,0.99371,0.891831,0.776942,0.66802,0.575992,0.50573,0.458843,0.435759,0.43603,0.459289,0.505049,0.570686,0.647415,0.717247,0.760615,0.764934,0.730534,0.670581,0.605252,0.553431,0.524411,0.521097,0.543595,0.589566,0.651322,0.712842,0.756635,0.77015,0.750757,0.707028,0.655394,0.613329,0.590271,0.589119,0.608643,0.643178,0.67998,0.699024,0.68525,0.636286,0.563045,0.48386,0.416806,0.374461,0.360968,0.377981,0.428335,0.514994
0.605284,0.47579,0.374427,0.296419,0.23811,0.196507,0.169341,0.155465,0.155297,0.170703,0.206197,0.269921,0.372891,0.522788,0.709543,0.898349,1.03752,1.08459,1.03338,0.916952,0.782958,0.662805,0.569452,0.505052,0.467327,0.45303,0.459327,0.484472,0.527067,0.584576,0.651266,0.715835,0.761545,0.774537,0.750403,0.696151,0.627081,0.561073,0.512929,0.489203,0.491757,0.520786,0.574666,0.646548,0.720549,0.777764,0.802929,0.790597,0.747764,0.690983,0.638858,0.602126,0.584657,0.586274,0.603687,0.629552,0.651986,0.65984,0.645912,0.608866,0.553478,0.488723,0.424085,0.365285,0.314505,0.271732,0.235798
0.45208,0.339903,0.258218,0.201942,0.165163,0.143082,0.132588,0.132323,0.1427,0.165893,0.206105,0.269602,0.363526,0.491588,0.646238,0.805759,0.938155,1.01338,1.01816,0.962594,0.872569,0.77218,0.677456,0.596787,0.533225,0.486834,0.456367,0.440227,0.436849,0.444667,0.46178,0.485376,0.51144,0.536154,0.556584,0.571157,0.580048,0.585361,0.590586,0.59845,0.610376,0.626445,0.645251,0.663641,0.677065,0.682079,0.677363,0.663943,0.64501,0.625452,0.61077,0.604535,0.60828,0.621834,0.643223,0.668135,0.689736,0.700519,0.693597,0.664056,0.61038,0.535317,0.445899,0.352512,0.265502,0.192095,0.135228
0.526949,0.446703,0.376111,0.312227,0.256066,0.209846,0.175436,0.154199,0.147569,0.15723,0.187461,0.247095,0.349682,0.507171,0.71157,0.922788,1.0763,1.11873,1.04563,0.902979,0.75042,0.622053,0.528098,0.467011,0.433437,0.421372,0.424962,0.440004,0.463323,0.491994,0.522917,0.552686,0.577823,0.595653,0.60492,0.606096,0.60141,0.594624,0.590246,0.591395,0.59948,0.61431,0.633939,0.654257,0.669337,0.674573,0.668075,0.651013,0.62735,0.603124,0.584981,0.577116,0.581316,0.597486,0.623509,0.654463,0.682209,0.697736,0.692924,0.662382,0.605195,0.525666,0.432637,0.337548,0.250816,0.17906,0.12442
