sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018
41.0528,30.6318,47.0126,68.3479,73.2231,39.0718,18.8866,33.4042,47.5012,47.0727,44.0885,49.8768,43.4426,35.4995,21.2695,6.4961,5.21785,12.1614,12.0336,18.1637,22.5953,23.4582,30.4774,37.8526,44.8956,50.8013,58.0854,47.8995,42.2906,44.2881,43.4515,36.9475,24.3087,21.0209,29.0336,47.7065,49.5578,61.1824,59.9144,68.6853,75.6302,92.7992,94.6258,80.7411,74.0425,77.2855,82.8095,77.3571,70.8564,70.6227,91.019,95.8624,93.9687,80.2335,70.1653,57.8302,59.5988,40.8856,47.8001,41.2395,61.7391,66.954,67.2161,77.7492,75.276,79.7093,77.045,94.619
41.018,35.712,54.2729,67.5649,68.7346,44.8732,20.3548,32.0272,48.9308,56.1389,54.1934,50.8335,39.7105,33.9916,20.6034,9.09134,9.26549,19.1182,17.5314,26.2654,30.9009,27.167,32.1022,41.8505,50.4549,57.8181,61.5135,49.6521,44.2751,46.0747,45.0092,38.5151,25.5903,22.4048,30.539,48.5774,52.7738,69.8349,68.4173,78.1605,84.8286,100.701,101.837,85.1875,76.815,76.2632,78.6883,74.0464,66.5713,65.3202,87.3319,93.8098,95.3057,82.9497,74.2427,65.5729,68.6131,44.7985,46.8953,39.3149,58.0152,60.6013,58.4321,68.7071,69.4546,83.4981,91.3493,126.876
42.7256,40.5704,61.9411,78.2549,68.8571,40.2305,20.859,33.5216,46.0884,50.1195,45.7052,44.261,35.828,37.7999,24.7792,12.1722,9.92343,18.2631,15.6403,22.0642,28.4598,27.675,33.0376,44.1744,55.7732,64.8284,72.4785,59.6954,53.0469,51.9286,49.5032,41.0746,26.5496,23.2073,32.3682,50.0953,55.7825,74.6541,70.7459,79.0121,89.6057,109.839,109.41,90.7017,83.9031,87.9377,92.9203,83.6525,72.2128,69.6289,88.2395,90.8759,89.0747,72.1605,61.0336,51.7984,59.3674,40.2709,44.0294,38.3755,58.3537,61.0783,55.6395,62.9199,65.9878,77.4382,89.4579,113.248
50.1493,37.5764,54.7318,63.8865,61.8846,34.1246,19.4061,27.8143,38.9601,38.3573,37.3471,43.5148,37.4444,36.3493,17.4962,4.70148,4.51107,12.1885,11.4085,17.8357,22.0318,21.523,27.7103,36.9953,45.9123,54.015,62.4644,53.3131,47.9451,49.0659,48.3049,42.2269,27.9242,24.6146,32.9442,48.6472,50.8527,65.4209,60.7882,67.0534,75.4298,96.0327,94.8259,78.2847,70.7598,74.4635,81.2099,76.5731,70.1213,74.0615,90.4776,91.3198,90.4411,77.5096,66.181,54.9069,59.7136,39.1918,42.6211,37.7974,59.6923,63.9309,62.4129,77.4662,89.569,113.69,147.058,187.302
77.1769,59.6205,77.6949,88.3996,76.4878,41.7426,19.0325,29.2043,40.9561,46.0762,42.4467,42.4767,35.9809,36.1772,22.9402,10.9392,6.83716,13.8874,12.4923,21.3832,28.1642,28.322,34.9097,46.4794,57.8801,70.7761,83.204,72.7807,67.2287,62.1553,56.9059,46.6187,27.6931,22.1492,28.2124,41.8853,42.7925,56.5966,57.0585,68.4493,80.8391,106.595,111.452,100.128,87.9434,87.1433,88.6285,82.1586,71.7546,68.7522,84.8011,87.0899,90.6139,80.0417,68.8403,58.5634,61.3591,38.6827,39.3831,32.8809,50.3324,56.8954,55.6734,69.1271,75.877,100.768,124.39,166.895
49.8948,39.0484,59.5007,72.1709,66.2288,36.3164,16.1153,26.8574,39.158,44.9551,42.8371,45.6044,41.2147,47.8643,25.281,7.54143,13.167,23.2522,15.4792,20.5427,24.1078,22.7238,26.7828,34.6505,45.0789,56.5463,65.4438,57.8158,53.4636,54.2599,49.8431,41.004,24.8606,19.2835,24.7419,38.1733,40.0541,53.9041,55.5929,69.1159,83.7448,107.468,117.777,105.997,98.4375,104.157,105.719,94.1513,80.1803,78.2202,98.297,100.891,98.9212,80.5927,69.7893,58.0378,63.264,41.7434,41.421,34.2891,51.2497,53.4277,51.821,62.5094,61.8538,76.0197,97.8714,147.738
45.3935,34.6941,57.1589,74.3369,70.0492,41.6584,20.6619,30.1278,44.0774,38.5011,36.4396,39.3451,30.4189,26.0736,16.9353,4.82146,6.2838,14.9584,12.2234,17.8557,23.2457,22.3744,26.4698,32.5462,41.0612,51.2426,60.4481,50.9026,44.1442,45.9223,44.8193,38.9093,25.0619,21.0052,28.2941,42.8998,44.125,58.3024,59.4199,71.3777,81.6996,100.334,108.117,98.456,87.3361,86.4675,89.219,80.2398,69.7564,61.5681,80.0906,86.4786,89.3833,79.7639,71.7957,63.3442,68.4559,45.7161,46.2573,38.9109,57.8666,57.7739,54.4352,63.697,69.4607,97.5575,142.169,220.051
52.6749,38.8299,53.1952,73.5521,70.6727,38.9227,15.4926,26.3066,38.6845,33.4757,32.1797,35.6529,31.6356,34.1511,20.0849,4.80014,5.7063,12.8136,10.8366,17.9434,24.0944,23.2709,27.4518,37.0647,47.1821,55.7755,61.8987,50.5944,44.1068,44.9477,42.4552,34.9682,23.1016,18.7892,26.2869,41.3345,44.2934,58.8948,60.293,69.4628,77.6314,97.0698,104.878,94.0815,87.1029,89.69,94.3024,90.5756,80.609,79.0002,101.87,102.372,93.935,76.0118,63.3485,49.2105,50.2652,32.5002,35.8201,32.9861,54.9808,65.6479,70.7162,89.2604,91.0072,100.311,94.3754,93.85
47.0344,41.5475,61.4657,76.5555,68.2704,38.0345,18.7255,30.3218,42.9348,42.3679,38.7774,34.2501,35.9565,30.6959,19.3552,8.89662,7.56278,14.8053,12.5043,19.2847,27.5055,27.0497,32.596,40.6877,49.5788,58.5105,66.6141,55.5775,48.6786,48.2962,44.7647,38.3646,25.4337,19.9355,25.0864,38.94,40.1033,50.7762,52.5336,63.9083,76.4108,97.6703,109.549,104.363,97.8429,101.35,107.493,101.048,86.9227,81.9229,104.743,105.107,97.0065,77.5548,63.7932,53.4675,58.2789,38.5383,40.4111,34.5566,52.6403,57.1582,58.398,70.5987,75.2664,96.6554,105.151,128.879
42.7948,41.1302,66.777,77.1811,71.6406,41.6231,19.2413,33.7184,45.9131,47.2629,37.0868,32.5486,32.9284,27.8306,15.2855,4.39969,5.78797,14.6295,12.6898,20.2704,26.516,25.6181,30.9936,39.8871,49.6787,58.0987,68.5184,59.4212,51.2841,50.6367,48.5067,41.7821,27.3488,22.3632,29.8519,45.3675,47.5883,61.3719,58.7125,66.533,76.327,96.3872,102.266,94.3077,87.5596,90.1538,98.4462,94.7522,85.4904,85.9634,109.173,110.124,106.031,84.1399,71.4817,59.7804,61.4784,38.5734,38.6863,31.828,48.2948,54.2925,52.466,59.2325,62.7799,83.9416,117.505,166.334
48.9587,38.0502,53.9688,59.431,60.422,36.5814,20.0318,30.0384,44.6483,41.3323,38.9575,35.6982,35.0427,31.4008,17.3354,3.91474,4.76122,13.8911,13.1053,21.1562,26.1189,23.6061,28.2639,38.394,47.7725,57.8626,68.1438,64.764,64.0365,65.4357,62.7819,52.6801,34.1572,26.6307,31.7449,44.5443,43.7523,55.0378,53.2621,62.6738,71.635,92.7356,102.726,90.1515,81.2364,83.7295,85.3265,79.7277,71.532,72.2228,96.5442,105.721,107.02,90.3217,81.7496,69.2475,73.1774,45.5049,46.2169,37.6265,56.0996,61.6138,60.1965,70.3142,69.7255,86.6163,102.235,117.732
47.5352,39.8999,59.7959,76.7063,72.8351,38.8216,19.2443,30.1685,44.1975,43.3086,36.6332,40.8059,35.2736,33.4441,16.5686,7.41871,7.49131,18.6671,16.9405,25.689,32.0538,29.6169,34.427,42.1816,48.9166,56.5711,64.6574,58.5657,54.1655,55.8109,55.7387,50.9704,34.8005,30.4651,39.3843,55.6501,55.7919,65.7337,57.5712,62.0955,66.3473,80.2799,85.7141,73.5308,67.4434,71.0147,76.1763,72.0229,68.2098,67.9826,89.4122,101.389,105.819,90.3748,80.0373,66.6634,64.6406,40.1312,42.3588,36.6879,60.0902,71.1093,74.6832,92.2034,97.7948,111.942,115.766,121.453
47.0673,44.4005,59.5692,86.9185,73.0626,46.4478,19.6865,28.5429,39.4179,39.8417,34.6307,39.674,32.3271,29.8917,18.0564,10.2509,8.73047,18.9321,16.8828,25.9845,33.0109,30.4791,34.422,41.9004,48.5175,55.6838,62.7131,54.9079,50.6086,50.4743,48.7744,43.3146,29.3557,24.5594,31.9651,46.6937,49.2817,63.2639,59.9942,68.4756,78.7601,99.7937,106.277,93.7382,84.4011,87.2008,92.0645,85.3195,74.1004,69.8642,88.8335,91.4244,87.7135,71.581,60.3451,53.3095,57.2448,37.765,41.674,36.321,55.5343,60.0585,59.6412,75.1244,83.7725,106.482,130.615,159.339
36.9958,36.7274,59.5461,76.7718,75.2486,40.9693,19.0162,28.5514,41.2179,35.8423,32.4559,37.8135,33.6307,35.4928,20.9822,10.4399,7.02403,15.7433,15.8391,28.4939,33.9224,30.9446,35.4188,41.5557,49.1865,57.9833,64.0077,52.3624,45.8431,46.8215,43.6781,37.2542,23.474,20.5381,27.0672,39.9037,43.1014,57.949,59.1756,71.4755,79.8766,97.749,101.462,88.9851,80.2927,82.9241,87.1833,80.6499,72.4767,69.7715,87.612,95.3302,102.178,85.0043,71.2274,56.6071,55.9107,35.9505,40.2253,34.5678,54.9785,63.7567,67.4887,84.7574,91.8422,98.9628,88.997,89.0651
40.6114,37.1009,58.875,73.7938,77.089,46.1431,24.8229,36.9017,46.871,42.1755,48.9209,56.231,55.4963,41.3926,24.1024,6.05319,6.28101,15.4284,13.6841,21.7163,27.1177,25.0586,30.0632,38.7856,49.5657,58.6694,66.7251,56.5512,51.3345,52.9928,50.896,43.4828,29.1531,24.5247,31.7162,44.4221,46.3673,60.8066,58.0232,67.8951,74.6267,92.2322,98.0486,85.1669,76.822,79.7649,83.3853,80.0432,74.4101,73.7046,95.7232,102.263,104.371,89.0825,79.0956,65.2483,63.7356,40.4101,41.6902,34.0974,52.257,57.177,59.3146,79.1076,89.9349,106.227,114.561,131.762
45.0516,39.134,52.9227,77.5697,76.888,43.7485,20.3078,32.4847,48.0844,54.8453,53.8381,60.9309,57.4275,47.6867,29.046,11.8662,9.26516,15.628,12.1221,19.7578,28.1492,27.1732,32.7905,42.2508,52.5702,63.6706,72.2462,61.6552,55.2209,52.8102,48.2127,41.1195,26.8684,23.7196,32.3866,47.9828,53.3525,72.3372,69.5876,77.0961,86.8664,112.145,117.478,101.934,90.3081,92.6873,93.2737,82.9674,71.1216,65.972,84.3484,83.7644,82.4929,72.9401,65.6778,56.3391,63.6458,43.6526,46.5303,39.5413,58.7195,58.7204,53.6737,62.7299,63.3556,76.1179,99.2938,153.213
49.9736,48.495,65.43,76.7178,79.0238,49.9149,29.865,43.6148,57.2509,58.2607,56.197,69.6687,57.5944,45.3769,25.9628,18.8084,11.8655,12.4966,11.9212,21.4461,28.0568,27.3164,33.2041,42.4703,53.6941,66.5856,80.6089,76.0399,71.1318,68.5058,63.5261,52.1412,33.9712,29.7487,38.2451,53.6978,53.4166,68.3667,66.839,76.423,84.2869,104.557,109.989,99.9113,91.6506,92.8258,95.1904,85.1343,73.7843,68.7878,84.4352,89.8371,91.0683,77.4578,64.7515,53.9083,57.2245,37.2361,39.5134,34.4991,53.7853,56.5473,55.6075,66.3855,69.4409,84.1205,98.3651,123.206
49.5433,47.1325,66.7975,90.8883,82.8927,51.9814,32.5902,52.9172,66.4486,60.152,59.0958,74.3052,67.0915,50.0728,30.9895,17.3634,10.4001,16.4221,16.3831,25.3653,32.8925,32.6212,38.1414,45.8061,52.1477,60.0304,67.6074,58.2176,52.0231,52.1163,50.3902,44.6124,30.62,27.7951,39.4682,58.952,60.8801,75.5416,69.2462,75.4618,82.1239,96.6202,95.7743,83.368,71.936,70.633,72.7042,67.7125,61.9083,61.2939,82.7821,94.4795,99.1702,87.4569,75.4566,60.841,63.468,40.9766,44.3327,36.1149,53.2894,58.8213,61.6323,77.842,87.4261,113.761,136.359,163.433
44.4946,46.0879,73.4086,85.0343,86.5521,51.1106,28.7154,39.5393,52.7092,53.5483,50.9973,57.2194,61.1915,54.8273,27.5179,16.4058,8.17902,10.5701,17.2819,25.6316,30.0731,29.2663,35.6177,44.5283,52.016,61.483,74.4841,68.4054,66.0222,67.9918,66.0774,55.2448,36.2069,29.8755,36.4446,49.513,49.3093,63.9001,60.4096,67.9146,78.0943,97.2674,103.702,93.039,83.0543,82.9579,83.5421,74.7816,66.3604,63.3528,85.034,95.6664,94.5628,84.0537,75.2378,60.9031,63.2581,41.9034,41.2047,36.8555,59.5913,65.3036,69.3534,89.3245,97.0565,110.069,105.882,121.354
39.2581,37.501,59.795,79.922,78.4518,42.3691,21.2896,36.2848,57.1408,64.9251,51.6956,46.9974,39.1481,30.3815,23.0982,13.5691,7.08902,11.1004,20.6739,36.1121,44.1761,40.5379,43.0041,47.2133,50.3785,55.3521,60.9732,54.5536,51.1503,54.3411,55.9658,49.6562,35.1381,31.908,41.3127,57.1923,57.2171,69.5188,64.165,72.2075,75.5848,92.3314,100.107,86.2931,77.6455,80.2967,84.0118,74.7705,68.4743,65.8648,85.4873,89.1554,82.9479,69.7844,62.4011,52.0503,57.6965,37.8473,38.3178,33.7134,55.855,64.0174,69.0909,93.2594,110.697,134.81,162.188,194.943
44.6612,42.3899,67.7006,92.3029,86.6187,55.1483,29.437,43.7685,57.6475,55.2273,51.8235,58.5641,48.1245,41.7723,25.1496,11.3445,6.06255,17.4253,33.7976,50.4097,54.8893,45.3036,46.2421,51.0009,54.8932,61.623,68.2569,59.7857,55.6449,56.5936,54.6004,47.3264,30.8841,25.9149,35.8303,54.7583,57.2073,70.7378,66.6331,74.5037,82.1886,99.6368,103.33,84.9078,74.4282,78.6512,86.0171,79.8313,69.7318,66.3362,84.3229,89.5698,89.697,74.7744,64.2815,55.4187,60.0062,39.3999,40.0452,35.4285,58.35,64.9454,66.4504,81.123,88.9347,114.193,148.748,191.366
55.2418,56.4636,76.4678,97.5276,95.7347,54.9954,24.4452,32.2682,45.1622,49.0135,45.0886,49.3286,39.8805,43.6489,27.2267,18.2239,10.4389,17.9406,29.5889,37.8277,41.2078,37.0202,39.2857,45.8124,52.4078,57.9813,62.7814,55.0977,50.179,52.0261,50.5936,45.8972,32.4923,28.5733,40.5652,60.4943,63.3027,78.2884,74.0181,82.648,89.6536,104.578,105.341,88.4967,79.505,85.6767,93.1886,83.6474,71.8113,64.3825,79.1505,79.4313,74.9194,63.812,57.8872,51.9618,57.9295,42.1403,48.8511,43.613,64.7769,67.9091,63.414,72.1008,73.0552,81.912,96.3664,132.56
51.7232,61.6486,89.0896,105.129,108.853,62.3344,34.6107,44.9586,55.8203,51.4354,47.5777,53.0371,47.2698,45.8896,27.2139,15.2399,7.77918,9.6682,16.0655,24.5204,30.2125,29.5531,32.3655,40.2902,49.093,55.2329,62.4762,56.6605,56.2894,61.2713,62.3703,53.8861,38.1326,33.6092,40.636,53.5162,52.2303,62.1661,56.8835,62.7719,67.3497,82.3579,85.7813,74.2652,71.0888,75.1825,78.0594,75.6795,70.4553,67.9751,87.8279,96.4157,96.4061,84.1273,77.9026,66.0111,69.5831,46.27,50.6942,43.283,63.8606,65.4128,61.7013,74.6259,75.9329,87.6656,101.172,141.318
46.0535,40.2742,65.6173,79.7241,73.1922,42.7552,24.0967,36.8465,51.6417,53.8734,45.6668,53.861,54.1072,50.8367,28.4018,13.5438,6.11289,10.6435,14.1203,20.6783,26.1557,25.6295,31.5645,43.289,55.6822,67.1669,78.1451,73.1626,69.619,66.9016,61.64,51.1325,32.5078,27.4497,35.553,49.91,48.8579,62.1612,62.2738,73.4422,88.15,111.602,118.126,102.542,87.5766,83.4448,81.1859,72.6388,62.7112,58.4966,75.5911,79.0627,81.6734,72.8927,67.5315,59.8983,65.35,43.2952,43.5946,35.8752,52.8722,59.7818,60.6729,76.0897,89.859,126.787,173.812,237.186
46.3306,42.9,72.7906,89.8187,84.8712,48.2902,21.7773,35.6162,56.1269,55.6464,43.2911,44.8771,46.7957,44.0769,23.2373,8.89345,3.34441,8.95113,12.2998,18.6565,23.092,22.5549,28.3112,37.1643,45.064,53.6285,64.4717,58.0258,53.8072,56.8495,57.9348,51.2064,34.6395,28.6531,35.9712,47.7759,47.4252,59.9873,57.2729,64.2864,66.3919,81.2587,85.3884,75.5481,70.8387,77.0302,83.632,79.5551,71.2158,66.6275,84.6989,90.0152,86.7997,71.9432,61.4264,51.6305,58.0987,40.7386,45.9541,41.0181,63.1039,72.9188,76.9156,92.5767,96.0509,110.233,119.595,145.74
38.7728,40.3618,56.4916,76.1725,78.2278,47.0665,27.1756,38.3908,52.6645,43.4268,39.2368,47.6599,45.0336,37.5278,16.3524,6.75925,4.98206,11.7738,12.6429,19.8215,24.9487,24.1777,28.9414,37.2719,46.6404,55.39,63.3713,57.2179,54.2131,56.964,54.6725,46.6305,30.3241,23.3884,29.4907,43.5396,41.9182,52.1854,50.5124,59.1322,67.7523,85.8415,92.0077,83.6474,83.0813,92.9347,97.1947,85.3819,73.4097,67.6105,81.9496,83.6681,80.3055,67.2271,58.1778,48.7678,55.6669,39.5192,44.4288,40.6187,63.5568,69.6789,72.2153,89.5561,99.2301,135.043,193.194,280.734
39.5603,45.0247,68.1078,88.208,82.1224,47.0119,19.219,29.7648,46.4077,52.2818,52.3829,47.4053,43.7799,40.8532,24.8654,9.60179,5.21031,9.99129,10.4342,17.2872,23.6301,24.2588,29.269,38.1816,49.2359,60.0474,70.0631,60.908,55.3704,54.6395,51.9155,43.8792,28.4409,24.2765,30.1415,43.6843,44.6284,58.9334,60.5271,72.2287,79.5767,97.913,109.431,99.1201,91.0298,93.2853,93.0196,81.7838,73.8664,72.2909,88.3125,91.0756,88.0315,73.1224,61.9115,49.1826,50.0539,32.1458,33.1435,30.1829,53.264,65.3056,73.5791,99.2494,109.41,117.317,100.565,95.6154
41.1087,34.2055,53.7442,77.2216,80.8026,50.2247,23.7474,39.5802,56.8414,55.0474,48.7301,53.6344,48.4582,46.6593,29.6446,12.2018,6.54597,11.9615,13.5263,21.5983,28.876,27.8373,33.0252,42.4267,49.8001,57.5506,64.0975,52.3666,45.5734,45.1777,43.2289,38.3471,25.2741,22.5344,32.3644,51.0801,54.4777,73.2424,70.7513,78.9773,85.916,100.93,101.648,88.2264,79.0223,82.7113,85.5604,79.8449,70.0309,67.0686,84.3431,91.6802,89.0777,73.4499,62.8863,53.3004,56.7477,38.9554,44.2049,37.717,56.7647,60.0076,57.8353,66.613,69.0211,88.5999,125.118,192.519
44.3483,38.8352,53.9503,73.3141,74.9998,45.8897,20.8952,35.124,59.0958,55.4652,46.3152,41.3573,42.927,38.2151,24.8535,14.2651,9.92924,15.2514,14.8858,23.986,29.3615,26.7441,29.4458,35.9614,42.0645,48.5695,55.0165,45.3929,40.7283,43.7179,45.5045,41.9095,27.7547,24.4617,33.2381,50.2545,53.8714,69.9399,69.5113,81.736,93.589,111.821,116.984,100.722,85.0317,81.7581,83.2225,76.2665,65.2317,58.3047,74.3518,79.9345,76.2508,66.0993,59.3237,51.6601,58.3885,41.0866,45.592,39.1628,57.6829,62.0123,58.9713,71.3174,81.403,102.417,129.771,177.965
80.0843,75.0081,83.486,100.352,99.7397,54.6651,31.0818,45.355,62.5089,56.383,53.8799,55.105,50.897,52.0209,32.0212,16.5947,10.5735,16.4678,15.0223,24.1616,31.2689,29.9359,35.991,43.6593,51.1805,59.883,70.7478,64.3609,57.6598,58.7412,54.9357,45.7103,28.7318,24.1254,33.7347,50.1745,49.7553,64.7462,60.4714,66.6678,77.6411,100.388,111.622,99.2141,87.9978,84.5488,88.4364,81.5472,72.357,70.493,86.3554,86.4812,82.3774,70.3784,62.1619,52.3442,56.3836,41.837,49.4856,44.128,65.5062,68.3937,66.1796,76.2773,74.471,84.6039,101.643,133.807
74.427,79.6943,91.8864,102.643,96.4968,48.4676,19.5314,36.4809,50.8488,49.376,42.5148,45.8906,39.549,33.3776,16.2472,7.82247,8.52962,16.5911,14.9116,22.1787,28.8143,26.0786,30.4072,35.9388,42.6754,50.6047,58.6349,52.2504,48.1098,51.2447,51.6608,46.8033,31.2146,27.7551,37.8279,55.2657,57.3125,72.7816,70.4698,79.4344,94.0059,124.056,126.291,104.902,87.8871,82.5552,82.5635,73.3213,62.0177,55.3205,66.6971,72.9834,76.1436,68.493,65.2275,60.425,70.5944,49.9385,52.3068,46.7908,72.1308,72.8304,69.331,74.26,69.4036,68.3731,64.8995,79.7652
66.3326,66.8705,80.5496,92.6996,87.2557,52.5069,27.3622,39.7175,47.9692,41.9025,38.7776,48.1906,39.3699,29.4063,17.4055,8.13726,7.2212,13.6118,14.4136,23.6396,31.3205,30.9669,35.7918,44.8917,52.1448,58.3825,63.1864,51.2125,45.115,45.2559,43.0579,37.9377,25.8881,22.8267,33.9932,56.0598,66.3131,89.5407,83.4992,85.5476,91.3433,111.545,103.076,81.5587,70.639,72.7071,75.489,67.8697,61.8721,61.4299,80.111,90.2577,93.1962,79.6465,68.0034,58.97,62.4163,42.3487,46.4175,43.0221,70.8802,76.1655,69.7854,77.9579,76.8549,88.759,109.916,158.333
47.7527,43.5963,67.4484,85.9621,77.4357,55.0366,29.5005,37.1071,49.4461,46.8179,38.1556,43.7056,39.336,41.1589,23.5539,14.7789,6.76733,9.00824,11.3393,20.1301,27.2854,26.414,31.0149,36.5868,42.5645,47.5127,52.383,41.8967,36.914,38.5616,39.8995,36.9475,26.9746,24.2751,33.8415,54.0656,59.9138,77.9213,73.8952,80.305,88.5912,110.941,115.411,100.385,86.943,87.9648,93.825,85.3453,73.6695,68.5976,84.9588,90.8087,86.6081,69.9843,65.6231,57.2132,60.9173,40.5532,42.1194,36.7267,56.5748,60.5218,55.9819,64.453,63.2567,73.9329,82.4004,106.698
51.1814,57.0573,81.8319,87.0309,85.3661,44.3843,20.9941,36.2521,44.9857,43.3336,40.3242,36.1636,33.576,31.0818,23.7483,15.9356,8.86276,9.27493,10.6307,18.7192,25.3857,21.5851,22.5152,27.5496,33.3079,41.4756,51.1318,42.9863,41.8992,47.9119,50.0513,47.753,33.5793,27.3953,34.5902,51.363,49.9751,60.9313,58.7131,68.5047,79.995,103.784,111.788,102.834,94.9836,97.9672,100.216,84.4141,70.7017,67.285,84.7226,89.9819,90.0705,76.0162,67.198,55.5776,60.4783,39.9937,42.6119,34.8889,53.0508,61.7326,63.0314,76.0135,77.8613,91.4181,105.38,131.824
47.5955,44.8809,67.2814,78.8729,79.9335,48.825,25.4189,34.9472,44.4787,48.9484,48.092,47.6406,41.2284,31.421,23.6124,12.4046,4.98224,9.91551,13.5128,22.7464,29.547,25.5069,27.6892,33.7596,40.1153,47.0645,51.2465,42.8394,36.7628,39.3091,38.8402,35.251,23.9527,21.3763,29.2426,46.4363,51.0233,67.4964,62.4775,68.8828,78.9319,98.1164,101.133,88.3287,79.8329,80.5861,85.9014,80.7706,72.9612,70.5968,88.4338,94.0706,90.2195,78.2903,71.4408,59.6843,63.4271,43.3944,45.6131,37.2972,54.6504,62.1294,61.9403,74.2776,76.6239,90.3303,110.132,160.063
44.2427,37.0782,60.8575,77.1682,67.6086,38.8083,20.5998,30.3161,44.7027,46.8526,41.267,41.2956,37.1929,36.4891,18.824,6.45944,4.40641,9.92229,12.0416,19.3329,22.9414,20.496,24.092,30.9248,38.1149,45.4164,51.1505,41.4269,36.4995,39.5173,40.5691,36.1871,24.7055,21.023,25.0172,38.1348,41.0538,57.4073,58.4611,70.8071,86.4957,119.708,130.861,114.403,104.569,107.12,106.669,94.4173,82.1259,78.317,96.541,98.8532,95.4222,81.6525,72.7618,59.1473,63.7947,41.5261,42.4469,34.5293,52.6627,57.6932,55.845,65.038,64.2191,71.2897,62.5262,69.3224
38.8095,38.0039,60.4554,82.0246,73.5184,41.6659,19.8433,32.9073,44.8393,43.2183,33.2246,42.6927,38.3617,40.6187,26.3841,11.0183,3.05359,7.14501,10.3624,16.8423,21.7044,20.2841,21.7752,27.2793,33.2091,39.6,44.4177,38.3206,34.0092,37.5385,39.668,37.1056,25.5864,22.7922,31.5257,47.1868,48.8167,66.5353,68.4588,83.676,98.5834,123.235,131.403,117.835,108.343,109.916,105.649,89.2871,75.3549,69.3838,84.2416,83.2887,76.9672,63.8954,53.7267,43.4918,45.9994,31.0841,33.5522,29.2951,47.2753,54.8105,57.8514,73.4868,82.351,111.347,143.186,191.871
38.6477,44.6708,68.6819,86.6824,83.1178,52.7634,28.4894,41.4223,50.2559,44.1641,40.98,49.5698,41.487,37.08,19.296,6.87435,2.74057,7.59434,11.0058,16.4902,18.9852,17.1523,21.3855,29.2582,36.5296,43.0815,48.0723,40.1584,35.2798,38.5431,39.1519,36.6944,28.917,29.6139,46.3501,73.6271,78.1325,95.8,86.4461,89.8177,91.921,105.225,102.76,87.1282,77.7079,81.4536,88.9049,84.2995,76.7815,76.6706,97.6024,101.692,99.4635,80.556,69.7728,57.5246,59.3274,36.9748,37.1978,31.6991,49.1401,50.284,47.1351,55.0745,59.8501,81.0843,118.014,180.805
32.6951,30.293,47.7526,59.2965,64.1048,32.8049,15.0937,23.4008,39.7815,40.9085,38.3934,46.4181,39.245,38.7436,24.4587,9.17881,2.62245,7.1159,11.7531,18.6875,21.5568,18.2645,21.2802,28.6105,36.5709,43.0065,48.2459,41.1544,36.4765,40.2561,42.6535,38.8274,27.7647,26.5472,39.956,60.8711,65.1817,82.6425,73.3089,75.5793,81.0989,96.4673,100.506,87.2836,79.7172,81.5634,88.3634,84.6513,76.7124,74.5161,93.1645,96.0307,98.6323,81.5643,69.1161,56.2846,58.5789,37.055,37.2846,29.7717,43.6136,48.0341,50.7891,66.4445,79.3579,109.719,158.823,234.899
40.844,32.1958,52.705,75.7995,81.4464,44.9962,19.0144,26.6812,42.7396,49.1867,42.0865,43.5103,44.7638,39.0543,25.6831,6.168,4.9988,11.3719,10.762,15.8707,19.7416,17.1028,19.5215,25.1755,33.3494,41.8597,49.4238,43.886,40.4723,46.0302,50.1693,45.1261,33.2931,29.5851,43.3728,62.9192,65.2536,84.3656,74.9526,78.7484,83.6551,96.4904,96.2925,80.1381,75.1646,82.2908,86.4524,79.4174,72.5298,71.9953,89.2411,89.3381,86.3961,71.9296,64.0086,53.7396,57.0942,36.7158,37.6529,31.4444,48.9721,53.6839,55.2194,71.7432,76.8876,100.909,138.16,204.758
