ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
2061.68,0.679641,0.504815,1138.68,207.244,0.255035,1.63521, 254.266, 158.761,0.990418,0.991235,94.0117,2.61118,0.275612,2.90907,0.331447,4.57322,0.381911,2.055,0.05,2.055,0.05,-1290.47
1339.59,0.805435,0.42888,1190.5,161.423,0.254664,1.81919, 137.251, 97.8188,0.964159,0.996074,91.0177,2.71658,0.305914,2.93517,0.336893,4.65926,0.397873,2.055,0.05,2.055,0.05,-1311.01
1318.74,0.844429,0.549187,1146.51,286.875,0.244702,1.5403, 140.126, 103.19,0.928924,1.00938,95.9027,2.63313,0.281103,2.94533,0.345324,4.65588,0.396023,2.055,0.05,2.055,0.05,-1300.82
1541.3,0.806076,0.301769,1103.59,90.7712,0.312661,1.89286, 170.712, 129.166,0.965294,0.984814,103.984,2.64453,0.291603,2.92331,0.344499,4.70268,0.410392,2.055,0.05,2.055,0.05,-1305.97
1595.44,0.761272,0.564202,970.268,557.89,0.260031,1.23382, 228.393, 156.08,1.07755,0.979766,125.446,2.6252,0.288517,2.92093,0.336547,4.68831,0.405219,2.055,0.05,2.055,0.05,-1318.24
1677.36,0.765265,0.266389,889.211,46.9346,0.233995,1.29034, 251.36, 181.473,1.23675,0.993492,100.649,2.70578,0.318272,2.83306,0.3109,4.64239,0.397687,2.055,0.05,2.055,0.05,-1307.66
1630.84,0.863556,0.546509,1019.41,240.149,0.173231,1.05434, 304.464, 144.521,1.10082,1.00295,157.747,2.72815,0.333469,2.87053,0.324518,4.63686,0.402585,2.055,0.05,2.055,0.05,-1301.94
1447.17,0.833579,0.555933,1085.09,252.125,0.20992,1.66588, 230.149, 126.848,0.946847,0.995652,130.824,2.74163,0.339087,2.90904,0.335427,4.63666,0.393009,2.055,0.05,2.055,0.05,-1298.17
1631.82,0.824803,0.297606,1205.39,41.8592,0.298453,1.49271, 193.775, 123.853,0.92694,0.986587,91.8003,2.68161,0.306785,2.92464,0.342201,4.64081,0.391931,2.055,0.05,2.055,0.05,-1295.82
1618.58,0.698731,0.333638,1107.51,69.2049,0.291004,1.62497, 203.89, 139.257,0.938347,0.987885,98.8227,2.69965,0.31375,2.90539,0.330691,4.6931,0.406724,2.055,0.05,2.055,0.05,-1318.1
1581.41,0.691195,0.632179,1072.48,435.776,0.406413,1.9105, 312.298, 132.624,1.00703,1.00862,149.517,2.70893,0.315247,2.89792,0.335671,4.71302,0.413997,2.055,0.05,2.055,0.05,-1319.84
1707.5,0.7122,0.402521,975.028,173.272,0.291433,1.41706, 361.572, 158.932,1.12204,1.0188,113.963,2.71982,0.324501,2.91988,0.336136,4.66449,0.401547,2.055,0.05,2.055,0.05,-1319.45
1723.84,0.671574,0.433087,983.689,167.056,0.343122,1.26853, 246.975, 162.744,1.07674,1.01187,89.4773,2.71583,0.320668,2.90574,0.332435,4.64287,0.399642,2.055,0.05,2.055,0.05,-1330.23
1563.85,0.680133,0.364373,981.67,132.276,0.300872,1.53161, 261.878, 156.553,1.01637,1.00195,135.698,2.66098,0.306907,2.91225,0.336152,4.68558,0.401966,2.055,0.05,2.055,0.05,-1315.31
1407.11,0.680737,0.334478,883.055,62.515,0.244868,1.41914, 273.316, 151.643,1.23635,1.00551,148.092,2.62047,0.299327,2.90154,0.342593,4.66764,0.400587,2.055,0.05,2.055,0.05,-1301.65
1646.48,0.745308,0.264149,1020,47.3419,0.166302,1.26013, 168.565, 147.348,1.03732,1.0079,116.587,2.6435,0.305953,2.88652,0.332085,4.63966,0.396934,2.055,0.05,2.055,0.05,-1280.94
1095.09,0.843945,0.255171,979.128,35.6841,0.275806,1.59102, 123.218, 103.146,1.11568,1.01725,129.983,2.60783,0.284805,2.86531,0.333806,4.63272,0.393864,2.055,0.05,2.055,0.05,-1310
1617.47,0.653746,0.37542,993.819,81.8794,0.264683,1.4486, 131.018, 145.432,1.13726,0.993428,91.9912,2.66699,0.305225,2.97948,0.356615,4.70681,0.411829,2.055,0.05,2.055,0.05,-1301.78
1499.85,0.737192,0.767302,1120.24,700.826,0.330427,1.74211, 184.824, 118.865,1.02679,0.993189,143.863,2.64573,0.286385,2.95031,0.343576,4.73446,0.409906,2.055,0.05,2.055,0.05,-1310.44
1768.6,0.690257,0.469841,1175.25,166.567,0.412292,1.48572, 304.521, 139.537,0.910768,1.0252,119.861,2.64803,0.292413,2.92385,0.339861,4.74647,0.418233,2.055,0.05,2.055,0.05,-1308.27
1933.03,0.7351,0.620057,1178.23,162.543,0.296897,1.27972, 276.945, 146.175,0.933281,0.998679,79.9163,2.65076,0.287278,2.90899,0.334228,4.71888,0.416799,2.055,0.05,2.055,0.05,-1299.16
1709.26,0.663604,0.416431,1028.34,37.1301,0.274894,1.77067, 219.822, 159.503,0.986404,0.99959,129.68,2.65365,0.301335,2.8882,0.336536,4.67355,0.405147,2.055,0.05,2.055,0.05,-1283.96
1853.59,0.503325,0.612206,1038.79,51.8733,0.31874,1.56375, 207.451, 155.733,1.07813,1.00732,73.3104,2.63498,0.29349,2.89987,0.333971,4.65747,0.394525,2.055,0.05,2.055,0.05,-1303.96
2144.35,0.734184,0.495331,1082.6,21.7287,0.309165,1.26951, 374.292, 189.156,0.944963,0.993686,136.424,2.68586,0.315131,2.86776,0.328427,4.61514,0.398119,2.055,0.05,2.055,0.05,-1290.77
1616.93,0.708247,0.722818,1037.59,171.817,0.370597,1.62078, 192.384, 134.991,1.12559,0.981729,103.924,2.62666,0.286335,2.90335,0.340769,4.71418,0.409182,2.055,0.05,2.055,0.05,-1276.46
1262.92,0.79682,0.57694,1145.54,118.542,0.309162,1.67906, 203.346, 94.4549,0.947355,1.01796,134.966,2.64925,0.291447,2.87037,0.328041,4.64707,0.390292,2.055,0.05,2.055,0.05,-1292.46
1692.73,0.714289,0.348517,1197.94,103.775,0.2673,1.68345, 247.745, 124.147,0.903781,1.00337,116.472,2.62796,0.289311,2.93561,0.341552,4.64608,0.402678,2.055,0.05,2.055,0.05,-1293.65
1962.33,0.714379,0.505033,1053.23,279.309,0.28123,1.85328, 266.974, 164.959,1.05187,1.00484,124.569,2.68154,0.312178,2.93015,0.334957,4.67522,0.406798,2.055,0.05,2.055,0.05,-1303.39
1729.75,0.835642,0.378573,1120.49,69.7417,0.341542,1.30783, 286.625, 140.975,0.964786,0.996458,112.167,2.64673,0.298543,2.92977,0.332375,4.74546,0.411252,2.055,0.05,2.055,0.05,-1283.72
1454.34,0.781718,0.538818,990.461,201.863,0.245285,1.55276, 154.545, 127.732,1.13982,0.998492,99.8582,2.74775,0.330102,2.94378,0.351095,4.66458,0.392031,2.055,0.05,2.055,0.05,-1301.36
1373.53,0.69697,0.45469,913.637,213.17,0.236387,1.80703, 136.503, 136.491,1.20177,0.994952,85.7844,2.57834,0.278787,2.89337,0.345025,4.68777,0.414159,2.055,0.05,2.055,0.05,-1300.52
1533.57,0.705962,0.815499,972.794,1331.05,0.268814,1.98845, 213.301, 144.314,1.1187,0.987258,141.055,2.73631,0.325585,2.86315,0.320605,4.6659,0.410678,2.055,0.05,2.055,0.05,-1315.67
1365.78,0.891072,0.503105,1025.99,374.706,0.242748,1.80081, 167.534, 118.952,1.03303,1.01556,108.784,2.68342,0.303558,2.86723,0.329878,4.58984,0.396576,2.055,0.05,2.055,0.05,-1317.37
1335.35,0.851696,0.608768,1094.25,739.874,0.299032,1.49583, 179.341, 105.67,0.997614,1.00255,100.19,2.647,0.291204,2.90304,0.341389,4.6474,0.403592,2.055,0.05,2.055,0.05,-1318.32
1440.87,0.884075,0.75646,1198.54,1217.48,0.315398,2.06803, 216.817, 108.539,0.870912,1.01559,106.42,2.68029,0.311267,2.8983,0.332347,4.64663,0.400038,2.055,0.05,2.055,0.05,-1315.22
1733.84,0.669372,0.5374,1028.5,281.2,0.259508,1.56558, 181.254, 154.104,1.07823,0.99845,104.98,2.68241,0.309426,2.88424,0.332167,4.65754,0.402706,2.055,0.05,2.055,0.05,-1299.86
1774.32,0.764356,0.380301,961.644,208.12,0.205017,1.25609, 267.209, 170.216,1.1257,0.998867,144.513,2.66723,0.308517,2.90119,0.33081,4.65037,0.397193,2.055,0.05,2.055,0.05,-1301.81
1586.47,0.687547,0.355183,995.157,121.225,0.239323,1.37801, 153.525, 141.668,1.14794,0.988271,72.6062,2.61813,0.295271,2.89159,0.327906,4.63843,0.398791,2.055,0.05,2.055,0.05,-1313.32
1849.3,0.614743,0.578421,999.745,555.963,0.239171,1.34632, 221.207, 167.759,1.06265,1.00416,95.8731,2.6107,0.285886,2.87984,0.331594,4.62401,0.389024,2.055,0.05,2.055,0.05,-1304.18
1369.65,0.662636,0.409621,981.315,112.027,0.22026,1.52235, 157.047, 126.475,1.1149,1.01296,75.8971,2.65927,0.296164,2.90615,0.328905,4.63088,0.397834,2.055,0.05,2.055,0.05,-1318.41
1173.86,0.745177,0.342965,1068.05,62.6013,0.29741,1.68357, 98.6001, 97.8488,1.00745,0.99197,56.7432,2.7307,0.3299,2.86511,0.315053,4.68135,0.412859,2.055,0.05,2.055,0.05,-1314.94
1495.59,0.662477,0.454265,1138.53,114.599,0.315758,1.814, 189.501, 116.856,0.962136,0.988332,105.369,2.75077,0.343592,2.89632,0.331747,4.63974,0.393952,2.055,0.05,2.055,0.05,-1302.28
1400.18,0.630123,0.417998,941.351,112.619,0.39517,1.54504, 177.222, 134.312,1.113,1.00532,88.5879,2.69144,0.323229,2.94612,0.353558,4.74362,0.416466,2.055,0.05,2.055,0.05,-1292.59
1285.09,0.914607,0.566549,1077.11,459.194,0.224105,1.49489, 181.386, 106.431,1.00716,1.00194,81.3111,2.70591,0.322387,2.85403,0.326644,4.72597,0.413788,2.055,0.05,2.055,0.05,-1323.55
1792.09,0.629086,0.450978,1157.38,195.667,0.309877,1.71336, 117.881, 138.591,0.903789,1.00769,80.9741,2.70941,0.31684,2.91461,0.334889,4.67102,0.401697,2.055,0.05,2.055,0.05,-1325.35
1728.15,0.808737,0.431238,1259.28,155.593,0.328105,1.72223, 176.925, 125.377,0.822906,0.998344,112.842,2.67755,0.293978,2.89352,0.326068,4.61729,0.395728,2.055,0.05,2.055,0.05,-1313.05
1739.38,0.802846,0.56242,1348.92,419.679,0.339808,2.09368, 246.167, 118.501,0.786695,1.00328,113.816,2.64727,0.28858,2.97056,0.354494,4.65168,0.398897,2.055,0.05,2.055,0.05,-1305.17
1665.67,0.715566,0.375652,1208.28,120.593,0.301166,1.69947, 199.674, 128.849,0.859111,0.980217,142.57,2.6253,0.286415,2.88945,0.327202,4.70363,0.417386,2.055,0.05,2.055,0.05,-1301.85
1441.58,0.779792,0.256033,1052.07,29.869,0.270187,1.5042, 228.093, 127.628,1.00949,1.01301,138.89,2.70547,0.326069,2.89939,0.329926,4.67312,0.407554,2.055,0.05,2.055,0.05,-1295.97
1655.41,0.731142,0.631088,1046.15,398.713,0.28513,1.53834, 267.632, 146.456,1.01553,1.00053,126.908,2.73165,0.32211,2.96812,0.354162,4.58312,0.389305,2.055,0.05,2.055,0.05,-1312.75
1735.83,0.711554,0.419523,1166.92,145.58,0.317307,1.52289, 320.352, 136.87,0.960848,0.993691,130.344,2.6914,0.301017,2.90608,0.328707,4.69371,0.40755,2.055,0.05,2.055,0.05,-1309.55
1760.39,0.780965,0.395542,1126.78,45.3069,0.267696,1.57056, 197.928, 141.314,0.942197,0.990122,89.5412,2.67558,0.302093,2.92202,0.333168,4.68559,0.405436,2.055,0.05,2.055,0.05,-1302.05
1521.04,0.719689,0.374022,933.388,77.3602,0.273523,1.19113, 161.355, 150.088,1.17476,1.01051,94.0104,2.66192,0.299069,2.88686,0.331896,4.58995,0.382354,2.055,0.05,2.055,0.05,-1293.42
1603.99,0.641308,0.413257,1136.31,146.175,0.277582,1.53186, 157.444, 124.649,0.947363,1.00877,85.0148,2.66604,0.300841,2.95205,0.346616,4.7023,0.408492,2.055,0.05,2.055,0.05,-1293.57
1671.09,0.738632,0.551861,1083.39,246.671,0.345535,1.42591, 165.385, 137.459,1.04731,0.981497,93.8013,2.69705,0.311704,2.94909,0.34134,4.66819,0.394577,2.055,0.05,2.055,0.05,-1317.55
1681.54,0.88334,0.459891,1149.7,148.376,0.283374,1.53959, 176.125, 127.593,0.97131,0.998322,105.67,2.67677,0.294224,2.92365,0.335345,4.67561,0.397341,2.055,0.05,2.055,0.05,-1303.8
1571.03,0.773971,0.398825,1029.48,103.976,0.334874,1.68186, 228.484, 139.951,1.06201,0.996216,144.416,2.63807,0.280722,2.9355,0.338803,4.74606,0.403103,2.055,0.05,2.055,0.05,-1306.32
1699.99,0.704072,0.614072,997.17,112.76,0.196978,1.39264, 174.275, 153.369,1.11948,0.983289,87.4296,2.65351,0.307354,2.92195,0.353735,4.64884,0.402102,2.055,0.05,2.055,0.05,-1305.79
2120.4,0.567315,0.408999,922.382,70.3261,0.316945,1.63061, 291.447, 220.717,1.15406,0.989388,159.381,2.61888,0.277438,2.85824,0.331346,4.66789,0.410727,2.055,0.05,2.055,0.05,-1304.53
1960.24,0.797662,0.51529,1086.07,140.182,0.283057,1.26371, 233.886, 171.992,0.978909,0.983331,89.6678,2.65519,0.29124,2.94246,0.34637,4.6636,0.39719,2.055,0.05,2.055,0.05,-1309.17
2055.79,0.604753,0.431106,1123.04,120.742,0.26329,1.78929, 276.308, 167.968,1.00223,0.991078,128.994,2.63302,0.294802,2.96979,0.346353,4.67372,0.393033,2.055,0.05,2.055,0.05,-1314.76
1623.62,0.767815,0.611848,1258.26,344.471,0.248671,2.05462, 208.726, 116.833,0.858282,0.995114,131.245,2.61083,0.273085,2.90735,0.33827,4.67559,0.410188,2.055,0.05,2.055,0.05,-1292.04
1711.44,0.851254,0.64792,1252.02,332.702,0.34331,1.68129, 276.278, 124.376,0.840195,0.998115,122.408,2.70747,0.318408,2.92497,0.342753,4.70003,0.406673,2.055,0.05,2.055,0.05,-1322.02
1525.77,0.803851,0.390169,1253.35,109.772,0.32988,1.59934, 171.606, 109.429,0.836327,0.985957,88.6545,2.63572,0.282271,2.88794,0.334252,4.65432,0.401462,2.055,0.05,2.055,0.05,-1303.24
1234.72,0.766619,0.399565,1061.58,79.0979,0.238203,1.81832, 227.914, 107.667,1.0173,1.00386,120.54,2.63338,0.282402,2.91276,0.349343,4.61116,0.395427,2.055,0.05,2.055,0.05,-1296.71
1706.14,0.690927,0.466343,996.264,161.045,0.251021,1.7239, 198.303, 155.427,1.10249,1.00589,111.144,2.606,0.280936,2.86106,0.321553,4.66359,0.40284,2.055,0.05,2.055,0.05,-1307.57
1873.82,0.702381,0.411186,987.124,117.737,0.222207,1.32196, 156.977, 171.143,1.0867,0.995512,93.2048,2.61789,0.289674,2.89523,0.337745,4.67102,0.408464,2.055,0.05,2.055,0.05,-1304.39
1900.94,0.637224,0.369988,1056.05,127.534,0.27067,1.54869, 167.304, 165.193,1.0292,0.993847,75.952,2.69048,0.305609,2.8911,0.336702,4.5742,0.37112,2.055,0.05,2.055,0.05,-1296.37
1486.61,0.655728,0.389919,958.644,158.374,0.234163,2.05898, 144.852, 142.214,1.14361,0.988322,83.2698,2.62045,0.285011,2.87286,0.333985,4.67051,0.406635,2.055,0.05,2.055,0.05,-1284.74
1960.27,0.647867,0.378992,1017.28,175.977,0.266023,1.90139, 329.648, 175.053,1.07391,0.979731,124.079,2.78788,0.338351,2.90919,0.337493,4.70943,0.414416,2.055,0.05,2.055,0.05,-1296.45
2195.26,0.658008,0.371224,977.595,126.813,0.247141,1.68598, 290.718, 203.225,1.13928,0.988743,111.173,2.61074,0.282274,2.93709,0.345743,4.69728,0.418464,2.055,0.05,2.055,0.05,-1289.7
1494.57,0.67464,0.322393,1088.76,140.803,0.193381,1.69155, 198.582, 124.656,0.99417,0.99331,113.746,2.6226,0.289707,2.93169,0.348467,4.68182,0.412796,2.055,0.05,2.055,0.05,-1298.46
1440.2,0.786338,0.264704,1220.38,42.3902,0.318064,1.80135, 156.321, 112.115,0.881989,0.989007,81.0823,2.70308,0.316157,2.9302,0.33951,4.65281,0.395064,2.055,0.05,2.055,0.05,-1299.11
1613.01,0.646895,0.63989,1073.11,193.245,0.30874,1.83785, 229.265, 145.061,0.949071,0.98913,148.209,2.72948,0.318031,2.9205,0.347571,4.69006,0.413481,2.055,0.05,2.055,0.05,-1289.79
1428.56,0.874198,0.706847,1092.13,256.642,0.354785,1.8497, 111.976, 124.439,0.944406,1.00665,66.7939,2.6855,0.308037,2.91266,0.342574,4.66731,0.409551,2.055,0.05,2.055,0.05,-1295.15
1472.49,0.659124,0.354584,953.791,134.989,0.281023,1.38854, 249.959, 149.384,1.08162,0.986094,166.949,2.6968,0.318442,2.89074,0.34047,4.73617,0.412997,2.055,0.05,2.055,0.05,-1290.01
1605.99,0.679213,0.331597,955.885,98.1684,0.282866,1.63262, 335.063, 158.858,1.12361,1.007,141.875,2.73806,0.335453,2.91469,0.346432,4.62468,0.394017,2.055,0.05,2.055,0.05,-1300.56
1744.64,0.728248,0.27096,1057.73,56.3422,0.282244,1.40403, 289.091, 164.028,0.962682,0.97843,132.911,2.63391,0.297033,2.87843,0.327059,4.63493,0.393093,2.055,0.05,2.055,0.05,-1321.63
1605.32,0.813855,0.410821,1102.62,359.343,0.205669,1.68598, 294.881, 135.934,0.971578,0.998184,132.083,2.6814,0.317943,2.9063,0.33938,4.67823,0.405128,2.055,0.05,2.055,0.05,-1308.44
1303.91,0.843938,0.521622,1087.08,181.841,0.291116,1.524, 173.552, 109.047,1.01369,0.983778,100.224,2.70837,0.331296,2.93898,0.349151,4.66664,0.408868,2.055,0.05,2.055,0.05,-1299.83
1614.37,0.738038,0.524604,1096.1,141.126,0.243318,1.58889, 152.606, 137.229,0.957138,0.995618,83.292,2.66528,0.301766,2.89597,0.32565,4.65172,0.397775,2.055,0.05,2.055,0.05,-1313.18
1604.21,0.631177,0.371073,968.052,143.272,0.250963,1.88837, 225.124, 159.438,1.13898,1.00087,127.315,2.6458,0.303333,2.93719,0.349074,4.66562,0.40611,2.055,0.05,2.055,0.05,-1304.3
1548.34,0.761483,0.546551,945.561,275.996,0.281531,1.62686, 168.658, 152.555,1.14722,1.0082,95.8052,2.62378,0.283757,2.88207,0.32508,4.76827,0.43408,2.055,0.05,2.055,0.05,-1306.13
1377.66,0.651407,0.763346,943.218,451.626,0.280502,1.33251, 201.733, 133.796,1.11426,1.00621,95.0518,2.6565,0.304202,2.90789,0.345613,4.75446,0.424359,2.055,0.05,2.055,0.05,-1297.87
1430.35,0.729154,0.754686,909.495,758.917,0.290625,1.522, 265.487, 149.426,1.16881,1.00359,137.85,2.63903,0.290653,2.91318,0.336747,4.68779,0.411979,2.055,0.05,2.055,0.05,-1311.09
1323.67,0.807488,0.434957,1002.36,238.111,0.244323,1.60576, 268.145, 125.926,1.1027,0.999057,165.07,2.63339,0.281536,2.87183,0.323133,4.66519,0.401607,2.055,0.05,2.055,0.05,-1299.44
1132.3,0.824228,0.576012,937.786,272.443,0.291433,1.6004, 257.753, 113.484,1.15951,1.01704,139.022,2.70807,0.31359,2.9399,0.340056,4.65667,0.393797,2.055,0.05,2.055,0.05,-1316.83
1728,0.623193,0.804412,972.453,531.755,0.259669,1.41348, 443.641, 159.408,1.17463,0.993057,151.021,2.61118,0.281115,2.8899,0.329299,4.68577,0.410228,2.055,0.05,2.055,0.05,-1289.17
1485.65,0.687268,0.490218,975.492,181.89,0.343559,1.28745, 260.732, 136.765,1.15728,0.997454,75.7481,2.66674,0.296372,2.94,0.345696,4.64342,0.401973,2.055,0.05,2.055,0.05,-1300.35
1710.09,0.647188,0.329352,983.19,126.242,0.313802,1.42856, 469.327, 159.674,1.10593,1.00673,162.081,2.69272,0.323535,2.89049,0.335142,4.72461,0.41192,2.055,0.05,2.055,0.05,-1325.79
1704.41,0.896518,0.503505,1020.51,267.032,0.249176,1.68391, 403.963, 153.533,1.08258,1.00058,186.249,2.65916,0.29772,2.90264,0.33555,4.7223,0.412821,2.055,0.05,2.055,0.05,-1304.54
1779.24,0.758936,0.418228,1112.08,142.624,0.249564,1.48973, 440.804, 156.85,0.941407,1.01627,204.341,2.65277,0.295325,2.88304,0.334663,4.68485,0.407422,2.055,0.05,2.055,0.05,-1305.23
1711.59,0.675541,0.387762,1060.85,102.435,0.375878,1.59769, 421.277, 152.879,1.00233,1.00448,163.138,2.69923,0.324633,2.92089,0.340629,4.64832,0.388537,2.055,0.05,2.055,0.05,-1315.07
1691.8,0.795092,0.353602,1138.08,73.0422,0.288727,1.44765, 342.894, 138.486,0.947667,0.991777,119.119,2.67279,0.309658,2.8722,0.331977,4.64785,0.391914,2.055,0.05,2.055,0.05,-1284
1804.27,0.745266,0.584014,1144.43,386.889,0.260191,1.33462, 438.439, 148.08,0.962708,0.989357,159.618,2.64212,0.282013,2.89709,0.33048,4.65422,0.404849,2.055,0.05,2.055,0.05,-1302.62
2127.17,0.61289,0.327609,1029.61,121.141,0.266098,1.33906, 461.61, 183.63,1.12544,0.995694,160.22,2.67213,0.292734,2.92016,0.337087,4.70866,0.405419,2.055,0.05,2.055,0.05,-1306.31
1761.96,0.737531,0.497026,1030.41,217.479,0.37106,1.35673, 436.538, 162.824,1.01782,1.00388,162.833,2.64507,0.30485,2.89395,0.337719,4.67718,0.419184,2.055,0.05,2.055,0.05,-1285.46
1448.33,0.873744,0.530416,1196.51,262.211,0.30549,1.55401, 279.029, 111.734,0.862676,1.00052,194.891,2.64346,0.289297,2.87595,0.334309,4.62768,0.399848,2.055,0.05,2.055,0.05,-1296.63
1855.72,0.750919,0.681055,1021.85,637.235,0.248948,1.1833, 389.814, 167.391,1.04957,0.997611,149.638,2.66123,0.291031,2.88808,0.341252,4.68795,0.408101,2.055,0.05,2.055,0.05,-1296.22
1559.71,0.772083,0.616918,1142.3,233.948,0.28758,1.8763, 326.248, 119.586,0.949864,0.998821,142.587,2.66483,0.289572,2.97248,0.356462,4.72043,0.41028,2.055,0.05,2.055,0.05,-1305.31
1684.26,0.717621,0.577436,1076.81,413.234,0.212803,1.49742, 191.474, 141.424,0.943333,1.005,122.628,2.61769,0.293876,2.86217,0.32591,4.69573,0.416777,2.055,0.05,2.055,0.05,-1314.1
1728.49,0.657206,0.73055,1108.6,682.493,0.28263,1.5945, 243.308, 141.17,0.966536,0.982889,139.132,2.58994,0.269644,2.92009,0.332401,4.61205,0.390187,2.055,0.05,2.055,0.05,-1290.54
2027.77,0.676083,0.60929,1236.38,540.801,0.288423,1.58218, 299.021, 145.768,0.897253,0.993368,114.728,2.71923,0.30936,2.95463,0.343113,4.73115,0.416595,2.055,0.05,2.055,0.05,-1297.7
2125.23,0.753617,0.697436,1251.5,598.807,0.309503,1.63648, 235.705, 155.505,0.865118,0.998266,106.321,2.63045,0.276253,2.97985,0.354507,4.67325,0.39955,2.055,0.05,2.055,0.05,-1283.25
1780.37,0.819366,0.620619,1232.94,588.226,0.266872,1.71022, 268.914, 132.87,0.892832,0.998577,121.755,2.67687,0.301652,2.91855,0.330733,4.71622,0.408947,2.055,0.05,2.055,0.05,-1293.16
1632.61,0.874531,0.638156,1155.36,490.075,0.329735,1.65311, 245.595, 133.402,0.900737,1.00654,117.172,2.65596,0.292294,2.8798,0.336395,4.67784,0.412282,2.055,0.05,2.055,0.05,-1291.9
1453.55,0.839606,0.244733,1142.83,75.0296,0.28304,1.98483, 176.648, 119.576,0.932451,1.00458,119.629,2.72119,0.324689,2.91272,0.333009,4.63867,0.390227,2.055,0.05,2.055,0.05,-1301.48
1615.95,0.66554,0.462372,1005.53,278.628,0.247386,1.63546, 145.988, 143.932,1.08264,1.00756,100.852,2.57491,0.282117,2.91039,0.347744,4.62883,0.395384,2.055,0.05,2.055,0.05,-1294.73
1779.65,0.705974,0.506659,1002.41,378.555,0.306916,1.44617, 260.861, 163.298,1.05792,0.998091,120.05,2.65479,0.303164,2.87381,0.328819,4.72526,0.413965,2.055,0.05,2.055,0.05,-1318.88
1597.61,0.723441,0.610603,1089.06,771.17,0.269391,1.52006, 115.876, 128.066,1.00768,0.989926,60.4629,2.65506,0.297102,2.93191,0.343384,4.74046,0.416674,2.055,0.05,2.055,0.05,-1312.51
1223.99,0.810234,0.373258,946.339,106.976,0.405134,1.43389, 129.153, 121.456,1.13185,1.00154,115.484,2.62006,0.296243,2.89538,0.338844,4.71006,0.407256,2.055,0.05,2.055,0.05,-1283.87
1432.75,0.718837,0.820511,976.614,1292.11,0.213104,1.2361, 166.081, 126.657,1.0795,1.00469,99.3919,2.5936,0.2927,2.85926,0.329508,4.66038,0.415133,2.055,0.05,2.055,0.05,-1282.77
1887.18,0.592466,0.336406,1180.78,44.5098,0.247466,1.33428, 265.199, 148.861,0.883899,0.991699,108.512,2.59389,0.261466,2.94756,0.346524,4.63125,0.396384,2.055,0.05,2.055,0.05,-1297.97
1805.72,0.651519,0.506502,1119.65,195.396,0.278049,1.55995, 247.085, 146.932,0.953133,0.988249,98.1043,2.56359,0.258906,2.89377,0.34402,4.64306,0.396122,2.055,0.05,2.055,0.05,-1290.61
1252.91,0.747573,0.897887,1090.65,774.934,0.302491,1.82506, 254.311, 103.943,1.0366,0.997257,143.987,2.63672,0.274674,2.8923,0.332623,4.67285,0.401238,2.055,0.05,2.055,0.05,-1292.65
1753.25,0.71499,0.664563,1027.55,222.29,0.285249,1.49285, 344.012, 153.442,1.01196,0.983817,108.22,2.66872,0.30202,2.86616,0.328753,4.61906,0.383236,2.055,0.05,2.055,0.05,-1295.2
1602.71,0.742946,0.683932,1088.64,107.017,0.357968,1.53077, 465.336, 137.635,1.00279,1.00511,191.56,2.67279,0.305605,2.93363,0.337071,4.6765,0.393864,2.055,0.05,2.055,0.05,-1294.25
1318.72,0.856106,0.702929,1038,274.003,0.259861,1.32827, 386.554, 123.082,1.0093,1.00542,163.691,2.69516,0.316337,2.91689,0.337215,4.68466,0.407145,2.055,0.05,2.055,0.05,-1299.34
1570.58,0.777209,0.422213,1069.6,152.783,0.342006,1.36515, 493.13, 134.846,1.05785,0.997843,165.92,2.68873,0.295199,2.91836,0.343799,4.73145,0.421908,2.055,0.05,2.055,0.05,-1286.45
1692.53,0.793154,0.483549,962.137,190.348,0.295325,1.47971, 513.78, 171.103,1.12219,0.998373,232.868,2.60233,0.274814,2.97512,0.35596,4.60976,0.394167,2.055,0.05,2.055,0.05,-1286.62
1758.98,0.603014,0.541414,1111.92,198.403,0.303996,1.51645, 603.757, 149.964,0.887925,1.00754,183.407,2.61615,0.277527,2.8716,0.336277,4.65369,0.399587,2.055,0.05,2.055,0.05,-1303.5
1626.83,0.738591,0.405446,965.422,87.4268,0.211623,1.43074, 517.466, 163.601,1.10076,0.990804,160.872,2.67581,0.309626,2.88323,0.331062,4.71295,0.41034,2.055,0.05,2.055,0.05,-1298.88
1620.86,0.667889,0.46752,1025.59,88.788,0.28316,1.83271, 524.623, 147.131,1.04313,1.019,153.909,2.64954,0.294938,2.9012,0.339714,4.65749,0.40819,2.055,0.05,2.055,0.05,-1308.05
1462,0.904779,0.582912,976.583,176.236,0.289265,1.25503, 548.645, 144.375,0.979704,1.01441,151.763,2.64865,0.29109,2.87791,0.339936,4.60381,0.386214,2.055,0.05,2.055,0.05,-1285.7
2216.76,0.586982,0.696399,1100.38,446.779,0.299625,1.23235, 781.693, 174.227,0.964818,0.984568,215.636,2.66524,0.29621,2.92702,0.335719,4.67008,0.393828,2.055,0.05,2.055,0.05,-1313.42
1222.56,0.76836,0.585804,986.146,223.299,0.247538,1.60865, 340.523, 115.274,1.05651,0.996339,199.922,2.66971,0.294117,2.87665,0.329372,4.61701,0.388134,2.055,0.05,2.055,0.05,-1315.19
