rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017
1792.28,1407.09,790.709,517.959,522.396,1344.84,846.411,595.587,1235.37,1289.5,1666.49,819.106,541.935,394.732,1178.66,313.826,877.929,1453.18,1007.07,799.45,977.108,1094.99,648.098,1057.27,748.243,401.862,761.235,685.618,692.267,446.854,376.025,660.808,1147.21,632.058,1396.47,480.394,1324.98,855.48,2222.65,1900.28,2807.8,1372.04,2735.04,3829.7,3405.98,1143.81,1530.1,1299.92,1850.61,1574.04,886.504,925.77,842.636,1465.4,458.54,1261.98,261.43,1729.39,975.925,611.358,1167.44,1591.76,1447.55,1939.14,2200.89
2627.46,1645.05,1096.26,519.626,913.221,1043.26,1092.85,457.433,1511.85,1169.17,1952.24,1001.88,491.731,652.113,1333.29,174.461,722.958,791.651,652.504,603.312,710.738,1138.2,722.976,1110.24,995.814,449.118,906.783,699.43,675.435,477.511,450.346,862.957,1241.96,737.341,1747.89,569.71,1393.15,959.03,2411.9,1599.94,2349.96,987.094,1640.64,2493.94,2320.08,867.428,1162.43,1210.47,1587.8,1484.91,1007.58,1171.24,1226.36,2140.25,623.896,2311.38,410.124,2423.41,1579.84,677.571,1322.35,1247.47,1152.48,1802.16,2045.38
1483.28,1158.93,819.161,484.842,566.184,1017.83,770.055,682.071,905.608,1374.96,1578.27,857.8,490.623,724.889,637.23,105.012,623.875,893.851,810.168,684.421,976.613,1516.98,846.488,1428.38,1006.09,575.265,903.292,758.176,697.512,571.778,406.909,671.9,1338.73,693.339,1718.66,537.591,1377.81,906.355,2060.31,1408.93,2191.81,843.368,1758.14,2383.68,2415.64,1019.95,1311.26,1577.55,1891.1,1924.57,1234.56,1290.09,1279.4,2385.04,637.784,2360.08,400.519,2652,1399.42,689.484,1390.48,1283.1,1124.38,1521.75,2596.4
1670.38,1170.07,628.594,414.211,419.938,886.369,905.142,635.637,1036.37,1019.05,1613.51,879.852,381.61,1014.36,459.499,103.244,449.55,664.88,627.538,610.323,714.378,1149.02,689.382,1489.85,999.478,571.885,948.094,650.388,676.43,451.265,405.378,610.582,1389.52,782.782,1892.69,595.694,1709.28,1029.25,2135.51,1531.91,1943.39,751.99,1615.61,2189.15,2425.28,1122,1756.23,1979.22,2331.39,2263.15,1411.55,1408.14,1000.46,1989.32,546.501,1779.21,355.397,2127.42,1427.14,863.753,1561.82,1800.47,1662.93,1423.68,2021.34
1352.38,1188.85,791.249,459.045,442.011,1127.83,929.151,599.03,869.36,1037.78,1482.59,768.548,443.133,683.618,568.146,94.9184,532.204,781.808,526.27,422.605,584.784,647.984,410.473,841.258,637.256,339.707,691.193,562.573,621.263,624.73,566.061,979.179,1919.63,830.417,1820.75,525.471,1278.14,796.043,1855.35,1147.89,2020.7,882.933,1979.13,2643.91,3089.89,1236.04,1824.57,2202.07,2209.43,2233.37,1252.56,1077.45,924.727,1413.26,337.716,1314.7,229.952,1589.68,886.055,770.947,1588.77,1692.75,1786.4,1980.26,2027.62
1495.19,919.943,631.437,544.823,485.335,1165.5,1088.86,590.412,1334.53,1317.13,2061.13,943.051,739.89,937.013,1170.13,340.32,1065.72,959.003,626.256,526.37,608.921,783.339,427.443,779.019,685.582,310.868,557.084,395.249,471.359,392.803,360.049,696.539,1409.01,721.471,1798,579.296,1556.91,900.14,2031.27,1379.33,1713.04,785.037,1470.39,2295.22,2734.55,982.017,1424.18,1804.53,2032.89,2300.25,1445.57,1556,1418.22,2363.81,573.735,2175.77,360.33,2103.4,1215.6,728.721,1306.92,1366.31,1121.99,1431.3,2198.93
2038.53,1687.18,1151.4,753.01,699.566,1448.62,1221.39,674.207,1412.81,1170.46,1425.73,729.569,381.239,436.877,1134.21,129.524,726.795,1079.8,826.908,924.465,907.959,1225.61,723.363,1142.47,808.209,394.983,758.897,530.974,621.348,428.368,357.457,770.632,1329.68,735.767,1803.85,655.112,1486.17,924.352,2253.04,1259.34,2053.61,835.589,1508.98,1982.54,2022.72,1007.07,1484.95,1947.52,2612.03,2571.38,1603.47,1827.21,1568.02,2675.52,651.527,2141.53,336.335,2196.53,984.127,608.914,1156.1,1203.68,1211.59,1372.31,1643.07
1806.07,1362.37,833.815,562.971,617.166,1219.45,1584.04,534.11,2002.73,1493.47,2032.52,1041.06,871.921,1007,882.07,189.794,1041.64,1207.85,958.257,982.53,1074.67,1507.48,856.739,1432.22,1232.08,567.328,901.144,769.34,672.731,543.9,403.125,786.195,1420.18,677.764,1676.22,552.304,1537.41,774.541,2260.19,1579.06,2427.57,1029.71,1914.98,2848.04,2447.7,1098.85,1570.27,1640.77,1863.41,1919.94,1096.85,1241.28,1028.06,2046.59,515.247,1874.76,413.79,2508.7,1491.58,916.783,1616.65,1481.4,1269,1620.36,1745.77
1908.53,1936.53,806.266,595.95,563.849,1028.6,1077.57,596.256,1346.28,1693.43,1848.68,938.207,920.038,535.163,2210.77,312.736,1170.84,1280.79,886.301,743.765,751.369,894.039,520.445,869.64,724.395,338.7,619.228,501.159,588.47,486.783,427.329,697.292,1228.09,679.317,1621.83,514.754,1420.84,820.461,1815.39,1260.69,1719.68,770.676,1566.35,2257.21,2393.66,1250.99,1545.69,2132.95,2556.88,2345.74,1585.58,1422.73,1093.59,1907.96,571.206,1892.8,387.061,2237.25,1456.75,849.422,1441.57,1533.23,1306.75,1545.62,1345.93
1105.89,1100.3,536.208,496.748,589.488,1050.18,1030.95,666.201,1943.07,1592.91,2584.01,1124.29,688.561,593.787,2667.27,290.222,1137.59,1041.52,670.098,609.927,590.873,747.748,463.747,814.706,594.613,317.384,527.597,379.955,514.984,422.334,260.984,655.501,1475.37,746.519,1811.48,667.148,1489.82,928.059,1935.78,1385.47,1676.2,848.361,1298.67,1894.56,1874.77,935.218,1320.6,1496.72,2121.17,2004.39,1261.51,1473.13,1307.83,2412.23,605.29,2319.11,420.191,2397.66,1308.38,760.762,1296.17,1320.21,1232.13,1410.74,1720.53
1369.43,1116.45,520.1,453.682,548.156,762.401,1047.73,652.083,1222.4,1306.52,1972.28,1043.39,476.827,471.78,1664.64,289.572,840.553,1047.34,634.821,616.943,558.674,802.13,454.43,774.195,682.366,383.656,604.789,467.054,587.079,546.38,351.176,755.009,1314.84,723.455,1663.51,525.576,1198.17,809.281,1897.07,1524.49,1853.5,816.319,1628.18,2125.76,2753.42,1120.71,1575.76,1885.28,1961.16,2005.41,1131.74,1093.82,1061.42,1868.37,497.136,1812.49,359.493,2395.26,1512.67,818.857,1788.64,1866.2,1834.44,1486.53,2534.64
1450.7,1429.31,762.031,707.054,550.046,1085.52,1047.56,741.182,1391.22,1604.31,1718.97,710.874,549.002,457.776,1065.04,186.992,676.738,764.435,618.943,614.25,596.321,921.297,578.417,914.727,682.885,346.504,715.387,507.925,571.093,469.46,345.598,771.134,1299.7,729.959,1697.72,523.311,1200.46,769.46,1612.05,1164.58,1382.28,687.51,1328.96,1856.85,2324.35,993.836,1461.44,1906.09,2164.1,2114.31,1323.38,1476.29,1376.33,2248.31,545.433,1876.78,327.846,1883.79,1235.85,636.976,1392.22,1501.49,1615.31,2097.61,2374.13
1557.15,1099.26,954.872,423.136,454.744,1065.5,1067.81,526.427,1137.26,1103.4,1801.99,898.662,577.76,623.275,1957.72,452.738,1133.51,1038.53,669.356,597.68,567.667,877.892,540.166,929.196,820.773,372.054,758.481,589.977,641.531,475.695,406.512,753.826,1642.39,969.422,2001.86,645.156,1527.75,705.118,1753.21,1240.23,1469.36,644.523,1391.99,2049.85,2094.37,1141.86,1552.51,2067.73,2324.81,2425.15,1543.68,1460.54,1128.38,1991.61,527.191,1624.99,346.781,2273.6,1301.3,873.208,1506.39,1644.78,1356.22,1675.84,1817.22
1145.18,999.431,901.581,412.853,549.433,1280.08,1239.31,638.996,1407.01,1743.3,1683.07,751.875,512.05,598.666,1148.33,195.993,788.462,1176.99,889.251,845.215,963.051,1104.56,656.757,1284.97,851.644,468.127,668.311,568.039,625.979,447.837,415.356,645.78,1302.18,657.283,1554.92,549.592,1426.69,659.284,1930.82,1286.14,1883.52,727.483,1658.36,2447.71,2144.91,1029.45,1431.8,1751.51,2091.76,1960.75,1313.02,1388.47,1277.88,1999.71,559.723,1824.37,401.194,2277.26,1457.09,923.277,1768.66,1981.16,1741.47,2277.28,1974.57
1676.44,1320.11,957.065,487.66,885.826,1274.28,1248.42,859.538,1454.28,1605.53,1915.82,1152.72,650.661,838.44,1287.13,267.104,1151.56,1050.02,737.02,740.857,906.406,1101.95,747.814,1398,999.193,630.538,1106.89,780.41,875.019,717.916,552.091,978.128,2225.22,978.335,1865.1,633.18,1814.86,832.713,1924.06,1539.63,1933.74,844.449,1775.26,2416.77,2201.66,1008.34,1438.47,1601.46,1984.11,1984.04,1392.56,1505.26,1364.19,2347.61,667.109,2009.62,361.634,2007.4,1242.18,704.191,1431.99,1484.64,1474,1797.14,1594.22
1995.41,1727.08,752.993,669.408,615.19,1454.11,1310.39,569.177,1295.49,1484.47,1829.96,891.11,618.329,640.15,474.945,193.719,631.171,728.843,512.863,575.846,617.767,887.825,597.874,1051.16,754.068,366.248,757.381,527.065,547.532,451.743,395.217,736.799,1428.12,851.135,2147.8,717.661,1969.25,1049.07,2222.71,1542.1,2162.92,894.814,1416.57,2194.12,2041.55,1009.12,1368.05,1493.68,2000.68,1874.13,1318,1493.55,1093.39,2193.01,553.703,2017.28,326.124,2160.81,1144.99,780.448,1261.65,1286.7,1291.31,1444.27,2183.2
1708.04,1635.75,677.608,566.206,639.858,1342.4,1066.32,569.328,1287.22,1449.6,1737.85,1029.91,508.616,534.615,812.148,99.9595,672.341,667.685,732.689,677.321,883.602,1105.57,738.73,1235.3,986.861,520.087,824.128,620.157,559.206,447.613,347.401,573.532,1003.54,561.471,1359.99,438.552,1217.43,677.384,1755.2,1113.62,1584.29,843.441,1719.1,2210.13,2447.32,1161.86,1486.39,1640.56,2010.13,2384.43,1278.06,1471.21,1124.14,2109.92,536.137,1854,337.652,2131.51,1550.12,1020.57,1745.77,2126.81,2039.36,2000.73,1878.41
1610.85,1592.93,626.217,615.305,829.541,1120.85,1420.56,715.439,1674.58,1619.76,2018.99,784.777,664.612,671.944,851.308,348.357,857.886,1406.22,873.773,840.993,995.421,1173.83,732.824,1061.36,900.772,395.517,746.982,593.445,675.393,566.064,404.714,730.53,1353.82,674.376,1518.82,444.561,1174.22,668.994,1499.23,1162.5,1807.75,933.275,2016.9,2497.51,2401.12,1276.36,1608.1,2098.76,1993.69,2537.89,1541.45,1657.39,1242.66,2217.87,615.433,1625.95,306.322,1832.15,1124.48,634.242,1503.51,1717.08,1779.52,1986.69,2687.25
1795.54,1116.71,477.675,614.586,641.428,892.685,1224.9,483.434,1227.76,1373,1708.76,934.632,675.819,1307.82,616.751,237.77,900.793,922.913,756.495,660.842,663.329,862.722,555.551,961.733,773.401,359.399,770.709,593.859,559.895,506.863,420.98,755.069,1146.54,636.919,1645.26,476.069,1319.92,740.843,1629.59,1411.71,1867.18,787.053,1751.59,2033.59,2072.58,833.846,1421.98,1526.89,1476.07,2155.81,1202.14,1303.16,1406.65,2368.34,666.214,2239.13,351.535,2546.79,1357.18,850.819,1659.42,1886.14,1699.39,1982.7,2568.18
2205.25,2345.94,984.936,838.376,958.954,1277.23,1129.85,731.489,1668.95,1361.64,2054.38,1194.73,808.451,727.609,804.248,470.439,1001.1,1291.98,829.474,814.787,974.096,1576.26,973.263,1665.35,1376.65,653.294,1191.12,857.957,855.544,544.383,497.964,688.957,1190.11,658.834,1408.33,483.749,1242.82,755.074,1867.77,1439.95,2081.02,910.21,1729.93,2333.59,2182.52,819.125,1379.82,1527.89,1850.32,1942.35,1265.2,1419.26,1245.95,2130.16,587.48,1965.4,269.125,1830.53,1182.6,775.879,1334.56,1963.31,1537.63,1719.48,1735.08
3479.97,1758.37,1190.95,683.86,697.221,1330.82,1081.21,558.827,1489.95,1275.77,2091.35,1175.14,1010.52,992.874,539.992,367.579,670.696,957.823,643.012,590.325,704.728,1193.16,682.814,1248.87,1013.88,601.556,849.666,788.248,687.522,523.871,500.924,716.176,1386,718.367,1691.89,496.099,1514.53,875.488,2087.6,1577.56,2058.38,814.697,1713.64,2319.16,2028.9,875.745,1171.85,1492.17,1878.57,2286.6,1442.58,1502.66,1832.12,2944.47,729.937,2812.6,407.004,1969.65,1155.94,544.146,930.816,1038.39,1081.94,1463.71,2108.29
3100.55,2250.11,1231.44,710.333,786.258,1072.14,992.688,729.46,1207.68,959.587,1729.32,700.336,703.131,617.166,514.789,291.094,640.958,851.319,695.681,687.159,748.063,1055.64,697.901,1198.26,949.419,600.999,1064.19,929.852,936.19,762.227,644.517,1067.25,1989.76,758.755,1905.69,479.999,1287.46,889.296,1911.67,1898.67,2125.36,1094.56,1798.18,2745.63,2236.59,1011.01,1206.83,1433.69,1882.99,2275.46,1418.2,1657.72,1547.74,2911.73,643.343,2521.22,418.929,1853.08,1082.79,515.536,896.282,975.507,1071.05,1539.48,2800.31
3213.17,2040.13,915.555,715.737,634.153,1245.48,994.616,529.597,1786.95,1119.13,1788.77,1199.13,1232.36,1019.31,549.366,455.337,901.628,883.909,617.416,511.812,586.289,809.523,531.521,1031.73,787.954,426.308,823.885,654.115,722.45,602.872,459.201,826.922,1710.99,935.456,1877.94,560.596,1687.55,967.255,2226.59,1917.26,2217.83,1096.56,2189.5,3030.02,2749.15,1274.92,1654.74,1987.55,2527.57,2127.99,1576.76,1517.18,1405.24,2247.49,536.401,1791.18,293.052,1393.36,874.575,432.399,836.729,843.081,946.34,1213.21,1592.88
2057.38,1830.6,833.098,522.009,865.099,1131.02,1010.53,688.326,1518.71,1705.36,1738.04,896.623,1208.69,944.354,1623.66,557.329,1103.65,1115.2,627.106,576.878,673.743,860.263,559.063,934.284,800.914,471.069,780.33,732.272,848.789,703.956,477.933,929.091,1547.64,740.493,1683.18,476.684,1294.86,776.123,1765.75,1439.34,1979.96,986.068,1694.34,2745.42,2880.77,1136.18,1759.8,2027.55,2180.03,1872.77,1260.54,1290.21,1123.39,2022.5,394.273,1899.58,293.299,2119.58,1270.02,614.265,1052.63,1039.89,1077.36,1492.2,2263.1
2412.75,2300.59,964.984,660.617,846.935,1309.29,1204.23,589.716,1280.81,1180.16,2212.3,829.629,863.376,588.093,1006.59,183.077,654.975,730.665,475.493,520.721,558.68,778.104,549.719,1010.47,815.608,494.077,871.541,637.957,627.097,660.498,461.831,761.953,1294.86,691.421,1604.27,520.168,1304.45,1040.23,2282.89,1605.25,2219.75,1114.3,2116.24,2902.65,2563.66,1048.74,1337.67,1432.3,1579.4,1657.55,1115.21,1005.14,1089.43,2071.12,607.464,1895.71,394.865,2621.66,1281.4,664.55,1087.67,947.811,1029.41,1289.85,1710.2
3059.61,2299.13,898.926,583.418,610.032,1516.44,1062.93,591.412,1496.65,1616.99,1991.78,896.389,658.683,676.093,685.351,351.02,1114.53,1137.79,889.219,880.668,977.569,1498.78,725.195,1314.11,1028.43,462.551,889.022,657.103,622.283,496.536,411.268,655.836,1137.56,728.96,1477.63,470.536,1280.78,853.041,2226.51,1398.15,2067.14,986.188,1924.6,2581.09,2772.87,1179.46,1491.59,1779.15,1988,1944.23,1315.85,1283.13,1068.73,1978.66,439.795,1641.73,333.853,2313.47,1201.91,609.904,1096.98,1190.78,1094.38,1370.95,2592.2
2129.5,1940.44,947.447,561.851,504.683,1165.67,1260.56,684.275,1403.42,1243.16,1687.94,913.061,720.118,809.974,687.731,216.237,1019.16,1097.9,850.26,863.924,778.925,1097.21,509.797,1032.55,736.643,387.076,638.129,576.519,663.455,462.711,398.267,821.316,1328.74,841.066,1803.34,540.339,1560.93,970.119,1995.14,1827.06,2104.15,1149.88,1751.82,2544.98,2440.71,1060.9,1735.83,1777.69,2223.48,2149.47,1436.37,1318.83,1006.2,2068.07,463.154,1738.2,279.272,1644.1,1126,518.57,1015.43,997.739,1118.77,2003.34,3862.55
2050.33,2428.71,613.567,811.82,848.551,1194,1014.18,636.632,1398.24,1346.25,2309.72,741.307,703.158,1016.58,262.51,302.369,710.461,1078.83,622.635,652.149,792.627,1097.54,654.878,1023.69,924.316,469.856,749.695,544.655,619.323,463.884,412.834,798.089,1368.41,736.379,2151.8,572.293,1520.34,962.993,1997.24,1456.31,1752.32,837.425,1786.03,2295.91,2050.61,1023.89,1678.3,1886.21,2251.71,2305.08,1404.53,1424.95,1368.77,2405.03,471.585,1965.45,289.073,1901.75,1049.62,499.534,857.546,899.41,881.713,1440.24,1834.99
1585.84,1161.51,630.364,516.371,484.609,971.729,728.518,579.767,1329.86,1156.91,1937.82,516.877,699.175,1050.66,269.087,399.385,689.373,891.15,655.372,621.002,689.253,746.921,500.403,806.074,719.011,295.345,615.084,494,487.662,420.024,412.137,797.332,1375.43,721.249,1720.89,562.981,1448.72,790.89,2270.69,1662.83,2245.6,964.034,1836.67,2179.83,2397.91,978.797,1190.95,1676.55,1774.98,1930.37,1286.76,1645.62,1742.95,2828.31,748.523,2653.47,401.359,2168,1192.27,566.423,836.417,964.366,1078.58,1711.74,1952.84
2593.08,1958.67,1147.1,560.215,861.51,1795.82,1317.74,1079.29,1681.24,1738.17,1954.3,887.799,687.95,1065.31,298.109,338.333,835.141,1017.71,1129.35,892.035,1107.26,1206.36,819.657,1264.64,911.876,395.682,882.039,645.378,735.046,564.732,559.349,1145.95,2045.06,1041.5,2277.71,777.942,1636.76,956.014,2303.49,1736.78,2210.48,895.019,1619.44,2348.63,2356.22,1024.55,1448.19,1780.66,2072.75,2447.75,1460.31,1744.86,1596.6,2408.85,646.763,2069.6,400.086,2063.86,1201.9,583.639,989.368,1154.78,1352.56,1976.2,1945.38
2465.55,2012.67,915.721,818.978,839.567,1575.95,1526.78,804.168,2018.95,1602.97,1537.71,800.236,757.949,271.63,970.845,215.321,964.74,1001,984.403,777.305,973.556,1156.91,736.091,1230.46,932.552,440.557,736.831,641.77,610.789,518.82,446.03,750.282,1368.27,689.744,1573.51,553.307,1438.26,911.598,2437.54,1683.11,2351.97,1166.3,1968.83,2440.97,2632.25,1007.78,1309.76,1529.67,1705.76,1770.7,1152.95,1296.85,1347.3,2057.26,720.792,2309.65,472.374,2275.6,1430.5,647.484,1116.91,1241.99,1097.69,1880.25,2375.8
1974.31,1932.94,1124.33,718.796,775.21,1756.52,1759.31,844.353,2004,2342.25,1833.85,1160.27,705.52,675.036,830.111,666.315,1420.74,1263.35,1105.22,899.57,797.889,1075.34,470.361,900.264,707.691,445.938,644.392,695.479,781.888,566.068,570.849,1073.71,1928.73,1117.06,1903.11,539.52,1325.28,660.984,1864.88,1169.84,1625.1,858.404,1625.6,2471.83,2609.71,1093.67,1707.87,2073.31,2402.76,2124.7,1203.44,1296.2,1158.08,1713.12,658.883,2290.76,533.09,2608.83,2067.44,935.359,1731.66,1643.15,1475.12,1594.43,1895.33
2046.18,1968.09,1073.41,511.918,805.587,1525.39,1628.58,693.718,1646.13,1728.37,1964.86,1059.52,708.568,791.532,1026.98,640.451,1249.06,1694.21,1124.59,1006.53,1159.35,1339.65,755.326,1267.02,1096.05,479.265,831.637,661.633,655.825,474.744,450.736,977.814,1642.59,882.763,2206.43,681.829,1519.97,961.861,2368.01,1457.43,1782.61,827.84,1281.12,2204.7,1931.59,991.732,1344.55,1647.99,2154,2301.4,1275.81,1369.15,1368.28,2094.11,601.254,2063.92,426.146,2374.25,1583.53,840.607,1407.53,1678.58,1153.28,1494.09,2210.97
3034.61,1948.8,1102.51,620.186,1004.65,1424.92,1599.65,768.446,1695.65,1790.3,1941.69,1483.1,567.708,1263.41,799.97,449.67,1110.07,1500.65,961.426,800.789,817.737,1114.35,653.173,957.029,769.821,403.652,770,582.243,621.112,537.143,439.899,886.89,1712,941.319,2009.26,739.661,1492.93,906.175,2259.91,1373.97,1808.09,818.899,1658.12,2206.42,2225.03,1037.77,1376.43,1555.61,1794.98,1898.39,1083.59,1190.12,1053.05,1899.46,540.363,2140.64,473.199,2830.96,1695.14,950.663,1707.78,1637.72,1456.65,1663.98,1732.29
2148.81,2283.4,1044.98,578.455,526.411,1229.52,1568.91,555.179,1710.07,1403.14,1974.38,1286.03,606.778,610.412,902.832,991.947,2159.19,1944.97,1417.6,1137.68,1217.25,1381.3,823.502,1245.46,1012.63,468.006,1116.49,864.019,796.937,632.153,611.262,931.36,1428.54,743.52,1567.84,536.653,1282.05,770.67,1716.46,1484.22,1804.83,897.274,1598.75,2288.66,2271.79,873.749,1307.82,1475.8,1742.92,1672.12,1044.58,1043.31,946.602,1779.75,483.512,1984.52,407.236,2527.41,1513.98,863.327,1807.99,1626.04,1854.24,1847.34,3160.82
1923.6,2126.74,991.467,601.837,806.705,1462.57,1121.93,710.249,1405.32,1220.21,2716.8,1376.83,843.354,963.213,387.129,757.86,1466.36,1350.36,1089.7,970.739,839.845,1219.2,719.172,1301.45,868.552,531.22,1036.54,947.607,900.81,698.979,715.461,1129.27,2220.35,816.416,2047.02,613.446,1615.53,878.948,2172.03,1959.15,2265.05,966.511,2127.95,2796.02,2649.02,1048.15,1547.8,1561.97,1833.71,1948.19,1235.51,1274.92,1116.47,2291.07,576.535,2430.8,480.429,2616.27,1534.99,1016.06,1668.79,1515.8,1496.29,1321.75,2123.6
3271.68,2297.55,1054.6,959.447,672.246,1296.64,1230.57,663.735,1530.97,1500.8,2109.24,1287.98,853.83,1064.16,1188.52,866.223,1321.89,1607.41,1062.23,797.188,980.937,1102.36,613.591,1263.15,900.956,499.823,941.46,786.982,881.393,841.064,811.291,1378.59,2229.11,1201.76,2670.19,713.719,1763.18,888.636,1915.27,1224.74,1646.13,793.907,1542.15,2118.31,2562.02,1344.47,1870.29,2252.15,2382.85,2670.47,1443.28,1450.97,1091.64,2030.28,519.194,1710.52,389.987,2185.65,1388.1,808.859,1425.06,1550.19,1680.59,1639.35,1685.8
2823.61,1706.66,858.893,611.56,619.566,1004.87,1173.03,616.398,1108.84,1034.84,1468.44,750.646,788.796,596.189,1316.47,291.685,910.534,998.971,628.235,584.997,626.923,794.958,511.182,924.907,650.946,354.13,575.739,481.335,472.018,359.029,370.197,764.733,1242.65,820.11,2011.62,663.962,1687.77,887.636,1993.27,1509.27,1772.97,682.929,1382.53,1876.77,1816.9,854.262,1212.94,1459.08,1829.01,1793.28,1180.27,1334.16,1105.55,2531.89,608.838,2343.33,378.348,2437.81,1349.1,738.03,1296.76,1251.73,1250.75,1212.61,2250.63
2739.66,1869.9,867.93,735.716,633.831,1035.56,1077,537.143,1321.3,1025.47,1617.58,886.48,678.427,667.441,1450.02,302.739,981.845,1025.64,561.282,552.414,521.269,631.632,453.722,749.859,584.622,315.766,581.13,437.415,507.256,416.11,392.35,579.121,1612,602.684,1681.12,561.779,1514.41,877.472,2234.35,1659.86,2304.52,925.831,1794,2937.51,2234.15,992.638,1322.2,1564.95,1779.61,2048.5,1170.62,1420.92,1356.37,2165.67,559.866,2297.06,393.285,2619.71,1426.72,782.091,1576.67,1526.48,1420.25,1544.58,1393.46
1661.06,1450.05,628.226,595.308,429.606,1114.87,922.626,619.102,1290.16,1405.43,1994.71,1074.66,987.915,1008.14,904.673,284.57,1092.83,934.518,625.46,679.475,584.349,817.189,520.782,941.993,742.664,353.146,782.705,531.712,604.084,506.156,449.963,905.516,1499.98,664.722,1680.79,521.15,1476.64,734.992,1738.27,1411.5,1653.05,815.457,1729.22,2369,2387.43,1056.74,1730.8,2044.08,2267.68,2366.21,1407.12,1294.47,1152.17,2134.67,396.941,1659.39,305.025,1852.84,1281.23,692.101,1638.22,1605.61,1726.81,1902.76,1624.13
1744.54,1521.4,991.273,691.989,899.934,1100.48,1023.92,773.443,1179.21,1611.22,1423,715.239,770.58,577.044,842.845,144.93,852.657,1081.74,807.474,698.46,647.262,788.782,540.987,854.181,645.991,359.522,617.581,614.119,709.652,682.436,623.686,1102.22,1804.47,941.867,1812.95,539.643,1206.55,800.886,1818.01,1559.08,2101.19,947.311,1934.52,2669.99,2683.07,1146.01,1436.29,1578.68,1730.09,1822.02,1220.5,1125.6,1132.4,2244.42,544.364,1695.08,352.151,2222.66,1243.33,824.278,1592.46,1760.53,1661.91,1976.2,2208.78
1521.49,1543.14,794.306,712.774,614.695,1153.39,994.801,460.159,1341.78,1241.16,1328.71,947.664,531.573,901.217,1124.7,421.724,1237.75,1340.87,841.512,716.467,727.592,809.738,504.997,880.986,735.626,388.896,719.577,631.614,784.475,665.533,491.449,895.63,1504.88,871.818,1665.12,496.781,1066.59,706.458,1502.89,1373.81,1961.76,886.335,1945.14,2653.01,2495.34,962.734,1170.33,1389.93,1851.43,1734.55,1145.7,1341.74,1244.05,2439.07,693.448,2791.45,466.75,3021.27,1648.27,948.078,1717.92,1352.52,1520.17,1194.29,1430.62
2024.11,2084.82,763.709,694.424,957.597,1185.93,1241.56,651.26,1533.87,1986.21,1634.81,1058.33,811.121,873.665,930.047,406.081,963.519,1415.24,1031.22,934.445,1004.36,1224.63,728.421,1109.89,934.153,461.659,687.636,593.524,519.719,458.86,402.849,656.334,1322.03,731.9,1788.57,662.224,1780.74,891.969,2338.13,1393.82,2040.27,992.39,1875.57,2855.62,2777.2,1349.77,1688.56,2084.53,2554.19,2405.85,1504.5,1320.44,1190.47,1826.82,532.553,1738.75,410.53,2281.99,1197.2,671.918,1211.25,1109.27,1135.46,1066.47,1424.17
2396.53,2091.61,989.209,754.26,841.004,1429.13,1622.44,834.65,1406.83,1644.37,1688.29,1280.4,829.643,971.31,647.293,505.366,1382.48,1674.32,1169.6,911.576,1191.02,1266.35,888.658,1364.66,1070.66,510.816,957.506,721.713,771.184,665.008,480.333,742.691,1275.45,644.178,1598.98,556.366,1376.75,848.259,2235.63,1628.36,2741.72,1268.86,2730.76,3076.67,2949.46,1237.16,1473.3,1643.98,2240.92,2072.94,1326.66,1624.55,1350.31,2259.31,650.32,1665.01,279.437,1825.73,1007.71,494.51,1069.02,1174,1077.53,1077.75,1693.74
2751.07,2039.79,1188.57,790.995,925.168,1401.53,1209.16,931.768,1417.85,1586.87,1596.73,976.174,509.624,699.926,915.151,325.79,1012.71,1290.22,987.599,878.821,984.909,1094.74,715.215,1026.17,696.889,418.442,654.842,481.138,609.139,420.598,399.282,696.237,1324.27,710.219,1785.87,573.775,1521.18,888.098,1990.74,1618.85,2272.42,932.124,2049.56,2846.35,2715.91,1228.89,1708.36,1908.44,2450.58,2374.85,1388.02,1502.19,1227.5,1932.69,465.721,1733.42,233.141,1566.33,879.04,547.655,1041.31,1133.86,1265.81,1445.97,2335.82
