"R_1951","R_1952","R_1953","R_1954","R_1955","R_1956","R_1957","R_1958","R_1959","R_1960","R_1961","R_1962","R_1963","R_1964","R_1965","R_1966","R_1967","R_1968","R_1969","R_1970","R_1971","R_1972","R_1973","R_1974","R_1975","R_1976","R_1977","R_1978","R_1979","R_1980","R_1981","R_1982","R_1983","R_1984","R_1985","R_1986","R_1987","R_1988","R_1989","R_1990","R_1991","R_1992","R_1993","R_1994","R_1995","R_1996","R_1997","R_1998","R_1999","R_2000","R_2001","R_2002","R_2003","R_2004","R_2005","R_2006","R_2007","R_2008","R_2009","R_2010","R_2011","R_2012","R_2013","R_2014","R_2015","R_2016","R_2017","R_2018"
628.147,683.998,1111.93,342.169,427.691,665.742,721.972,596.309,606.621,430.944,765.512,334.949,613.086,220.572,97.7556,470.306,273.853,94.3844,306.045,548.255,466.316,449.679,604.223,815.951,304.247,240.116,343.639,134.341,341.39,344.837,171.325,156.254,256.46,659.958,928.299,273.025,1323.98,270.343,257.13,149.378,461.638,362.265,242.899,117.705,178.568,924.424,351.932,198.512,221.765,332.851,517.951,485.338,245.959,294.926,253.796,353.359,157.509,278.932,157.137,371.438,64.7759,106.703,314.078,152.525,771.23,133.789,191.256,382.968
570.859,302.683,702.99,260.794,377.104,431.503,546.845,868.43,491.467,461.58,862.26,445.666,611.709,251.167,159.116,398.55,211.912,127.282,543.826,658.115,596.998,679.179,805.529,1087.57,404.145,332.886,451.297,172.971,437.91,340.761,173.274,161.708,355.781,726.478,760.347,275.739,1212.99,236.114,250.535,159.8,537.584,324.43,305.696,157.57,240.742,990.186,339.349,193.262,203.767,249.825,355.607,388.225,178.381,206.282,108.09,255.265,178.943,264.896,153.325,408.491,99.3904,110.32,335.948,196.745,600.179,147.378,255.286,369.39
437.888,342.412,534.425,344.567,418.45,589.331,703.481,1080.27,792.816,539.434,1286.95,431.368,1358.53,376.403,255.062,416.516,286.928,94.7904,353.712,844.757,544.411,578.58,780.002,975.691,393.592,327.121,469.359,174.748,451.124,302.382,278.696,212.22,419.288,1123.55,1185.31,456.707,2239.07,372.418,390.191,231.134,526.943,397.427,221.437,142.967,177.514,879.853,323.163,187.615,268.483,359.633,576.949,561.996,254.889,321.607,180.407,338.715,189.221,317.875,195.805,439.25,116.693,126.175,392.4,199.077,683.835,153.257,143.971,453.59
315.296,283.876,634.164,340.827,497.544,497.943,446.834,1019.95,580.425,373.027,738.708,326.775,539.636,284.726,75.8186,483.069,147.313,73.315,233.643,554.688,478.122,395.931,592.683,646.691,287.954,214.204,388.622,113.376,255.411,229.117,186.336,145.143,375.258,736.13,1052.27,279.638,1294.18,261.952,271.099,142.86,430.271,240.163,208.409,139.509,177.477,1018.23,375.01,236.897,309.179,456.746,585.76,500.88,186.904,221.936,134.15,234.692,133.12,276.011,126.214,443.988,139.194,138.502,366.628,207.239,717.68,130.92,197.772,321.635
557.784,415.38,672.943,360.516,435.283,595.607,706.665,783.968,762.904,457.791,1038.18,451.63,890.848,406.85,221.479,226.085,420.256,67.1739,275.482,437.346,386.535,440.722,613.976,882.57,378.635,318.428,491.114,231.913,525.665,416.492,310.303,313.566,457.988,1087.99,1012.7,315.173,1359.47,266.329,284.85,158.691,448.23,322.847,240.191,161.237,180.222,940.645,360.626,197.538,211.535,380.435,483.561,554.149,199.42,234.73,159.437,299.37,110.87,291.735,153.286,419.481,119.871,114.633,323.679,225.987,665.97,158.138,263.005,392.196
302.516,201.632,699.705,223.033,392.292,342.562,535.881,617.939,682.647,412.8,750.02,389.797,564.346,237.489,135.481,294.63,239.237,56.6108,316.166,594.945,636.084,643.94,619.622,990.716,343.033,272.811,383.052,147.054,394.387,301.948,155.449,242.51,279.187,748.34,824.016,292.515,1311.04,271.808,329.788,178.687,474.253,304.669,235.332,147.282,195.342,1091.67,475.962,249.749,379.999,450.641,646.411,592.508,308.988,288.896,195.896,309.446,120.479,268.098,143.052,317.697,82.1812,93.2565,278.934,211.264,530.71,151.004,218.168,237.028
482.489,343.388,766.651,279.603,424.72,654.201,582.415,789.636,665.685,392.949,1047.08,380.047,594.831,266.698,72.6809,534.771,217.853,144.451,327.044,655.825,433.343,619.7,640.761,993.379,423.015,353.057,436.318,174.356,420.126,338.182,205.046,176.89,356.103,847.202,1163.2,393.84,1690.9,289.392,343.8,221.23,591.476,317.819,337.55,166.058,235.11,1038.38,496.278,251.677,407.925,514.228,590.585,744.109,263.019,360.79,246.681,368.651,151.802,256.849,144.351,323.807,67.213,88.5591,188.827,136.318,474.178,157.226,224.866,468.699
476.585,314.771,678.836,301.11,369.514,662.72,533.14,1136.79,796.453,419.39,1303.49,456.742,1159.23,223.371,87.8071,390.057,1071.5,54.4291,578.569,859.874,761.052,482.675,689.711,924.192,338.749,233.631,388.904,146.257,420.926,317.208,255.751,282.335,526.461,1306.25,1169.54,409.724,1533.92,268.598,242.05,156.436,500.696,250.963,274.445,117.212,205.321,911.941,409.72,204.022,255.315,348.165,367.942,517.093,231.085,205.664,139.918,254.094,175.417,239.348,113.346,376.293,89.984,106.551,306.394,183.392,803.905,219.225,371.849,263.267
451.162,280.157,776.166,368.127,339.055,426.097,431.055,814.997,691.392,354.096,767.619,323.632,690.31,253.845,136.742,180.764,644.37,73.3479,371.989,666.073,511.108,554.985,644.689,1075.43,385.382,227.352,577.333,173.637,392.467,286.267,200.23,156.994,295.058,649.643,687.326,272.941,1072.59,241.149,293.518,188.34,603.484,498.799,368.134,253.755,279.887,1306.54,429.468,220.797,176.861,230.581,330.162,318.659,115.22,181.904,124.92,281.853,137.288,259.82,147.239,381.019,113.533,137.165,359.952,321.456,822.558,278.225,307.147,316.045
523.679,448.922,740.413,290.117,448.242,514.168,563.552,997.712,639.464,432.196,1029.34,482.055,924.822,463.243,197.63,253.212,631.009,60.5069,451.037,779.831,581.889,602.967,672.814,799.755,367.034,241.788,487.894,174.342,486.238,376.221,299.65,271.16,653.264,1203.58,1503.29,464.656,1926.94,298.205,366.76,217.912,574.877,355.011,321.462,140.788,211.667,1104.3,301.207,206.579,238.233,381.01,490.594,520.779,221.313,283.648,229.227,461.812,171.995,253.99,138.923,368.745,81.933,92.4304,201.709,194.543,685.767,149.438,121.066,290.473
346.857,268.383,550.017,159.512,369.606,417.842,532.943,711.109,587.69,259.021,766.663,401.756,822.746,295.581,119.559,440.93,263.768,211.849,481.747,791.828,526.205,604.932,550.934,777.195,309.038,188.709,335.877,116.968,249.912,282.653,139.139,212.963,344.756,679.697,902.208,262.246,1341.65,214.882,242.771,155.993,436.027,343.17,273.362,142.051,218.396,1079.73,419.886,209.058,283.4,363.849,516.895,447.253,206.467,259.3,147.147,297.446,159.363,236.807,115.156,362.795,73.1553,89.1818,300.333,179.54,741.446,156.342,389.671,364.001
411.55,201.312,518.221,237.529,287.193,476.635,437.66,805.098,513.875,525.876,796.438,439.482,877.251,349.36,214.705,532.289,110.336,119.056,312.092,473.565,381.169,432.992,536.109,639.371,347.535,227.339,396.827,184.73,427.744,374.989,254.481,212.532,564.972,926.118,955.556,353.305,1326.1,261.105,265.987,214.339,526.483,440.155,340.257,163.079,313.48,1140.23,391.713,186.68,185.139,319.69,383.067,360.888,128.915,285.572,229.046,370.412,164.388,316.401,148.362,380.968,94.6668,99.4975,235.898,177.503,637.559,142.482,171.19,456.918
300.625,222.625,545.939,245.587,276.397,419.137,374.153,950.366,423.692,386.137,730.256,280.819,759.991,308.002,68.3564,393.688,315.122,53.945,338.101,538.642,447.346,499.395,766.918,849.781,411.168,316.153,577.783,185.053,637.055,418.596,250.516,255.635,312.926,908.874,805.454,372.764,1475.26,246.596,275.783,166.138,417.736,286.915,209.445,135.583,194.563,1010.08,312.243,228.005,285.692,397.676,606.23,646.153,196.824,183.3,137.048,233.538,85.6855,182.491,130.169,359.528,119.118,131.576,301.966,213.71,774.074,168.143,276.261,502.27
600.038,675.609,1268.11,566.737,796.716,773.755,673.789,1360.62,634.024,581.935,834.794,443.121,711.452,455.756,83.3248,650.596,422.818,133.133,328.933,700.027,566.411,503.034,668.494,788.941,435.669,255.445,416.876,166.77,455.985,338.668,235.657,203.868,390.402,855.333,1051.6,325.536,1406.71,279.154,262.161,193.654,435.862,313.886,249.984,119.873,206.625,876.134,432.604,217.622,213.971,355.918,538.756,490.262,236.528,244.719,146.877,265.305,154.045,182.105,160.468,340.699,95.3778,127.724,445.384,294.512,995.121,236.972,287.094,392.609
302.231,454.874,605.011,272.888,334.132,445.598,371.734,928.42,580.233,477.985,833.141,351.378,554.788,287.44,90.531,268.263,430.007,38.8871,247.214,545.883,401.866,512.262,533.961,833.599,306.834,200.363,304.895,122.423,331.869,237.681,151.018,129.857,250.398,546.128,910.962,286.462,1249.45,178.115,195.322,146.854,331.042,193.624,186.607,82.2902,145.983,724.832,306.206,212.591,230.424,458.248,604.436,528.39,320.431,277.725,198.539,315.902,146.789,257.311,170.526,397.486,112.56,114.873,337.733,244.293,688.608,173.407,167.534,404.11
563.503,507.667,727.107,216.09,416.264,363.75,483.091,1018.59,561.864,442.115,938.636,340.991,696.772,390.33,84.7889,227.445,388.703,176.169,390.142,660.266,611.815,523.342,555.542,868.136,424.873,218.916,442.371,129.798,323.482,289.861,176.654,179.278,333.44,804.954,968.011,377.908,1309.12,280.361,273.683,144.721,479.473,234.283,207.774,114.084,190.65,931.177,410.017,233.732,345.32,405.158,685.076,624.199,353.096,288.387,161.837,293.715,155.184,312.606,138.725,379.189,86.8683,125.692,356.808,197.793,646.433,161.997,185.641,345.585
600.903,645.346,897.561,397.898,389.625,490.714,624.984,742.307,561.985,343.667,776.234,290.205,673.616,250.812,84.634,296.612,476.504,82.8385,551.021,814.713,657.199,678.464,705.025,953.604,366.638,232.496,354.114,114.495,433.801,354.975,210.377,172.504,405.725,862.064,1189.87,417.907,1441.75,295.68,301.707,190.317,426.673,315.432,231.249,123.264,180.931,1073.84,404.91,296.067,336.311,478.386,534.28,630.309,252.609,285.469,140.352,223.128,110.314,209.84,134.341,360.709,121.55,107.688,343.399,185.071,708.153,228.689,246.526,480.97
862.962,570.01,1213.43,409.97,565.14,632.47,456.385,966.165,707.652,381.705,774.652,271.797,637.604,246.37,115.016,400.342,177.061,161.356,342.31,794.831,653.309,600.893,873.142,983.207,434.645,329.953,613.758,247.237,732.677,515.219,357.961,301.777,607.607,1267.33,1313.28,447.646,1813.18,258.646,277.335,157.545,492.55,328.76,245.146,156.834,260.504,993.614,379.736,267.661,305.891,515.629,612.512,686.892,297.924,361.068,161.423,290.564,122.15,238.261,111.058,280.827,62.519,65.701,223.165,140.121,532.486,191.176,260.543,324.181
511.674,546.103,1232.75,559.991,560.909,647.837,673.655,939.493,707.849,464.363,802.17,361.635,701.641,250.413,133.324,487.77,313.901,226.593,550.86,900.777,597.446,686.915,705.173,972.237,404.265,332.528,523.18,194.341,595.898,397.836,297.655,251.792,506.861,1101.66,995.029,349.976,1330.37,232.434,324.811,190.885,478.014,365.589,260.361,147.781,222.555,956.311,389.707,195.796,248.9,390.523,518.265,534.252,194.47,324.804,252.57,363.052,241.297,353.813,201.803,423.409,90.3718,90.7249,223.453,198.048,442.756,138.055,294.576,350.971
258.714,335.726,576.092,308.791,303.827,570.34,495.742,784.755,603.327,340.84,822.802,372.466,688.803,296.345,149.63,244.612,940.583,165.476,653.364,942.674,546.632,613.724,721.565,846.309,400.556,305.678,496.137,176.495,561.317,419.956,291.343,232.016,431.872,912.708,936.65,390.727,1566.75,283.794,312.23,253.655,491.165,432.374,284.271,158.538,221.555,946.319,413.882,149.373,252.629,332.994,416.561,488.489,231.022,235.983,219.72,435.992,175.735,307.265,221.874,427.808,79.2519,99.0683,209.027,154.577,495.138,120.113,162.834,289.336
234.485,400.871,597.298,392.562,653.041,639.244,584.064,989.642,624.603,413.581,867.716,345.829,646.953,268.866,102.314,146.685,801.505,68.1057,486.352,703.031,540.847,526.732,612.353,902.576,330.12,270.798,454.682,154.516,420.964,365.006,264.391,233.083,475.159,984.31,957.728,366.054,1299.43,232.232,309.046,192.85,433.51,379.624,259.844,167.781,194.609,1027.57,407.242,213.411,260.732,356.311,460.711,542.77,164.774,244.65,205.022,304.784,142.438,209.891,128.093,338.488,73.827,86.6767,243.896,139.563,514.644,144.332,226.411,280.447
517.253,485.627,715.338,339.251,474.454,562.12,607.147,927.991,673.332,453.714,959.742,422.039,1028.73,440.634,133.466,284.098,898.121,249.843,473.011,939.356,813.839,780.075,915.476,1094.32,464.841,328.639,476.981,200.634,417.732,317.879,217.732,178.828,282.33,776.526,790.025,274.834,1205.79,245.836,271.856,192.211,381.019,302.958,218.141,122.781,199.305,959.693,388.234,191.829,280.56,405.213,534.647,579.073,235.79,308.159,238.269,299.855,139.144,301.418,148.644,408.037,102.126,129.083,296.745,235.456,506.783,193.107,215.125,365.994
452.88,402.7,710.925,425.98,347.546,573.03,406.061,563.859,792.979,361.109,703.994,397.517,632.654,238.297,74.873,220.865,417.447,130.252,356.281,483.661,484.692,478.828,624.864,754.661,276.286,196.988,356.437,104.202,265.617,267.083,173.324,169.24,303.348,815.682,1087.09,290.448,1376.14,218.671,274.175,170.926,480.624,322.927,246.765,128.644,256.478,1062.99,416.137,255.523,272.145,434.17,554.467,559.379,224.659,266.101,173.323,299.233,119.817,257.011,134.347,361.735,117.703,85.1232,256.313,183.98,553.97,129.221,199.858,406.387
516.781,326.268,746,355.612,271.315,628.452,423.141,770.719,692.955,376.083,904.328,439.949,747.639,221.126,89.7091,422.585,90.3914,89.5841,258.13,509.549,578.275,575.525,829.968,1006.81,462.934,304.919,515.622,209.93,519.807,359.484,215.595,199.877,336.941,744.743,841.633,288.798,1267.32,206.583,275.292,218.392,462.065,397.903,295.935,174.314,195.366,1148.83,382.392,195.258,249.501,329.026,542.783,470.182,231.164,301.372,294.795,338.278,157.284,297.164,188.219,477.551,102.945,134.654,276.198,188.485,748.15,139.601,109.535,445.465
413.825,313.645,703.167,274.271,461.096,668.836,411.696,694.672,774.302,377.156,636.742,327.386,598.752,200.069,91.5249,142.422,106.072,171.157,338.753,587.952,692.481,564.523,748.843,1117.53,404.441,293.358,444.887,168.814,440.604,340.447,246.983,180.3,297.889,816.068,719.768,254.714,1134.95,185.012,262.92,166.575,481.171,409.907,378.341,214.592,323.701,1400.14,425.79,258.729,287.466,349.218,405.443,419.835,165.04,225.108,137.007,250.836,150.348,242.332,149.057,366.124,110.463,112.755,307.555,252.742,1125.46,151.639,188.943,281.221
480.488,493.999,691.483,450.91,553.893,472.879,555.097,808.484,638.473,324.891,624.003,284.498,601.513,210.867,82.7811,213.702,450.912,65.6022,588.935,822.634,735.202,728.079,850.8,960.782,413.77,314.552,486.065,159.273,496.964,380.046,209.421,197.471,341.861,884.972,882.686,322.869,1313.03,249.312,309.35,201.57,620.094,428.616,426.512,267.544,341.188,1436.37,479.687,237.168,212.276,284.954,356.943,417.24,162.536,229.205,145.859,379.991,125.069,254.691,169.017,282.382,109.093,124.826,271.843,175.962,700.959,168.82,149.225,448.985
258.509,327.553,558.281,311.198,384.245,490.36,432.323,990.28,552.74,377.818,784.016,303.355,595.875,203.07,96.0808,458.761,81.6561,82.453,385.323,572.092,592,561.913,703.157,815.84,368.544,199.412,412.879,141.618,474.052,328.421,268.427,262.65,515.333,1060.71,985.766,294.865,1290.25,237.418,248.154,161.56,468.574,276.569,311.426,159.985,231.546,1137.55,416.964,229.081,271.378,371.243,455.879,496.609,266.447,262.646,208.349,333.12,144.587,279.629,135.374,341.447,86.2938,100.053,283.558,178.448,804.048,171.389,184.084,412.471
521.268,863.918,683.681,427.445,518.059,592.762,475.021,1097.73,577.879,341.45,603.399,203.105,509.786,196.973,90.6669,171.036,289.68,68.6327,247.258,623.296,535.99,660.495,707.74,1074.9,450.813,272.198,603.67,139.064,494.752,318.668,191.134,179.312,318.591,821.985,804.594,304.379,1477.1,256.272,296.328,201.473,587.186,335.972,361.453,161.417,241.456,1085.19,359.113,201.227,228.417,362.516,545.345,413.993,247.303,237.89,147.01,257.071,138.868,271.366,128.034,491.688,97.7742,109.387,341.018,254.506,712.062,152.098,153.745,323.136
621.43,565.799,902.436,422.841,504.955,493.645,451.292,775.073,718.651,379.479,561.39,327.941,511.411,205.593,58.3787,213.558,305.068,76.0003,360.594,619.991,601.482,654.726,770.19,1039.02,426.661,345.479,475.381,170.878,423.36,281.857,184.36,137.641,316.143,527.975,784.869,254.851,1169.9,251.279,297.469,186.451,547.04,418.589,334.735,162.554,225.071,1300.13,400.473,251.106,269.398,324.434,457.174,482.301,210.924,269.775,166.846,252.8,119.284,256.426,129.924,360.106,103.564,130.58,341.506,213.166,772.427,161.948,233.765,287.469
456.232,743.343,812.475,421.148,569.856,728.858,525.871,878.54,595.867,331.228,789.565,306.758,769.077,249.767,127.934,501.018,284.635,75.5114,348.816,585.418,557.57,504.764,532.796,789.212,296.941,229.538,369.985,150.796,441.267,427.553,287.487,326.854,615.969,1268.78,1823.91,478.584,1929.07,290.411,367.048,246.774,710.902,453.936,317.281,209.442,282.894,1183.68,410.271,217.547,259.091,362.555,473.868,468.666,190.401,272.659,169.44,216.318,97.5989,229.702,95.5431,266.769,77.8432,97.3525,283.673,255.755,848.344,202.296,239.13,340.092
719.6,571.99,837.151,312.955,474.591,482.024,570.623,810.287,677.871,342.954,808.776,360.67,650.556,245.222,130.832,327.021,267.076,79.1109,333.083,550.458,487.344,544.567,679.658,863.801,391.962,266.514,519.661,171.382,374.453,401.265,222.733,195.26,412.81,953.172,1305.94,428.357,1540.61,379.481,400.951,287.695,813.542,543.328,404.73,217.42,267.545,1273.69,336.453,201.916,220.372,334.705,390.434,343.165,189.568,190.746,148.763,253.091,122.463,205.93,116.53,291.446,79.621,93.7726,207.396,159.47,577.102,149.562,268.163,460.9
848.516,614.328,1006.4,615.054,569.859,605.343,569.322,964.839,573.73,309.245,942.085,387.335,749.863,265.097,147.241,156.721,566.108,105.329,389.814,619.124,568.186,543.929,710.89,906.181,356.268,218.828,444.732,142.53,405.767,347.55,282.801,239.681,483.11,1144.31,1471.56,569.178,2549.02,482.339,577.838,354.602,860.266,587.708,378.245,188.666,272.665,1097.15,454.176,216.881,313.492,475.338,571.845,519.337,218.571,345.02,181.702,297.154,140.464,220.527,112.549,237.94,63.3343,77.0433,207.333,145.246,578.926,90.1352,293.21,429.963
312.121,445.387,729.837,365.308,653.879,505.978,469.949,705.571,722.807,476.064,939.815,427.668,712.539,294.825,145.092,148.777,626.948,80.2547,457.137,734.749,576.81,503.091,640.086,827.769,337.714,227.53,439.847,219.449,539.016,439.899,388.427,408.408,708.933,1678.09,1899.94,603.205,2668.12,428.649,447.172,250.185,631.612,430.362,291.694,151.527,261.183,1006.38,298.722,210.089,219.483,322.234,421.895,357.557,198.791,177.695,160.707,241.852,134.545,278.964,163.162,447.398,107.521,87.3216,275.938,203.573,726.461,167.234,268.64,345.058
448.997,332.079,814.033,326.83,514.947,552.793,427.674,658.821,630.344,445.842,756.623,362.872,770.23,210.953,159.494,277.46,460.534,57.9049,432.74,563.49,595.747,491.312,648.54,931.823,403.546,265.174,499.643,145.854,429.224,312.614,211.094,188.19,314.364,727.727,864.429,346.032,1197.18,285.114,295.982,185.293,442.161,282.771,266.548,131.145,181.291,778.649,274.234,182.977,185.837,283.755,456,523.595,223.134,263.205,184.109,359.695,183.919,221.897,129.193,344.095,87.7795,93.0395,244.412,210.787,832.013,154.025,276.265,279.319
452.552,471.694,640.741,330.004,344.687,455.043,550.957,1036.57,811.504,605.38,1257.79,372.986,726.835,323.391,113.781,420.947,315.239,77.7252,386.655,609.386,538.183,628.623,661.775,1050.31,478.035,257.936,565.494,169.284,546.826,439.989,272.081,223.007,464.684,1070.99,1073.51,343.862,1593.47,248.322,291.151,194.22,511.621,416.689,345.003,194.837,251.102,1052.54,358.831,217.147,240.142,306.351,405.862,423.348,276.1,330.952,227.46,376.592,202.381,360.097,177.916,427.142,99.7836,100.955,300.631,227.331,955.973,141.617,171.293,275.666
505.33,615.943,1157.64,599.465,664.918,917.399,676.239,1091.94,666.383,413.384,769.329,483.852,809.018,290.919,156.052,358.753,218.931,221.94,512.567,894.786,770.34,562.931,689.142,986.398,391.137,240.517,437.202,154.998,416.296,405.941,289.376,249.489,535.384,921.978,1237.07,420.139,1522.24,296.799,327.444,246.771,595.686,382.401,376.651,225.507,282.126,1421.56,523.708,279.964,269.46,421.331,453.305,436.413,167.101,191.403,107.474,182.289,71.0827,212.888,113.243,337.989,99.2766,99.29,306.962,263.783,802.387,138.436,149.557,251.225
564.507,367.245,819.744,645.328,790.186,894.294,645.135,1185.49,886.749,566.103,1264.38,671.746,1295.52,408.186,195.404,491.614,511.391,248.351,495.579,710.515,680.207,499.817,709.9,890.43,425.45,261.89,529.356,271.535,597.268,382.543,318.302,251.401,547.51,1151.22,1083.19,352.621,1398.72,239.807,302.718,206.722,586.374,431.371,373.186,185.442,319.902,1369.41,525.247,238.393,285.916,332.046,357.181,414.231,141.033,166.955,109.411,161.417,131.829,190.084,115.708,452.598,126.783,136.968,353.036,229.796,1016.84,141.915,175.614,375.715
304.324,304.886,715.185,241.571,366.04,469.085,380.95,1102.29,688.584,394.141,846.031,604.159,774.27,430.519,223.322,397.932,441.154,206.652,456.625,706.925,526.379,515.161,675.858,811.8,336.844,228.785,445.335,161.509,491.339,397.391,262.996,276.733,520.651,973.077,1247.23,371.196,1486.95,285.634,381.556,200.348,693.519,404.643,348.129,188.604,333.399,1287.07,537.598,235.238,246.214,337.072,419.666,484.308,149.692,197.108,149.74,240.812,110.675,272.572,173.116,441.821,118.509,138.501,349.942,281.522,883.597,108.072,174.785,488.286
467.94,534.489,785.937,460.449,399.351,537.734,521.238,803.349,702.12,401.748,625.01,407.891,553.751,275.785,124.936,427.671,144.311,183.881,317.238,653.588,638.166,558.921,768.446,1156.8,433.707,304.596,584.93,164.983,532.199,368.375,224.818,209.693,433.906,748.353,1001.21,410.8,1287.93,242.891,298.419,174.535,501.832,342.118,319.378,167.642,209.191,946.279,317.17,195.322,211.755,327.209,442.132,409.729,183.345,242.516,156.12,239.149,156.845,279.003,163,414.129,138.406,135.457,359.969,272.784,771.16,159.106,227.866,297.996
302.081,454.89,859.664,338.338,423.358,686.715,450.884,870.365,611.644,366.609,799.618,317.698,788.375,310.079,162.799,433.181,228.509,67.9418,279.033,621.733,383.604,404.835,609.102,955.89,390.937,293.482,460.572,197.449,490.873,402.504,256.378,222.615,292.321,690.123,737.275,244.203,1075.57,201.584,196.486,140.112,405.785,257.587,274.172,173.365,247.988,1216.47,537.102,265.893,361.465,448.148,611.781,623.978,263.849,294.901,256.24,360.701,206.258,312.768,172.928,430.126,87.2253,96.2172,267.7,150.214,504.856,129.101,177.65,232.875
448.567,523.044,795.089,380.08,603.666,580.987,418.966,831.284,493.3,470.763,663.051,347.851,733.287,244.082,180.847,322.99,201.068,170.395,323.983,573.717,435.396,451.395,574.155,734.895,349.189,205.207,361.55,140.893,363.32,241.788,220.014,170.164,332.206,625.337,780.843,207.97,773.951,183.216,153.636,105.015,346,271.899,227.13,131.079,276.993,1298.08,420.986,259.441,247.87,354.586,457.74,430.232,201.47,268.793,177.936,288.268,150.235,251.327,162.48,422.952,93.3513,121.208,265.043,258.315,689.93,177.754,268.031,182.463
444.847,282.584,558.373,258.214,286.206,526.438,377.532,613.217,638.048,403.769,821.423,500.216,674.344,313.462,142.806,411.196,260.242,191.195,419.888,802.955,614.123,600.549,826.897,1185.22,442.153,307.441,524.186,201.123,569.812,380.42,214.896,162.052,294.859,570.211,617.027,187.284,793.791,184.261,153.95,107.422,383.54,253.726,277.125,165.866,244.802,1027.95,458.715,226.597,255.825,386.119,516.299,529.623,224.914,232.794,213.357,345.571,155.824,307.028,154.708,492.157,101.108,124.056,251.434,245.698,736.664,132.091,232.936,234.658
477.497,265.285,707.119,324.042,477.274,459.74,372.104,989.923,685.618,324.268,977.566,478.287,1019.81,339.378,139.248,339.092,479.116,273.722,609.101,940.447,565.684,597.057,830.679,973.234,423.077,275.046,468.883,153.707,405.741,291.668,207.268,201.934,304.405,704.679,708.312,285.279,1089.11,209.385,320.437,222.491,625.016,462.901,556.854,186.173,283.288,1117.27,319.512,152.327,164.126,227.005,292.237,266.918,150.603,162.857,155.974,316.158,124.057,299.102,155.768,516.203,105.576,104.9,272.661,197.842,598.662,158.333,218.999,379.342
392.759,408.192,611.734,257.867,393.523,455.756,395.874,721.52,562.42,314.362,819.33,294.885,562.623,215.611,122.566,226.471,304.689,85.6347,321.282,736.723,501.91,577.662,639.624,801.699,370.032,266.411,348.117,113.716,315.874,255.495,163.161,173.303,336.052,792.759,732.32,268.125,1131.94,256.452,261.243,165.144,439.837,313.121,279.467,125.854,177.956,1017.58,316.888,132.062,152.687,248.92,319.412,368.902,165.006,279.201,177.434,383.547,239.473,257.812,192.578,497.186,114.602,133.226,256.94,190.997,572.36,159.417,207.63,266.522
359.215,258.676,565.102,156.213,351.173,407.028,374.348,801.738,622.796,465.726,1074.01,507.329,1112.95,469.364,134.069,990.717,338.37,189.135,561.364,713.221,492.716,533.488,494.129,836.732,383.553,189.757,425.734,149.272,347.653,297.07,228.799,202.546,357.021,783.091,871.247,343.327,1195.44,240.28,277.667,156.403,416.905,290.951,264.036,179.932,190.443,1078.2,406.746,218.189,227.911,294.173,433.038,422.214,228.862,241.029,180.282,269.471,168.907,258.363,153.975,489.967,90.3638,131.333,299.765,190.227,752.283,138.868,212.191,286.488
615.255,353.3,505.705,260.135,272.159,443.716,445.901,783.418,590.324,366.637,1104.18,532.148,998.476,399.072,140.264,287.654,300.832,103.351,384.351,794.758,423.435,518.802,533.141,729.214,292.315,208.792,378.439,115.112,400.761,309.818,261.919,309.742,494.588,1287.74,1142.7,386.517,1418.29,291.158,276.654,185.594,527.996,319.456,338.004,206.723,272.481,1313.73,409.849,213.303,247.24,284.683,373.488,360.347,175.745,179.432,141.002,224.42,114.033,250.241,121.082,306.568,81.0369,78.3862,242.961,151.546,539.03,206.308,274.567,383.276
439.763,373.96,592.11,225.458,240.6,292.944,335.918,782.273,563.542,300.304,779.906,460.38,648.672,294.983,93.5819,753.649,392.461,86.1807,337.09,498.527,375.838,407.115,491.101,637.066,277.173,176.069,338.199,120.822,366.017,261.651,196.903,240.33,458.731,846.992,1101.46,295.699,1328.29,226.768,243.193,149.645,373.902,269.514,222.502,149.319,218.511,993.827,351.485,202.176,198.813,336.888,485.164,555.679,269.422,373.146,299.85,394.739,191.59,283.012,128.724,443.391,102.54,105.794,241.419,199.221,632.865,147.825,219.768,274.665
337.934,323.53,399.561,178.332,304.036,367.316,254.909,645.565,619.147,347.89,560.642,488.738,545.601,257.199,97.5507,370.298,387.257,38.2259,246.551,550.669,457.405,435.501,539.565,685.902,292.24,197.653,301.598,112.358,372.983,243.415,227.292,187.272,409.817,704.487,979.448,253.636,1054.58,187.662,248.204,151.355,457.513,326.91,293.587,175.678,265.412,1037.05,471.569,279.087,279.573,365.563,568.991,605.879,265,315.586,244.762,325.824,155.308,219.425,128.438,393.306,71.5893,91.5554,279.435,203.831,668.916,126.846,152.113,178.055
586.297,426.567,763.569,241.226,302.119,408.863,398.874,906.404,452.133,346.352,714.038,361.244,580.903,300.559,132.155,236.17,352.898,80.9588,257.637,543.44,432.672,375.728,482.454,744.697,309.688,222.624,334.841,135.028,422.801,351.069,268.216,298.048,560.547,1135.2,1393.05,389.625,1412.22,286.539,243.087,162.727,410.02,277.178,258.039,159.64,213.965,955.576,350.787,198.633,235.184,353.282,519.494,429.77,201.5,177.534,163.559,321.122,125.273,250.452,158.43,464.776,103.223,112.866,361.006,214.904,742.76,153.353,175.014,188.49
