"ro","h","m","rbar","rinit","rho","vartheta","bo","sbo","SSB","Age.3to10","rt3.p.","rt3.a.","rt3.g.","Age.4","Poor","Average","Good","q1","q2","f","harvestRate","availHarvestHCR","sel_gear1","sel_sd1","sel_gear2","sel_sd2","sel_gear3","sel_sd3","sel_gear4","sel_sd4","sel_gear5","sel_sd5"
570.863427621785,0.768391,0.871317364959767,342.3795784118,287.068252191315,0.319607,1.35497,0,45.4996,24.2741,18.8849,3.99844,8.69644,18.9023,12.5338,16.5322,21.2302,31.4361,0.813292870488441,0.997693264612567,-629.464,0.2,3.77699,2.78166,0.258464,2.98852,0.315066,4.86393,0.481974,2.055,0.05,2.055,0.05
738.942418662704,0.608471,0.934562194994433,358.177975092906,806.779179923254,0.277914,1.2448,0,59.6739,18.9216,12.4628,3.79622,8.65939,18.0968,9.60544,13.4017,18.2648,27.7023,0.725183175628728,1.01312508762741,-642.84,0.2,2.49256,2.69294,0.225863,2.96743,0.309487,4.8504,0.4632,2.055,0.05,2.055,0.05
629.603338712682,0.682266,0.584694377435193,480.414849294613,498.343700191419,0.221416,1.2403,0,47.8852,12.6348,8.31219,3.91653,8.40218,18.1635,6.0544,9.97093,14.4566,24.2179,0.728853884388814,0.989975285803452,-648.269,0.2,1.66244,2.60864,0.213274,2.97621,0.309623,4.80452,0.453653,2.055,0.05,2.055,0.05
536.861421132731,0.727521,0.521696123237597,442.08404011017,243.929683162491,0.364487,1.35101,0,45.5362,24.1698,18.6291,3.96076,9.08372,19.6339,12.6973,16.658,21.781,32.3311,0.796449941255037,1.01063677248625,-635.438,0.2,3.72582,2.48042,0.168395,2.93815,0.301519,4.7465,0.435828,2.055,0.05,2.055,0.05
555.656334650779,0.730594,0.623321401477208,547.969703589993,131.624082517172,0.254913,1.21553,0,49.2062,16.9715,13.0641,3.5619,8.02602,17.1265,7.79157,11.3535,15.8176,24.918,0.783510355733716,0.989869364114783,-623.702,0.2,2.61283,2.50892,0.185721,2.97138,0.322108,4.62929,0.435226,2.055,0.05,2.055,0.05
459.803856667263,0.672543,0.483310487787153,405.167272355604,41.6620232323324,0.294175,1.43752,0,40.9864,11.5388,7.3231,3.56153,7.53132,15.5536,5.39126,8.95279,12.9226,20.9449,0.806430145138117,0.998077799797643,-659.557,0.2,1.46462,2.43176,0.161748,2.94251,0.305593,4.69181,0.454214,2.055,0.05,2.055,0.05
386.101388699877,0.789799,0.591204084820735,473.41387220563,32.5780907645385,0.272132,1.30119,0,34.0306,16.804,11.9645,3.86265,8.00375,17.4744,8.09621,11.9589,16.1,25.5706,0.781420391962693,0.986606699216798,-635.524,0.2,2.39291,2.37254,0.14455,3.01584,0.330332,4.82564,0.45896,2.055,0.05,2.055,0.05
481.945000165797,0.777382,0.812215158822917,504.657509406902,991.659695957143,0.37314,1.40696,0,44.1837,36.7306,28.0586,4.1144,8.55971,19.1838,20.2854,24.3998,28.8451,39.4692,0.844122206868546,0.996278521927694,-643.506,0.2,5.61171,2.51721,0.180336,2.99049,0.325203,4.67805,0.436514,2.055,0.05,2.055,0.05
442.521920024673,0.709471,0.634690373368472,236.23332928238,67.1903744554784,0.376113,1.37546,0,39.1937,23.1044,18.3987,4.12233,9.28744,20.155,12.5799,16.7023,21.8674,32.7349,0.787829171549317,1.01443864460757,-650.115,0.2,3.67973,2.44688,0.15251,3.00822,0.327278,4.74301,0.468185,2.055,0.05,2.055,0.05
442.738808898919,0.782741,0.608597590873394,287.326729915816,166.684032612318,0.398439,1.36846,0,39.9605,13.2972,10.2875,3.45935,6.76971,15.1433,5.49372,8.95308,12.2634,20.637,0.960823643865197,0.987741455693882,-658.485,0.2,2.05751,2.54488,0.196794,2.97164,0.319135,4.95513,0.517713,2.055,0.05,2.055,0.05
562.628751813691,0.637297,0.51290071015512,345.312567630782,74.3073596514025,0.355509,1.33019,0,46.7795,29.8076,22.1045,4.12903,9.25021,19.5391,16.884,21.013,26.1342,36.4231,0.814996060088662,0.982217704684849,-627.217,0.2,4.4209,2.38237,0.134016,3.01334,0.336698,4.73021,0.4757,2.055,0.05,2.055,0.05
470.666605769427,0.714526,0.745351768170335,348.368211699827,254.062423846777,0.306189,1.1987,0,46.8833,25.6724,21.8902,3.8942,8.8213,18.4725,13.0635,16.9577,21.8848,31.536,0.868963636340699,0.986344198101459,-641.868,0.2,4.37805,2.37872,0.143657,2.90618,0.303708,4.75097,0.489528,2.055,0.05,2.055,0.05
600.354311442978,0.698604,0.373565470729365,436.064426659438,323.387081351985,0.308256,1.31153,0,53.208,31.6252,24.1669,4.30947,9.69112,20.1727,18.8415,23.1509,28.5326,39.0141,0.829157627652945,0.992240828992123,-649.191,0.2,4.83338,2.38441,0.139596,2.9829,0.316117,4.67339,0.430582,2.055,0.05,2.055,0.05
601.730698177502,0.758309,0.778847512520259,328.153012129014,1087.38390147553,0.299408,1.12932,0,51.1787,34.3411,27.6592,4.09943,9.32779,19.8688,18.5629,22.6624,27.8907,38.4317,0.803400447539682,1.01076058307412,-638.351,0.2,5.53183,2.48425,0.182733,3.07181,0.333826,4.92893,0.508893,2.055,0.05,2.055,0.05
796.048409539849,0.665345,0.811966659006728,502.723340551688,616.778522010701,0.267989,1.18709,0,66.7635,11.8929,8.00544,3.47371,7.8175,17.3546,5.40466,8.87837,13.2222,22.7593,0.746388527508905,1.01553036183398,-648.907,0.2,1.60109,2.52647,0.204341,2.95235,0.309887,4.7238,0.428587,2.055,0.05,2.055,0.05
540.756994736704,0.80841,0.495825117557338,360.394764963422,347.185771068206,0.381661,1.02408,0,52.4727,33.6033,28.0415,4.12213,9.6046,19.6281,19.5623,23.6844,29.1669,39.1904,0.862245712183844,0.995929536884562,-637.15,0.2,5.6083,2.68337,0.251219,2.99304,0.329796,4.57084,0.413922,2.055,0.05,2.055,0.05
511.526810774787,0.630469,0.526535248990269,407.711574838568,141.473157579028,0.297304,1.53589,0,41.7982,20.5106,15.5211,3.91243,8.48407,17.6127,9.80333,13.7158,18.2874,27.416,0.797480417088139,0.994545380754695,-647.047,0.2,3.10421,2.65311,0.244388,3.04114,0.331733,4.74896,0.460828,2.055,0.05,2.055,0.05
462.348992067165,0.741726,0.630526559474787,497.551963305738,318.537433908275,0.348798,1.52182,0,40.7321,19.1798,13.6271,3.82234,8.16997,15.7789,9.44848,13.2708,17.6185,25.2274,0.884139874313442,1.01368904864627,-646.509,0.2,2.72542,2.54535,0.200532,3.00548,0.326658,4.68576,0.434854,2.055,0.05,2.055,0.05
669.773770904376,0.607881,0.602289531473999,398.49701196644,254.851239393089,0.239064,1.28726,0,55.0856,14.4157,10.0109,4.02803,9.6266,19.8868,7.31417,11.3422,16.9408,27.201,0.693025835377584,0.990469367125214,-634.895,0.2,2.00219,2.46457,0.179911,2.97664,0.320197,4.56583,0.416271,2.055,0.05,2.055,0.05
629.502610236981,0.764325,0.711056063976465,320.079691267312,1819.43264872008,0.255016,1.19875,0,49.3826,17.7702,13.0822,3.74435,8.99646,18.2818,8.44802,12.1924,17.4445,26.7298,0.729933386772428,1.00405520016279,-655.648,0.2,2.61644,2.76702,0.270066,3.0051,0.319447,4.82309,0.4745,2.055,0.05,2.055,0.05
