"M_1951","M_1952","M_1953","M_1954","M_1955","M_1956","M_1957","M_1958","M_1959","M_1960","M_1961","M_1962","M_1963","M_1964","M_1965","M_1966","M_1967","M_1968","M_1969","M_1970","M_1971","M_1972","M_1973","M_1974","M_1975","M_1976","M_1977","M_1978","M_1979","M_1980","M_1981","M_1982","M_1983","M_1984","M_1985","M_1986","M_1987","M_1988","M_1989","M_1990","M_1991","M_1992","M_1993","M_1994","M_1995","M_1996","M_1997","M_1998","M_1999","M_2000","M_2001","M_2002","M_2003","M_2004","M_2005","M_2006","M_2007","M_2008","M_2009","M_2010","M_2011","M_2012","M_2013","M_2014","M_2015","M_2016","M_2017"
0.768888,0.684314,0.606629,0.53329,0.465361,0.405635,0.357313,0.323519,0.307084,0.309334,0.331389,0.374572,0.438722,0.51771,0.594557,0.646964,0.656862,0.619818,0.547645,0.461729,0.381857,0.317684,0.271277,0.24137,0.226009,0.223789,0.234313,0.258307,0.297338,0.353005,0.425227,0.509226,0.592794,0.659784,0.696011,0.695294,0.662353,0.610689,0.556277,0.50962,0.475692,0.456103,0.450698,0.458265,0.476841,0.504858,0.541145,0.584674,0.634411,0.689263,0.747956,0.808517,0.867996,0.922367,0.966582,0.994864,1.00178,0.984956,0.946075,0.890409,0.825593,0.760119,0.701472,0.653438,0.616694,0.589893,0.570213
0.567406,0.505235,0.45177,0.408855,0.377125,0.356726,0.347871,0.351294,0.368446,0.400883,0.449794,0.514871,0.592009,0.670017,0.729561,0.751996,0.728383,0.663993,0.575637,0.483832,0.404545,0.344078,0.302632,0.278195,0.268551,0.271939,0.287098,0.313558,0.351227,0.399686,0.45733,0.520316,0.582002,0.634564,0.670945,0.686784,0.681753,0.659711,0.627258,0.59073,0.555151,0.524186,0.500419,0.485758,0.481772,0.489639,0.510353,0.544802,0.593554,0.656275,0.730936,0.813614,0.897926,0.974636,1.03201,1.05726,1.04042,0.981924,0.893382,0.792986,0.699643,0.629387,0.594247,0.600503,0.653978,0.763174,0.936952
0.497794,0.517989,0.534939,0.542314,0.537212,0.520846,0.498194,0.476875,0.465209,0.468546,0.489823,0.530307,0.588753,0.658671,0.725907,0.773736,0.78839,0.764143,0.70576,0.626415,0.541817,0.463405,0.397437,0.346418,0.310833,0.290649,0.286221,0.298145,0.327558,0.37572,0.442155,0.52081,0.596479,0.650408,0.668462,0.648126,0.599913,0.542354,0.493613,0.463024,0.453584,0.465365,0.496336,0.540619,0.586629,0.622348,0.639408,0.636077,0.618265,0.598077,0.589998,0.603899,0.645798,0.719017,0.821997,0.941807,1.04851,1.10854,1.1006,1.02664,0.910789,0.787078,0.683945,0.612338,0.572252,0.559192,0.565925
0.409091,0.440946,0.473603,0.50418,0.530516,0.551668,0.56829,0.582833,0.59908,0.61994,0.646789,0.679224,0.714585,0.747319,0.769277,0.77324,0.755046,0.714626,0.655982,0.58603,0.512661,0.44271,0.381091,0.330783,0.293357,0.269813,0.261245,0.26854,0.293119,0.337046,0.401713,0.484323,0.57345,0.65175,0.701795,0.713572,0.68953,0.643548,0.59374,0.552058,0.523909,0.510559,0.51064,0.520413,0.534061,0.546996,0.556929,0.564212,0.572062,0.58677,0.617085,0.670209,0.750819,0.859276,0.98663,1.10685,1.17634,1.16202,1.06359,0.91362,0.75794,0.634953,0.567008,0.560769,0.624137,0.776914,1.05125
0.567779,0.503081,0.44635,0.397797,0.357505,0.325491,0.301824,0.286789,0.280929,0.284567,0.297877,0.320802,0.352572,0.390757,0.430489,0.465796,0.49086,0.501376,0.495788,0.475778,0.445611,0.410434,0.375177,0.344016,0.320328,0.3071,0.30733,0.323355,0.357319,0.410882,0.483157,0.566278,0.641658,0.687761,0.690535,0.65093,0.584379,0.512992,0.455774,0.42101,0.410613,0.424495,0.461664,0.518222,0.584326,0.647668,0.696775,0.724831,0.732858,0.730386,0.732102,0.748932,0.786885,0.847426,0.925805,1.00704,1.06497,1.0773,1.03676,0.954287,0.853784,0.762732,0.703675,0.686893,0.717182,0.798851,0.934197
0.631172,0.602571,0.567454,0.517201,0.453287,0.384312,0.321094,0.272708,0.244732,0.238441,0.254913,0.297308,0.369968,0.472567,0.589466,0.690011,0.739623,0.719329,0.638651,0.52884,0.422253,0.335479,0.272244,0.230412,0.206568,0.198192,0.204455,0.226277,0.266162,0.327296,0.410896,0.510647,0.606861,0.672935,0.688579,0.651719,0.579655,0.498887,0.431822,0.387742,0.368201,0.372559,0.399979,0.448408,0.512144,0.583458,0.653431,0.713663,0.759059,0.790296,0.813586,0.834994,0.858355,0.884825,0.912493,0.93589,0.946895,0.940006,0.914407,0.874008,0.826425,0.781465,0.748887,0.734292,0.739763,0.764885,0.806432
0.595365,0.540505,0.486799,0.430491,0.37314,0.319155,0.273513,0.240504,0.223309,0.223229,0.241813,0.282042,0.34744,0.437726,0.541374,0.635818,0.694091,0.697586,0.646946,0.561509,0.46704,0.381391,0.31272,0.262843,0.230793,0.215376,0.216628,0.236066,0.277319,0.345886,0.44651,0.575672,0.711013,0.816013,0.857215,0.824545,0.737782,0.633561,0.544501,0.484372,0.455319,0.455784,0.483304,0.533061,0.594873,0.656583,0.706626,0.737269,0.747808,0.745692,0.743736,0.751852,0.775652,0.816935,0.873091,0.935081,0.986733,1.01238,1.00224,0.955553,0.880677,0.792047,0.704553,0.626771,0.561545,0.5082,0.464083
0.575881,0.540981,0.50526,0.465684,0.423018,0.380586,0.342923,0.314849,0.300772,0.303182,0.323971,0.365219,0.428208,0.509947,0.598483,0.675136,0.719842,0.719155,0.67285,0.594067,0.50224,0.41349,0.337508,0.278372,0.236709,0.211959,0.20393,0.213079,0.241569,0.293466,0.372945,0.478433,0.59361,0.689713,0.737556,0.724175,0.661097,0.57677,0.499585,0.443352,0.411448,0.403117,0.416347,0.447687,0.490932,0.539435,0.586937,0.628588,0.662482,0.690955,0.720169,0.755654,0.800845,0.856604,0.920294,0.984311,1.03599,1.06332,1.05879,1.02146,0.957239,0.877016,0.792883,0.712939,0.641066,0.57819,0.523364
0.526295,0.449888,0.385838,0.334342,0.295008,0.267314,0.251045,0.246794,0.25633,0.282157,0.327697,0.396763,0.491105,0.604822,0.717985,0.801619,0.829659,0.792514,0.702702,0.587567,0.474462,0.378762,0.305233,0.252923,0.218952,0.200695,0.196748,0.206947,0.232494,0.275579,0.337821,0.416585,0.500364,0.571415,0.612512,0.615305,0.584915,0.537325,0.491019,0.457041,0.439899,0.440656,0.458427,0.490008,0.529098,0.569307,0.60559,0.635409,0.659869,0.68447,0.718221,0.768369,0.838799,0.928667,1.02916,1.11892,1.1653,1.14535,1.0596,0.931497,0.795218,0.682001,0.612361,0.592768,0.626406,0.719562,0.879778
0.513859,0.432841,0.366908,0.316596,0.280794,0.25802,0.247167,0.247925,0.260975,0.287734,0.330123,0.389799,0.466316,0.553859,0.638372,0.701612,0.727851,0.710661,0.65598,0.579214,0.497896,0.423935,0.363118,0.317198,0.285962,0.268757,0.265345,0.275943,0.301377,0.342746,0.400184,0.47031,0.543592,0.606932,0.647789,0.658931,0.641619,0.605203,0.562723,0.523886,0.494194,0.476252,0.470981,0.47834,0.497712,0.528598,0.570485,0.6224,0.682346,0.746655,0.809741,0.865433,0.908113,0.933757,0.94079,0.930473,0.906499,0.873605,0.83679,0.800893,0.770426,0.749655,0.742526,0.751507,0.777703,0.820881,0.878815
0.520303,0.453291,0.396871,0.352474,0.320247,0.299934,0.291523,0.295786,0.314608,0.3506,0.406864,0.485978,0.587267,0.7018,0.80816,0.879591,0.895483,0.851563,0.762167,0.652749,0.54759,0.459776,0.393249,0.347333,0.319885,0.308959,0.313488,0.333373,0.369146,0.421115,0.487657,0.56249,0.632753,0.683553,0.703642,0.690105,0.649723,0.59618,0.544289,0.503116,0.476591,0.465792,0.470335,0.488727,0.518334,0.556698,0.601604,0.650927,0.702697,0.755327,0.807686,0.858281,0.904943,0.944778,0.974216,0.989201,0.985906,0.962575,0.920153,0.86207,0.793533,0.720546,0.64867,0.581448,0.520544,0.466305,0.418242
0.503469,0.4375,0.38278,0.34121,0.312707,0.296515,0.291947,0.298725,0.317049,0.347449,0.390343,0.445171,0.509007,0.574754,0.630531,0.664014,0.667037,0.638788,0.586151,0.520949,0.455344,0.397242,0.350426,0.316129,0.294449,0.28538,0.289389,0.30725,0.339961,0.388094,0.450118,0.51949,0.582621,0.624258,0.633992,0.611053,0.564739,0.510328,0.46268,0.429712,0.414179,0.416462,0.435726,0.469453,0.512527,0.559406,0.605058,0.645862,0.680774,0.712314,0.74612,0.786739,0.836073,0.892588,0.950051,0.996137,1.01429,0.994774,0.939771,0.862257,0.781122,0.716118,0.684259,0.6955,0.758006,0.881843,1.07668
0.54694,0.49956,0.459367,0.430071,0.413205,0.409287,0.418477,0.440751,0.475799,0.523153,0.581695,0.648824,0.719519,0.785561,0.835983,0.860769,0.854043,0.815914,0.752468,0.673839,0.591038,0.512607,0.443934,0.387801,0.345287,0.316736,0.302372,0.302107,0.315971,0.344148,0.386227,0.439521,0.49733,0.550789,0.591034,0.611782,0.611606,0.594611,0.568581,0.540505,0.515348,0.496286,0.485208,0.483185,0.490855,0.508781,0.537514,0.577484,0.628712,0.690331,0.760061,0.834162,0.90723,0.972151,1.0205,1.04351,1.03428,0.992021,0.922886,0.837978,0.750245,0.67174,0.611404,0.572291,0.553706,0.552971,0.565526
0.317128,0.352329,0.387124,0.413888,0.427396,0.426896,0.41671,0.405212,0.402373,0.415212,0.448369,0.50488,0.584557,0.679019,0.766739,0.821301,0.823069,0.769225,0.675416,0.56731,0.467886,0.388118,0.330157,0.292297,0.272073,0.267735,0.278777,0.30594,0.350782,0.414532,0.495676,0.585946,0.667459,0.719615,0.728598,0.694366,0.630671,0.558382,0.496342,0.453524,0.4322,0.431896,0.450895,0.485529,0.528901,0.573597,0.613103,0.643195,0.663415,0.677925,0.694438,0.719282,0.756153,0.80588,0.865484,0.926462,0.974647,0.997232,0.987427,0.946581,0.883671,0.812443,0.746696,0.694002,0.656501,0.6329,0.619442
0.365707,0.343541,0.323487,0.306888,0.294961,0.288964,0.290443,0.301626,0.325721,0.366206,0.426501,0.508754,0.61072,0.720355,0.812246,0.857945,0.840143,0.76236,0.647097,0.523803,0.41537,0.330911,0.270519,0.23086,0.208389,0.200792,0.207485,0.229541,0.269575,0.330974,0.415527,0.51824,0.62149,0.699894,0.731632,0.710277,0.648477,0.570682,0.500388,0.449181,0.420114,0.412684,0.425097,0.454083,0.493895,0.538618,0.582992,0.623255,0.658372,0.69112,0.727674,0.773052,0.829415,0.895048,0.962647,1.01739,1.03884,1.01387,0.943624,0.842678,0.73267,0.63466,0.5634,0.52311,0.512759,0.529676,0.569249
0.366964,0.361893,0.354689,0.342675,0.32576,0.306097,0.287401,0.274322,0.271792,0.283396,0.312217,0.361324,0.432445,0.521825,0.614939,0.690173,0.726776,0.71458,0.659468,0.580104,0.497793,0.425824,0.369655,0.330242,0.306734,0.298088,0.303837,0.324225,0.359961,0.411397,0.476819,0.549691,0.616788,0.66305,0.677562,0.658262,0.612927,0.555837,0.501725,0.459191,0.431685,0.419979,0.423663,0.441568,0.471722,0.512365,0.561836,0.618222,0.67919,0.741983,0.803524,0.860424,0.909218,0.946723,0.970422,0.978789,0.971485,0.949335,0.9142,0.868734,0.816068,0.759475,0.70198,0.645823,0.592449,0.542651,0.496736
0.288045,0.324401,0.360454,0.387462,0.399444,0.395854,0.382151,0.368211,0.365297,0.381299,0.422103,0.492769,0.595056,0.71921,0.834426,0.900467,0.889107,0.802135,0.670335,0.53404,0.421996,0.342123,0.291433,0.264471,0.25666,0.264721,0.286047,0.318925,0.3617,0.411752,0.464718,0.51412,0.552075,0.572103,0.571466,0.552151,0.520235,0.484117,0.452076,0.429185,0.417855,0.419029,0.432817,0.458483,0.494244,0.538243,0.588623,0.643441,0.700764,0.758912,0.816503,0.871449,0.920523,0.959278,0.982201,0.983218,0.957621,0.906841,0.838671,0.764779,0.697841,0.649947,0.631905,0.650938,0.713854,0.828962,1.00368
0.637531,0.643962,0.642191,0.620732,0.577056,0.517483,0.453814,0.398795,0.362301,0.348044,0.357113,0.390396,0.447933,0.524776,0.60549,0.668439,0.693646,0.672171,0.611053,0.529388,0.447863,0.378523,0.325633,0.289324,0.268289,0.2613,0.267878,0.288394,0.323819,0.374903,0.440446,0.514399,0.583713,0.63309,0.651262,0.636068,0.595557,0.544513,0.498163,0.465175,0.448929,0.450112,0.467888,0.499541,0.539782,0.583142,0.624977,0.662282,0.694704,0.725361,0.76034,0.804535,0.860162,0.925891,0.995316,1.0551,1.08622,1.0749,1.01895,0.928474,0.821691,0.718523,0.63438,0.574693,0.538564,0.522197,0.519811
0.629835,0.549561,0.480582,0.423387,0.378166,0.345028,0.324344,0.317237,0.325927,0.352994,0.401491,0.474246,0.571099,0.683221,0.787767,0.855579,0.86429,0.810178,0.710362,0.593318,0.484561,0.396449,0.331478,0.287689,0.262114,0.25245,0.257667,0.277992,0.314579,0.368584,0.439118,0.519681,0.595281,0.647847,0.664108,0.642077,0.592106,0.531949,0.478834,0.441793,0.423847,0.425362,0.445486,0.481688,0.528671,0.580464,0.631255,0.67629,0.713191,0.743118,0.770492,0.799271,0.831625,0.867553,0.904401,0.93631,0.954909,0.95389,0.931151,0.889195,0.834406,0.775516,0.721179,0.676262,0.642185,0.618024,0.601105
0.664568,0.610907,0.564235,0.527666,0.502272,0.487939,0.483844,0.48857,0.500153,0.516692,0.536342,0.557176,0.577126,0.594013,0.605679,0.610302,0.606628,0.59413,0.573078,0.544499,0.510159,0.472782,0.435652,0.402141,0.375462,0.358802,0.355382,0.367467,0.39681,0.444602,0.510026,0.587058,0.661633,0.716821,0.739305,0.725045,0.681234,0.623202,0.56759,0.524195,0.49682,0.485921,0.490027,0.505837,0.528151,0.552462,0.575779,0.597045,0.617618,0.641701,0.675848,0.725248,0.792448,0.876054,0.968057,1.05032,1.0958,1.08531,1.01833,0.913072,0.797734,0.699962,0.639878,0.62552,0.661198,0.752842,0.906159
0.509785,0.49296,0.473043,0.445884,0.411807,0.37462,0.340048,0.31443,0.303715,0.3116,0.34123,0.39613,0.47851,0.583476,0.691355,0.772786,0.801036,0.766401,0.682129,0.576369,0.476302,0.395535,0.337226,0.299872,0.280941,0.278534,0.29193,0.321652,0.368881,0.434086,0.514477,0.60018,0.6722,0.710382,0.70319,0.653715,0.577994,0.497161,0.428515,0.379332,0.350653,0.341426,0.350398,0.376264,0.41704,0.47088,0.535716,0.608744,0.686345,0.76442,0.838864,0.90529,0.959255,0.996763,1.01477,1.01162,0.987513,0.945327,0.890263,0.828843,0.767903,0.713874,0.671989,0.644505,0.631349,0.630816,0.639582
0.568333,0.548457,0.523955,0.48855,0.442363,0.390512,0.340523,0.299866,0.27419,0.265551,0.27474,0.302802,0.350526,0.415475,0.487727,0.551922,0.591767,0.596687,0.567099,0.514192,0.453669,0.397093,0.350661,0.316913,0.296601,0.290149,0.2985,0.32306,0.365578,0.427139,0.505578,0.590971,0.662775,0.699058,0.687906,0.63406,0.556199,0.477461,0.415764,0.377732,0.363997,0.373817,0.406311,0.458785,0.523828,0.591567,0.651677,0.696347,0.723611,0.739205,0.754714,0.779574,0.819081,0.874102,0.939657,1.00228,1.04055,1.03818,0.991993,0.91299,0.821579,0.740573,0.688964,0.67578,0.705373,0.781298,0.904758
0.720185,0.558267,0.441479,0.367524,0.328136,0.316039,0.326077,0.353357,0.390669,0.430112,0.464097,0.487057,0.497496,0.499047,0.498975,0.502694,0.512527,0.527724,0.544078,0.553295,0.544714,0.51331,0.462472,0.401968,0.343571,0.297366,0.26999,0.263569,0.279385,0.319973,0.388175,0.481856,0.58546,0.672897,0.717957,0.708627,0.654672,0.581674,0.516205,0.471719,0.452188,0.457728,0.48669,0.534294,0.590234,0.642767,0.681802,0.702014,0.705253,0.700813,0.702354,0.71982,0.758532,0.819452,0.897309,0.976448,1.0301,1.03643,0.990072,0.904563,0.805687,0.721595,0.675171,0.678128,0.739566,0.872176,1.09041
0.663808,0.594354,0.533081,0.480829,0.438192,0.405663,0.383852,0.373812,0.37717,0.395339,0.429486,0.480076,0.545417,0.619046,0.687796,0.736228,0.751914,0.73018,0.676109,0.602369,0.523729,0.450871,0.389633,0.342393,0.309687,0.291585,0.288538,0.301268,0.331043,0.379327,0.446178,0.526844,0.608308,0.673245,0.706395,0.701195,0.663002,0.606624,0.549183,0.501391,0.467862,0.449687,0.446144,0.455284,0.474128,0.500196,0.531671,0.567332,0.606679,0.650201,0.699312,0.754792,0.815958,0.880032,0.94141,0.991112,1.01798,1.01442,0.979358,0.918598,0.842928,0.765191,0.696717,0.642945,0.604678,0.57994,0.564814
0.539828,0.51745,0.493291,0.464442,0.431432,0.397371,0.366878,0.345316,0.338117,0.34897,0.38097,0.437204,0.519131,0.621687,0.727269,0.8104,0.847204,0.826635,0.756452,0.658941,0.558907,0.471586,0.403002,0.353892,0.322877,0.308381,0.309529,0.326257,0.359129,0.408567,0.473147,0.546702,0.616153,0.666263,0.685622,0.671583,0.631554,0.579918,0.531923,0.496447,0.476976,0.47404,0.486367,0.510643,0.541153,0.572558,0.601024,0.624952,0.64569,0.668033,0.699479,0.745775,0.809462,0.888566,0.97383,1.04525,1.07437,1.04373,0.957713,0.839888,0.721247,0.629173,0.582636,0.590586,0.663289,0.820141,1.08901
0.563015,0.515145,0.469959,0.426342,0.38546,0.349776,0.322377,0.30689,0.307545,0.327987,0.372279,0.44495,0.548119,0.673867,0.795277,0.874942,0.883405,0.816949,0.700085,0.570197,0.45728,0.37247,0.315329,0.281676,0.267389,0.26951,0.286214,0.316975,0.361808,0.420059,0.488817,0.561014,0.624763,0.667625,0.681393,0.665419,0.626929,0.57833,0.53251,0.497247,0.475866,0.469159,0.476445,0.495651,0.523212,0.555827,0.590907,0.62676,0.662985,0.700932,0.74349,0.792452,0.847295,0.904308,0.955576,0.988377,0.987971,0.948209,0.875215,0.784571,0.695428,0.625621,0.589043,0.592844,0.642946,0.747539,0.914969
0.688724,0.592897,0.513721,0.453047,0.410133,0.383363,0.371176,0.37244,0.386507,0.413154,0.452183,0.502717,0.562164,0.624916,0.681807,0.722848,0.740039,0.729745,0.693897,0.639347,0.575435,0.510599,0.451108,0.40103,0.362771,0.33791,0.327806,0.333284,0.355157,0.394234,0.450231,0.519249,0.591197,0.652699,0.691068,0.698812,0.676756,0.633778,0.582646,0.533354,0.491963,0.461638,0.443862,0.439422,0.449015,0.473441,0.513531,0.56967,0.640744,0.722417,0.805841,0.880257,0.935668,0.965501,0.968683,0.950169,0.919018,0.883533,0.849833,0.82198,0.80237,0.792157,0.791614,0.800562,0.818431,0.844133,0.87585
0.481572,0.462713,0.440936,0.412144,0.376784,0.338707,0.303477,0.276973,0.264436,0.268968,0.293377,0.341406,0.416806,0.518842,0.634931,0.741499,0.810674,0.822527,0.775881,0.68883,0.587647,0.492074,0.412486,0.352488,0.31222,0.291016,0.288971,0.307024,0.34736,0.412656,0.502945,0.608838,0.705028,0.760354,0.754678,0.691386,0.595143,0.497322,0.421049,0.373598,0.354512,0.362128,0.395392,0.451993,0.524643,0.602616,0.67331,0.725563,0.754128,0.76258,0.761591,0.760607,0.765453,0.778437,0.798387,0.820231,0.835646,0.838244,0.825693,0.800101,0.767482,0.736625,0.717065,0.714862,0.732958,0.771952,0.829543
0.529792,0.504423,0.478175,0.449006,0.417758,0.387339,0.361908,0.346456,0.346473,0.36626,0.409921,0.48157,0.582763,0.705647,0.825104,0.906622,0.921983,0.864955,0.755178,0.626487,0.508792,0.415634,0.348933,0.305837,0.282719,0.276871,0.28697,0.313096,0.356123,0.416455,0.491706,0.573191,0.643896,0.685459,0.686761,0.649496,0.587306,0.519422,0.462696,0.424947,0.408125,0.411944,0.435162,0.474704,0.524162,0.576275,0.62433,0.663689,0.693542,0.718089,0.745561,0.782377,0.83128,0.89041,0.951479,0.997638,1.00632,0.965809,0.88246,0.777085,0.675447,0.600486,0.569564,0.59335,0.686291,0.874854,1.1981
0.903896,0.757401,0.636001,0.537891,0.461011,0.403347,0.363298,0.340115,0.334081,0.345681,0.375754,0.425027,0.492236,0.570435,0.64383,0.693331,0.70429,0.673295,0.609913,0.531949,0.457007,0.394805,0.348551,0.318164,0.302466,0.300292,0.310917,0.334256,0.370506,0.419353,0.478698,0.542894,0.601851,0.644704,0.663692,0.657064,0.629861,0.592246,0.555724,0.527746,0.51184,0.509033,0.518613,0.538065,0.563042,0.589596,0.614934,0.637788,0.658829,0.681005,0.709076,0.746603,0.794921,0.852459,0.913502,0.966717,0.99621,0.990377,0.947027,0.874031,0.786248,0.700654,0.631199,0.583545,0.557777,0.551145,0.558646
0.63945,0.581166,0.528968,0.483757,0.446245,0.417054,0.396875,0.386701,0.387853,0.401188,0.426963,0.464437,0.51079,0.559475,0.599674,0.62094,0.617146,0.588762,0.542643,0.489471,0.439765,0.399562,0.37117,0.354908,0.350194,0.355977,0.370843,0.393562,0.422913,0.457323,0.49455,0.53144,0.564028,0.588547,0.602221,0.60383,0.593983,0.575021,0.55042,0.52368,0.497901,0.47572,0.459413,0.45112,0.452998,0.466854,0.494306,0.536882,0.595738,0.670865,0.760013,0.858467,0.958448,1.0488,1.11572,1.14476,1.1254,1.05885,0.958605,0.845038,0.73881,0.656784,0.610706,0.60548,0.64456,0.732925,0.874828
0.676557,0.581024,0.498746,0.428339,0.369485,0.322281,0.287001,0.264226,0.254944,0.259865,0.279965,0.316598,0.370445,0.438816,0.512339,0.576827,0.617216,0.623186,0.593835,0.538089,0.470069,0.402079,0.342204,0.294659,0.261164,0.242557,0.240016,0.255086,0.290498,0.35001,0.435979,0.542937,0.649657,0.725381,0.744816,0.703299,0.619731,0.524757,0.444206,0.388278,0.357829,0.350924,0.365397,0.39841,0.444786,0.498615,0.553694,0.604387,0.647308,0.683007,0.715987,0.750545,0.789169,0.831987,0.876097,0.914774,0.938153,0.938558,0.913262,0.865136,0.801725,0.733171,0.669182,0.615001,0.571997,0.539073,0.513508
0.342275,0.340205,0.335926,0.326735,0.312579,0.295767,0.280307,0.271349,0.274682,0.295055,0.337213,0.406242,0.504995,0.626542,0.744784,0.822655,0.830915,0.766392,0.654129,0.531266,0.426692,0.350225,0.300668,0.273659,0.265089,0.271712,0.290697,0.320095,0.358208,0.402844,0.45085,0.497947,0.539088,0.569618,0.586437,0.588813,0.578629,0.559988,0.538073,0.517066,0.49978,0.487924,0.482399,0.483515,0.491215,0.505589,0.526991,0.556053,0.593709,0.641245,0.700134,0.77099,0.852659,0.941137,1.0283,1.10093,1.1423,1.14007,1.09144,1.00414,0.893604,0.777893,0.671963,0.582605,0.510531,0.453281,0.406961
0.390016,0.4005,0.408879,0.411602,0.407264,0.396848,0.383499,0.372002,0.367768,0.374459,0.394176,0.427742,0.473944,0.527562,0.577855,0.612693,0.622673,0.604534,0.562484,0.506465,0.447908,0.394724,0.351021,0.318409,0.297257,0.28765,0.289935,0.304688,0.332709,0.374609,0.429705,0.494005,0.558522,0.612157,0.645233,0.652944,0.637338,0.606713,0.572159,0.541802,0.520175,0.509294,0.509511,0.519859,0.538292,0.56292,0.59218,0.624748,0.659553,0.695866,0.733275,0.771191,0.808665,0.844329,0.876364,0.902502,0.920046,0.925829,0.916449,0.888733,0.840391,0.770787,0.682151,0.581315,0.477838,0.380982,0.297415
0.362289,0.385211,0.404714,0.41299,0.406437,0.386916,0.360994,0.337848,0.326676,0.333261,0.361786,0.416371,0.499878,0.608458,0.723669,0.816354,0.857353,0.832,0.748748,0.634146,0.517519,0.41661,0.337867,0.281246,0.244245,0.224389,0.220398,0.232247,0.261364,0.310178,0.380254,0.467912,0.558929,0.632151,0.668127,0.65903,0.613093,0.550076,0.49084,0.446816,0.421945,0.416684,0.430015,0.459417,0.500096,0.547017,0.595486,0.641696,0.683722,0.722552,0.762014,0.805474,0.854529,0.90841,0.963188,1.01091,1.04025,1.042,1.01213,0.952922,0.872206,0.781048,0.690325,0.606722,0.533022,0.469453,0.414779
0.372041,0.38026,0.387507,0.392149,0.393671,0.392766,0.391321,0.392358,0.399625,0.415938,0.442953,0.481002,0.528283,0.579359,0.62442,0.653085,0.657754,0.636086,0.591847,0.533515,0.471086,0.412299,0.361937,0.322503,0.295185,0.280875,0.28085,0.296522,0.329766,0.382586,0.455309,0.5426,0.629378,0.695646,0.724555,0.710392,0.661577,0.596496,0.534556,0.486721,0.456972,0.445781,0.452017,0.473201,0.505224,0.544255,0.587128,0.631543,0.676612,0.723545,0.775578,0.834979,0.901587,0.971739,1.03696,1.08305,1.09276,1.0573,0.981149,0.879989,0.774519,0.684347,0.623747,0.59781,0.607386,0.65227,0.730052
0.427986,0.376044,0.334034,0.30532,0.290463,0.289093,0.300689,0.324442,0.358707,0.401442,0.449869,0.50008,0.54701,0.584889,0.608216,0.613245,0.59903,0.567684,0.523812,0.473349,0.422194,0.37499,0.334904,0.303944,0.283521,0.275173,0.281111,0.303769,0.346106,0.4111,0.499228,0.602933,0.701132,0.766738,0.77956,0.737446,0.6575,0.566547,0.487923,0.43178,0.399793,0.390647,0.402409,0.432408,0.476142,0.528964,0.586372,0.644411,0.700745,0.755975,0.813809,0.877179,0.946352,1.01771,1.08237,1.12525,1.12811,1.08204,0.992503,0.876775,0.756892,0.65275,0.577505,0.534214,0.521072,0.534806,0.570327
0.576511,0.441014,0.341076,0.271897,0.226908,0.200566,0.18925,0.191395,0.207443,0.239677,0.292016,0.3691,0.473525,0.599955,0.728326,0.828111,0.870827,0.84486,0.762039,0.650491,0.539127,0.444365,0.371602,0.320388,0.288258,0.272848,0.272789,0.287842,0.318719,0.366387,0.430481,0.506412,0.582683,0.644372,0.678436,0.679103,0.650575,0.6053,0.558272,0.519295,0.492929,0.480491,0.481356,0.49328,0.51257,0.536086,0.561729,0.588604,0.617331,0.65044,0.692139,0.745608,0.81176,0.888076,0.96676,1.03279,1.0656,1.0511,0.988789,0.891816,0.781316,0.678876,0.600197,0.550156,0.527559,0.52882,0.548288
0.536717,0.414537,0.323864,0.261122,0.220715,0.197816,0.189317,0.193995,0.212475,0.247099,0.301615,0.380071,0.483907,0.606232,0.725977,0.813485,0.843437,0.80829,0.72248,0.61399,0.509598,0.423333,0.35901,0.315508,0.290285,0.281132,0.286821,0.307269,0.343188,0.395238,0.462391,0.539271,0.614011,0.671946,0.700783,0.695529,0.660706,0.608454,0.553136,0.504415,0.467067,0.442796,0.431691,0.433027,0.445687,0.468944,0.502403,0.545691,0.598125,0.658315,0.723783,0.790793,0.854245,0.907804,0.9444,0.957145,0.941378,0.898832,0.837736,0.770295,0.709834,0.669354,0.661133,0.694577,0.779854,0.930297,1.15984
0.499356,0.416911,0.35017,0.299107,0.26221,0.237665,0.224001,0.220407,0.226841,0.243796,0.272105,0.312435,0.364175,0.423555,0.482063,0.528843,0.554139,0.552869,0.526725,0.483457,0.433404,0.384784,0.34271,0.309876,0.287567,0.276621,0.278083,0.293131,0.32328,0.370118,0.434046,0.511603,0.592644,0.663031,0.70898,0.722179,0.70337,0.662121,0.612234,0.564284,0.524416,0.495529,0.478539,0.473239,0.478864,0.494815,0.520656,0.555855,0.599444,0.649582,0.70323,0.756518,0.804988,0.843937,0.868943,0.876509,0.865009,0.836436,0.796259,0.752252,0.713268,0.688699,0.688089,0.718799,0.787431,0.90062,1.06282
