"R_1951","R_1952","R_1953","R_1954","R_1955","R_1956","R_1957","R_1958","R_1959","R_1960","R_1961","R_1962","R_1963","R_1964","R_1965","R_1966","R_1967","R_1968","R_1969","R_1970","R_1971","R_1972","R_1973","R_1974","R_1975","R_1976","R_1977","R_1978","R_1979","R_1980","R_1981","R_1982","R_1983","R_1984","R_1985","R_1986","R_1987","R_1988","R_1989","R_1990","R_1991","R_1992","R_1993","R_1994","R_1995","R_1996","R_1997","R_1998","R_1999","R_2000","R_2001","R_2002","R_2003","R_2004","R_2005","R_2006","R_2007","R_2008","R_2009","R_2010","R_2011","R_2012","R_2013","R_2014","R_2015","R_2016","R_2017","R_2018"
936.359,600.274,1844.21,865.043,1159.23,1690.6,1156.39,1473.94,1343.97,696.798,1177.78,987.736,670.087,510.839,246.236,347.593,915.632,269.285,1300.19,2242.74,2509,2359.32,3060.51,4208.94,1549.28,1154.11,1493.68,512.948,1102.95,644.103,455.939,370.963,540.233,1324.11,1667.45,642.067,2609.77,637.238,554.284,394.216,978.911,591.636,383.791,229.269,225.234,826.18,261.431,143.909,99.7774,172.971,225.601,237.316,91.4813,101.992,74.1656,110.372,55.5919,180.28,125.468,446.416,141.739,172.56,422.499,309.952,997.267,269.857,454.111,484.005
909.078,452.483,2099.18,693.92,1251.59,2066.96,1508.4,1547.15,1071.06,804.138,1552.41,700.055,747.506,423.054,150.697,1198.53,239.66,725.422,1692.5,2801.33,2466.97,2953.05,3316.55,4405.28,2264.83,1496.25,2139.3,604.435,1708.08,824.319,623.62,433.254,739.896,1532.54,1932.67,781.796,3061.45,814.144,753.258,508.527,1271.04,542.236,414.066,226.764,273.695,944.984,314.865,131.481,109.689,208.848,255.567,243.07,83.4,103.757,56.0011,110.26,47.8823,163.72,103.728,344.921,129.603,170.25,415.311,310.846,1234.4,346.964,353.58,441.244
1078.71,562.806,2116.01,852.394,1676.49,1875.96,1408.55,1689.72,1332.03,1010.71,1888.82,1025.54,1047.27,932.827,436.138,487.293,528.704,542.917,2188.18,3399.04,2903.4,3327.47,3418.86,5303.99,2015.04,1664.32,2171.25,665.703,1589.22,987.947,608.152,507.024,641.774,1468.37,1878.69,631.994,2632.77,713.711,730.795,417.805,1103.6,611.442,487.007,242.568,272.325,1094.58,292.036,176.657,155.045,207.749,285.435,249.71,118.78,105.117,64.6445,131.907,45.2139,166.494,152.198,437.532,108.227,167.438,492.5,370.028,1548.71,320.056,730.592,536.327
1123.38,591.074,1645.61,1177.81,1103.81,1332.82,1459.62,1363.55,1253.56,735.686,1860.52,986.165,1450.05,755.649,422.271,248.728,1261.96,670.191,2072.11,3320.44,2989.81,3066.18,3776.36,4995.96,2085.08,1496.09,2086.02,696.228,1250.35,888.559,721.102,469.947,599.495,1928.14,1680.96,643.984,2756.69,840.053,698.232,430.717,1226.55,560.931,395.053,181.277,260.164,1049.72,262.746,127.787,111.082,166.804,289.052,237.984,89.7533,134.012,84.7267,129.675,59.0269,165.612,121.247,364.109,109.898,149.339,621.738,375.575,1359.77,238.523,238.168,725.198
1408.18,948.826,1651.09,1268.97,1861.58,2476.53,1140.12,1794.89,1256.91,1115.57,1804.06,1258.03,1414.97,854.469,420.888,549.09,728.509,733.812,2370.18,3507.02,3129.66,3394.86,3982.36,5575.86,2763.96,1727.07,2650.42,784.8,2114.25,1066.69,877.037,577.117,880.247,2055.2,1940.11,768.567,3168.94,760.531,735.929,536.538,1341.12,639.795,539.1,236.694,264.41,1130.61,389.614,166.91,130.235,203.87,228.626,347.293,87.8658,106.926,59.6256,110.209,32.9427,149.406,106.28,390.814,113.972,210.932,522.473,458.965,1921.65,409.886,865.712,699.819
1069.95,866.203,1924.87,1093.06,1793.77,1628.73,1767.33,1611.5,955.647,950.486,1774.56,1122.55,935.474,763.473,318.757,353.125,515.127,676.874,1509.93,2938.12,2347.82,2722.58,3400.51,4852.29,1729.29,1502.86,2177.32,600.62,1427.07,928.624,552.532,379.815,687.888,1720.94,1831.02,756.377,2770.4,782.564,639.864,405.628,879.43,433.018,453.535,216.259,210.383,860.983,233.878,142.617,116.87,191.5,229.526,211.491,101.546,117.464,66.4079,121.33,42.7582,162.497,100.999,373.874,120.603,202.226,657.164,553.395,1457.39,580.269,558.55,575.158
714.135,601.201,1681.52,835.603,1413.35,1725.5,1115.42,1995.21,982.576,863.446,1882.4,748.564,814.081,509.234,325.539,527.253,383.231,780.925,1600.27,2463.83,2189.19,2548.75,3398.64,4764.81,1813.35,1403.02,1632.97,521.452,1558.97,806.538,522.806,419.895,586.761,1468.31,1732.5,533.395,2371.59,611.707,578.477,450.924,973.441,555.56,447.328,199.279,254.755,920.86,275.354,141.374,120.395,192.707,241.221,252.3,95.6799,116.575,63.269,121.148,36.3901,164.258,137.044,341.068,124.278,227.172,648.804,485.274,1423.26,322.576,605.238,838.742
744.731,374.084,1598.03,842.259,1412.26,2130.43,1203.64,1606.55,1186.13,608.719,1805.31,886.029,962.195,495.752,351.466,485.007,659.512,637.719,2236.82,3115.32,2759.55,2933.37,3269.39,5152.04,1941.58,1277.46,2024.06,637.144,1159.85,654.073,439.151,363.095,561.207,1083.1,1441.4,579.526,2775.3,554.987,545.626,405.639,769.24,515.185,459.888,203.217,242.105,875.802,308.818,129.242,117.411,189.031,204.215,237.293,114.193,101.754,86.4456,118.24,51.0209,133.804,164.679,526.183,112.865,160.73,741.32,468.189,1217.38,395.312,436.843,744.921
930.691,665.261,1721.71,1006.89,1559.17,1815.71,1269.44,2206.09,1118.22,808.85,1885.12,1080.03,959.114,686.721,462.099,819.929,528.553,667.875,2560.1,3310.48,3369.82,3019.11,4552.87,5745.51,1866.97,1323.26,2601.41,617.872,1878.17,900.233,586.02,440.388,776.575,1500.18,1934.77,666.443,2822.33,700.086,681.573,541.394,1119.05,564.343,453.616,184.278,255.739,926.052,313.257,176.001,98.4426,223.689,272.358,303.273,98.651,126.281,83.508,162.176,59.7222,107.383,147.744,321.224,117.625,141.578,546.658,291.188,1795.57,344.189,329.57,758.888
997.553,582.443,1764.22,747.688,1202.98,1858.79,1279.95,1640,1292.14,1018.95,1680.46,642.611,1124.26,410.603,210.092,680.126,767.123,758.151,1719.01,2724.36,2396.94,2785.85,3432.79,4254.79,2127.86,1462.35,2148.37,632.625,1539.59,971.773,540.305,462.836,673.97,1711.93,1967.4,837.866,3130.72,910.24,715.704,410.484,1216.83,608.728,542.128,230.99,307.866,865.317,257.639,122.053,105.061,215.145,241.363,307.383,98.5654,104.493,59.7073,98.6953,46.1298,132.486,108.334,363.876,115.844,154.694,579.028,390.335,1564.48,300.495,464.066,654.382
969.149,346.58,1423.41,892.571,1058.55,1856.96,1040.63,1329.78,1367.24,1025.64,1277.47,795.3,772.023,488.14,279.294,383.317,651.158,410.372,1483.28,2623.42,1971.05,2261.33,2628.97,3408.08,1498.46,1001.43,1443.74,373.533,1237.74,650.287,365.586,329.475,608.996,1045.07,1425.84,505.025,2023.94,484.598,431.489,279.216,669.523,424.548,332.122,174.669,242.225,721.826,281.555,120.719,100.541,159.167,179.119,190.11,80.264,91.798,55.8391,168.22,46.6395,203.698,128.015,502.588,165.243,176.594,671.115,487.214,1289.46,474.7,654.272,376.21
750.939,727.478,1793.37,1015.55,1356.79,1518.24,1504.24,1607.86,1175.99,1080.62,1680.13,740.785,1305.58,578.319,223.438,231.496,860.858,605.613,1754.9,2764.68,2736.54,2620.01,3886.26,4508.47,2368.42,1544.19,2562.58,604.71,1454.98,847.72,612.21,358.036,678.436,1336.74,1833.86,662.223,2328.41,669.637,757.978,420.336,1117.67,487.321,383.652,212.111,247.515,958.296,249.981,148.932,123.98,213.185,261.016,272.621,76.4355,121.744,54.7591,111.446,61.6758,161.793,106.014,424.113,130.732,167.661,635.979,368.136,1332.67,289.503,397.607,453.726
1075.91,684.778,1782.2,933.45,1425.78,1912.33,1045.93,1826.72,901.588,868.972,1515.04,858.419,1535.43,584.449,334.586,827.716,161.361,652.204,1738,2274.06,2344.08,2427.74,3480.57,4580.24,1896.24,1577.56,1803.8,659.556,1463.97,849.167,616.932,430.702,505.442,1236.99,1619.02,797.22,2414.79,620.498,656.92,456.861,1129.51,482.204,418.139,192.983,221.937,905.937,235.941,123.741,96.3935,204.155,227.653,278.113,83.8229,110.338,57.8448,118.206,45.4703,160.767,105.625,405.959,136.423,154.119,572.452,314.743,1245.21,342.824,382.402,724.899
955.889,557.601,2136.96,1028.93,1286.94,2503.85,1370.72,2343.93,1193.79,793.087,1661.91,613.528,932.157,753.069,292.705,531.134,906.785,861.302,2046.12,3736.4,3383,2595.99,4128.17,5345.15,2079.58,1809.68,2679.97,735.284,1526.63,949.767,766.488,526.355,736.38,1596.3,1537.43,731.11,3073.74,765.287,771.111,498.413,1162.69,621.265,482.31,214.655,310.058,963.399,294.99,127.243,149.616,192.4,295.929,263.273,83.3388,88.3674,54.0044,126.769,35.6807,170.193,135.446,317.316,131.357,137.459,520.764,505.588,1275.32,326.425,497.884,754.158
871.613,594.589,1990.66,1073.23,1625.15,1641.19,1465.76,1630.33,1375.28,875.16,1625,889.694,985.064,671.726,273.759,569.447,598.948,578.761,2146.52,3167.65,2905.37,3028.93,3476.63,5032.14,2076.43,1626.85,2349.29,728.852,1675.7,879.041,513.646,471.769,656.668,1509.99,2054.87,881.279,3278.77,930.924,798.829,494.359,1229.61,766.401,517.502,233.565,326.191,851.74,279.792,193.445,118.329,180.261,238.555,264.8,94.5159,94.2544,66.798,114.815,47.7626,177.643,138.263,415.7,104.029,164.442,533.202,311.955,1073.67,226.522,383.072,1021.7
775.603,301.674,1495.4,649.788,963.359,1615.84,984.302,1958.29,1214.09,824.337,1782.6,977.216,854.959,576.998,329.126,272.517,1045.08,934.052,1398.04,2702.46,2695.39,3274.19,3614.78,5309.78,1770.45,1626.93,2030.6,633.45,1650.06,806.646,636.969,426.457,624.747,1512.23,1424.3,709.178,2438.13,705.228,529.038,474.845,1110.84,463.659,453.771,182.517,275.163,957.34,282.035,120.651,125.032,169.24,268.212,245.578,102.682,93.9804,74.0265,122.587,54.9204,140.471,125.105,440.114,157.021,242.07,610.436,373.133,1524.09,400.887,353.4,731.373
1114.57,431.285,1352.75,881.319,973.061,1401.71,1394.08,1617.86,1038.91,683.109,1817.73,868.609,861.458,457.335,223.715,238.143,824.599,583.955,1820.82,2866.86,2315.42,2592.14,3310.3,4586.88,1903.91,1464.73,2029.17,509.003,1352.09,935.82,526.354,532.732,572.201,1545.94,1559.36,630.19,2796.13,673.64,669.392,379.276,1208.66,538.955,464.802,188.608,208.403,962.919,262.061,115.139,102.911,183.622,263.456,298.05,79.6123,92.3267,67.7925,111.864,45.9691,125.226,132.09,411.854,116.633,224.217,564.348,418.643,1561.94,264.28,250.661,631.292
737.524,573.965,1274.8,707.563,1187.03,1835.36,2081.34,1130.14,1267.29,851.927,1556.81,815.82,773.672,446.984,176.697,813.154,441.881,360.233,954.765,2026.2,2131.73,1923.92,3171.39,3968.65,1577.01,1037.66,1417.98,541.721,1045.28,565.619,381.502,354.01,549.613,1243.1,1310.79,519.06,2248.77,543.847,471.559,250.641,779.111,382.725,354.91,168.499,178.576,768.006,197.36,106.276,88.7743,145.225,264.948,228.349,80.6291,124.071,66.7862,99.129,54.6006,160.573,118.924,429.246,159.3,198.781,613.092,422.375,1994.37,395.915,724.298,371.812
722.95,385.592,1345.31,518.79,1098.44,2048.8,1073.09,1162.92,1069.09,697.442,1391.23,1042.89,641.84,332.523,304.24,836.424,426.057,468.128,1816.91,2710.28,2233.66,2299.92,2818.62,4102.94,1741.29,1314.98,1705.23,519.605,1245.02,699.207,506.466,342.142,579.448,1215.81,1782.11,591.931,2345.97,566.424,722.417,423.975,874.769,551.727,495.13,189.06,254.351,702.282,243.439,114.354,97.3311,174.723,201,224.442,79.2335,102.613,67.1033,111.991,46.8178,128.285,127.891,391.227,126.846,186.173,695.39,446.477,1696.91,357.513,672.77,976.98
947.65,463.459,1809.59,696.847,1228.46,1989.9,1240.49,1808.9,1195.87,824.722,1691.42,870.918,986.394,462.277,221.9,250.329,1001.44,657.711,1916.36,3491.37,2993.07,2717.53,3988.5,5165.41,1879.42,1632.75,2046.49,569.274,1592.96,987.022,619.262,500.29,765.14,1531.7,2063.09,726.416,3333.71,799.055,806.677,582.343,1225.36,676.017,408.932,230.04,314.909,972.975,278.949,142.016,135.237,213.498,245.269,264.323,85.5736,109.52,59.7722,119.277,36.111,129.776,107.689,387.738,108.061,109.882,504.94,393.919,871.993,369.204,501.124,478.182
949.713,573.281,1566.34,711.848,1185.62,2379.79,1499.33,1461.82,1113.23,979.77,1513.92,863.67,775.78,303.951,286.775,145.505,743.184,661.683,1613.17,2614.91,2650.97,2797.03,3515.16,3656.65,1747.35,1442.33,1908.85,552.757,1317.21,755.907,549.907,417.715,518.246,1311.01,1812.93,606.695,2473.63,642.265,647.87,417.324,904.22,498.037,386.514,209.326,253.565,805.382,280.312,127.088,115.112,176.879,265.111,236.796,105.453,93.4406,80.6629,134.883,58.8847,173.37,108.767,442.522,115.082,176.684,531.575,296.383,1421.99,406.428,437.725,559.072
535.769,364.394,1509.5,716.468,1221.93,1783.44,1232.46,1432.14,1359.13,673.298,1465.22,802.83,1202.69,435.299,555.098,458.933,338.33,658.008,2073.57,2802.02,2354.56,2408.9,3176.03,4154.21,1842.28,1298.42,1773.86,516.729,1342.8,814.423,532.379,418.313,681.776,1368.82,1834.62,645.408,3010.1,734.39,617.272,496.833,880.635,548.489,423.732,191.851,282.472,941.104,300.928,100.614,107.756,207.277,288.92,220.041,104.619,100.739,79.5014,105.037,68.3689,191.304,127.9,432.685,134.228,134.542,449.214,382.358,1105.88,285.527,241.115,405.023
960.627,462.562,1685.42,801.401,1111.35,1593.75,1084.97,1902.44,1282.07,737.912,1522.32,697.374,600.722,473.952,161.147,1592.72,94.9186,632.101,1430.82,2750.26,2642.24,2016.34,3536.06,4026.8,1705.08,1038.06,1805.36,584.266,1282.41,696.875,439.568,341.414,632.697,1359.09,1501.76,662.702,2384.56,686.539,602.841,391.455,968.297,478.807,451.366,204.689,248.529,873.194,288.566,123.694,101.3,168.865,285.5,259.326,99.5237,101.792,96.037,154.13,79.2285,178.781,136.147,379.201,104.832,162.212,785.261,393.6,1291.37,259.116,266.137,544.862
683.091,516.035,1524.45,822.806,1354.79,1541.58,1316.27,1555.81,1159.38,907.57,1481.36,792.399,585.12,469.226,87.0364,659.108,209.102,281.697,1260.9,2372.2,2037.45,2028.67,2873.08,4263.59,1473.05,1109.07,1702,490.416,1240.23,669.176,470.744,323.769,532.8,1123.64,1461.11,521.868,2397.66,555.484,567.826,367.784,787.557,446.224,437.906,195.448,170.248,899.541,213.124,112.216,91.0429,180.002,229.654,221.613,70.4612,99.4234,68.2106,123.701,48.2318,161.968,118.97,340.047,162.789,185.568,690.897,538.339,1471.69,388.636,686.934,430.378
636.943,644.852,1359.62,538.612,1290.59,1494.38,1326.66,1949.28,926.893,1032.54,1511.82,834.43,854.761,439.823,172.076,1028.09,322.027,490.826,1879.38,2933.63,2449.92,2683.16,4387.28,4129.99,1581.27,1457.15,1814.85,548.893,1271.55,777.314,524.317,398.12,628.741,1362.1,1459.76,682.107,2734.48,817.973,632.888,476.466,836.306,522.368,452.701,168.375,239.891,1012.14,300.394,144.678,110.041,219.893,214.799,283.837,87.0606,126.155,67.0093,110.066,47.6387,188.12,114.867,358.68,118.915,201.028,582.611,378.13,1439.72,271.745,544.115,559.085
1024.4,528.267,1567.14,710.946,1233.97,1476.01,1372.69,1461.14,1088.5,656.37,1625.02,931.232,517.751,400.41,191.798,1359.91,172.532,495.114,1777.28,2784.79,2453.76,3180.38,3909.1,4404.64,1794.22,1583.41,2028.38,598.507,1604.52,809.179,526.332,415.954,670.998,1388.17,1452.81,670.462,2648.33,662.544,664.593,475.961,1105.67,505.305,444.714,177.698,259.069,906.111,271.782,158.816,133.626,158.979,256.102,250.821,119.863,114.042,87.7538,161.786,66.4047,171.129,141.602,339.747,130.745,169.922,450.98,310.546,1059.08,274.237,303.834,643.613
959.93,627.236,1783.66,1119.2,1280.4,1493.08,1184.44,2033.64,1068.13,897.565,1716.25,928.51,997.195,770.121,245.952,1624.07,129.176,886.91,2041.51,2973.46,2769.89,2854.88,3705.9,4940.53,1907.63,1298.1,1873.72,614.671,1330.19,798,546.62,428.036,587.401,1353.16,1882.22,686.623,2610.61,624.385,732.157,385.821,970.864,497.051,422.113,193.253,221.194,848.241,230.449,99.393,107.641,157.477,244.564,254.921,75.2203,99.5133,64.4976,155.095,52.1612,155.678,119.547,418.685,142.303,195.152,987.714,516.615,1570.48,361.671,590.139,567.455
877.551,425.64,1746.28,795.412,1306.13,1821.88,898.764,2393.03,1042.48,963.765,1461.9,735.589,1032.27,617.701,290.107,792.904,507.688,564.351,2649.81,3441.25,2798.72,2837.38,3501.02,5266.52,1969.34,1424.66,2198.22,864.022,1624.8,985.466,580.213,431.618,717.737,1842.7,1705.84,781.792,2980.19,701.387,615.769,460.556,1026.16,564.127,438.351,219.93,257.174,901.341,273.628,129.491,103.3,205.58,241.818,265.246,116.98,118.009,68.409,119.265,57.7503,177.749,130.245,322.616,116.265,163.16,492.781,478.249,1661.63,358.87,384.953,492.461
715.905,411.647,1592.77,894.346,1126.17,1318.41,945.576,1957.58,1110.87,748.964,1721.45,495.886,1067.55,418.473,206.653,1041.05,373.149,511.392,1488.74,2527.86,2533.09,2563.36,3370.92,4071.94,1797.13,1416.97,2023.29,643.808,1184.61,935.525,501.753,405.934,591.899,1345.49,1546.41,584.187,2744.49,721.107,689.064,448.243,1096.51,530.326,428.283,190.118,274.51,822.753,267.742,118.585,99.4654,172.051,228.923,218.393,87.8109,108.454,68.9316,105.343,47.5375,166.599,142.061,410.553,132.624,168.688,493.512,415.728,1243.68,351.549,431.682,490.287
830.125,377.22,1174.86,617.653,1246.08,1122.86,1445.89,1713.28,1027.28,873.674,1227.28,624.4,577.901,331.971,92.1803,853.675,261.964,426.602,1312.59,1997.95,2054.03,2012.13,2824.17,3521.21,1519.32,936.526,1954.99,518.484,989.777,616.734,427.535,373.941,561.835,1096.32,1267.33,558.204,2104.47,476.83,517.47,285.404,648.335,416.79,345.894,153.262,205.706,706.726,198.65,111.186,95.0028,154.056,192.427,219.777,94.8523,75.1749,57.3789,100.264,51.1037,175.502,160.916,436.137,148.628,169.079,780.961,540.978,1855.58,337.109,744.719,464.786
787.472,411.256,1736.8,872.542,1393.2,2048.55,1744.69,1112.46,1240.33,788.644,1659.56,795.664,732.106,740.278,162.65,221.08,912.365,482.565,1976.27,2371.95,2288.43,2953.58,3764.68,4575.12,1565.76,1495.28,2238.43,484.537,1466.4,734.146,585.355,482.956,667.714,1516.18,1929.68,757.455,3111.33,680.834,629.822,482.338,978.283,526.24,498.603,198.806,225.194,889.746,272.48,132.92,119.205,190.046,212.689,265.733,117.737,111.46,53.2583,139.776,51.6792,172.104,85.7483,395.958,133.399,172.41,536.912,461.867,1745.01,393.043,439.393,721.994
740.588,450.094,2302.24,791.869,1332.03,1227.34,1570.71,1982,1216.12,831.555,1608.56,709.675,745.022,460.025,178.665,1032.27,344.726,506.226,2044.98,2865.51,2206.12,2965.4,3685.05,4315.07,1797.32,1369.41,2033.09,457.208,1453.26,853.957,533.128,413.213,655.678,1581.61,1396.67,667.968,2652.91,533.55,627.156,369.317,931.886,550.815,362.879,199.209,272.216,1011.79,217.366,144.62,110.567,155.327,286.582,226.544,105.891,108.808,73.5277,141.372,62.7093,132.855,150.405,403.486,117.999,171.093,658.486,442.953,1983.05,463.078,401.153,423.602
707.373,357.387,1752.35,680.799,974.863,2141.99,1172.99,1499.91,1306.9,852.434,1439.82,708.16,658.959,528.228,153.863,1014.95,405.15,543.16,1686.55,1975.41,2299.33,2054.21,3164.2,4195.63,1730.59,1205.8,2136.37,557.508,1272.49,698.085,503.289,362.739,626.465,1227.9,1402.65,574.209,2233.81,543.214,556.982,435.656,907.832,429.82,387.778,171.981,181.97,743.557,237.752,120.531,99.3794,166.042,227.362,242.324,88.73,119.778,64.9274,149.441,52.7774,168.45,137.463,459.285,127.582,196.572,640.397,477.716,1525.54,572.292,414.132,480.665
1050.5,478.603,1752.81,925.2,842.582,1429.9,1475.92,1363.26,1460.24,727.569,1391.37,901.844,1067.02,630.817,422.117,1092.19,438.512,564.085,1295.85,2743.78,2569.19,2700.71,3325.75,4377.61,1998.52,1324.92,1780.31,592.827,1501.84,876.012,626.584,492.087,737.88,1500.15,1363.22,633.286,2661.91,662.395,653.385,412.944,834.732,505.056,445.548,192.116,228.287,861.396,246.573,113.273,105.19,138.908,233.796,272.999,89.6654,88.9753,47.6037,138.108,64.3429,165.087,121.084,577.193,129.913,217.133,604.414,441.211,1742.63,440.476,413.561,610.619
775.605,560.214,1451.42,869.237,1433.76,1320.78,1066.42,2189.6,1131.75,818.689,1590.5,754.201,980.142,343.881,247.507,664.701,891.215,500.707,1381.1,2342.81,2708.26,2508.48,3684.13,4178.82,1916.79,1704.46,1822,786.071,1662.28,705.125,643.846,416.113,520.506,1368.41,1682.95,726.165,2428.86,771.993,683.421,487.039,956.809,544.482,416.84,190.806,249.58,968.991,308.151,127.638,126.942,208.35,234.828,259.805,88.6815,97.2835,70.962,112.054,46.9653,135.692,111.63,377.174,126.233,192.422,527.894,466.631,1432.66,494.277,554.236,538.13
718.786,616.777,1472.44,793.762,1494.69,1513.46,829.27,2009.36,960.527,637.04,1455.73,691.568,690.644,387.503,111.791,590.698,469.614,514.835,1515.44,3050.34,2301.05,2300.56,3297.64,4737.68,1655.51,1313.61,1960.32,499.959,1312.89,729.158,481.966,506.845,620.916,1330.46,1696.26,827.226,2400.88,708.193,622.484,444.944,811.586,578.743,392.736,224.277,248.28,942.156,210.268,105.663,87.0794,158.077,231.767,253.075,74.016,113.135,61.4315,144.045,41.9671,179.15,128.249,385.127,120.411,184.456,734.155,436.643,849.245,264.08,328.344,589.619
1022.64,415.737,1544.78,868.67,1139.67,2390.4,1204.86,2376.15,1065.29,1127.54,1880,863.282,732.632,830.674,250,940.245,359.356,520.479,2145.68,3423.97,2850.42,2565.13,4026.52,4686.12,1989,1527.21,2300.8,648.777,1797.69,779.598,622.005,400.733,777.403,1615.27,1832.3,740.746,3500.45,653.432,682.45,437.842,1005.53,587.322,506.539,237.494,290.004,1122.92,299.775,149.923,135.856,223.507,247.6,236.861,86.1094,99.7025,70.4932,112.247,39.744,208.339,117.202,346.655,106.377,203.499,539.849,384.892,1096.86,226.456,344.598,606.225
618.021,300.988,1732.25,852.571,1160.8,1774.6,764.031,1616.36,1324.49,714.026,1645.5,915.659,976.097,581.431,312.033,1006.9,401.752,543.007,1873.35,2621.06,2342.47,2706.37,3267.22,3500.32,1703.57,1309.05,1932.95,620.137,1323.23,768.998,578.657,441.03,685.11,1563.59,1482.78,644.08,2158.17,610.807,623.738,334.187,937.124,459.34,392.375,192.615,271.028,804.245,264.509,124.626,89.2408,163.123,221.317,301.408,85.549,93.5422,59.1201,146.349,51.0005,183.218,115.542,388.49,158.542,173.399,816.122,512.805,1515.05,411.039,569.782,433.158
610.968,508.495,1400.5,449.949,579.6,1280.68,1225.47,1586.01,942.43,725.994,1367.05,656.594,539.781,582.218,151.92,404.01,408.839,418.644,1428.01,1872.32,1735.69,2140.38,2562.78,3680.46,1705.52,1025.92,1513.34,452.99,916.172,589.937,398.801,329.472,489.953,1009.32,1430.9,494.101,2168.93,486.461,460.132,370.646,934.138,476.163,350.376,142.467,219.211,797.319,237.514,118.446,88.2832,179.456,175.252,237.202,77.4384,125.455,60.1583,101.117,45.8181,175.875,149.297,472.296,135.357,171.282,699.47,546.514,1519.53,564.92,472.104,411.595
843.165,519.678,1498.37,1088.64,1097.31,1712.57,1040.76,1386.35,1093.1,875.385,1168.79,728.001,516.697,470.922,180.719,611.297,711.155,576.495,1707.64,2248.33,1786.13,2011.07,3238.35,4012.84,1425.87,977.402,1649.01,482.151,1177.06,681.628,433.848,324.123,502.076,1034.91,1271.82,470.09,2192.43,485.702,611.595,353.99,893.324,472.998,401.028,158.72,233.507,796.696,212.57,120.42,79.7365,184.867,208.216,220.912,88.9173,90.4205,61.9241,113.454,56.0681,151.844,108.846,417.346,134.835,138.699,674.474,455.565,1404.96,344.092,404.073,663.014
736.28,512.958,1535.88,872.837,1439.7,1754.8,1387.61,1805.04,1030.95,939.172,1581.53,721.696,1114.07,857.526,329.679,638.315,966.892,864.254,2598.27,3920.05,3406.22,3075.34,3961.62,5161.25,2199.34,1366.33,2420.15,713.256,1537.7,896.148,576.539,450.399,769.599,1442.71,2128.65,763.024,3456.6,757.259,577.773,488.074,1024.08,692.553,470.798,176.706,253.142,933.867,256.535,125.676,103.814,178.353,237.257,223.368,83.7421,110.185,62.9397,114.131,39.538,147.546,115.94,442.121,128.038,157.16,623.947,396.053,973.952,456.795,571.851,850.873
610.141,405.349,1348.78,710.461,966.133,944.844,1777.86,1253.73,1223.31,757.494,1347.85,855.845,658.513,397.21,382.463,524.094,600.061,408.761,1378.9,2464.9,1963.21,1768.18,2833.49,3344.45,1431.51,1099.32,1361.99,468.889,941.594,574.686,373.208,298.974,570.527,939.983,1352.41,508.752,2290.9,554.13,473.12,354.724,807.764,396.713,350.279,164.182,217.42,821.923,241.693,123.389,81.7818,148.638,229.016,247.116,73.1642,95.651,79.4139,128.714,43.4217,151.151,112.191,342.961,122.674,152.096,510.789,403.586,1326.93,493.964,397.959,515.441
727.18,608.802,2220.42,1518.03,1885.58,1684.96,1433.28,2059.85,1597.09,962.459,1664.41,1019.46,943.149,562.883,602.314,635.853,864.097,793.003,2544.3,3101.72,3429.33,3143.68,4097.56,6501.74,2187.73,2073.37,2706.34,805.711,1887.73,1417.81,923.24,563.569,786.157,1909.72,2309.18,912.17,3768.77,833.325,720.533,535.613,1468.05,626.859,554.7,238.533,248.742,967.317,345.704,146.499,116.531,211.958,305.135,245.322,115.193,147.796,74.6231,93.7278,58.5602,183.462,178.117,414.119,146.387,186.691,524.664,474.859,1201.81,381.113,319.749,1077.28
815.997,486.323,1685.88,821.826,1415.88,1237.47,1142.69,2007.35,1264.49,933.25,1652.64,716.17,934.082,466.668,281.098,396.49,900.993,643.298,2883.98,3337.44,3045.38,2920.42,3147.76,5208.4,1817.87,1632.73,2365.23,598.584,1562.47,748.335,697.248,390.233,731.623,1569.17,1666.91,735.733,2630.27,826.41,606.872,532.211,1079.7,602.261,462.822,185.336,232.87,958.4,325.082,121.381,128.953,207.249,249.704,227.097,101.284,118.26,69.9283,138.345,65.5881,148.025,124.388,415.709,111.842,182.66,484.71,353.557,1492.69,283.576,303.003,416.075
833.701,509.659,1631.03,808.214,1224.65,1474.6,1326.52,1588.05,1228.16,765.718,1424.13,692.515,1047.3,509.692,294.42,411.529,345.243,375.033,1239.82,2158.57,2217.65,2270.84,2842.44,3710.23,1458.2,1075.17,1432.48,512.764,1213.66,748.023,369.399,355.893,475.691,1278.69,1466.61,522.998,2338.75,564.055,506.578,307.287,914.306,483.933,338.358,188.941,221.778,830.386,270.004,125.703,92.0759,162.391,193.929,250.633,82.3086,106.969,49.9716,141.966,44.2047,159.122,114.963,372.314,138.777,197.727,505.171,475.491,1005,581.584,604.533,291.146
990.567,518.062,1502.03,1493.55,1531.28,1780.11,1465.73,1706.47,881.153,1033.27,1712.38,744.697,1204.75,511.777,338.464,556.231,774.498,357.344,2066.64,3067.46,2841.82,2520.53,2799.97,5266.79,1767.58,1463.69,2020.59,632.721,1435.34,790.771,487.909,452.523,723.136,1483.11,1849.03,712.554,3211.08,688.134,659.087,488.471,1118.91,458.106,400.237,195.503,263.792,971.681,231.772,128.758,118.01,206.563,245.076,245.367,78.3125,99.0995,68.9463,123.516,42.7699,128.946,113.479,352.756,100.487,144.622,513.032,418.609,1187.83,289.446,881.178,708.305
