"SB_ 1951","SB_ 1952","SB_ 1953","SB_ 1954","SB_ 1955","SB_ 1956","SB_ 1957","SB_ 1958","SB_ 1959","SB_ 1960","SB_ 1961","SB_ 1962","SB_ 1963","SB_ 1964","SB_ 1965","SB_ 1966","SB_ 1967","SB_ 1968","SB_ 1969","SB_ 1970","SB_ 1971","SB_ 1972","SB_ 1973","SB_ 1974","SB_ 1975","SB_ 1976","SB_ 1977","SB_ 1978","SB_ 1979","SB_ 1980","SB_ 1981","SB_ 1982","SB_ 1983","SB_ 1984","SB_ 1985","SB_ 1986","SB_ 1987","SB_ 1988","SB_ 1989","SB_ 1990","SB_ 1991","SB_ 1992","SB_ 1993","SB_ 1994","SB_ 1995","SB_ 1996","SB_ 1997","SB_ 1998","SB_ 1999","SB_ 2000","SB_ 2001","SB_ 2002","SB_ 2003","SB_ 2004","SB_ 2005","SB_ 2006","SB_ 2007","SB_ 2008","SB_ 2009","SB_ 2010","SB_ 2011","SB_ 2012","SB_ 2013","SB_ 2014","SB_ 2015","SB_ 2016","SB_ 2017"
33.9832,20.5814,31.5589,30.1917,37.3357,46.3265,66.3369,74.5095,41.1151,18.8124,26.2951,32.6582,27.8045,18.4365,13.5364,10.9925,12.1222,20.9221,43.0259,83.8726,117.078,144.115,154.897,164.753,183.427,134.819,106.161,79.6708,66.7276,65.1878,56.056,42.9967,33.479,43.0423,70.0222,79.1882,81.8053,96.9256,69.5144,51.7897,41.6722,47.3242,38.102,28.2323,23.6706,26.1225,26.6158,15.5053,9.27861,8.25239,10.6941,12.0919,10.4767,5.54782,2.41841,3.29573,3.99434,4.63863,5.88426,8.34345,10.9979,10.6004,13.7761,20.7293,29.1336,37.4033,32.5527
26.3643,19.6999,28.1631,33.6796,46.0115,53.5044,68.8791,72.6949,37.2328,21.2261,23.1096,32.1885,32.8254,29.2405,19.686,18.8377,30.672,26.6059,42.7596,91.7408,140.831,171.567,175.755,179.433,198.213,143.888,113.224,80.6415,67.8324,67.4179,58.0212,42.7143,35.6369,45.8363,69.4041,79.6102,82.8856,98.4575,72.7356,56.4934,45.2663,49.0451,40.2591,30.3033,24.3409,27.0424,28.4936,16.6605,9.83086,8.34853,10.5337,11.6685,9.58907,5.25954,2.12413,3.2227,4.2704,4.83837,6.08256,7.59491,9.21466,9.62067,13.4881,20.8374,29.5339,38.2032,34.2345
27.8087,17.667,27.2324,30.6914,40.5615,45.2784,52.8124,56.3916,26.1943,12.9872,21.0922,28.0987,26.5084,23.5189,18.022,19.1247,30.3652,27.6907,45.8686,92.4354,133.851,161.59,159.469,167.288,186.082,136.883,110.129,78.8551,62.1798,60.6425,50.7938,37.3782,31.0098,43.4147,70.3636,79.3283,81.1874,96.6576,68.5791,49.9599,38.0765,40.5811,32.6067,23.797,19.883,23.8078,25.4989,15.3724,9.14837,8.076,10.1457,11.1899,9.65969,5.14248,2.50155,3.42133,3.99552,4.56683,5.67045,8.02394,11.054,11.6491,15.938,23.1053,36.4399,50.3325,43.677
32.5432,22.6255,36.7624,46.7089,56.2621,65.5101,76.942,77.8832,44.6191,20.6544,26.785,35.4736,37.2498,32.3031,28.12,25.508,31.5838,31.2501,55.5786,118.919,178.086,212.526,223.481,229.603,244.586,171.543,129.355,97.1334,78.558,74.6488,65.9188,52.5435,42.2408,50.8687,77.9798,89.865,95.3377,109.304,79.5297,61.7235,48.7869,51.3313,42.5168,31.1295,24.8587,27.2284,27.9145,16.6542,10.0446,9.02445,10.5475,10.9829,9.16678,5.05467,2.07636,2.98079,3.53881,4.26805,5.71838,8.03455,10.5212,10.2703,13.9666,21.4014,29.4093,38.0667,34.0098
24.9274,17.792,28.007,27.4928,40.2212,51.616,64.4205,63.9092,33.154,19.7357,23.737,30.2979,30.2614,26.6118,18.7797,15.74,20.4585,25.908,40.2009,82.4701,128.158,159.467,171.107,184.896,205.156,157.197,127.889,90.8589,72.5004,67.5176,55.537,41.6544,33.1448,42.8201,71.4925,82.4875,84.1773,99.9565,73.2237,57.2023,45.9949,49.3154,40.6541,30.3337,25.8548,29.7274,30.6825,17.921,11.1955,10.395,12.6119,13.0639,10.3578,5.03761,1.74,2.44273,2.94302,3.74604,5.09092,7.56338,10.7107,10.7242,14.7313,23.3911,31.7503,39.9428,37.3525
32.9434,22.4299,32.3874,34.6188,44.7882,50.4224,65.4671,66.9897,31.7235,22.668,26.3209,33.5444,33.0228,28.6252,23.4706,18.6986,16.0476,20.9836,34.7686,69.1591,109.853,148.061,171.517,189.208,208.992,153.924,123.23,90.8217,73.2615,69.6425,60.203,45.7896,37.2643,47.6834,77.9086,91.3168,92.3325,101.562,70.9077,53.292,43.9799,49.943,40.4865,29.9997,24.2402,26.3058,27.3817,16.902,10.3658,9.39008,11.6875,12.997,11.4226,5.58953,2.17861,3.20766,4.18413,4.82702,5.79102,6.96488,8.62957,8.66405,13.2827,20.7541,27.0287,35.9132,35.5429
26.7379,16.5957,28.0104,31.465,43.7251,53.9094,69.6163,65.2622,29.925,15.8754,27.0587,38.2764,34.4094,29.9821,23.0923,17.9389,27.1269,39.7239,55.892,104.664,150.188,175.503,184.812,189.811,199.147,150.848,122.199,86.7517,70.6791,68.4707,58.0097,44.1577,38.6253,54.8131,86.4478,96.7019,101.297,117.58,84.891,64.7007,47.7625,48.9981,40.9578,29.9745,24.6748,29.519,31.297,18.0949,10.4756,9.01532,10.5834,11.4787,10.6518,5.99959,2.26745,3.17134,3.88093,4.88839,6.33649,7.45893,8.79496,8.78539,12.0191,18.0445,25.1797,31.6933,27.7348
27.0127,18.8083,26.8636,26.3957,31.6479,32.3697,43.6353,55.423,34.2611,16.0033,23.6832,33.6533,28.8668,24.5608,21.4424,14.8423,15.7099,25.7252,41.1659,83.8603,127.625,149.841,156.134,173.038,195.09,137.087,104.554,72.9524,56.411,55.0085,47.5979,35.6029,27.0116,35.0631,59.0186,70.4014,76.4674,96.8051,71.0637,53.649,40.3384,43.8473,35.7719,26.3791,22.1909,25.2948,26.5322,15.9732,9.79406,8.80826,10.7124,12.2151,10.7702,5.34752,2.14494,2.97354,3.43576,3.97214,5.43032,8.2768,10.8804,10.9032,15.5993,24.6515,34.6506,44.7658,41.4403
38.2931,32.2697,36.993,34.6707,40.6091,46.2754,61.148,66.1134,33.6076,14.0119,23.5518,35.6731,32.5514,28.9564,25.2905,23.6876,28.9194,39.5729,60.5755,113.744,157.304,182.082,196.247,211.147,235.738,172.193,140.785,109.573,88.7284,81.1293,69.9117,57.2688,48.0323,60.3108,92.0583,105.837,105.648,116.721,84.0952,63.7922,52.2305,58.3734,47.3191,33.7575,27.0889,27.1011,25.7781,15.1992,8.50252,7.23231,9.47968,10.9586,9.27259,4.72131,1.78157,2.5327,3.33725,4.0875,5.24367,7.22501,9.73218,10.6129,15.0387,23.1284,30.7917,37.9383,32.9974
28.1551,19.4231,26.9632,29.1653,43.1446,57.2229,68.4316,71.1735,41.7396,16.254,23.8467,32.0015,26.6039,26.0208,19.4728,12.4611,16.6528,33.7758,58.7063,117.359,181.203,223.469,225.596,234.117,250.007,177.963,142.24,107.025,88.54,85.6422,73.1977,52.9032,43.137,61.9457,100.109,111.38,117.092,133.83,96.897,71.6811,56.1118,59.1447,47.0447,33.2023,26.8934,31.0003,33.2276,18.7226,11.0351,9.80303,11.3164,11.9178,9.96323,5.17638,1.77083,2.53136,3.07284,3.58379,4.51661,6.77126,9.28563,8.94024,10.9804,15.6597,22.3559,28.5841,25.2676
26.0373,17.9969,26.3593,31.2637,45.9096,58.6454,70.013,65.7933,35.9886,20.1158,27.4947,34.7615,30.362,25.1517,19.2488,14.8364,19.286,28.6553,49.7165,102.831,154.728,180.285,183.874,191.934,204.614,148.919,117.413,83.7188,65.2338,59.2582,49.4521,37.4169,30.5641,44.2212,75.2371,86.5239,91.0572,107.227,78.594,57.8612,44.926,47.8355,37.4834,27.0189,22.545,25.5852,25.9356,15.7253,9.70059,8.95326,11.4064,12.5045,9.85649,4.89542,1.93624,3.02809,4.01004,5.18474,6.77199,8.58698,10.7086,10.6131,13.0536,19.643,26.0333,30.3733,29.8858
35.9736,26.2609,34.7308,39.0303,50.1086,57.3626,71.7236,72.5,34.5053,15.2082,26.3511,30.885,27.0413,27.7218,22.0496,17.6098,20.9493,29.9549,46.7721,94.8025,150.372,185.77,198.667,213.479,239.434,175.454,139.125,100.548,76.8005,70.8139,61.8873,47.104,40.5526,54.4203,87.14,103.295,110.452,127.857,91.0228,68.3298,51.5926,54.6643,44.2809,31.2213,24.5372,28.4382,30.8719,18.618,11.5038,10.1295,12.2525,13.2568,10.5441,5.38715,2.13858,3.21703,4.00743,4.50883,5.39631,6.65911,8.03382,8.08879,11.1213,16.0311,20.0972,23.8457,20.3915
26.5643,16.7874,28.1693,29.8737,36.8699,42.0706,63.5962,71.3508,36.0362,14.8825,18.9368,25.8945,24.629,22.6108,16.433,10.8296,9.29298,18.4073,31.7557,63.5772,104.725,134.452,146.856,157.501,173.852,129.582,103.392,78.2344,60.9676,56.4683,46.7934,35.1045,28.6455,39.8642,62.9321,71.4969,74.4621,91.4899,68.6914,52.7912,41.8739,46.2956,38.174,28.0944,21.9067,25.2435,27.3769,16.3262,9.38232,8.35142,10.3129,11.037,9.16214,4.8693,2.33352,3.6316,4.68066,4.95782,5.81873,8.42406,11.1017,11.1691,13.662,18.976,27.6415,36.488,33.8221
30.8892,19.8494,27.5318,31.9183,44.4434,51.1863,62.3345,62.9808,31.5699,16.9942,23.185,32.7162,25.8197,23.2247,18.0283,8.86655,10.863,29.0193,41.7779,78.0177,115.543,142.617,155.318,173.119,195.167,135.918,103.688,75.438,59.6405,57.6804,49.9955,37.3351,29.5187,37.9665,64.0401,75.5465,78.4675,92.1336,66.2468,50.2418,40.1853,43.942,34.8364,24.9267,20.4402,25.242,28.0042,16.5652,10.1116,8.66772,10.3745,11.5117,9.51989,4.81219,2.17491,3.4225,4.39879,4.87574,6.11163,8.49205,10.4964,10.255,14.5638,24.3724,35.1044,42.6121,39.2057
28.6691,16.291,27.6968,31.8872,42.2237,57.0638,78.8432,74.4932,32.3159,14.6979,18.9266,27.2469,26.6713,22.9339,16.5916,8.59067,9.41061,24.733,41.651,89.7158,135.033,169.678,177.275,178.513,193.229,138.096,105.953,75.8457,59.9039,55.9087,47.5832,36.5685,27.6103,38.5994,67.37,80.575,81.2652,96.0666,70.3521,54.1496,42.1186,44.8614,36.2953,25.9691,21.7031,25.6893,28.4065,16.9337,10.3261,9.26147,11.0421,11.4257,9.26413,4.69296,2.0715,3.24964,4.28506,4.8041,6.00152,8.52155,11.1747,11.6181,15.7906,24.3795,30.5027,35.6086,34.088
24.9707,14.7483,23.9191,26.0161,33.0798,49.0603,71.9999,71.0558,34.8411,17.6565,25.4034,32.4869,31.2063,27.4395,20.7766,11.6849,6.65539,20.1907,42.6231,85.166,126.236,151.639,163.147,184.248,200.182,139.782,109.122,82.3535,67.2691,64.1138,53.9715,43.0853,36.1697,49.1846,77.8529,84.8821,80.7305,89.2602,64.5953,49.6066,42.9045,49.097,40.6232,30.5449,24.5169,26.201,26.5458,15.3697,9.31968,8.09055,9.90501,11.4744,10.5711,5.26569,2.38205,3.71457,4.93903,5.74383,6.99137,8.94379,11.5081,11.256,13.3887,19.0346,24.6315,29.6704,26.4247
23.2691,15.061,24.0246,18.4816,26.8863,40.5927,60.1816,61.9436,32.6054,20.5501,24.402,31.3106,30.8457,28.7822,22.2284,18.2104,17.2083,25.1134,39.9574,78.7205,122.167,153.559,161.348,166.822,185.416,140.441,112.011,83.0304,68.7089,66.9042,56.8012,43.5509,36.0737,47.9608,76.9275,86.134,87.0472,98.9519,71.5544,54.9972,42.8915,45.4848,36.0158,25.3462,21.0173,25.6967,28.3119,16.7033,10.033,8.90722,10.5069,11.2912,9.65208,4.64504,1.92673,2.79838,3.44635,4.34432,5.78592,8.30824,11.4913,12.1193,16.6844,24.828,31.6668,39.3128,37.2693
24.155,14.0211,30.0081,38.4262,43.5915,50.7829,73.5615,75.8838,37.4187,18.3411,31.5549,43.3148,40.5455,40.4662,32.8358,25.0765,18.1291,26.3092,45.077,85.4725,132.658,175.188,193.953,197.176,208.208,158.364,125.465,90.7785,72.651,70.3857,58.3799,43.7259,36.1913,47.9819,78.4487,90.8706,98.4927,118.007,88.4858,68.2201,53.3756,57.4281,46.4436,33.2962,26.8604,29.3136,30.8161,19.3469,12.0343,10.3759,12.1385,13.6202,11.785,5.98082,2.13714,3.19633,3.83675,3.92159,4.53251,6.08895,8.10237,8.17272,9.68244,13.6679,21.6989,28.7581,25.0314
23.0227,12.7779,24.5085,28.5842,35.6714,43.724,57.9597,60.7665,31.12,15.5688,20.0569,27.597,20.2768,16.9681,14.482,9.89655,10.6817,19.3085,34.845,75.3024,113.838,138.368,150.043,164.885,183.028,135.784,103.457,73.6618,56.6753,55.4547,47.8052,36.5873,28.7291,36.6051,62.2854,76.5906,77.7965,89.0282,64.1371,49.4854,38.7454,43.0262,37.2514,26.4719,21.5447,24.3801,25.8247,15.207,9.1368,8.40507,10.7746,11.8121,10.1582,5.13548,2.26975,3.80441,5.08905,6.08433,7.8615,9.25394,10.0493,10.3655,14.8007,22.7483,29.5973,36.3026,34.2988
19.2417,11.7762,23.2936,27.9258,38.2571,45.1989,58.1635,60.7292,30.8846,13.4244,18.0567,23.6635,26.2683,22.2639,18.6134,18.2671,26.3453,27.9374,47.1904,91.7313,135.981,159.583,159.929,165.877,188.421,141.851,112.633,78.6316,61.8108,60.0018,51.4778,39.5494,33.7653,45.6646,74.0129,85.2317,83.2623,92.1536,65.5,49.412,40.6157,45.0078,37.6875,28.661,24.0344,26.2474,26.1814,15.2786,9.13483,8.48376,10.2389,11.3121,10.0159,5.21739,2.19962,3.52338,4.53836,4.63411,5.43077,7.64349,10.0111,10.2842,13.4175,19.4187,38.4079,58.1089,49.4084
23.1078,13.1731,22.6895,22.9271,32.1073,41.8901,56.5358,60.628,32.0701,15.2381,21.7833,33.1376,31.7399,27.656,25.1118,20.3648,13.6764,25.0295,40.3068,79.5608,123.01,143.492,152.656,163.613,180.148,132.261,103.458,74.6466,60.1261,59.6174,51.0769,39.6967,32.89,45.0806,72.4107,86.2892,87.675,101.756,75.6818,57.183,42.7393,44.9597,36.7533,27.1228,22.6678,25.6057,26.7722,15.2256,9.02948,8.04429,10.6457,12.5754,10.6393,4.96767,1.66118,2.60246,3.41786,4.22166,5.5339,7.97895,11.252,12.1541,15.3352,22.3129,32.6266,45.2547,43.5626
23.6434,12.3001,25.3218,30.6366,40.1294,53.9804,72.6189,69.5978,34.3708,21.8086,27.6988,37.3224,35.4589,32.1881,35.5607,29.179,21.0826,35.0583,52.8013,93.8384,132.771,168.147,188.89,204.56,221.486,153.378,119.112,88.8375,75.0527,71.9328,61.0504,46.907,40.4958,52.7015,78.1035,88.3275,98.8094,121.189,87.6108,67.3458,55.0017,57.5825,45.2579,31.8905,25.8025,28.5338,29.3753,18.0577,11.3907,9.28713,10.9372,12.5868,10.4652,4.88222,1.88218,2.73406,3.17273,3.6829,4.57832,6.37953,8.61724,8.49943,10.6771,15.6909,26.0809,37.9132,35.422
26.4193,15.6271,29.2434,37.9586,43.5212,49.3976,72.232,73.9431,35.9538,20.6459,26.5862,32.9181,28.793,24.1598,22.3141,17.7219,14.2926,29.6733,42.5284,78.58,117.995,160.17,191.135,197.91,203.093,141.829,112.289,81.3216,64.2767,59.0614,49.1928,36.886,29.6489,39.815,66.5302,78.486,85.8619,104.951,73.4768,54.673,42.29,45.4332,36.9324,26.9643,22.1924,24.8469,25.9678,15.4379,9.76874,9.10493,11.3963,12.6675,10.3791,5.26657,2.0065,3.02904,4.09002,5.05887,6.39895,8.00899,10.0427,10.2074,12.489,18.5501,32.1186,43.9711,37.3011
28.3391,19.1811,30.0394,29.769,41.3373,58.7935,77.298,75.132,40.1948,16.8407,23.0346,35.2393,34.8063,28.3579,24.0639,20.3644,22.2247,31.9849,49.8211,96.0583,145.573,187.062,205.639,216.049,237.2,174.161,137.856,98.8224,79.9767,74.0854,60.7639,45.4259,36.5318,46.9451,78.0798,94.7955,93.3502,103.855,74.5201,56.3611,44.0595,48.3444,39.5595,28.937,24.9509,28.5924,29.8897,17.5195,10.9894,10.1671,11.7722,12.6558,10.7311,5.20295,1.75381,2.56004,3.36081,4.27655,5.69151,7.67665,9.83906,10.0867,13.7914,20.9967,33.981,45.3721,39.0639
29.5224,22.2646,35.5135,37.4915,45.1275,53.6567,77.2919,73.7157,35.0384,20.7193,28.5371,34.1126,28.5593,25.9529,21.5161,14.836,14.2235,22.4393,37.4944,63.9253,94.4008,122.938,134.785,159.142,187.484,141.916,110.027,80.7533,63.3823,58.1301,48.9232,38.3842,31.6333,44.3885,74.5054,86.0435,86.7547,98.4688,70.7255,55.8373,46.2408,52.7048,41.2682,28.8347,23.3414,25.571,26.4233,15.6841,9.73255,8.48589,9.85729,11.1705,10.2532,5.23485,2.28285,3.64163,4.75556,5.24335,6.08717,7.88001,10.3057,10.6133,14.3413,20.9717,31.0738,42.1375,37.3818
27.7966,23.6363,37.2617,40.3724,46.628,57.1437,71.5416,67.09,30.0078,15.7495,22.2918,28.6198,27.0874,24.1007,20.0288,14.7308,20.2242,27.0146,46.4968,91.5552,144.635,181.993,190.095,197.165,207.739,143.414,109.458,81.0605,62.0049,58.3209,49.8036,37.5978,30.4941,39.2358,62.6077,74.4349,81.5821,97.2957,68.4807,52.1269,41.7426,46.8794,38.6821,28.6557,23.2686,27.3685,29.3415,17.3246,10.1796,8.92206,11.0112,12.1107,10.3675,5.74455,2.203,3.01315,3.71105,4.68747,6.19062,8.43608,10.9393,10.8723,13.7192,19.5887,27.0006,33.2922,29.5005
27.6953,17.2769,29.0144,32.3738,36.9335,44.8754,58.311,60.0806,35.607,15.3553,22.9309,32.8639,31.307,37.302,39.4454,28.0765,16.1855,26.804,52.8221,100.049,148.989,192.297,212.688,208.091,223.018,164.819,128.49,91.7112,75.2014,73.4568,63.0207,48.454,40.1485,54.2232,90.973,105.204,107.152,120.264,87.6103,67.2065,53.1723,56.4686,44.5335,30.7139,24.1052,26.622,28.2937,17.0707,10.2254,8.84364,10.6598,11.657,9.81139,5.12231,1.99353,3.02833,3.70399,4.03549,5.25407,7.36481,8.80424,8.9703,13.0802,19.8564,26.6593,34.0763,29.2749
32.6474,23.5654,31.3647,23.6051,33.5939,43.7278,53.9145,55.2395,32.3774,14.1094,19.6122,30.0689,35.0678,37.7145,28.6546,18.5973,16.0683,27.1927,41.3093,86.0579,130.704,157.487,175.004,201.09,227.187,173.053,138.216,99.8926,83.016,78.9338,67.1514,49.3367,40.269,53.1688,80.104,87.4006,91.7625,109.35,78.7195,60.784,50.2524,52.7979,41.9366,31.0522,24.7912,27.4684,28.0763,16.0914,9.86968,9.00078,11.4611,12.6059,10.425,5.22819,1.81579,2.59468,3.22458,3.9231,5.24036,7.45765,9.55669,9.64551,14.5532,22.6496,31.5586,39.1155,33.4184
29.3325,14.963,24.8351,29.9206,38.6379,50.4007,70.4739,69.5336,35.5198,15.9901,21.4461,31.3438,29.6242,25.4251,25.569,24.1969,23.0286,32.5179,51.3482,95.565,135.467,170.671,177.572,203.593,235.528,170.681,128.402,87.0989,70.5121,65.3427,53.2799,41.593,33.9596,44.9527,75.1859,86.7585,90.6482,105.958,75.587,54.0274,42.9341,50.2816,41.7258,29.6741,24.463,27.395,28.7086,17.2217,9.97684,8.43123,10.6732,11.9102,9.72004,5.08778,1.96749,3.03784,3.83201,4.63031,5.98909,7.43798,8.86936,8.89576,12.1831,18.3077,28.913,38.2206,33.8554
24.3162,12.1862,22.7012,23.8989,29.8141,33.2968,47.3453,54.4407,26.9049,13.4052,21.8276,30.1532,25.6108,19.1071,10.3404,11.1792,19.4728,21.9436,33.0935,66.0578,112.869,143.633,150.543,164.708,188.724,138.01,109.539,81.4912,66.3453,63.9894,52.5653,38.9793,33.2002,42.0754,66.3134,79.5132,78.1247,90.3475,65.5792,49.8841,37.588,40.9333,35.1829,26.11,20.7511,23.884,26.1663,16.0952,9.46841,8.04622,9.65489,10.8268,9.50713,4.96491,2.04533,3.02919,3.86831,4.59698,5.79383,8.01522,10.5219,10.6682,14.8195,22.6197,41.1774,59.6664,51.1441
20.8834,15.3427,24.8521,30.1706,39.9293,48.6795,62.1543,61.2489,29.2126,16.3776,21.8543,24.6208,24.757,25.0166,21.8481,17.4714,17.4369,24.0902,36.8948,69.828,105.05,133.891,141.642,150.03,167.65,116.349,90.4825,64.06,52.6124,51.7458,42.8828,33.173,26.795,34.7162,57.9931,69.5633,69.5616,81.182,58.996,44.5124,33.773,36.5246,30.5818,22.1753,18.7597,21.7647,23.1062,14.1076,8.52784,7.66461,10.1571,11.5484,9.72443,5.19756,2.20818,3.453,4.4838,5.44968,7.29168,10.5141,13.9379,13.9295,17.8676,26.6962,35.4225,45.2226,40.7057
31.8299,27.5022,35.5717,33.7433,49.7139,58.025,70.7968,70.6382,31.541,19.9714,29.1884,40.7173,36.7626,29.3782,24.6698,20.6864,16.4526,24.6026,48.2876,109.159,153.386,180.232,191.167,199.741,216.325,155.448,121.251,88.1131,68.3269,64.8878,54.4753,40.8322,31.5543,43.0827,73.323,88.3697,99.4487,118.932,87.6111,67.7765,54.5783,60.0921,47.2179,33.7366,27.0829,29.463,30.8711,18.6959,11.7072,10.4381,11.7886,11.9655,9.93934,5.41124,2.26769,3.19978,3.95315,4.42171,5.37907,6.67803,8.22372,8.74482,11.8165,16.5933,23.1903,29.6387,26.3294
28.2622,17.4483,25.6635,27.3446,38.2601,53.2942,77.4604,73.0729,35.9669,18.9676,28.7941,35.0712,31.5801,26.3797,22.2808,15.6653,14.0917,27.6121,43.347,89.3554,135.217,171.068,189.652,199.589,216.663,156.142,115.675,83.1702,68.1165,64.0778,53.1664,41.3876,34.238,49.3497,84.8719,98.9182,97.7834,108.282,77.7088,60.6451,50.0981,52.0997,42.0007,32.0552,26.6071,27.5285,26.4841,15.1174,9.10761,8.06837,10.1833,11.6208,9.19661,4.78381,2.03142,2.96368,3.54163,4.22542,5.63085,7.87167,9.76139,9.82717,13.7687,20.7168,29.5186,38.5996,34.1529
24.2492,15.4518,24.8533,27.7675,34.6305,44.8633,60.6683,64.4617,39.2002,16.777,25.2168,36.7254,41.2964,51.3494,48.9185,30.2244,14.6632,21.8981,32.2687,60.8599,93.8907,123.642,140.745,157.404,179.592,130.126,98.6732,66.8735,53.9242,55.5762,46.8201,36.3029,29.4744,38.9207,65.5189,78.3486,80.9771,94.0325,68.7762,53.1154,41.7306,45.845,38.414,29.0813,23.8227,26.1115,27.0896,16.0369,9.38187,8.51941,10.6766,11.9615,10.099,5.44523,2.12073,3.16784,3.80401,4.26308,5.36111,7.48854,9.92526,10.3724,13.593,19.7761,31.4748,44.2222,40.629
27.794,18.8283,33.9353,28.308,34.9439,51.6973,75.1567,70.8252,34.37,19.0194,28.2221,41.2531,47.4198,54.5579,56.4667,48.8295,27.1579,35.0295,52.6024,97.0531,138.52,167.094,172.277,180.976,198.36,146.706,116.155,82.0098,67.2195,65.9339,55.6965,42.519,34.6427,43.6333,68.2824,80.5426,83.8178,99.4634,74.0233,58.8558,46.1433,49.415,40.6224,28.6937,22.2508,25.184,27.2975,15.9975,8.87762,7.46915,9.43028,11.3278,9.96754,4.94431,1.98532,2.98078,3.64768,4.45067,5.83157,7.93465,10.6717,11.5203,15.8174,22.8894,32.0882,42.1846,38.4605
27.8564,12.8389,25.3472,28.3452,32.7351,38.7764,55.0824,58.8313,30.4486,23.1292,34.5391,53.5564,59.1533,59.111,58.2402,49.168,26.3874,30.8928,46.1717,82.2046,122.104,149.66,170.856,183.868,191.206,140.489,112.139,82.16,65.685,64.1941,55.2589,42.9217,36.0914,44.4515,70.8629,86.8331,90.0082,103.658,74.6412,58.3831,49.5634,53.6855,41.2523,29.2365,23.8204,28.0435,30.741,18.2101,10.934,9.86795,11.5511,11.9456,9.59045,5.26913,2.22788,2.83447,3.3248,4.31337,5.9761,7.65784,9.26816,9.3314,12.7987,20.7843,29.068,36.8306,34.8477
25.3982,13.8635,24.4606,28.1031,37.0228,42.1606,59.6354,64.8152,33.7691,17.3766,27.2727,39.2985,43.2102,46.5085,46.8188,39.7067,20.6214,27.1116,47.6504,98.7549,151.965,192.644,183.977,183.814,196.853,140.622,108.972,79.8959,67.7713,67.5108,56.362,42.4763,34.9548,42.936,68.1655,80.9074,85.6948,102.275,68.9577,48.4403,39.165,45.9406,37.0076,26.2557,21.1521,24.4907,26.3506,15.831,9.7254,8.45209,10.3729,11.4613,9.7734,5.53838,2.42519,3.50267,4.5809,4.99273,5.88194,7.90967,10.2169,10.4615,14.4547,20.9095,27.1902,35.3957,33.8439
30.5509,26.6788,31.4717,27.2876,38.2009,50.9437,64.2143,62.089,29.1404,22.177,27.6642,35.2976,31.3479,29.0373,27.6873,17.4917,15.5743,39.6113,58.825,97.1699,142.978,181.538,187.077,186.636,200.419,141.807,108.66,78.3888,63.7771,64.0868,54.9398,41.5484,33.8451,43.4314,67.3401,78.1328,89.0797,112.024,82.5314,60.8077,46.0865,49.6167,40.1603,29.3086,23.8923,26.2544,27.1458,15.9083,9.23985,8.17682,10.0546,11.4645,10.0432,5.80685,3.03906,4.05187,4.72774,4.66783,5.26615,7.34448,9.71317,9.8485,12.641,18.2244,24.4186,30.8359,28.4568
26.2437,20.097,27.6769,28.4315,37.8397,45.9547,64.7014,65.6118,36.5938,19.6639,27.7679,42.4554,45.222,46.4817,49.5252,41.459,22.0354,25.2935,41.9592,79.0072,123.729,155.095,166.396,176.627,191.491,139.499,108.05,76.786,59.0982,57.9415,50.672,38.048,31.7662,44.0878,67.4743,74.6893,76.7764,90.9845,65.7161,51.3419,42.0394,48.0727,39.2883,28.9873,24.2313,27.47,29.0319,17.3842,10.6984,9.4393,10.7833,11.6195,9.5912,4.77315,2.15443,3.21801,3.91252,4.86447,6.5693,8.42656,10.1835,10.2464,13.3417,19.069,26.5342,35.0539,30.2275
36.5067,27.1697,35.6286,42.5079,49.6296,56.9561,73.715,66.9334,34.8817,20.6038,31.9681,44.3655,44.6081,53.3297,56.5062,41.5333,20.467,26.3469,47.79,96.6208,146.75,184.035,193.815,197.942,218.645,160.029,125.022,89.0959,69.8928,65.2653,54.8327,42.4565,36.3217,49.719,79.7062,91.4764,95.1204,112.175,81.2101,61.7375,48.1367,52.2405,42.5116,30.5322,24.699,27.5988,28.3089,16.5381,9.47321,8.72391,10.7767,11.6594,9.23312,4.79869,1.87292,2.77399,3.44408,4.06415,5.50451,7.49381,9.04347,9.82284,13.0677,18.3195,29.2672,39.7623,33.1893
33.4019,19.804,27.4084,28.3775,37.5446,38.4809,48.6938,53.3233,26.9352,15.3894,23.1257,31.8422,32.5663,33.4497,33.91,25.2776,12.2094,24.293,44.4435,91.2186,132.769,156.199,163.657,176.652,197.218,146.833,113.981,83.7607,68.2942,64.2791,53.0667,39.9968,31.2212,43.2539,73.9838,85.4243,93.7412,114.629,81.8146,60.0445,47.4379,52.796,42.7381,30.1005,24.2632,27.9881,30.6456,18.1353,11.3015,10.1007,12.1013,12.8712,10.9379,5.40497,2.43148,3.419,3.91103,4.54933,5.71694,7.48489,9.6824,9.92409,12.4383,17.3607,23.8089,30.4179,27.1563
